group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD144,CD154,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD326,CD366,CD38,CD4,CD45RA,CD49f,CD58,CD85j,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,TCR
mild,0.050894072916653,-0.556369748845724,-0.217220874277775,-0.17324875017162,-0.350403568493072,0.641447824205856,0.161155958302443,-0.0735203554519882,0.0366357646030863,-0.205172642614748,0.0718120243990918,-0.448636779385,-0.32812119125627,0.0564682543237368,0.0064593696518943,0.573562429304856,0.371909178357488,0.514195689516931,-0.59420512220176,-0.0391660959269259,-0.283509510567911,0.336504246751876,0.502370996877319,0.546977389633738,-0.105018810819847,-0.106522570845226,-0.12051538904341,-0.385061702721113,0.183619160030849,-0.535696283052816,-0.173887976741217,-0.50231013076591,-0.147674314383364,0.128750822827277
mild,0.165608439618822,-0.652471269072101,-0.0826203210049436,-0.362767495737254,-0.771829342029461,0.769282591744905,-0.120521993764072,-0.169477592826195,-0.108356685403616,-0.137210203829265,-0.0906603581855773,-0.466967116386225,-0.652920752132863,-0.22165122765725,0.228296151204134,0.792906530179534,0.685148918567084,0.350032060140914,-0.708771212481851,-0.144632491641123,-0.652977333895991,-0.178109545629267,0.446758287429862,0.71643821932358,-0.155873994532233,-0.550622501404073,-0.0297347416299585,-0.54374080236584,0.493897293130042,-0.701714808910083,-0.531239360083228,-0.459937085533648,-0.587588620157345,-0.084365231075637
mild,-0.159080482219566,-0.573114152499592,-0.005113728739571,-0.14255616058962,-0.538554145964161,0.865710122198179,0.15639716326068,0.117876475798066,0.0224675264404624,-0.286735682693563,0.328067956875375,-0.297433825837192,-0.470347464644182,0.0884620308153301,0.125882821190958,0.772909804752753,0.724592584558922,0.152140459619501,-0.444148263726836,-0.0399342606942769,-0.545143269253425,-0.0227832936003502,0.510072182296978,0.625053952662919,-0.304669902378976,-0.328717866365824,0.0474495108087802,-0.457064034002833,0.566208706884378,-0.557872911746524,-0.39050720397156,-0.167046462565659,-0.330820808846438,0.0716690180438537
mild,0.122145908536695,-0.282020904598201,0.0057280515274615,-0.225996503027087,-0.100195652709682,0.262227413239806,0.235008843120247,-0.151900983607726,0.198520094746084,0.0596393563514828,-0.0201942705490654,-0.149138907655851,-0.202851442190671,-0.0999647144705113,-0.138200580490841,0.606599717433199,0.345435045465388,0.44519980635447,0.186445599680513,0.0501807715645345,-0.334188149738484,-0.374474440380638,0.171883723515457,0.533244702295256,-0.147620424467053,0.024992760373837,-0.0013443847272053,-0.377168835640882,-0.0196079041937971,-0.495791349068042,-0.0078903021529273,-0.422360586599217,-0.249332410113665,0.0596576719416975
mild,0.0688405455334237,-0.542359154593333,-0.123717963356871,-0.0717539259688394,-0.598930086102886,0.5112372071815,0.0263942950163306,0.0574987030994339,-0.163445381948838,-0.0650170205812067,-0.0952866336720056,-0.362504657592353,-0.29654306402065,-0.330028713775605,0.0470760660777786,0.564156019804823,0.372041517442274,0.331093941406087,-0.575304433216798,-0.133973721087108,-0.531631342195245,-0.199222497766126,-0.0713451865950941,0.454304868139767,-0.149436049243402,-0.354702166812078,-0.0020718040771942,-0.313653250336036,-0.0141793943234726,-0.483548728014687,-0.386696558003035,-0.432858197123054,-0.362578893260436,-0.0083459378568458
mild,-0.0222404011180384,-0.185839364578301,-0.290636615380625,-0.32320491979393,-0.477299190601467,0.410195960214046,0.0309268412113165,-0.267224309567704,-0.0039626387621002,-0.0401373446283382,0.17876435191915,-0.544920629780531,-0.245159037996331,-0.0208914763773548,0.184836079781873,0.405019355203149,0.19119958406652,0.438505536349418,-0.291006948365929,0.0488800238885911,-0.239789404432283,0.160348833647109,0.126778404129554,0.343100986178488,-0.0314658193252224,-0.389488135762624,0.0478463937048052,-0.276295193310551,0.201367492900514,-0.297079812111827,-0.299300860283362,-0.0628892699710321,0.166700981243891,-0.146380019149261
mild,-0.133267009598673,-0.809947725005362,-0.153271698615804,-0.507375348260518,-0.748305625494952,0.705226353463539,0.280006097698354,0.0477283576496741,-0.133083215564827,-0.573179606386485,-0.0329876040039848,-0.562135981228052,0.0673760313703043,-0.643534928059015,0.137634136812633,0.698649559293336,0.691559710207544,0.532058835222038,-0.629272663697253,-0.215685829019621,-0.816056442384098,0.226110418357604,0.438404570912483,0.647158080498869,-0.328770234980879,-0.583323616534663,0.134477537577495,-0.782587852110329,-0.213983514906196,-0.693364891930016,-0.275000386966447,-0.665563864069576,-0.597256579120577,-0.258273524659277
mild,-0.33697432568641,-0.841405064297252,-0.378701767162317,-0.644390735579661,-0.800776631413524,0.687279678085578,0.341546137392217,-0.151249692754537,-0.0717693809609141,-0.209372377256675,7.42072713769677e-05,-0.611434634431342,-0.561602030297869,-0.321930769310907,-0.045759870806146,0.692019998068411,0.653044009602214,0.423574077707796,-0.743949153705043,-0.0242016967128829,-0.751564876265154,-0.605575175745378,0.202446524169112,0.702187009793461,-0.181215629718871,-0.560940593420021,0.0043055063341082,-0.714272237639515,-0.0769088434672514,-0.84833001004596,-0.558973423475104,-0.660694103400703,-0.62982521619973,0.0535657005061089
mild,-0.121580880776665,-0.578206039543155,-0.157696717489616,-0.265476164497064,-0.512657861726393,0.791057764885529,0.180259295266852,0.0048391624525296,0.1392863741109,-0.4149431632146,-0.0250507813133874,-0.453654082378048,-0.3543390215027,-0.116053981554625,0.398331466511051,0.708199781194213,0.529612339747497,0.567337645675155,-0.682026492178763,-0.157362178681551,-0.427653586590999,-0.0209544274384754,0.302670552704758,0.740468854387435,-0.241987919056732,-0.462765280333707,-0.0358897665928579,-0.479737700762648,0.0882013211442418,-0.572682291731246,-0.522554871104621,-0.497478394600241,-0.0557671037090833,-0.113676235453601
mild,-0.0462928029927309,-0.676455637337708,0.251625301754506,-0.282445239155624,-0.580792468787852,0.720676293943681,0.0892855060545743,-0.0285482993251621,0.218039816299967,-0.259249918637083,0.0359199119719803,-0.431158109278673,-0.60548157738913,-0.115340036488392,0.368850229984912,0.873132069094698,0.827845096635498,0.420050203151146,-0.647947214385552,-0.0752725076114012,-0.555162170494425,-0.0430551638549138,0.586484922982253,0.819846041561256,-0.0889431781834431,-0.5108281439633,0.341414153103918,-0.726746070100439,0.212864629134283,-0.797219062944282,-0.464652382190548,-0.496907013620621,-0.448882458024443,-0.124064628555841
mild,-0.0264384286408421,-0.593831030718648,-0.308695518887699,-0.300236864605449,-0.632881974098564,0.733779428368701,0.395516416469914,-0.0295146964362343,0.275372094421284,-0.141418021248468,-0.145769720606775,-0.573509073242719,-0.423228609930212,-0.0824829074956293,0.783447939272109,0.770635828848188,0.584790889648957,0.701626845579257,-0.820566145099247,-0.269696159643288,-0.486785123072948,0.366346430479174,0.45330665734628,0.815869907685115,-0.173980045264343,-0.400536116030543,0.131685507944874,-0.577481187716028,0.2561016525617,-0.525946354305579,-0.440443675862222,-0.343507079464103,-0.178412735078785,0.269097946246268
mild,0.454138118189613,-0.667670300375354,0.0647060165427802,-0.319503444614273,-0.701885584090271,0.874987673615416,0.219349489741081,0.0009429704490448,0.266590037532696,-0.0448346798250782,-0.0179507824914332,-0.54753477850722,-0.382159612818502,-0.068439718048061,0.454705685637173,0.845671639223269,0.763258519364307,0.516880895252479,-0.675679813781176,0.0978305177818464,-0.64250116906483,0.434186340909434,0.164734785460311,0.845343164177604,-0.10145541470072,-0.240047053174181,0.34356543213996,-0.452043384904933,0.381736085447827,-0.52379004332671,-0.294751336498832,-0.259449409341001,-0.157067559891025,0.0936692428060129
mild,-0.0395059894147378,-0.600426722096462,0.0548423847101575,-0.157201301810249,-0.570686330425727,0.770414444642018,0.372927780930257,0.0113596968416181,-0.0249538414752766,-0.10478337249411,0.0863495757250028,-0.360052748892965,-0.345109554532071,-0.29628149631342,0.095740521303705,0.752494258890123,0.81555256191697,0.513731037679251,-0.657794467011343,-0.0278313419062109,-0.626166646959508,0.0605167078427755,0.584488581398924,0.766354244958674,-0.0935524641398725,-0.304703464312357,0.337481814606393,-0.459980128149614,0.438478360820846,-0.515907884322264,-0.368088163164535,-0.474138266581286,-0.419179338621085,0.000260829517729
mild,0.0039461516812495,-0.801271897387996,-0.320896292570686,-0.405934895968099,-0.743132320826029,0.751802757894183,0.189327136411356,-0.190581370498246,-0.109995196537322,-0.3061115384545,0.0371614743486722,-0.63399935845683,-0.462404832177645,-0.358991635664131,0.300055728250418,0.783755031492353,0.6200474978549,0.571149606104485,-0.787054602658619,-0.070775644968482,-0.696628413644635,-0.277708364676514,0.509415154410223,0.747819102178851,-0.19078246378875,-0.550193409804394,-0.0463857126610019,-0.716094275324484,0.34443171889768,-0.852130315405819,-0.566340542930303,-0.637874846119487,-0.529722397287075,-0.0168184743664142
mild,0.200073439193048,-0.65955604889792,0.220350933203309,-0.383063348688283,-0.633520102666601,0.667256835055712,0.0150462957623521,-0.0831860955496462,-0.164725274316232,-0.0604268195584669,-0.243890791415432,-0.505542944481172,-0.0992362013020421,-0.310393594870435,0.250094810822094,0.73777513213231,0.666030751019929,0.365677788554864,-0.577418989961032,-0.0476038339463385,-0.715183381525967,0.135058271516953,0.195533474827001,0.658777295999188,-0.102965786657277,-0.445567250744699,0.136446727023115,-0.505943613024603,0.143260914125116,-0.611984570482527,-0.299785940616711,-0.263688001371279,-0.512329513596309,-0.0656403561471169
mild,-0.0699143866986238,-0.687201964416077,0.10684678122143,-0.466689073061691,-0.600242747937283,0.674451608213911,0.0308755370298842,-0.11067002665624,-0.13892622783977,-0.163724139147564,-0.139269333153359,-0.564287937818096,-0.385456900623631,-0.082457152009748,0.339251493462805,0.597633946545248,0.657834062986091,0.490235289906795,-0.753131839297333,-0.125472212506315,-0.568003588457218,0.118036043081092,0.141423484240538,0.667191656257575,-0.12216486357712,-0.519448174312799,0.0607367662488363,-0.671627580706645,0.0673266055294052,-0.723351173295405,-0.518274961518463,-0.539843802995555,-0.554767041566704,0.0350805494426926
mild,-0.134284633099091,-0.672150313649858,-0.234293822719692,-0.437897689025952,-0.587995983386298,0.597494501271215,-0.0256600626393051,-0.217347019846097,-0.201699399053283,-0.432535132627727,-0.353681642959947,-0.345333750153415,-0.356878723635757,-0.385168047106872,0.308975932044277,0.639294022083993,0.5270274376161,0.359271561530705,-0.640845748392394,-0.391252584211351,-0.681934620364837,-0.386436177251383,0.537991717120876,0.681969107059582,-0.442916416718303,-0.57727587581635,-0.600051503076126,-0.644993274295817,0.106677526945232,-0.746952086033135,-0.510862979174466,-0.793676204351987,-0.395324221049501,-0.338306210513888
mild,0.165802439259907,-0.0327051644708262,0.216099271010753,0.161183210395731,0.248619721303733,-0.210136563724973,0.0909195491061957,0.157697441476266,-0.265720387148719,0.492406216895515,-0.0705003025328124,0.146742034331131,0.262879659167651,0.156676208872771,0.115224483360604,-0.14204190118688,-0.149692237396398,0.199108864673901,-0.234555755758957,0.0802417275703785,0.0972495366044368,-0.176808640380147,0.101816539738276,-0.126633954477413,0.176835746205884,0.202260981971195,0.334578004265856,0.0464694668060442,-0.157715850812914,0.0313408607330331,0.198282588239563,0.170504117512166,0.0649134963181665,0.0236436847591055
mild,-0.207536131135945,-0.731211630658725,-0.279135750286061,-0.727321111945553,-0.676246028344895,0.519305892314683,0.181488822919594,-0.27171754471858,0.0346029032859223,-0.348662570978864,-0.329782241829681,-0.512929137391233,-0.65305111685085,-0.453127999639986,-0.0255548775619805,0.400170574884746,0.295912072961629,0.196266964985857,-0.471821314205057,-0.0094118301886064,-0.681776777856673,-0.513447549805415,0.213248970195553,0.454373998121345,-0.607871220909535,-0.614704008020196,-0.143225209665938,-0.808879347063464,-0.0610532802361613,-0.84189460022081,-0.512134699140773,-0.658892932754415,-0.531880536247948,-0.345862466006279
mild,-0.123056265465559,-0.705546777526488,-0.301584616026919,-0.397571331406443,-0.723717340056169,0.371279804077716,-0.007944416949079,-0.140608506853593,-0.0943371214960043,-0.150770322507051,-0.0689699899700404,-0.564919744058958,-0.442163404029722,-0.226432909407667,-0.217860116400235,0.494111679096425,0.379764583568549,0.184195215102979,-0.526220546760772,-0.0930908252792438,-0.590539462553504,-0.211594429441657,0.0966369969708122,0.464682135015807,-0.0049348382430329,-0.436341328888913,-0.222599036731626,-0.528799526976025,-0.0321811612346619,-0.696718360605256,-0.478487264263833,-0.566592817610471,-0.394264096155692,-0.145044438858026
mild,-0.366346693019188,0.103709844593302,-0.1472741910467,-0.354605271709898,0.196864528652167,-0.490702216716853,-0.588103008224668,0.0336145607636121,-0.0877233118546831,0.0829376728454085,-0.281546681269877,-0.0412884375742882,0.015254796230994,-0.194534289345341,-0.413813812280862,-0.402141828342921,-0.459869900290113,-0.479956859596608,0.130365306754063,-0.192073384602101,0.191005238075682,-0.120445310628915,-0.431570829421305,-0.354008075798557,-0.114325435334446,-0.0081601456154243,-0.208713954641356,0.161521544004951,-0.115956638814546,0.214698740441196,0.0561361689470605,-0.235015612510899,0.0121928962712814,-0.156798749829276
mild,-0.304546675963375,0.629996424918691,-0.0330938988182308,-0.16323906385034,0.5113981166534,-0.708427694548589,-0.155159455067035,-0.400592981640968,-0.0097946293630864,0.219040848673863,0.295069296118206,0.349041039593559,0.015160755803965,-0.0462908410547732,0.0474910697310519,-0.833793795059984,-0.570102173457311,-0.577988320519827,0.566899754816254,0.129450516075738,0.51777883436254,-0.506787330522942,-0.429163512285194,-0.768642027970003,-0.258725017561031,0.0034312262538668,-0.178321179882816,0.29240748981196,-0.461973052124768,0.513968799593422,0.144347283029861,0.515543373675853,0.164743755252069,-0.176636147066631
mild,0.338919285766967,-0.759896399102032,0.0178509826092249,-0.241242125521408,-0.661810056799231,0.806455116045568,0.0084228484529848,0.250605334616696,0.0026798973884707,-0.546793151927797,-0.307738323093635,-0.202431532966654,0.0416755115268571,-0.0832458188769999,-0.0191327467908692,0.745633429317637,0.64195127351942,0.333022763882146,-0.122508505332044,0.0127791495465358,-0.542715137787597,0.615977726579988,0.288138150984915,0.780146312447722,-0.173523153995028,-0.335460644126815,0.0843045907338151,-0.349674269397363,0.445643978372633,-0.538068233494078,-0.108094203873664,-0.640545542953874,-0.50392504506139,0.121624623442293
mild,0.14947725741871,0.152112141950944,0.228653673576398,0.220206332151409,0.19904087934544,0.221909231622581,0.103590769266533,0.310943981003746,0.219098209553354,0.0291126129658248,0.352309526195338,0.322513593058756,0.406427941387201,0.261161382792077,0.214829768315571,0.100369424285626,0.182565143215229,0.306873413919128,0.224458800178316,0.224764840993705,0.0573471681240444,0.239661129593927,0.28353837333165,0.191957477446629,0.113912183774456,0.262931760537422,0.366053871952147,0.36840645224167,0.399166264369416,0.240995764158909,0.155246591319161,0.060735235130016,0.265101419030647,0.40356045419838
mild,-0.0315574902823963,-0.703756854015106,-0.0866223378548962,-0.484351278533934,-0.882040438120294,0.765030502636748,0.182794251895479,-0.31138598426587,0.153777488188551,-0.261615751275022,-0.169961522573334,-0.507346188896482,-0.480242648612478,-0.372682096596801,0.144165545141836,0.779853014235519,0.600901938054225,0.344168001588509,-0.772169869190277,-0.0905995590055253,-0.819087166769616,-0.202551862767714,0.107599043934888,0.753535549963082,-0.270815008110031,-0.626653717911225,-0.0732915844318823,-0.550359642767593,0.225836246433835,-0.798929162896098,-0.401406024015926,-0.630140216581672,-0.701327936748071,-0.124478159879957
mild,-0.181488593527822,0.749289003849341,-0.121691213993084,0.302458325632154,0.75523798231809,-0.741657176757263,0.184723586548645,0.139411218969493,-0.147681296069631,0.225226557366097,0.417221880397051,0.504325607964091,0.365771531399857,0.141468426468033,-0.107100898500811,-0.673432551694376,-0.341616081150508,-0.35243423370089,0.684286737247231,0.10113955580983,0.764097565277594,0.486974300832295,-0.530343975958044,-0.361284131148487,0.11902399187715,0.173040322367984,-0.234688758626216,0.409145642861599,0.0321574447718054,0.703155113632372,-0.0936170695571008,0.541531263523935,0.436465887788782,0.229933148541333
mild,0.0719960491426566,-0.536032632942428,-0.0552418169562373,-0.243455138820478,-0.558700773264233,0.451819976155081,-0.154544861414855,-0.028991380507307,0.0850226104526878,-0.139451197596163,-0.158605007235374,-0.219977807437761,-0.223516712418551,-0.0240257327231011,0.11969485619935,0.530078726580646,0.0988688250878187,0.344342226598696,-0.141258275904803,0.283840685140849,-0.364087866898423,-0.356113112136316,0.110358710080863,0.277979391909541,0.0985028250793521,-0.139900162939006,0.0347715655107442,-0.259195781539236,0.0319904664639555,-0.644886642269398,0.029891270382103,-0.409730810223893,-0.517534287925022,-0.0469879289609455
mild,0.138786585199661,-0.680774072437654,-0.0228673723544801,-0.304628451975297,-0.663539272652913,0.809492567332129,0.172759419991154,-0.100044710304127,-0.023838473458029,-0.148814738109398,-0.0544559295221443,-0.557941949899166,-0.297280515527776,-0.164377685844308,0.160943567625003,0.816229569350269,0.632396981970899,0.316863742851796,-0.518253973065598,0.0485437105931526,-0.689315221038923,-0.337686617377506,0.42521161282994,0.716965369006166,-0.31223339673424,-0.340437553040381,-0.0981774753840805,-0.424742865871224,0.262320634036914,-0.598494616036791,-0.47509367265191,-0.395707013918374,-0.357667222129737,-0.0853689557025532
mild,0.0196387320936698,0.72725890236816,0.205494789522692,0.321008668128402,0.721023795644481,-0.854102771337384,-0.428529240237946,0.0814227232771237,0.205064534098077,0.191510317638501,-0.0919748546817315,0.179853991072706,0.341785535730678,0.237642467493205,-0.274203909981328,-0.802905752281097,-0.513409283765541,-0.38869409205712,0.502746098953059,0.0500986898265902,0.697810389769823,0.0035773533592794,-0.400868630774275,-0.728892596916063,0.265033772874896,0.417051933743377,0.174585973468803,0.513635374510923,-0.415647472830613,0.692534394255032,0.41771092705409,0.589980736984166,0.269428325165625,0.055832033518234
mild,-0.135361193400229,-0.697689087451478,-0.0130584140555908,-0.355707034008549,-0.526706894192983,0.701923844645159,0.441115605904963,0.0918911085002629,-0.0880646163485763,0.0012479379504982,-0.114908353890867,-0.148393880283111,-0.29581100404468,-0.0898230328351328,-0.0501709782510068,0.665114459226026,0.442853061699386,0.201030178859136,-0.640531250376944,-0.0371484355912023,-0.406317421732188,-0.182644527176483,0.13670570629849,0.59507638279279,-0.209024313885919,-0.116221327783904,0.146197929102158,-0.43839240294331,0.0958189505627101,-0.360269126192615,-0.09474610099809,-0.258739848269749,-0.196880851651058,-0.117981627757975
mild,0.0572025672581396,-0.741105838455515,-0.189782896723397,-0.506152546524261,-0.732825191645026,0.811419802530973,0.0700067575575429,-0.0931721172003285,-0.136143284751917,-0.0174840666267405,0.0358879976925776,-0.572371514029447,-0.391255187598824,-0.233089542236329,0.284487825428696,0.777627470447361,0.734463119884963,0.489191958313032,-0.633828757135025,0.0334913486680285,-0.76126790686837,-0.206177322654589,0.571816479769402,0.74263317431329,-0.240570595455177,-0.487256648542655,0.182526135520141,-0.385398284399115,0.357973967404587,-0.541471397908081,-0.22518804278558,-0.589784133468166,-0.337718846109764,0.0035354336303735
mild,0.0361821412005113,-0.573876657003912,-0.351729028533483,-0.411159274896327,-0.193769350043888,0.242786042575766,-0.311582446946835,-0.313437791640621,-0.286375875861338,0.0456515109082147,-0.0627989276604462,-0.292898269482602,-0.285086581741145,-0.408864903614349,-0.336233222445505,0.192385800466382,0.238825765000843,-0.136392996153966,-0.650797518529398,-0.367559156412113,-0.489271294849834,-0.235897184422272,-0.179337097950319,0.401752086429772,-0.520762952797634,-0.241770157084962,-0.288750145825814,-0.378039076751622,0.0413997222275711,-0.400985956050851,-0.346766008803962,-0.436782499464474,-0.248824626731238,-0.0108620303233576
mild,-0.0017192351414293,-0.55727582384607,-0.0962937628221806,-0.225917702597479,-0.671384444867493,0.455377230714885,0.173958383622706,-0.0785174485602984,0.0107370071900057,-0.126633711172752,0.0642872602172004,-0.592826875903615,-0.408410133235915,-0.295120936582794,-0.13137956756941,0.430992764354893,0.436390696474743,0.196990458158943,-0.376842932943293,-0.104585581106536,-0.682739138189054,-0.403332973517188,0.26512639376059,0.47657551415262,-0.444891712841405,-0.129811756793377,-0.134033033948148,-0.557310489969393,0.227659373409478,-0.712448550711508,-0.248801962726905,-0.356078595141437,-0.171640292659281,-0.249035726750847
mild,0.0658319893488602,-0.565776260107501,-0.157652391000565,-0.312590181214218,-0.490630262935564,0.322127415291745,0.301073721300035,0.0367542394982319,-0.151179128269375,-0.118683647391775,-0.197444661431367,-0.293527293463837,-0.36097466305409,-0.0694177144370921,0.0594557036454739,0.325890748511331,0.132663489735523,-0.118098215457303,-0.37979466010832,-0.163281101009262,-0.587844737631968,-0.063146090053486,-0.0208735386547861,0.312117518653111,-0.0312088108499007,-0.387605491167218,-0.295409152575995,-0.355992310315729,0.10141700410336,-0.623587770513485,-0.402282385071173,-0.40799109334334,-0.318872088715363,-0.0366549046769143
