group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD357,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD52,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,0.770373287208686,0.438873151361329,0.37274992710664,0.798548423919697,-0.832573671406909,-0.0863956006691667,0.347968846069862,0.289823478362913,0.292948972417164,0.32734188018113,0.260262175112481,-0.053221218805728,-0.799944580143929,-0.632149069126918,-0.228416868738837,0.76801954407712,-0.0238045819029313,0.212019046122472,0.686774287519533,0.158161081909584,-0.324000758293213,-0.826087646985931,0.126771121718824,0.0861384064110856,0.0689242688555212,0.578309315435555,0.54884391847585,0.696763810249482,0.453757665019688,0.633633000317006,0.368044965332366
healthy,0.73694000353342,0.45371423020456,0.274771321100501,0.728365109646671,-0.545247573075297,-0.205051967401448,0.472427918747723,0.321181858512461,0.327704032043515,0.686293194839644,0.681781489770947,0.372061466383594,-0.469923889165579,-0.414812173792336,0.215806635437349,0.749083897067166,0.523976015294575,-0.109980917283836,0.618311389053311,0.279422416581755,-0.115087554389228,-0.357553978041918,0.641796341487165,0.559343831896101,0.198042062041619,0.628248060142801,0.732669366425641,0.640159804533061,0.687979385572278,0.463388565397142,0.551096152865697
healthy,0.638479112798036,0.135800032443875,0.253123261453534,0.695066088113884,-0.739540029092138,0.0903208441061699,0.0148756720493917,0.175936693913459,0.268142841103977,0.316799162800842,0.28828714685625,-0.439160979852507,-0.728380718842292,-0.673708896996349,-0.261966744954607,0.721876069417248,-0.145488469042164,-0.191126697422454,0.663000798505959,0.251000264480067,-0.51048877666622,-0.726117848204086,0.187625386007653,0.181667902589639,0.238538246418551,0.42486886132134,0.401029168955024,0.663079107844706,0.49646100994291,0.721631022611512,0.364945246776446
healthy,0.744390685498969,0.0633710021292451,0.398477285717928,0.758510926351365,-0.731570044377111,0.114429765248088,0.158182819359227,-0.267319474832087,0.260470239244245,0.287258665508503,0.240341297103992,-0.148809077850092,-0.76497062504368,-0.623141495665522,-0.444143524470201,0.682342027574248,-0.0385823934351293,-0.135905377609642,0.76573394790451,0.0967715602055073,-0.114086538447659,-0.655701747269473,0.0909338711660334,0.294506855825586,0.398924347556032,0.431796176145141,0.59397469504571,0.787950382570004,0.268469469912141,0.518920583404199,0.327676540944701
healthy,0.808265908306174,0.110723754958181,0.213636821325674,0.737920123387084,-0.798047880979362,-0.199947384980564,0.256877869741347,-0.112764903834423,0.398215580822245,0.323189641653025,0.322013738138208,-0.209221161410579,-0.69825139032193,-0.719884759671027,-0.341653326300887,0.268919980171862,-0.0557196786769457,-0.195757840262499,0.720602868559021,0.122289350600077,-0.452624123259531,-0.724189350292656,0.101094387922912,0.264891787394679,-0.0234917604128162,0.485426029639807,0.663149843343784,0.684855925800389,0.542962976181719,0.634639665810158,0.248210900880213
healthy,0.73064853562653,0.377096870609002,0.440078148744186,0.627045537196857,-0.551178489998316,-0.177028068196465,0.178339551167472,0.137756481681048,0.455667174267856,0.570415395020302,0.435889106394143,-0.217626978769,-0.646198711650766,-0.447240737286776,-0.319865957496552,0.828970734401908,0.0746227617814299,0.370628754838205,0.740248107873953,0.285825864198568,-0.168437452915682,-0.492663563308877,0.276739942450518,0.414780129672627,0.657842008868052,0.757041253955052,0.789183319566048,0.757868438988242,0.475034558602084,0.762393259152501,0.611249629914638
healthy,0.683877280894591,0.256312320011262,0.382062654422789,0.72212053553369,-0.505896006999334,-0.154049414540526,0.139537820331347,-0.0956780106151244,0.547184961757324,0.464350923846839,0.42822938736659,-0.240185945137975,-0.558935764671198,-0.434246924497588,-0.014221557796329,0.714552312636345,0.101280795173349,0.394760357554218,0.663258598540764,0.407350050228509,-0.216347000299605,-0.485602016292423,0.342587297640344,0.384281747780862,0.492787230733497,0.651182159791714,0.752642101321192,0.835549026373135,0.553499752670316,0.680669770613124,0.390811644814776
healthy,-0.672622701461012,-0.0773225060171787,-0.25041377099429,-0.761813302147734,0.806844640467253,0.0418508245644127,-0.174216245362155,0.132161483222479,-0.311639097712353,-0.385221803194706,-0.315177080886917,0.0191015632071393,0.724511684007476,0.81962796631481,0.364698622591416,-0.436490060566713,-0.02509621963525,0.149924182535206,-0.662851752528741,-0.309486955957364,0.481993047033234,0.746522234162719,-0.263857266046058,-0.209199772383201,-0.119792722165841,-0.337713808837596,-0.530243432962745,-0.585561390406558,-0.401722454052241,-0.414538624496174,-0.276382734826385
healthy,-0.771429152963391,-0.192552733195495,-0.415375143017954,-0.774604639640691,0.773065850282599,0.237924580233517,-0.306941479745369,-0.0611118632578122,-0.469565558039027,-0.551091340844983,-0.369332298187012,0.102954544498362,0.776159048314655,0.721991249749948,0.428149933109708,-0.753014383022427,-0.180531924237374,0.132168237968818,-0.74926711598273,-0.406646723083906,0.709054277818579,0.773796405275954,-0.456401857366631,-0.327239104665588,-0.317530590161509,-0.550050702384046,-0.718000101251947,-0.778882897238766,-0.500898842105677,-0.783616310932533,-0.62940633822763
healthy,0.835723138169764,0.107133998245671,0.0983647718777294,0.667216164636603,-0.705375457262367,-0.359804007964201,0.46597532994882,0.327610888163218,0.0607496913546432,0.102927859724659,0.467086045366214,-0.317797602890215,-0.623256473720019,-0.441937445135251,-0.166133308213736,0.750362039991608,0.0673295825479913,-0.0220650765921417,0.785081942192961,0.471098318493632,-0.48835096677046,-0.653151419590712,0.503214984625034,0.642987235813497,0.620655294520709,0.692372300817754,0.774134433070652,0.708417492134626,0.465766322111728,0.410736024748997,0.545844797563723
