group,CD86,CD11b,CD11c,CD45RA,CD123,CD14,CD16,CD45RO,CD31,CD5,CD32,CD69,HLA-DR,CD141,CD39,CD163,CD2,CD47,CD52,CD107a,CD35,CD235ab,integrin,CD54,CD41,CD29,CD49b,IgG-Fc,CD45,CD15,CD49d,CD305,CD99,IgKappaLight,CD85j,CD82,CD88,CD224
critical,0.0852500166407754,0.111257281077055,0.223517103944437,-0.229271690551121,-0.0411381818165335,0.222167178710589,-0.201703601782422,0.0992071823696627,0.110270994695687,-0.271643414649379,0.22350048194774,0.0764351903781302,0.259362610544582,0.0816214627281479,0.068774673577079,0.164601003474223,-0.0867998896526238,0.0006695852349453,0.147336003086522,-0.23500703869108,-0.0512154439649504,-0.151641537865474,0.0676932466472557,0.0649706276230594,0.156147505975852,0.111248474525021,0.127746725402215,0.187298443974293,-0.005356537634928,-0.155135940282541,0.114346493500707,0.355271676560705,0.158353563211599,0.0887830088797707,0.163150525444057,0.0131919355591173,0.204440694212346,0.0207333781790029
critical,0.427686504964213,-0.0625035274437755,0.628037160035642,0.342252604585867,0.0714875907611394,0.111365709671523,0.414507253228823,-0.220180464553398,0.441284916429727,0.125952244218808,0.434192584717469,-0.0361408312684204,0.426415892445436,-0.007981446576331,0.120805230999006,-0.0980689012858986,-0.234008738989511,0.316288642308288,0.490900943228411,-0.307070301576498,-0.436668148197959,0.258595515463435,-0.12191115965269,0.278782121655429,0.281041574334352,0.188986389480061,0.146956555596005,0.234555860200398,0.461990138591306,0.153032881203727,0.309494878960619,0.187312498157635,-0.164071175994121,0.0908758438776466,0.221569007305281,-0.107362172166477,0.612341762916503,-0.167921411831533
critical,0.142403108461043,0.37373136480489,0.279646061599739,-0.257879501667471,-0.184321872506354,0.105904527921323,-0.251486849165569,0.2590026869471,0.250261544550168,-0.0035766490571529,0.242019756547174,0.303560372435813,-0.17720292045918,-0.0854239662971038,0.298358243101005,-0.040868818929783,-0.27624904618853,-0.0257178280043917,-0.137222013913095,0.189196782139449,0.429477473729106,-0.045925508154284,0.03223450728888,-0.0925452679051155,0.0930312110891763,0.0925560793326812,0.117482370440602,0.186477471223531,0.0560986055949241,0.22992453289991,-0.419366752971875,0.149291172620825,-0.0348452501098767,0.158348288544123,0.170582114103222,0.363003935178451,0.409722522198014,0.418881818246841
critical,-0.0453176448998532,0.253128465768997,0.363916138225807,-0.0116956359103411,-0.386855945864523,-0.346876267602573,-0.116653299647285,0.15067092274839,0.186439121161872,-0.0294869759859051,0.0510197110418781,0.194689985967179,-0.436698840467644,-0.393231405079611,0.0439501656956271,-0.397017233536301,-0.222752784806419,-0.231858208873969,-0.235489997442998,0.140088246072344,0.374015733566528,0.199036652538916,-0.0605920312463379,-0.153694026282239,0.280438016823796,0.131689591352421,0.218928840000775,0.108854352349226,-0.0368694704286281,0.450900030726154,-0.383703556731156,-0.384922190412219,-0.176898519464205,-0.0887404927898392,0.011721207301093,0.25267444033682,0.0318183070357532,0.314584735055905
critical,-0.198055781518053,0.27486145008594,-0.0045393164312314,-0.164374475837873,-0.156775215474321,0.0460496968110041,-0.0351814700999388,0.249816221514879,0.0641701263853011,-0.001876971003734,0.131865984564404,0.231999774170284,-0.424812986375245,-0.161129395034006,0.0540589044411781,-0.152367746552735,-0.223418402114362,-0.116051486154703,-0.0334591717713401,0.0557318019619759,0.292036069970661,0.087000030158384,-0.0195939691121773,-0.402793966630708,-0.0204982369291456,-0.0806545580503022,-0.0272627708849429,-0.12813435008421,-0.0958036514025811,0.186012019568645,-0.379646830326851,-0.228753553638582,-0.0163492444100698,-0.238480019893147,-0.0501417504588069,0.0865709847212919,0.206799911255633,0.163356981706448
critical,0.235894020881724,0.0437445556756104,0.369659155837666,0.104048660121432,0.352364472699077,0.149739531324559,0.25265124516876,0.119404658311974,0.408189354269298,-0.07010002175729,0.309625386032711,-0.0694382364834168,0.351164790897614,0.179174822916602,0.135773422062416,0.0946741029580735,-0.112436554520798,0.284253418197842,0.389721048163895,-0.226651761848645,-0.0260248709174347,-0.0671729451031237,0.0044108974255914,0.300490879254409,0.260639240896451,0.376698548357986,0.243111016406367,0.149696682944102,0.43675960990263,-0.123237809678122,0.391700548981102,0.343500355717256,-0.0456886771235581,0.173660747140973,0.297172654669132,0.0185351558114117,0.432824198723977,-0.0063282417340546
critical,0.0914724685969304,0.302897419092171,0.224437071174482,0.167325787404846,0.0481256855485117,0.398098575622159,0.307101584797309,0.143800985022196,0.348833128469258,0.019006524785998,0.0354757874965497,0.416513067370802,0.0572747605980784,0.0443971818859383,0.185100874523921,0.568520593403262,-0.0104544485862567,0.479819642110647,0.0566372377194401,-0.532015373246315,0.301262899179721,0.141142537111498,0.0772469617145206,0.073879010186542,0.373173734020245,0.380498731400331,0.345057782825807,0.337228607496943,0.224996304432608,0.242047036108658,0.122568753631393,0.405007153559922,0.513296827988667,0.135078482059194,0.165768615994253,0.297007815469382,0.261052162848083,0.164805711021739
critical,-0.0461904406344393,0.27840574256959,0.267443272228572,0.0418461345858203,-0.223345700738707,-0.104898202031469,0.045204708365636,0.175024483953374,0.275993532506088,0.0597108300667227,-0.0434203377267296,0.0989909493973802,-0.37151476561967,-0.214385430515201,0.151729179452541,-0.0724599682038501,-0.230338819946705,-0.0229535586477081,-0.183289970974372,-0.0802999255040857,0.294387374784364,0.182741681914619,-0.0014823096018591,-0.105280278062091,0.190964403946557,0.290503532744662,0.0564121598522503,0.128270233001978,0.0912307369657041,0.392639231328111,-0.191915046105803,-0.0430646811657112,0.0401485474783547,-0.0621315747037848,0.0103627600462611,0.280952382374906,0.192051857405323,0.28035806929042
critical,0.298217381489943,0.264674799322463,0.355738769507632,-0.0898707650618845,-0.342305857793651,0.254768374398359,0.0392044059800191,0.17193359085842,-0.0598517817394443,0.096038203143571,0.51947505514986,-0.01827455763818,0.105055519915095,-0.196398812867402,0.337828907556287,-0.37797844789457,-0.153858747656739,0.170070228308656,0.160066803471365,-0.0139708662466537,0.0256874295341386,0.354647594546429,-0.206496423817323,-0.189760778818675,0.0318942276907595,-0.0269440467647264,-0.0441756324543192,-0.168291346142903,0.063490976697748,0.18509371451878,-0.28388340074929,-0.185892353732862,-0.241247805659929,-0.223911912033115,0.0478498460613373,0.0144200897314179,0.412474498760503,0.307346343949333
critical,0.187294335522644,0.27439042359426,0.207527434320809,0.154568114464675,0.029252995247401,0.212018648923772,0.157622154913275,0.183323002421983,0.360384315515544,0.0880871451525075,0.129784926925872,0.18777703579256,0.0161932711050418,0.135685529610467,0.154889010587074,0.396899148738533,0.117151661283054,0.410923915388263,0.110876750026102,-0.474538107026125,0.188818542311403,-0.0145832107008708,0.0196463131252722,0.176769612168413,0.384584901606419,0.288015657201751,0.312373336891103,0.323151594740026,0.265287748875659,0.216940885170743,0.136534416113945,0.472521820653305,0.449746877661727,0.25603504562738,0.188474408805319,0.244849465424864,0.198713734638554,0.178391696128254
