group,CD11b,CD137L,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD5,CD32,CD69,CD223,HLA-DR,CD163,CD71,CD155,CD30,CD269,CD49f,CD324,CD35,CD178,XCR1,CD62P,CD122,CD267,CD41,CD49b,CD45,CD144,CD49d,CD305,CD158f,CD336,CD307d,CD319,CD138,CD99,Phospho-Tau,CD94,TCR,CD88,c-Met
critical,-0.0573515466980183,0.129076987997461,-0.0402218127379708,-0.0157220011364752,-0.509955976384133,-0.0739797042817546,-0.185838519319396,-0.0612294909365589,-0.36410530034099,0.0075823400831483,-0.529112070885492,-0.0510257560273685,0.0970768431953837,0.122325034833032,-0.198506077621633,0.0181943006676596,0.053136176270787,-0.0293542469292062,0.12510056730033,0.16211637140269,0.11659329488552,0.102621412537428,0.150832681253809,0.173466732172279,0.197442441533352,0.0887423440295112,0.0453763620094242,0.203741598706616,0.110555774008826,0.0307170732918114,-0.287497833969671,0.127303124052916,-0.236016132199246,0.0349392639091353,0.13644210175073,0.164270129991019,0.129461484966573,0.124356137600396,0.0673635074791791,-0.0866039321575869,0.129887877065946,-0.210618040942235,0.209970200610874,0.0885975930351577,0.163043300530452
critical,-0.398882454484533,0.0791596852893191,-0.258909772920823,0.42759208369096,0.0692379925528093,0.412697393568437,0.0599452574271808,-0.202654543669165,0.352600655089457,0.564331775352461,-0.22271965712772,0.0729605225987324,0.173850990354072,0.105752647745261,0.0906614728514868,0.0349694257421931,0.397184920945743,0.0492802958153483,0.113581982873567,0.111364625066799,0.351774413893288,0.0691125057157282,-0.304372122169634,0.0927770166718409,0.125634090218991,0.400534891586041,0.113429033905867,0.112752949192385,0.47992570158617,0.263101778886824,0.194427457483827,0.131684540949423,0.357607753667951,0.233246683995548,0.150942409159531,0.13057868239116,0.124298722908777,0.231389397807802,0.0609382989073189,-0.233258884124704,0.0973402279860624,-0.154249606554304,0.141178478158813,0.460988188729596,0.166906541948253
critical,0.224005641836472,-0.108254545824827,0.244941749174186,0.0246370703866253,-0.2801454115485,-0.194617654416149,-0.318179964910565,-0.109696802204508,-0.503479996288129,0.241214609127878,-0.164586954172708,-0.0678488419251072,0.331262514975256,-0.173966147049006,-0.263571417743031,-0.129729120035107,0.122518464572524,0.172367522368096,-0.0379782362155529,-0.151312290697273,0.100318852283187,-0.180497588370714,0.394454994215319,-0.194697016154525,-0.134276756938146,0.190089050812622,-0.245299695867102,-0.200143395340149,0.160856945115851,0.140412452613197,-0.0517303075698125,-0.159509562010465,-0.454304488358304,0.0617753408012793,-0.201635843686084,-0.0927109682505708,-0.114482700972994,-0.186236189597873,-0.180266933143376,-0.0900833232328093,-0.0978939850328675,-0.333908301276153,-0.0227212152214694,0.0874873704742076,-0.193385547605297
critical,0.304514854953376,0.005487861214715,0.223141632883222,0.477112349622921,-0.18009643927763,-0.0947004565189647,0.20700005992462,0.339111794780682,-0.0619535598550638,0.187502375587659,-0.155134487106398,0.542559313833903,-0.14301071725132,-0.100996301401078,0.189447196045332,0.262388812396167,-0.155353300304155,0.110362428045213,-0.0391831844295456,-0.11397370779756,-0.0266741057053726,-0.0846247437755537,0.0644428230851035,-0.016433127127616,-0.0486448691809508,-0.0004942134453905,-0.188416060099798,-0.0316055877959576,0.0357136999661444,0.0191092203312514,0.12126806197558,-0.109336438328116,0.0866701130904315,0.138444251831264,-0.113313375339714,-0.140228711632033,-0.0324092657247506,0.0522824248320016,-0.0773390024291225,0.0010221138374141,-0.0367232549546113,-0.1492642084617,0.155831209752844,0.436922343883957,-0.0955145119236655
critical,0.14035727011785,0.110963187189363,0.310070023540457,0.0209902081591404,0.0631705663790635,-0.0706602315823007,0.150520727314184,0.113719540571652,-0.188603083513834,0.119710623349303,-8.67638741333662e-05,-0.0157136736618778,0.44852217279837,0.133504816348652,-0.104621092158303,0.200391448684573,-0.0184758323092565,0.254108575300125,0.124976814378293,0.116719973152771,0.0651244480175536,0.0421820109009355,0.475297186456443,0.0152599840749695,0.145939688998288,0.128628876257017,0.0555562418594355,0.0978727368143759,0.0717679873651502,0.0659986271167838,-0.081626973327052,0.184321627103549,-0.0464643441124686,0.0811826226283536,0.0989330834242065,0.109004708723616,0.100476997868612,0.0181449591880656,0.0892881118611455,0.475846616423765,0.0859294309725772,0.081613050819895,0.108473822236246,-0.253421825775559,0.004344622103292
critical,-0.204295711980215,-0.107410590468524,-0.189255654443304,-0.190531631169546,-0.198160251246276,-0.160651402065609,-0.0786639760012029,-0.166062510221614,-0.118745145138849,-0.147256432213019,-0.178499213119329,-0.128873018389453,-0.292821329792162,-0.159520956345707,-0.0939823677742971,-0.231461931887308,-0.189514401810859,-0.170130796843287,-0.0896243161933179,-0.18661034914459,-0.161096779244295,-0.106954409250566,-0.240628781138483,-0.137133581221359,-0.133982312578968,-0.133583113521925,-0.0768112456035549,-0.0510604003561296,-0.145956014975438,-0.163184708145795,-0.216743557482521,-0.118450531045351,-0.14747956005059,-0.253397779933345,-0.095445853035708,-0.158592045001313,-0.0769755710835631,-0.263973645011455,-0.106722469370422,-0.162276384511457,-0.173852767994039,-0.0699871736346184,-0.133879043139611,-0.139909161456598,-0.104070749655803
critical,0.180755944445538,-0.0393370442911961,0.203793506326656,-0.085494203277395,0.160144251486656,0.0436162574810631,-0.123643917705478,-0.0124038470335912,-0.0158180080968325,0.391364401912633,-0.0870169763578664,-0.243563506413386,0.148773860829588,-0.0402022011061088,-0.299452239631241,0.183956456368419,0.421909502361424,0.179031382689271,0.0262187850479958,-0.0221730630091983,0.272110536524216,-0.0809719510784966,0.242313382544748,-0.12332294186061,0.0049016689666726,0.331662895132609,-0.150521766870547,-0.122047373185872,0.305865664608248,0.232765893455178,0.012256706505853,-0.0126903523530346,-0.0222795114235479,0.310687125336898,-0.090654127423715,0.0177986246993459,-0.0217585130743496,-0.0880386177521296,-0.0593122569291804,0.403627385590813,-0.0589705388408251,-0.0395928538868094,0.0638494636894776,0.048979785571439,-0.0753004259419406
critical,-0.0307960261828856,-0.0629514985206026,-0.0541698981368256,-0.338581451348662,0.0357627238123283,-0.099325802525138,-0.236899195423728,-0.338259224301326,0.0815290348207959,0.102786615754107,0.0975308432390101,-0.135487783089012,0.0564659720344025,-0.0565023956322219,-0.350393631358314,-0.109793961143343,0.128834584560586,-0.0453852679589192,-0.0901299387144721,0.0123691590707297,0.139325787339069,-0.0045239731407411,-0.0152945534290962,-0.0930481482014503,0.0584411957228552,0.183690109676928,-0.0405173867171576,-0.0232182186663305,0.159242092400137,0.0475639945293137,-0.0379187212527318,-0.0516070429248101,-0.107197065915127,-0.148443001756797,0.0140358899489145,0.0238117538167445,-0.0276286935088244,-0.170151795979022,-0.0163909263559181,-0.0119577213174763,-0.0380513470864789,-0.0423462366120521,-0.0673031443612487,-0.192652776196028,0.0051478866677126
critical,-0.0252583018790956,-0.0657104713614908,-0.206217832107446,0.0456306976222467,-0.326813231752049,-0.182489894435243,-0.14022932444125,-0.143314358298939,-0.296820952030083,-0.115387691184699,-0.228761063101133,0.0804923882536633,0.0857104363752882,-0.0620368360557171,-0.239136997031911,-0.236483193624696,-0.230636069814431,-0.207943830816947,0.0207109019808249,-0.0965046837415226,-0.0220266999035852,-0.095832024682754,0.289034443848858,-0.0420088101952962,0.0558283061534318,-0.0725282085654664,-0.148581409664481,0.0575323963468822,-0.0557011088166015,-0.132461373056002,-0.163718132599579,-0.153459624859869,-0.323449181138654,-0.244037853998704,-0.113977789026062,-0.0495407260157162,-0.0649837447049617,-0.0351860323457077,-0.084511776030596,-0.331917433977018,-0.141431146382978,-0.215729202583872,-0.0245991634526874,0.09136033876456,-0.0471874700125533
critical,0.0311783948203722,-0.144339486323678,-0.0056756492084819,-0.401176642611108,-0.113867437821312,-0.248214166764971,-0.451246078827564,-0.492785510595749,-0.271169329045487,0.224995770406835,-0.116277209020501,-0.462509374824527,0.0821926939729976,-0.18618524640264,-0.396229010768879,-0.0034233931447991,0.0272895085441641,-0.0052362808980236,-0.0914048072683883,-0.219306982487968,0.0296004761650663,-0.172753083259272,0.161642514019194,-0.131379787315543,-0.162326066499504,0.0926376184954459,-0.199216393075154,-0.162456012381575,0.0438497112166175,-0.0096985978282281,-0.230340474588403,-0.187927056274335,-0.354083812998069,0.114368166434566,-0.193297561572446,-0.142703160378258,-0.19174595358019,-0.303959004419305,-0.14258563981911,0.0251245528307847,-0.143154091056218,-0.0530670968769119,-0.184542326083009,-0.328469082474471,-0.211303663207873
