group,CD11b,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD14,CD16,CD195,CD32,CD69,CD62L,HLA-DR,CD64,CX3CR1,CD163,CD18,CD38,CD52,CD107a,CD35,CD54,CD62P,CD41,CD49b,CD36,CD49d,CD305,CD99,GARP,CD328,CD82,CD88
critical,-0.393841247666942,-0.419978501196856,-0.326353596534863,-0.170401802956389,0.218035339318296,0.0739936808038271,-0.24955589231274,-0.493784687691086,-0.0055609099528996,-0.0361588601894177,-0.329188912957169,-0.159668115664314,-0.170465171780412,-0.292871640204434,-0.105272491154693,0.091578324833126,0.0387660603219362,-0.210716747669791,-0.244691371482952,-0.432563103991277,0.465044440198823,-0.118936082042083,-0.044176516343607,-0.273343384793605,-0.344138849924344,-0.276207550905699,-0.321510875422522,-0.275180570941314,-0.451787044418211,-0.438302877901319,-0.006459605852998,-0.244594354134799,-0.128437744943868,-0.176536838568883
critical,0.275739478659612,0.414449038429852,-0.437698336003829,-0.52263575035836,-0.196549983817245,-0.177095173680254,-0.0070827113633247,0.154276150249356,-0.607049507406034,-0.0583407904368681,-0.213297159042986,0.0363703229497864,-0.119004493304541,-0.242859934073756,0.365270908034414,-0.457316394907139,0.0154565407617035,-0.0673737258430536,0.307211595890851,-0.405192564653936,0.225130435289967,0.621313350998904,-0.30421129145641,-0.0319959281684439,-0.0233870782481719,-0.0155435804773685,0.415907086902783,-0.41939529635153,-0.110118287934481,0.243965832588822,-0.0595371149278158,0.311054320881226,0.122261847994526,-0.597059805764427
critical,-0.0268923088832864,0.0790400221837198,0.0470303246168932,-0.302820095732779,-0.0932094481940002,-0.184384100576549,0.0031967906747217,-0.0124025628818058,-0.290794086010391,-0.140719216363278,-0.0508572999376146,-0.253890173127642,-0.289687576190763,0.148107872232153,0.185609442698344,-0.311865541194553,-0.115243664406782,-0.0958011906006195,-0.131590343847611,-0.25097674723479,0.0792390133074433,-0.121513691538202,-0.105920753506312,0.0259083208643501,0.0767810533865261,0.009352612763744,0.103629883866705,-0.0313595928313749,0.0301046049650421,-0.161974431620246,-0.150900288651749,0.0099189695792308,-0.154086406975063,-0.0035922537915887
critical,0.0422975229222436,-0.0145563552834305,0.17325795940997,0.150314987062963,-0.0875874933126685,0.0649632642745299,-0.019000716209557,-0.0892880199150729,-0.0333880233638612,0.188928518149518,0.101624764683653,-0.0292367582984247,-0.164023596722195,0.0712612791042245,-0.0764745007246498,0.0110073110664095,-0.814412003363675,-0.0364593488514655,0.105312371698658,0.0404750959691241,0.148259606935399,-0.0966039791172663,-0.22642887854834,-0.258341086823826,-0.17319318298516,-0.185804206008502,-0.179582139558295,-0.239070519090128,-0.245808694430673,-0.320560690390336,0.0374040516519213,-0.0112748057328493,0.0220909013630126,0.116335353555681
critical,-0.110676925456853,0.100650692050497,-0.148239448581189,0.149790465510091,-0.350274140942113,0.0850254249431502,-0.101570775634244,-0.146750684451648,0.120157718225143,0.0665512856038301,-0.0709303744517199,0.274021060752033,0.265696205411767,-0.204526896466938,0.157969159508663,0.206839608096364,0.0385729476463961,-0.0429596963533109,0.288344321526652,-0.105352856841357,0.0707479699615545,0.258778436931419,-0.053758505202603,0.226052199777939,0.161692900849142,0.139650032994183,-0.0372712586648251,-0.110159496460289,0.0932928995015298,0.140520645970907,0.210087455505718,-0.0264998487445982,0.187032602045301,-0.117653698026212
critical,-0.281729100309413,0.145728523363451,-0.311545101773612,-0.015329680802558,-0.177301820833192,0.1348885119034,0.0336366085672277,-0.100902073861267,-0.0820986157538251,-0.0600810861812296,-0.328585331062136,-0.0713375391089865,0.273187060324505,-0.0025893644649654,0.017975219889365,-0.0205570161794522,0.172714314462761,-0.0926594720232145,0.065153171766148,-0.209025792626916,0.351338115639049,-0.150018592782189,0.0182822697522807,0.16212736691276,0.109929503747696,0.0612455893933368,0.113364707174207,0.120080526746692,0.0337167501121386,0.256495399752603,0.0394764692739949,-0.0752620557698901,0.0223565748345773,-0.46538336059012
critical,-0.266333940074513,-0.19866712273343,-0.258628255394912,0.113456819156069,-0.0647078259490981,0.0680741990965343,-0.143335346591248,-0.645092344772493,-0.233960610870855,-0.252926156549112,-0.258979170065082,-0.184998537438183,-0.0055851782086234,-0.138129869801213,-0.10888586663443,-0.0050448621548321,-0.29076645364798,-0.202710871256638,-0.131906796086179,-0.0918281798499395,0.392434443087346,-0.0925515060260291,-0.252786886575235,-0.204824285873293,-0.273553083247297,-0.254811831381564,-0.103760973676628,-0.0989370497644922,-0.347266532212682,-0.291921546534329,-0.229499175711737,-0.14595360173295,-0.154409353149655,-0.327981294211965
critical,0.0756413751025214,-0.169453419687579,0.113216468403184,0.0327441633657412,0.0062001815155111,0.0245566321527347,0.035819091500907,-0.12514285765681,-0.0999151790498367,0.0509046505512203,0.375334161523684,-0.0231178680161555,-0.190311413457816,0.10384313512122,0.0093883526466571,0.0527604107516337,-0.42106709341446,-0.101671972511963,-0.0913640020438089,0.132600599346452,0.306390621592132,0.186882607220259,0.0746009625921578,-0.312293088018181,-0.298129523905655,-0.26160839114751,-0.048891689137822,0.0666510792578582,-0.225706810719326,-0.422975672272653,-0.004183329427967,0.0773053252989566,-0.0178821501446571,0.0596550353649116
critical,-0.152915955736269,-0.203412700050892,0.196809039419625,-0.0958538833273862,-0.107722773992779,-0.120869788514753,0.0718512624677573,-0.385283703412326,-0.020517199657205,-0.199855587086498,0.15596576131827,0.0100899961928321,-0.0413969457848473,0.187114420778407,0.094152980556311,-0.187045963513015,-0.345651843025782,0.25793376425906,-0.34708097525307,-0.129329702152953,0.526176241428214,0.161847027765769,0.451446037694495,0.0443839349325555,-0.0171981127598034,-0.270834188657296,-0.225473207758247,0.214104172782766,-0.314866520976068,-0.584662246911141,-0.244062390673428,0.051657093544515,-0.289467446954534,-0.272312151178307
critical,-0.439959667501478,-0.176683374398309,-0.202488903207938,-0.0437666763349392,0.340054685931422,-0.047644388835404,0.182859668731494,-0.223643395463842,-0.197683620069284,-0.170862202186418,-0.230423287403008,-0.272849775492287,-0.0640598832916562,0.229056744013614,0.0240226800408712,-0.138131564997879,0.0845673708210832,-0.158150004781573,-0.287459902450112,-0.0631415912228947,0.201302269176243,-0.302377054467289,0.105300687846961,0.0794178448053827,0.0041478924554222,0.0181568472836775,0.0294423356263661,0.271766149317256,-0.069801940675812,-0.0681464904494358,-0.184412576115864,-0.0740666850951389,-0.258165289263689,-0.361672570957287
