group,CD11b,CD33,CD11c,CD45RA,CD4,CD14,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD163,CD18,CD38,CD71,CD155,CD47,CD52,CD49f,CD35,CD58,CD235ab,CD54,CD62P,CD41,CD226,CD29,CD49b,CD45,CD36,CD49d,CD99,CLEC12A,GARP,CD82,CD88,CD224
critical,0.0373674087191483,0.043284306749459,-0.160714252631056,-0.254700224427763,-0.185835022070009,-0.221560968556442,-0.322123138057497,-0.167600355200922,-0.164299070661651,0.0050913808477617,0.0861822760038818,-0.406455071805658,0.137327309803848,0.109938874537755,0.0236980555659569,-0.158042100228799,0.193124775697048,0.0758470682005908,0.128513956048707,-0.221083206013243,-0.365668617335096,-0.0826693474988915,0.337252031540887,0.0978989164796577,-0.236836231136277,-0.21113831929089,-0.143330885330029,-0.208680152414033,-0.0016050045633833,-0.188208317178143,-0.244759453048152,-0.362634261525747,0.0221782104564801,-0.304480393126315,-0.0951570830313334,0.01641192550925,0.0127409782272973,0.0959582628168536,-0.0389265416999948,0.145533855310687
critical,0.373304937604263,0.42249726462587,-0.391152273667408,-0.496104087046586,-0.114383287632803,0.153348484273307,-0.598348063548453,-0.26771231905734,-0.13958099049637,-0.0603847051918066,0.159754382129489,-0.31381580060344,0.419583112832503,0.163532486015994,-0.0309204279102346,-0.120121332420941,0.369824604621484,-0.227614118701857,0.166779268712017,-0.197441769046671,-0.354343286423031,-0.160857734489604,0.709830050703702,0.111110571648937,-0.0445621214045363,-0.380164396148593,-0.191956127674074,-0.195955829896831,-0.196793785632341,-0.229382121181814,-0.165410565857592,-0.430305635786869,0.374631496365998,-0.529298170801045,0.129403885464797,0.239090265887474,-0.0922886377552592,0.188279412791725,-0.448314310713674,0.344677225987719
critical,0.209598405870397,0.297094302969259,0.174682865115091,-0.241844901782008,-0.26116717931403,0.0112194982920298,-0.438944343379997,0.155874692366764,-0.0939997963861906,0.128124763775431,0.21798998763336,-0.154638553857933,0.155788926608765,0.221874444545667,-0.133394865618933,0.0549478216984734,0.264996636726122,0.0102525339095511,0.134550812505345,-0.211193850209079,-0.34019063006493,-0.0845196673002623,0.277462069832945,0.079069666440925,-0.180992169019301,-0.171050204354721,-0.0208225489891008,-0.0548640362051479,-0.311878111632227,-0.0761630677912601,-0.026230767595987,-0.112624500364334,-0.0157839927277447,-0.429171426607358,-0.0665260600151605,0.168308405916342,-0.0549865105310836,0.122729027877477,0.238793768630422,0.166532766681359
critical,0.223535197505005,0.200760927061854,0.378313399554055,0.0533323271360075,-0.0941215462922615,-0.281520365783919,-0.0769524568795274,0.0983897008578821,0.166533539410316,0.141841711100906,0.24695740464397,-0.287836142253252,0.0704598770166553,0.0839532398628506,-0.48619989913677,0.125319636139845,0.415343789194765,0.0209722978343254,-0.0289761907514292,-0.223421416587635,-0.185388953102609,0.19658108800651,0.286271924180464,0.0520302943513749,0.211179920481746,-0.15725009874748,0.154303688715235,0.185022104501406,0.048833167519277,0.125305453800624,0.136294911699626,0.02669859271867,-0.0332005622599663,-0.332311117582009,-0.219657487835554,0.147386468538516,0.353863970039063,0.208490065707172,0.115021011357128,0.309505759456513
critical,0.0485510040573954,0.229475528565271,-0.0827731664091896,0.136339717491069,-0.0163014786604174,0.172870740826985,-0.0271818899148889,0.251373729237513,0.0901520822705852,0.458873260002349,0.35093520031276,-0.319450230098307,0.0579990549036362,0.307286653483282,0.0721627304797334,0.113854958533733,0.441527027986469,0.108174152345395,0.310393889531451,0.277853397391048,-0.138717571940844,0.456391415971526,0.39915331629378,0.32129719607454,0.270363742819652,-0.15121900124479,0.446532346833078,0.429632559855202,0.438759220699981,0.190090152757482,0.36829820522348,-0.0819565329990447,0.303601875753541,-0.207150104282807,0.407894134175612,0.15832819910512,0.396204152782345,0.326972564003202,-0.0685920435996802,0.266771384009628
critical,0.1767186066248,0.0328634248164237,-0.396680313999076,-0.169645714968877,-0.269026119027826,-0.0293489424790596,-0.306646049528639,-0.475761314917984,-0.222023705976597,-0.0103040511279808,-0.153783221784395,-0.504515538140961,-0.0572256833589849,-0.116013833230619,-0.292078394197383,-0.329156730302785,0.165522094407406,-0.360251896078754,-0.176784919978491,-0.49252201625946,-0.401319845247615,-0.579725341393991,0.0941731339537138,-0.25590816620134,0.0437267029408166,-0.550833260177122,-0.579543342146706,-0.595311493064,-0.515377536406433,-0.518323447129358,-0.619248917715586,-0.509214721267022,-0.120193938943481,-0.566708668219038,-0.0100409813436776,-0.245767746547226,-0.419066046156451,-0.0198569453644658,-0.303526135831911,0.0369769968835969
critical,0.107393373361041,0.125877448233459,-0.160479875552922,0.0579290145362759,-0.347651515449439,-0.521467294367945,-0.279749858895858,0.227223138811423,-0.525788799611785,0.174577465910643,0.171651361660335,-0.473362613094585,0.100339319911658,-0.0963884737264347,-0.348223542666183,-0.0095636043976867,0.154563830869069,0.350254971725352,0.161653179799865,-0.209941519498345,-0.215011175706124,0.136543304422182,0.407502353580556,0.0354875860562562,-0.0188010690237663,-0.340063264451188,0.114991777552973,0.106241273328278,0.0377422240937116,0.0258923883425034,0.0621081909893338,-0.0815647267247447,-0.0530511876143702,-0.340749476574998,-0.0129537437599261,0.085848059793084,0.0549172170043837,0.134404045553871,-0.0992448059172273,0.217627697055771
critical,0.0562950720323055,0.0932364135881497,0.268500813568288,-0.053663878119036,-0.160205935953393,-0.283806179519842,-0.18547264068473,-0.256562182072591,0.0821556902236762,-0.109776807992617,-0.0509683142521394,-0.294557951157501,-0.0162234025914501,-0.0601819907518342,-0.69448752687998,-0.0883804065388483,0.105633272041112,-0.0975103601927162,-0.157095496927769,-0.50711777581278,-0.163012507165898,-0.128436492049645,0.142590767940324,-0.0751973484592933,0.213334098289984,-0.272123624560702,-0.267534906584045,-0.234376345873007,-0.178385590076446,-0.0473856671376564,-0.332237648690163,-0.0887877482245309,-0.0972382248958168,-0.228927282557421,-0.432819101079158,-0.0687172976632279,0.0372843973736416,-0.027005884695176,0.0489151206936947,0.108387529855995
critical,-0.0356198883340552,-0.0370363000401402,0.0415444686983987,-0.153332298471495,-0.27393488251876,-0.406612886059654,-0.236756445411913,0.0636115000890381,-0.140250448662266,0.0996969458126244,-0.0652834566467062,-0.442754808871904,0.0633460742106206,-0.289281943511768,-0.274367332782703,0.0364797369954738,-0.0688997114759204,0.0210902368349811,-0.0259915444641703,-0.253938572966797,-0.333074962970348,-0.131658258156736,0.490787385761176,-0.214199309608505,-0.0660795566003514,0.215975999440651,-0.0200201745411095,-0.118935865896657,-0.22369414676777,-0.0597187405739084,-0.264431458775118,-0.0059881535572216,-0.116068379420298,-0.284018040104163,-0.341559476231068,0.111863280804716,-0.107079147914381,-0.165691267111119,-0.287470855252615,0.10487819122908
critical,0.22787936416971,0.278679519524027,-0.0951653316425998,0.0973359676162925,-0.168733421167113,0.031472802354725,-0.0693787090992786,0.453580358307705,-0.115851989494817,0.259941791651871,0.362126145392539,-0.238429789323785,0.198675149989616,0.285377220183855,0.250489189119371,0.106763263269827,0.520353321520931,0.314438065754944,0.278873611199127,0.304545923855567,-0.0765432815838255,0.381427593542376,0.336826464307465,0.266265624744576,0.0768330104490995,-0.0594883688657367,0.416721280361045,0.422161343770813,0.231561171043878,0.200072898706601,0.364923746518272,0.0565110223834685,0.187087570259567,-0.186073067493192,0.437545539633299,0.0958260126311036,0.373995431121484,0.291715977785314,0.0888766616707318,0.190567588313423
