group,CD11b,CD33,CD11c,CD90,CD117,CD45RA,CD4,CD16,CD45RO,CD31,CD69,CD95,HLA-DR,CD57,CD278,CD137,CD163,CD38,CD52,CD35,CD178,CD11a,CD235ab,CD54,CD106,CD267,CD41,CD309,CD49b,CD45,CD204,CD36,CD49d,CD319,CD99,CD85j,CD82,CD88,CD224
critical,-0.23608538160805,-0.180040545816568,0.167330248609831,0.137164983296218,0.177831985189738,-0.10310177726798,0.121512815487894,0.108580799928403,0.0185307279008603,0.282576600629867,0.19101827369827,-0.0985351757428969,0.248226295234014,-0.0138554371967736,0.0343237626596075,0.162939187862739,0.323233196135839,-0.278941411391053,0.208850957678348,-0.293250232118637,0.139240662457829,0.184600095470862,-0.178799665454217,0.31312804855952,0.138361544983345,0.0743742722560574,0.266332462516932,0.118492352002009,0.225885321457936,0.0959208447120184,0.179072084914534,-0.0850851586482977,0.359192855129926,0.173759933581672,0.0417139973657191,0.298975274617588,-0.0302520632325053,0.233745239141349,-0.123388897350023
critical,-0.314816473761865,-0.102329291016755,-0.190744188629507,-0.113523627372478,-0.125894117933704,-0.169442218151692,0.0339182330028971,-0.0999130745631572,-0.189576574455909,-0.0180273942046916,-0.0453695809830459,-0.275865537471369,0.0587164391963275,-0.202659079224989,-0.222363008190787,-0.167143075867161,-0.158970264426922,-0.275209555229375,-0.282400702952874,-0.0829168244641759,-0.0984246797488425,-0.11905009734665,-0.0338704973233855,0.181023842242441,-0.0871697987001786,-0.158150661082666,0.0935055296059798,-0.183570915119132,-0.100561014893196,-0.0556413464320034,-0.119144648510544,-0.0105567496363035,0.0864244693004413,-0.22913431668029,-0.140279558146326,-0.128833923090963,-0.309343741023265,-0.403050937272758,-0.193352070855452
critical,-0.254042274798974,-0.228578460813385,0.0498147515606472,0.174563742435669,-0.0199828513100513,0.295408290573177,0.269764393736336,0.45949164526039,-0.0782190996445664,-0.226603571247352,-0.105367077873239,-0.200093525778672,0.225168961293779,0.154274017030518,0.135237678526119,0.132978436038638,0.0502795722691398,-0.127624247758969,0.315596218888886,-0.23852470450191,0.231248479471155,0.0322677874046886,0.215215399541913,0.163999656503872,0.221930263151341,0.137750750339637,-0.228649258200765,-0.0029739344271919,-0.110767109504224,0.0778759937284501,0.198281916059442,-0.247112126419022,0.334453603803023,0.19993008796875,0.021459044976193,0.105474756468006,-0.124763740847955,-0.0254088512876444,-0.17932534802991
critical,-0.454820116107415,-0.299348499670599,-0.431773958302351,-0.142514505051576,-0.144983068118951,-0.0857846219988197,0.018453098396766,0.0725420774624398,-0.34305110755495,0.0287824455288335,-0.0467176237412121,-0.176542945642377,0.0623591892952002,-0.392151926010894,-0.106998302081061,-0.064790396062682,0.624305034673214,-0.245043555127891,-0.0656810932114862,-0.248261360515047,-0.157249753634749,-0.0543255445028496,-0.278181867125386,0.0785930489655565,-0.08198624708547,-0.101806787582604,0.043473209320588,-0.0685363636113739,0.0617637682030558,-0.180414580951692,-0.042573865047706,0.0867328417671278,0.253342157359222,-0.188550435114483,0.194149666144064,-0.155193944522296,-0.266742722164727,-0.282597403631012,-0.240839345211901
critical,-0.0300045292355166,-0.128447642110728,-0.0450312534225565,-0.0102504106263598,-0.18822972257471,-0.0856194483060453,0.0856268757847558,0.0224663676422518,-0.143308213466011,-0.336491328672601,-0.443232843302227,-0.187134368274518,0.32310243486914,-0.0724498845098245,-0.151278176369153,-0.0708865258116029,0.0171459943423711,-0.254851904924283,0.112559932077604,-0.375080715076364,-0.0148590875112404,-0.0602982319841917,-0.0833928802781089,-0.0082477820298951,0.001431100424443,0.0004018700317245,-0.467657741656001,-0.029997448702134,-0.43261517374578,-0.0909035948226032,0.0095149559845357,-0.115237728368974,0.138421127571484,0.0335260401123656,-0.136714820677235,0.0300956748515997,-0.223178990855434,-0.0613529431177865,-0.140856300888658
critical,-0.163605348115149,-0.0084862234474138,0.379521426522799,-0.063416050299951,0.0202672762501791,0.0806399014382602,0.338387605514516,0.261030799512728,0.0224916310868351,0.445068347558563,-0.234856203271126,0.0574436291858461,0.651711255572563,-0.120698926768851,-0.0434999494659494,0.0867772377964089,0.293730359833566,-0.216130466057579,0.446332607597829,-0.274717573396493,0.0061867135815461,0.453087515886803,-0.132146532376168,0.57919572251598,0.0078829050263651,-0.0068357558386101,0.447443649449115,-0.0323203292685935,0.480919878054323,0.475604312605307,0.0612526192932104,0.105701130216179,0.624284917107486,0.199794706652158,-0.0736351063707852,0.396862455120182,-0.0417892611288755,0.361606875788885,-0.121944832346835
critical,-0.180526516090228,-0.327230551685584,-0.148551470089577,-0.0269631638394689,-0.0635558700807489,-0.0024419036016469,0.239583062061224,0.133380794774588,-0.143035490472988,-0.44322482774588,-0.492604127827213,-0.278935289593304,0.399376763858696,-0.149433714682962,-0.0041536645607699,-0.0586166964265141,0.0023355137769061,-0.289486142923103,0.202366388759426,-0.467990192404231,-0.0736174161059864,0.0403480312946663,-0.045039973377561,0.17368266241239,-0.102965660077125,-0.176870587861734,-0.431267802531222,-0.059242256709982,-0.402191632827036,-0.0316875191741917,-0.0554868564456107,-0.146595328851327,0.336728638245374,-0.0981025323751942,-0.295999974538487,0.0655562146181137,-0.337502808145636,-0.034399907776113,-0.350635257717436
critical,-0.328493081342688,-0.317243469480705,-0.303194009793136,0.0467591359704912,-0.0095298841037723,0.0377383216014174,0.170494597431988,0.094585700501501,-0.187332662382572,-0.254762240770292,0.0210810985818906,-0.273180544382962,0.400620546231369,-0.249993122421287,0.0486570303413293,0.0123054556644029,-0.0154861197376079,-0.287857817886276,0.189307590449936,-0.293799095986848,-0.0161319518508983,-0.0531032978128118,-0.105983653074073,0.155053499472119,0.0382819484034412,0.0303254558835747,-0.0659131122714339,-0.0175792034727705,-0.0004508287854187,-0.0099772165520133,0.0268772087230078,0.0871697784112159,0.31468959036663,-0.0712465951460879,-0.0868104137336983,0.0685006567104285,-0.252004593048203,-0.0385466183721645,-0.244484337491772
critical,-0.299760945930312,-0.409463807790849,0.0423949023740431,0.0242700246476259,-0.0734960646233337,-0.0249059031250276,0.123416521151555,0.0971637158884811,0.0914783170128034,-0.251410762832313,0.0309098204656921,-0.219370173774311,0.278480825915664,0.0055032486428392,0.0624074205878158,0.0195024459075285,-0.119911291433347,-0.366365749099192,0.0612080851413826,-0.183163229754342,-0.0538212514804987,-0.0593682214381269,-0.0335168033924109,0.357698038999772,-0.0373520784182023,-0.0008334284331375,0.0889732773576526,-0.0195294275515221,-0.112747085453053,0.101863214260566,-0.070462754775121,-0.241369083615881,0.341103920340661,0.0371832011725569,-0.438871177962159,0.163400331068582,-0.207993541953521,-0.144178096025888,-0.203617372199382
critical,-0.44494388385603,-0.39130961271989,-0.0891150062958849,0.0643374228704287,-0.0565145433221324,0.122611603016055,0.234027164410548,0.218322745681455,-0.190742672157369,-0.408054738424579,-0.527801242730555,-0.346454866689777,0.342763906187374,-0.0043404569733344,0.0114298948278327,-0.0527534711851761,0.0028918463590209,-0.397021622983231,0.103873430774021,-0.5779539538102,-0.0076190244631383,-0.12462933309097,0.119478345615436,0.0224464737997914,-0.0104638739890483,0.0367886405881539,-0.284668420447045,-0.104090235461981,-0.279857501894708,-0.0383042994442418,0.0722449233396096,-0.135364161489234,0.372940685018559,-0.0691288854811231,-0.189524949691419,-0.0074641533034097,-0.339824503694564,-0.149696651066871,-0.263877327383463
