group,CD11b,CD56,CD33,CD45RA,CD123,CD14,CD16,CD32,CD69,CD223,HLA-DR,CD141,CD57,CD163,CD303,CD38,CD112,CD49f,CD335,CD107a,CD35,CD11a,CD235ab,CD169,CD54,CD62P,CD106,CD122,CD41,IgG-Fc,CD45,CD36,CD49d,CD133,CD99,CD94,CD23,IgLambdaLight,CD82,CD360,CD88
critical,-0.0454281314404611,-0.218774460233052,-0.163504947681722,0.207455072098893,-0.0670956776602847,0.0228463454227247,0.372709501625308,0.289731225984436,-0.165359393268259,-0.322238138150203,0.492066995470523,-0.190393214875792,-0.231506373489763,-0.139525240675435,-0.32249298245442,-0.359258124954373,-0.295963460692169,-0.152102309007167,-0.309695492451742,-0.122273931445054,-0.382769299492003,0.339685965316062,0.22278105423982,-0.300135270454766,0.254003879747095,-0.0835534687995283,-0.273686784582553,-0.26133413601879,-0.0306396113840968,-0.168904149396137,0.413381378757379,-0.160066554745029,0.272858437585221,-0.30094986470883,-0.251597153441936,-0.144992931018684,-0.308872662682718,-0.269201302607309,-0.218740246435665,-0.311716575803566,0.211461647855085
critical,0.0557285108825175,-0.23195155513903,0.0403276209788873,0.103354258811502,-0.0384427336452601,0.242549391009057,0.13422928299601,0.339770727029436,-0.2187301869387,-0.190847976514597,0.605088434794695,-0.0772061657296146,-0.130809930587613,-0.106269672901534,-0.171813652614363,-0.191831525182178,-0.107640095685503,-0.222747608712419,-0.220071467410989,-0.353726950613526,-0.406065378469004,0.291819441954871,0.166613875808247,-0.147270463535044,0.136609256622339,-0.133029986698753,-0.166855970560223,-0.178062897990946,-0.0966979328031628,0.0858462859552657,0.285111970661582,-0.120315603801848,0.110283241790337,-0.181190079924912,-0.101203146716101,-0.23843915044666,-0.147415193940335,-0.16600870450462,-0.157696340747868,-0.138250097168746,0.394355005956187
critical,0.428384410014116,-0.189443791362774,0.319633973360942,-0.143243233467559,0.0414840709657117,0.330006611073957,-0.303838920436129,0.0410023732755162,0.444806934727083,-0.0659928593155685,-0.171908632247107,0.173452966433629,-0.2131996410417,0.335678708558779,-0.0852713729963016,0.161151678403961,0.156383109387844,0.27568337382308,-0.0871143723167579,-0.0955570761871181,0.502921478173542,0.0863759890137551,-0.301280895346451,0.0988471331548632,0.050819241138803,0.365721209310215,-0.0776239536961162,-0.185292700653665,0.335128895466031,0.32627848006185,0.11355110729575,0.371163586244399,-0.238481822434035,-0.0548786537559995,0.259532908575441,-0.0736244124358804,-0.0425583083734159,0.227184174523735,0.359426217181419,-0.0808162885313393,0.131731248036615
critical,-0.204793360069319,0.0468211943762124,-0.145198864501767,-0.0743944376747538,0.368959317857831,0.380162299803922,0.0628826974019307,-0.0732799817171198,-0.15757365335715,-0.0142336490637985,0.386807520858412,0.388237792916493,-0.305912214119412,0.536135354384796,0.0513498475031135,-0.398086027397967,0.0588556477922615,-0.210650840093387,-0.0246384364681424,-0.174193786843542,-0.26138852797025,0.0308665758119643,-0.24276746506456,0.0604376353534819,0.21656110505102,-0.163430295851972,-0.0084304367578809,0.110490808503515,-0.185338386156649,-0.109202991480799,0.0418140094341392,0.0931034260416231,0.391759444296508,-0.0116634935007042,0.245707861732953,0.0077923035532413,0.0596926940720481,0.0785918828305324,-0.235585643625111,-0.0849778941666864,-0.0528581747794446
critical,-0.0779844696962586,-0.0863751545418125,-0.0618786015886906,-0.0590462398088882,0.126570538626448,0.141883422752672,0.0785362205560941,0.0494529006006889,-0.0469156387412012,-0.0836811565797125,0.21158782569055,0.086334770840311,-0.142586590149509,0.136286920464073,-0.0788828658633062,-0.0902993863567174,-0.0703183645857052,-0.0234331674672949,-0.164496613672525,-0.243808666998349,-0.0341441541313918,0.18324653785475,-0.211511544101613,0.0020425901688467,0.136616963588205,0.0790530693612976,0.0348353226077414,-0.139844336422272,0.0324189409642494,0.0816647039349968,0.10204377181437,-0.0398771040432682,0.124838470045559,-0.192163134127551,0.0387923604448432,-0.139047167521903,-0.136189941881545,-0.0059655943128456,-0.129617945713308,-0.0522649836862326,0.138862226723672
critical,0.296954662515564,-0.0540671220554307,0.0630863765887059,-0.319685861376918,-0.624396556055492,0.154398295785459,-0.452521819257005,-0.264074678196116,0.197274369892463,-0.124844982537431,-0.501253142123561,-0.389451168511078,-0.0283254775673649,-0.207661752458572,-0.100536611325746,0.153332694699344,-0.150474717575856,-0.335943162886738,-0.163442941801305,0.0534653234985983,0.267727872758868,-0.534664657448176,-0.031195672904034,-0.169542904865123,-0.58337907253274,-0.387978588504614,-0.0999240919290995,-0.107171994914561,-0.344923542663152,-0.101216612340099,-0.535665566481838,0.079761702286848,-0.650754888389385,-0.102012457130132,0.100047789735735,-0.0812185825756661,-0.1837749130095,-0.238145212633831,0.102384853969682,-0.315620788600779,-0.306053292155533
critical,0.252507789320145,-0.127123405432265,0.161248970116156,-0.206660077491279,-0.0278012560651469,0.417263954556008,0.125814386052758,0.257906339791221,0.155686147707202,-0.135608664284064,-0.0389081166037803,-0.0616810501083093,-0.133699797201608,0.250596508954067,-0.166531460635599,0.0342685272150134,0.0230094376257949,0.14321865012986,-0.143210725225675,-0.442676951256435,0.169663726563549,0.115953300979859,-0.0834117348492294,-0.040792322688017,0.0465550639300434,0.181507207928448,-0.117680691794495,-0.178798664521658,0.180353838853157,0.239126804338999,0.109286584551872,0.0044835924062169,0.033872556047182,-0.142708201928542,0.28096750706559,-0.165758328236207,-0.134263866728303,0.0417294829700444,0.0700214093325536,-0.0524628811911034,0.138358673682424
critical,0.121496334005871,-0.100789027064465,0.0922971841202844,-0.162237305632134,-0.0899415818885399,0.423893672507586,-0.0650835897787118,0.439001859415904,-0.314208079185956,-0.0426293377609595,0.200437452190814,0.295777348317883,0.0301942327786741,0.148449136031319,-0.0593274940477704,-0.137356787731151,0.0453863011927189,-0.254252197087778,-0.174592651972658,-0.185813650872246,-0.205313720494366,0.0807520969488283,0.0622623618049247,0.0450581748974997,0.222096151707349,-0.280274988819831,-0.0455191856638244,-0.0548543436214448,-0.286426849464864,0.104021380878233,0.138619092353664,-0.103897134396432,0.0995879033822658,-0.047464223387092,-0.0703481005117579,-0.0495747084548676,-0.0243755823073866,-0.0678710513730216,0.0697759206687399,0.0141029834286567,0.367443984312071
critical,0.008128946526111,0.034693367429197,0.202803781082231,0.0064305087580324,-0.0526450791126814,0.32597255129665,0.0592583668279342,0.0177987316103444,-0.0665324348582411,-0.0107771441891791,-0.0382450383524594,-0.159177067874193,-0.0571087481522477,0.0051270414984681,-0.0599860122195462,0.218514120054109,-0.0409498107508863,0.243329724421809,-0.0354719487207214,-0.305364817756391,-0.18484456756095,-0.0503759628613822,0.0172997607815484,-0.119535035731042,-0.311584553251523,0.18169978574703,0.0510547536526014,-0.0893891383891519,0.284504026735715,0.0988299272696987,-0.140129740920423,0.247436683445862,-0.0998281699423798,-0.0090942929702409,0.266299224835773,0.0101265075141785,-0.0440377421202652,-0.0055198561785212,0.16163203319999,-0.0235447646574609,0.144525035394728
critical,-0.167712418944988,-0.113201068274512,-0.193096045438439,-0.171250687133215,0.0811056087878113,0.282022695600414,-0.0281863964156032,0.25348324399351,-0.129500040108514,-0.0692294629549871,0.312136299621369,0.154501573537934,-0.159173154805461,-0.0629115242983649,-0.0237313633417638,-0.568778553758831,-0.1017583144454,-0.34604416103899,-0.108464064329891,0.346486759554988,-0.226302929997229,-0.0107388666821659,-0.158630299525514,-0.178663564706562,0.141311895351877,-0.325036547639502,-0.0589767095063873,-0.03320173906869,-0.317195531056656,-0.116880835474099,-0.0311398344042268,-0.0397152902853005,0.158378177173087,-0.0541489383970606,-0.374405355480826,-0.0781357644277032,-0.031175083787603,0.0056728204429134,-0.215577408614485,-0.132354869938729,0.129403650254422
