group,CD11b,CD137L,CD70,CD33,CD11c,CD45RA,CD14,CD16,TCR-G-D,CD223,HLA-DR,CD1d,CD206,CD303,CD38,CD30,CD269,CD324,CD35,CD178,XCR1,CD106,CD267,CD83,CD124,TSLPR,CD204,CD144,CD36,CD49d,TCR-Va24-Jz18,CD158f,CD336,CD307d,CD319,CD138,CD99,CLEC12A,Phospho-Tau,CD150,TCR,CD82,CD88,c-Met,DR3
critical,-0.198615231408917,0.0440820463626775,0.233765848643701,-0.23879191829951,-0.125936613996195,0.237063033180833,0.155517370535045,0.280013504113505,0.189823917975854,0.195317550950961,0.0427563339450513,-0.183217296926237,0.159333587003437,0.159888684606857,-0.036895364652309,0.179210450757263,0.139269871090467,0.188115505331483,-0.284711657151694,0.113703444219147,0.095100109864031,0.119826130795045,0.0268425263902238,0.105515882958721,0.187422546921937,0.0731108371563038,0.116928792752352,0.132122556536564,0.0894322101332017,0.02799356655996,0.132223536259302,0.148685590032782,0.16809333482753,0.107597830928584,0.143900715526417,0.131688409417703,-0.0675148887053205,-0.214874228421187,0.103109738829178,0.0586972854770292,-0.0119521008461894,-0.0184753668391891,0.0688369807200226,0.130233259022377,0.0706429779754558
critical,-0.239312815881194,0.0272284982596382,-0.129606198881602,-0.120119446079114,-0.236230717820297,0.0053089567210696,-0.364100252430718,-0.144201077197659,-0.137860599755824,-0.0552560258532808,-0.411949143526117,-0.26960784038546,-0.0156740320325419,-0.0366796729964246,0.0668092234079218,-0.110722319294309,-0.137405189843484,-0.167006568090398,-0.232990165226813,-0.073946966901455,-0.154354721144724,-0.0626236949249986,-0.082014599417152,-0.0755992933146104,-0.080153737762127,-0.177815896061912,-0.0602956664336811,-0.0516714653789981,-0.369851406966208,-0.320950201906335,-0.124701201724463,-0.161569099456665,-0.0976439651307536,-0.0878732134582716,-0.186318613139136,-0.102209757916561,-0.087132473333424,-0.164772231652152,-0.125640005904074,-0.0640447870201096,-0.12967167457162,-0.179379630372116,-0.286599629704035,-0.112725784977512,-0.115230239378586
critical,0.032893440481808,-0.156099839935756,-0.138063649275042,-0.190265191641594,0.0958636099702185,-0.0816130446246485,0.0878794698570847,-0.0891512346024383,-0.159763768777851,-0.119288256326662,0.169481269590524,-0.115203686543817,-0.071762597924404,-0.109080150558574,-0.184913331973582,-0.0999064977591751,-0.14817606919156,-0.104761569389879,0.115580015964573,-0.083455436331925,-0.0958911282391871,-0.145138982488263,-0.105155296772454,-0.123515029636357,-0.124208768256938,-0.125430508304909,-0.0818433640334965,-0.10215685479756,-0.259505510200974,-0.0683221831363214,-0.104376293421738,-0.148163886115043,-0.144888065889196,-0.146528848459348,-0.118828332248677,-0.119385657705896,-0.0791251187894149,-0.0804614811475366,-0.114062458862447,-0.115873635260917,-0.114748833285105,-0.0748545424584275,-0.0435239017705265,-0.0983568620371292,-0.0993673821119159
critical,-0.2177291279886,-0.27394790943834,-0.252415469832473,-0.503777510169179,-0.0242523217523925,-0.336963632491464,0.0740863336005419,-0.0586931409823963,-0.269365329651267,-0.242178502262844,0.157693858872213,-0.112422319355725,-0.173326630172373,-0.181772397720881,-0.583035193514584,-0.247536359505134,-0.23977766032367,-0.266896273540991,-0.256365864775945,-0.196232545437013,-0.245426184006517,-0.241081008961835,-0.201043592509194,-0.225687257529176,-0.22315471006811,-0.232679193890102,-0.158374623477251,-0.237483337980459,-0.286856779000114,-0.118714116592751,-0.251838923252055,-0.226499592472106,-0.30875233054305,-0.278230198971203,-0.149715497723691,-0.314489622899515,-0.445834868128214,-0.205235479506618,-0.228402464381973,-0.231600570005096,-0.383393260291566,-0.479577361585569,-0.115344582459537,-0.16655188406706,-0.216232234007861
critical,-0.0544284149960973,-0.141470375774601,-0.121548948987571,-0.0936214152615302,0.163791506601484,-0.211728284208235,0.079987810028682,-0.0890020666069484,-0.0418363485789633,-0.176871780012577,0.0878236294056932,-0.0698887010510939,-0.0372981845643976,-0.121965430166705,-0.263735140071562,-0.251729198293791,-0.0809321175925525,-0.102050045513858,-0.0570403340413903,-0.123072755300992,-0.199417595757658,-0.109504064658653,-0.230659527113599,-0.100653870967702,-0.134643606558353,-0.162144494874444,-0.0796392793744033,-0.115914695134752,-0.107352584050677,-0.0683338652937235,-0.148798527673461,-0.0848889782036272,-0.142175863025809,-0.209648396222668,-0.150414284589305,-0.238523620858231,-0.351056016550785,-0.0973648336901099,-0.0882444528316882,-0.0968975033329111,-0.173083031328188,-0.299864722194499,-0.110649551256966,-0.174192117038292,-0.136826716111371
critical,0.0234960693573415,-0.118544272770386,-0.110315082755731,-0.271131978410914,0.178911822904607,-0.166559252193456,0.345997024696252,-0.118321167623843,-0.173224809680658,-0.158617273281572,0.251341419838641,-0.176070821961713,-0.075653485703958,-0.103831221410078,-0.557644384073337,-0.137178150819065,-0.171299093106925,-0.120352967314529,-0.35418432999521,-0.108698985468977,-0.183419511018401,-0.0474666173358989,-0.11541338425851,-0.158052684017304,-0.133865107959185,-0.142974674855846,-0.0804070230982695,-0.131058272668746,-0.176300564890994,-0.118303209600223,-0.0949895870046311,-0.104277401522487,-0.109427858443944,-0.139554519591633,-0.132996321688956,-0.214817560941747,-0.182467994125294,-0.174570834620177,-0.127004335679514,-0.11780222908514,-0.155334687043613,-0.313014108595893,0.0051285347006559,-0.119133010697518,-0.144201848277696
critical,0.142965371519006,-0.0421588714475226,-0.0425795441979604,-0.107684144896479,0.0638108016115404,-0.0897584713604309,-0.107683312479959,0.0731051183891418,0.120805865150032,0.0005186905045021,-0.268407156625843,0.11477715115144,0.0666270756959846,0.0176218572648084,-0.0097819414560986,0.0284178447911106,-0.0321590053309138,0.0917947172283597,0.0085263723741554,0.0991043377455543,-0.0399797804874171,0.02459055667667,0.121247424812901,-0.0379195130419253,-0.0288796038846881,-0.074140508831143,0.0385355286713299,0.129893223134037,-0.0383864011384981,-0.0977453903590198,0.0100242475980927,-0.0361457064838694,0.0877074018553501,0.0200734144028129,0.0649714841559319,0.0336973873756772,-0.141526688732723,-0.325434464743881,-0.0079847868125948,-0.0810779888713192,-0.0275539328807427,0.0383572843171963,0.0665387358307002,0.111988038267713,-0.0174008063257458
critical,-0.282045557455031,-0.110773012628314,-0.040996031572172,-0.146840233532359,-0.588080703542262,0.220022615848881,-0.401906274510017,-0.135844171340195,-0.0153806405039806,-0.0725624085778157,0.0053398186438433,-0.102276758194956,0.0298570842468946,0.0077767902011399,0.145320660921956,-0.108437580081446,-0.0386045566098528,-0.029484473062135,-0.170387977305341,-0.0253750979608616,-0.107072467581276,0.0394517428782408,-0.0324860760506531,0.0254113926701024,-0.0496688457068845,-0.0426859752518826,-0.0015440363319004,0.0176457429023799,-0.122608974675588,0.268144307405757,0.0641477047726979,0.0038258307217108,-0.0123608002517767,-0.077295969263139,-0.102167377038004,-0.107698976318465,0.360440170947299,0.0540417295469555,-0.0421621676042718,0.0692191818926748,-0.152813899874199,-0.116664290285798,-0.521203586930718,-0.0234578664664438,-0.0093533841837113
critical,0.393971047293002,0.168149675957947,0.0726465893786899,0.307097302650662,0.201109183409804,-0.20975940011423,0.124584511912282,-0.17211275770767,0.0539431685266672,-0.0015554683983125,-0.223735243390609,0.237046538448846,-0.0660034361784463,-0.0523529517798816,0.0563159575315013,-0.0364742683543753,0.0511885211040038,0.0458839919769389,0.467659429617977,0.106630672701051,0.0425798788164701,0.0566983048001713,0.0191340484034103,-0.0074277836540392,-0.0204571395652764,-0.0038049030185757,-0.112447786585792,0.0248415364704114,0.252560196950764,-0.136038481803896,0.0621978447035655,0.0162488694987435,0.0694045813382655,0.129652720163586,0.18016385681772,0.0556998823118012,0.102435375262529,0.284346182416338,0.0824237935300301,0.0590671725137976,0.371667690971082,0.371113625305159,0.249491825709991,-0.0680055774851652,0.0018396422211132
critical,-0.0811133938328143,-0.151867702246495,-0.147992226114924,-0.212718071268812,0.391294395784399,0.058266297480776,-0.11990200809336,0.3366512956918,-0.142739342249011,-0.14372962484707,0.482722587483287,-0.081292177485752,-0.110898414403223,-0.181636904996585,-0.313790774965094,-0.149525337293982,-0.183605815353703,-0.16558991963868,-0.425462562073534,-0.153598999646228,-0.131061989518552,-0.174700153187268,-0.180275478807574,-0.09579893080983,-0.103762533033399,-0.160656145070829,-0.106347575770274,-0.156429430807638,-0.135196633843667,0.253115107634317,-0.17525714273476,-0.194955303459652,-0.137013885519752,-0.152028780641984,-0.0185653433134608,-0.0921705267884104,-0.414879677552041,-0.149764074851345,-0.147737372084943,-0.132487799196677,-0.141308324782505,-0.205815548592823,-0.0119449749220356,-0.209498721322375,-0.0740850418274727
critical,-0.191090850469625,0.0246509835348328,0.0820304621696183,-0.044572491256759,-0.189619046925978,0.266506539671432,-0.166469794882346,0.271810811112355,0.069055649027279,0.0311277210121937,-0.009190900037764,0.002777130030239,0.121386271204358,0.0155998246461622,0.339275379793976,-0.069980766403506,0.106027315574156,0.0129435973776333,-0.270566301777723,0.0836137230792341,-0.0390836913892506,0.0532592088633978,0.0015593556951364,0.0489474481184736,-0.0138595741772379,0.0341324333499675,-0.0296916091717006,0.0567451056776646,0.0247911604806801,0.159883759613671,-0.0185868329360093,0.0383412719691647,-0.0077487595900663,0.0132884553918492,0.0686185757737639,0.000266107783337,0.294842806690671,-0.14283071637497,-0.0417830205403317,-0.0165028463522222,0.0125580184373548,0.0047805234948415,-0.0167156333068842,-0.0306296698851776,-0.0132585033751744
critical,-0.528331310823902,0.0175249151738375,0.0572746902613892,-0.555947809262845,0.124915880816176,0.435274685484045,-0.598709609093935,0.558557227629472,0.201025292379678,0.127775150429463,0.115754124510708,-0.376841406518125,0.0597370872079357,0.07156276505065,-0.370652928818787,0.0448527561769329,0.0564784547385856,0.0405758585280106,-0.578407395324753,0.112065094606028,0.0115039478841353,0.104442528273931,0.0223769372614163,0.151422430506089,0.0623767424105444,0.072477023259567,0.161235873603554,0.0178724223598035,-0.464199404507808,0.385755824251223,0.0485683889923392,0.0560584579683735,0.124432213136974,0.0226325153702744,0.140420744491036,0.130063377821772,-0.533990382020056,-0.353008749360958,0.100903232816528,-0.0097610641054077,-0.0865389647502631,-0.419735230243028,0.08016601377452,0.0737384100468129,0.0971052619800202
healthy,-0.537784080844033,-0.214741243591956,-0.104155447373074,-0.388288043558654,0.310339503349928,0.397439191253175,-0.234695421818787,0.495968878023648,-0.153075760460924,-0.123964861800287,0.441548814149788,-0.0799824019343959,-0.17696697542167,-0.137082644820663,-0.403283830712056,-0.170021334660009,-0.187846203329344,-0.112970937984738,-0.579144094325427,-0.0835630659599799,-0.0369384995009968,-0.127236790382542,-0.126723789422423,-0.049762925209528,-0.154905931228311,-0.0621434518845235,-0.0738410019372337,-0.143580160060671,-0.379162549305673,0.470360941049205,-0.142146640278055,-0.0652763556021217,-0.0427991624831079,-0.10662542779861,-0.0453912940000213,-0.0660526323274074,-0.466249233280807,-0.323844786487006,-0.132011924315913,-0.0563610178158875,-0.180715528294437,-0.427361891640537,0.343181005003179,-0.105824432019914,-0.0988356164878519
healthy,-0.131406248146668,0.0480174766120808,-0.0061276099950879,-0.372725713713545,0.335429415835232,0.171097638128193,-0.0301139972759937,0.356894519784526,0.0164824168118905,0.0676312785798444,0.313100552098332,-0.181396509891034,-0.0526015210128795,0.0355477019272707,-0.389706040363455,0.064285850244885,0.0161355164627124,-0.0084573325898021,-0.369361553633192,0.10300625688151,0.0538524470644355,0.0497223669415906,0.0226990376290649,0.0937468546681569,0.0285965698602943,0.0229278249184012,0.045242233090583,-0.0308033924816833,-0.407439201592477,0.232531959985293,0.0271321357864838,0.0475861020665785,-0.0073142774767314,0.0580157991544247,0.107889379412527,0.10198689585449,-0.47961171581947,-0.35237496483573,0.0796690518875728,-0.0334810567338515,0.0685424028068395,-0.235174329161068,0.410530791918124,0.0454471402569133,0.0215784195856317
healthy,-0.410329312271566,0.0217949769410169,0.0128567672835993,-0.624189257637705,0.346573784356472,0.324274750817305,-0.403352227630737,0.653990613192011,0.0298345402193758,0.0348764520863432,0.158204500739433,-0.328666862406718,0.0213479600807584,0.0569653164711408,-0.491580885691405,0.0103868945841983,-0.025181157273783,0.0319802238278041,-0.517032481261405,0.0415498784162867,0.0307759800041041,0.0884115655488014,0.129169254969672,0.0419867926165356,0.0557970580596055,0.0703844522163201,0.0869236015816369,0.0052013551168426,-0.549020051983475,0.212311557120264,0.0283382070696425,0.0763941995597794,-0.016216690535767,0.0567751792483647,0.188790623346495,0.0919345518247326,-0.68968509044792,-0.592934123638761,0.0850274093908628,0.0462504363667293,-0.0854755224937467,-0.370931830071514,0.560933079617551,0.0604863385603639,0.0929218705190227
healthy,-0.590934273609197,-0.248669408581602,-0.149384510652026,-0.375984648450544,0.0738701869972662,0.407999447273394,-0.248502812614933,0.452249971085342,-0.184941752950705,-0.186268226425348,0.580512025963698,-0.231761415289451,-0.163234736361349,-0.146591039760565,-0.471221423822914,-0.247567910315336,-0.207212519621136,-0.173199953741229,-0.753486602119464,-0.158797088465018,-0.26211441262598,-0.142555371501877,-0.181329146048536,-0.143570236692943,-0.161007923045795,-0.16654286371374,-0.12957838955054,-0.163918746873992,-0.373990225722991,0.586708336543562,-0.147550020988945,-0.153229627070787,-0.141544350028472,-0.26254042576216,-0.129528661715952,-0.274268057509507,-0.224951499161088,-0.263736721577959,-0.209301717564299,-0.154104582664903,-0.366277543709002,-0.454431644169213,-0.0534466163774954,-0.163257994998999,-0.190716658779052
healthy,-0.460238206178834,-0.0432113787588502,0.0781263889636423,-0.249655452809394,0.14007519412696,0.372596728557505,-0.146043974367896,0.46744898866745,0.0199911771246911,0.0003397187122786,0.672215085528341,0.083298183071594,0.112509519266357,0.0624791084673777,-0.36722495861409,-0.095290924831408,0.0201096352504783,-0.0156802533872403,-0.643878448774919,-0.0063893346718062,-0.007048754626098,0.0753307033333661,0.0269094759531962,0.0343294293529848,0.0458375983665155,0.0185977612364974,0.100817776453449,0.0497215776435256,-0.0945317253212476,0.752818778774483,0.0279369325877833,0.0515899021829213,0.079931148960016,-0.0459943105156325,0.0958376778910129,-0.0680132126827681,-0.215068278431929,-0.0706805996232887,-0.01823725561125,-0.0179701258037989,-0.15804822766073,-0.366537705621077,0.0129421158200661,0.0351262639955909,0.0338910285580423
moderate,-0.50104437109397,-0.0534346381698582,-0.0149130373096354,-0.505843548911206,0.595614453142487,0.27771089387535,-0.0409775192861367,0.563795881805078,0.0306929092772128,-0.0047403622367301,0.369909404777827,-0.395464741051728,0.183080236631686,-0.0495461465962558,-0.668979398153627,-0.0728706541246359,-0.0880145451942745,-0.0459486875910739,-0.582516321767154,-0.0332021441958867,-0.126615749303994,0.0728745540972222,-0.0983464851021716,-0.0630235589861758,-0.0511224676324138,-0.10674218201,-0.0658466570000456,-0.0616670035075207,-0.453768062848177,0.508885891369565,-0.0413537245366212,-0.0431661565059986,0.0030200809896684,-0.0870386496665134,0.344209429536649,-0.109993400199187,-0.488704809293038,-0.193370521419963,0.0142480017175169,-0.0065859790122011,-0.0545077391184425,-0.593488533307799,0.492853575524895,-0.0403289517760592,-0.0572401784352376
moderate,-0.279535349723181,0.0076183279416628,0.181276221055624,-0.308344579465839,0.100289638135014,0.226051691531557,-0.0546143355698915,0.438698920698414,0.108318340159594,0.214094611802401,-0.0401201504565218,-0.0672421647818375,0.11166213484139,0.120788800731607,-0.28163930510109,0.129502963708719,0.0554277153315052,0.076902562895554,-0.136119751183847,0.0846988789748251,0.178999726824285,0.102732851303962,0.0662032560116774,0.101950347920772,0.0966640662248181,0.0410316876786114,0.122731154273149,0.0747228751714839,0.002835341889624,0.0627816356859992,0.122241471312197,0.123976510849988,0.139108664249735,0.145693340615588,0.236018834824251,0.208762487791289,-0.294445278144044,-0.182023296616697,0.122892714883866,0.139341626558788,0.104513819459972,-0.0799579030532187,0.179791806477197,0.190189019993497,0.173296408290509
moderate,-0.0597904978929276,0.127369664879339,0.277762214091602,-0.024523683743441,-0.410421832458059,0.158664542300709,-0.197377713824991,0.0211790312048159,0.250455487561225,0.176666950778216,-0.531751151175891,-0.188563138743706,0.0972876149129711,0.259716271815971,0.0690386163124639,0.277354619872263,0.272108736019678,0.170010371180782,0.212125510734696,0.115675395242087,0.22874461273169,0.182846621836615,0.171594978872322,0.201489992938812,0.171992438137782,0.110033564801607,0.191921041399781,0.183588771130587,-0.0027964822080334,-0.277544368464785,0.16148204975655,0.149653218461565,0.177105193062531,0.148306588257423,0.0004460554116189,0.257093069218562,0.109135645943449,-0.121401821436173,0.203078593094504,0.150579638423213,0.0977583913272654,0.142897731932741,-0.202548256545548,0.143622580554915,0.210241973424769
moderate,-0.327081140098316,-0.110307200134309,-0.06224952089279,-0.513408505632494,-0.154860352086933,0.260711542773385,-0.424564075114988,0.376275741292105,-0.111991028001495,-0.0472932521043659,-0.0892915154569789,-0.457056560442077,-0.104266620269493,-0.0900253604886777,-0.249477118647797,-0.0722388065393607,-0.174992956744362,-0.0519172563365553,-0.516442603691809,0.0095363444148742,-0.143322796908914,0.0795022504129478,-0.0448544690563069,-0.0148113360679426,-0.121367480013228,-0.0640373767118768,-0.0525054408620397,-0.121802405349168,-0.55001400614428,0.032621251829022,-0.115287583562213,-0.0133617042781511,-0.121467241161028,-0.0774958744303866,0.166083929194735,-0.0119045806421167,-0.352775715327355,-0.53873288765408,-0.0450103777752457,-0.0657201644280044,-0.229557125858539,-0.371461626157984,-0.077955687517071,-0.0469566576066338,0.0318000640674041
severe,-0.118994751436241,-0.287958115743489,-0.313588785871702,0.0635832189131063,0.209561602942078,0.0108647354479846,-0.309610949485697,0.154055547945915,-0.267405413680608,-0.340608088086781,-0.0126397353080133,-0.258967283022729,-0.371298688904623,-0.341291264407345,-0.237189039814946,-0.422528514449765,-0.283883086479014,-0.22114736902802,-0.0621762829312861,-0.296469160992242,-0.288868800325196,-0.259093747861181,-0.276037569879064,-0.290506744739368,-0.250781888110635,-0.355686102789132,-0.253411847462394,-0.253678406793298,-0.256644109792091,-0.0279205479997755,-0.252025892409691,-0.327238958791773,-0.311931282162307,-0.319951110692633,-0.265921651239705,-0.339319726569516,-0.283848423859172,0.0206102845872041,-0.272136211864753,-0.321804440336389,-0.358109593745955,-0.40849065536774,-0.436101031198898,-0.302065783777098,-0.24654865115344
severe,-0.385441349904055,-0.0132600505163917,-0.0217268989980137,-0.538918336870664,0.317849857266964,0.108041320439228,-0.452798534686354,0.265102364476152,-0.0029756085152635,0.0104803822673942,0.246760853008114,-0.36547857461077,0.0341880012474291,-0.038052866769149,-0.515206999230722,-0.0369594802312932,-0.0481497590491157,-0.0511642671599568,-0.430362142684887,-0.0127925371631515,0.016021769033281,0.029775092027031,0.0659092257417628,0.0473165549167914,-0.0009072449108217,0.005613694565074,0.0627070326768646,-0.0290418560306437,-0.48516892309297,0.230733553389483,-0.0423596927673682,-0.0121699596660687,0.0034328311415373,-0.0051684348680095,0.191816786776431,0.0125362070536914,-0.734102105381348,-0.449755487489681,0.016628975318685,0.013062924276434,0.003490428292185,-0.380274809517838,0.418480506717837,0.0179709347326893,-0.0026415638587824
