group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD69,CD62L,HLA-DR,CD64,CD141,CD2,CD18,CD38,CD71,CD155,CD52,CD35,CD54,CD62P,CD41,CD29,CD49b,CD36,CD49d,CD99,CLEC12A,CD85j,GARP,CD82,CD88,CD224
critical,-0.0401569477184228,-0.467709512813201,-0.451513479625616,-0.0067435801323684,-0.134933619000139,0.366443326507577,0.0629773460556567,-0.265405567944631,0.146192093267688,0.0315553271901141,-0.0744475835954969,0.0569324747443037,-0.0786230368073061,0.188871444121531,-0.194178446289024,0.415391091435916,0.0047499308418756,-0.145531763519159,-0.368166851821286,0.450511704925622,0.0470027333034083,0.0107603866824252,-0.504744645588291,0.218880747549241,0.0431673771749549,-0.015176271942104,0.0269493067499333,-0.0142894032490303,-0.267735590220569,0.22728089281571,-0.185062542566327,-0.267358317686563,0.321891154245796,0.20806399020667,-0.0649343375163436,0.238710372751737,-0.189560160798513
critical,-0.517324025816785,0.0509696780121046,0.0678869496509435,-0.511772456306163,-0.292837989431814,0.122879970822742,-0.0327299826507466,0.0598867059238873,-0.212124014736005,-0.290596977135367,-0.429874785998132,0.197156428185274,-0.0848077144868447,-0.414691558579306,0.273701860040432,0.152136513665004,0.263971789255591,-0.0551536522024444,0.245231579647392,0.171408956720842,0.173869323683127,-0.429704660915813,0.174507142383424,-0.135084651309274,-0.0389075434165031,0.0121788207777695,-0.049198396655905,0.109530372828344,0.163331286880024,-0.0865846915248965,0.435167290796269,0.183440398276486,-0.0734995053575096,0.251163342816617,0.228614597693591,-0.418041608754413,0.17466598117189
critical,-0.0037848029493241,-0.327280057766129,-0.343536810760946,0.0868355072296336,-0.0081445896650065,0.0271349315764359,0.13865966065939,-0.0903683401543483,0.319290869577994,-0.550364158517311,0.148988947932653,-0.335760816795205,-0.455331572802136,0.246165348148575,-0.310499705276919,-0.0762953738524379,0.0679992460524139,-0.289845423849967,-0.351595276869698,-0.338198128545856,-0.505948878738608,0.247796955138787,-0.452429816175279,-0.0214864786709503,-0.435042645979362,-0.306147311379065,-0.272648659071385,-0.311899192392331,-0.306988859185086,0.218702473174944,-0.394516482772195,-0.398350394626695,0.0244353445945465,-0.272095633835888,-0.303217544160182,0.0315994060847873,-0.306059859735742
critical,0.228134074686022,-0.0294162808126512,-0.0415157691201597,0.0690027392734672,0.168901344341451,0.175063971965381,0.264703046580116,0.162017307468266,0.319730580365677,0.051777465676207,0.458910264172145,0.032233951743232,0.0369425069308276,0.345676214354134,-0.0074244942071006,0.142760175382247,-0.0498825545196904,0.0417777732759424,0.146398244899638,0.197953339764511,-0.0020730549494128,0.0382507399157193,-0.15559969167292,0.227430215619124,0.0573389053998542,0.0786766801646102,0.207001223465105,0.0856877411243771,-0.0749415420822974,0.252449658059506,0.0487675752975883,-0.0857484017140899,0.263616254099695,0.189480793778034,0.0567164088450121,0.311692734247355,0.112293523860173
critical,0.246015362291986,-0.193564063410843,-0.300557486419414,-0.0224453330802356,0.110652542413856,0.249103911101159,0.0868573584061493,-0.158898568836811,0.234010057754867,-0.250143285363304,-0.213446093564333,-0.545348669105487,-0.145972398657588,0.364139623994121,-0.167060421449854,-0.0281954527664371,0.0508602489591342,-0.101097349661129,-0.363760406521165,0.0498021245786143,-0.246940197947922,0.181017950545316,-0.536719631999225,0.146784146682395,-0.336879125115437,-0.310098527753397,-0.138881316104145,-0.349115256433571,-0.211973268638124,0.327740193694525,-0.318649728685669,-0.15106482567875,0.0650230320264829,-0.301665344618653,-0.243474736365849,-0.0393768908258899,-0.302934406138987
critical,-0.0934278243153941,-0.297459043343429,-0.0561719000625171,-0.315312304756903,0.0676459257706957,-0.136606928129802,-0.0377334079726651,-0.239727156835831,0.0525031512229601,-0.238863839196708,-0.252865029644579,-0.399935927513789,0.163526545256057,-0.0187290032027847,-0.140301487825392,0.0518703178445803,0.132754530267727,-0.227125712754004,-0.199941992389513,-0.0158385814423323,-0.128647710554814,-0.204554932592971,-0.366056297641954,-0.105464611373429,-0.300607150845099,-0.361125730954607,-0.211084391737113,-0.353844499047335,-0.144082037843147,0.104296376536591,-0.0509313976196947,-0.18975107685364,-0.0909443849855919,-0.254011377511148,-0.190146405998398,-0.449694156812447,-0.123482775160129
critical,-0.0587046453002682,-0.0838290206972083,-0.0742650746633367,-0.125908440560501,0.130672255159068,-0.0005221234729549,0.11970618518535,-0.068476984758386,0.113493006247364,0.0372072893044393,-0.139992737060417,0.018712125468969,0.295197344533248,-0.0501388138317823,-0.0826943175357603,0.143867032214423,0.0942233559689353,0.0507093016780304,-0.221516153703062,-0.0439664837988757,0.133342995180937,0.153973414141224,-0.0346574599093092,-0.029511505853249,0.0170054430617096,-0.0138098734927152,0.0119543809432039,0.0129114758849389,-0.128516026835343,0.109407833258422,0.0422299563454052,0.0447332934069433,-0.0615993132042467,-0.11597651780642,-0.0203349174479839,-0.0869584872800231,-0.149682347363356
critical,0.107649116065423,-0.152151093254274,-0.142199689113611,-0.0862142351153304,0.116688493849197,0.142332007350224,0.0619620498585757,-0.100263694877273,0.0099690518665298,-0.167830649729387,0.0560403704508138,-0.0166176848597072,0.0913508355555404,0.0162431123881307,-0.059051387641634,0.061126496822325,0.133028483995376,0.0056744474572529,-0.073196006390837,0.2253711191456,-0.0712909918623485,0.0469009434277093,-0.0826962717642721,-0.0164494624707341,-0.155961392552912,-0.140836690920327,-0.107009764858688,-0.151762646819494,0.0113682889594702,0.134075630224302,-0.153859244545944,0.037958363127479,0.0034633051375628,-0.224453817539181,-0.103276842930428,-0.022018098272165,-0.103933875194172
critical,-0.275218647222853,-0.196343127843157,-0.131589130412013,-0.0663195764507002,0.133858897711997,0.0813180594980431,0.0994940750031352,-0.145675050133615,0.0418253604867653,-0.205689878072547,-0.260381249590311,-0.255457264446825,0.0094873689033593,0.320407203181881,-0.0441324173418544,0.171380605165799,0.147094681355843,0.142887477578098,-0.314461776177297,0.0600861395819891,-0.0224856949752482,-0.0196730626487456,-0.31347701216332,0.250384332561049,-0.192677615630019,-0.285557705079741,-0.0622049244474556,-0.173245615246885,-0.248573119461426,0.436313750526935,0.0846172964889834,0.10563049952393,0.0893896267330527,-0.217259149080924,-0.233807381702537,-0.373840408020077,-0.37324628648879
critical,-0.0519906919413923,-0.529521156966467,-0.410695285379263,-0.12768685753408,0.124263406343994,0.201057153890016,0.247293567760641,-0.055415455134213,0.161010821431855,-0.441237726700673,-0.222318024313415,-0.524357616746456,0.0567474965249852,0.317440718711092,-0.21656214058462,0.158420009967664,0.133498211493565,-0.320274512421875,-0.4313006360506,-0.0406503887607097,-0.166698243975295,0.0249250768313187,-0.597259854407097,0.0229934407145491,-0.226286840997339,-0.260310796227299,-0.187519039158727,-0.204074740908638,-0.0903148982516901,0.404643377830655,-0.119438561330132,-0.0944459706103548,-0.100318877618007,-0.353812036802345,-0.409544266811287,-0.196390525347625,-0.318483964308135
