group,CD11b,CD56,CD33,CD11c,CD45RA,CD123,CD7,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD64,CX3CR1,CD163,CD2,CD18,CD38,CD52,CD335,CD107a,CD35,CD11a,CD54,CD62P,CD122,CD41,CD49b,IgG-Fc,CD45,CD15,CD36,CD49d,CD99,CLEC12A,CD94,IgLambdaLight,CD328,CD88
critical,0.433894450725236,0.0520917013866979,0.523205005463606,-0.183783415433272,0.189654459409759,-0.166283808342515,0.0051981941281182,0.560956731556717,-0.114527888090629,0.13847365769556,0.0360721559096031,0.178984921267472,-0.103060215984359,0.272707582560759,-0.332413954749978,-0.114104905096328,0.213205777903286,0.119945601032721,0.484472511366865,0.0621408699491383,-0.280204288269962,-0.273583782597769,0.396382616266811,-0.0180688831594322,-0.145710457857152,0.279114024320621,-0.321179376685773,0.35454063403607,0.410959214150342,0.150355630695797,0.115414003536504,0.220613910421321,0.451681829488595,-0.0513949845144927,0.604220035967899,0.420958628727316,-0.0854542499866795,0.0196789308173008,0.198839551246787,-0.284193971728629
critical,0.486328061469255,-0.0942914121869867,0.506939001333956,-0.336611323090272,-0.367545639109608,-0.456463630140361,-0.135741235700824,0.243661034407933,-0.599936830359751,-0.349184321496008,-0.101782446989356,-0.197002797884513,-0.0729415243497508,0.399517539199072,-0.62843593142247,-0.194676312376317,0.0612244409713151,0.0424271645401341,0.408573088819286,-0.182760115774186,-0.192094587917761,0.0374672341265562,0.561309366503129,-0.424747398095637,-0.434764262040073,-0.250101350508552,-0.292078293284413,-0.228599224005745,-0.133123943687936,-0.0763123598691798,-0.256698960927808,-0.0307768278619548,0.413196263398576,-0.491799899278197,0.243937015284414,0.249048622342802,-0.223399140443185,-0.0577628545854507,0.364454668098626,-0.557196271050042
critical,0.342912383401026,-0.323931784042537,0.377296747683397,0.094468892497819,-0.2315684605175,-0.133897966964209,-0.358863816781796,-0.0150579532777539,-0.587879836967734,0.361033354780626,-0.18741732719916,0.376703058651574,-0.333671722816609,0.18451990708611,-0.151440599877943,-0.0801448367710402,-0.276703229845013,0.180166719003622,0.30901578339517,-0.364075764451311,-0.224108911019265,0.0092850062057152,0.471738716372348,0.0175197321724471,-0.253308395519203,0.203361272982953,-0.346784968258716,0.183822587413165,0.165870768294102,0.0704333201639928,-0.0045093683588307,-0.0237921807455827,0.183738810871629,-0.552804180331377,0.0642696341198866,0.258738843538009,-0.32827425382654,-0.0394676240435571,0.0249243231911176,0.0767780288227372
critical,-0.359284603657779,0.0358097935080901,-0.299179537425647,-0.494323757412401,-0.129898367596978,0.280312761453144,0.0320693334162538,0.1017909344514,-0.0396072559946862,-0.223303176962918,-0.332225698950591,-0.176634998010611,0.202498659771712,-0.107587768588237,-0.110912801332152,0.243950593320932,0.201142733855501,-0.216904202973113,-0.464645012166894,0.128227732763922,-0.0688124055322694,-0.229310119313625,-0.320799593893752,-0.0913512316659874,0.0035452610979069,-0.209155649975282,0.0115554631661351,-0.227836515024093,-0.175420433152693,-0.283303136095117,-0.106282081020672,-0.51534014584651,-0.0228722556441448,0.199415945418611,0.0708451598422973,-0.2534012201634,-0.0314249008596227,-0.0794691838356723,-0.153604705840011,-0.304229508291405
critical,0.208021448570659,0.122745511015214,0.18458284272004,-0.037283367836905,-0.0360474061040101,-0.0840051786377524,-0.0279822309626601,0.138686397705394,-0.201697764582973,-0.129250849820657,-0.0277247860794172,0.250131322596915,-0.214688848384146,0.0738000052994109,-0.0124138385497476,-0.0658850101681734,-0.0827242338588024,0.0339088987754105,0.297312776438748,-0.286762038816298,0.0607964873835786,0.0652409192706248,0.360773249672508,-0.0541665996084688,-0.0941784667414073,0.0916367932176546,0.0700069408994826,0.0297631071067345,0.0245925802767469,0.17673060654683,-0.171239454997601,0.0069987601585513,0.235978036910734,-0.222880493610999,0.200880804453585,0.0311710034984214,0.0230357280688941,0.151184723360741,0.094053064022419,-0.179158462423646
critical,0.0461616483986375,-0.0053131977471223,0.226034995776347,-0.488711669520651,-0.402468401514375,-0.587603649046927,-0.119611418973957,0.0549895789468675,-0.52650487867521,-0.320116745752402,-0.48796297211099,0.235072781387422,-0.339134978885964,0.0481557436707541,-0.303214798401615,-0.0574089933641671,0.222390131958361,-0.201008113571323,0.181056340208361,-0.389080700319664,-0.196104568379745,-0.0494838974454592,0.217726390607453,-0.397704263713629,-0.336908930128937,-0.204241870756475,-0.186669243808282,-0.200069922084145,-0.146452042690914,-0.0191453105868346,-0.534985908308337,-0.156831517999298,0.133688285870214,-0.386263420262853,0.390510658037634,-0.107184315958785,-0.132326008207909,-0.161968747712796,-0.0317076283264311,-0.630725103080248
critical,-0.315092044630101,-0.0941227251142576,-0.14348813804273,-0.0401171700843587,-0.192277186625917,0.0907267682423904,-0.118000596510191,0.116394989794217,-0.0071010397166111,-0.0104908789517606,0.0742947083916164,0.0089784897262234,-0.0093860515605092,-0.241820962192796,-0.0330147463741641,0.0290231270777535,-0.0273593305601881,-0.20453464685602,-0.118840060794322,-0.112978619036667,-0.0117607930900075,-0.066737775896844,-0.220033014507788,-0.231049683090197,0.0120050815530863,0.087349750057882,-0.003441871436647,0.130464325036516,0.119522489566448,-0.168261115753468,-0.13097045842817,0.0168153356368055,-0.100899197255356,-0.0925059631322512,-0.0609831309743786,-0.105226717000735,-0.119003140025721,-0.218449240248969,-0.153283037404118,-0.156970674277535
critical,0.132845975107071,-0.0063718328982653,-0.0312742717631944,0.334823077489732,-0.200167988506588,-0.051381366799116,-0.0625543906873436,0.139505564468223,-0.163773194897199,-0.102322315027479,0.0620106329418306,-0.100827241574796,-0.076951199601653,0.0545646442912279,-0.114201739505999,-0.273129048367698,-0.151242229403369,0.03907452660057,-0.105549966715745,-0.0174155185539315,-0.120754533517451,-0.0119783500000696,0.225990292365872,-0.0202410251221753,-0.15216240329706,-0.117884042476581,-0.0266930252576203,-0.0988054992427642,-0.123874099098992,0.0116972510729996,-0.0045369317840086,-0.0629597974558477,-0.218136693990644,-0.190348355884678,-0.207550156707049,-0.0893487875614809,-0.0143993455677093,-0.0815326131038075,0.0845694227319728,0.0524328838969183
critical,0.304038233547,0.0549437630403789,0.367311146186681,-0.102622629750444,0.0736471557803413,0.0527618138311868,0.0210846772614924,0.487072256319432,-0.0267932671870556,0.234098174295949,-0.0204359488091905,-0.0704475191213717,-0.143143508962553,-0.0666841101312414,0.0882097772866527,0.230811388253835,0.0287820939505611,-0.162755411618637,0.385562761398778,0.111078947557375,0.0383904080897972,-0.619528543186501,-0.112641869386952,0.0439398178037751,-0.631998833847577,-0.168698449095538,-0.0062028073661496,-0.0703359347825099,0.221151590952207,0.303718450121017,-0.169523402917331,0.0703284247095929,0.262975813314653,-0.326366230454875,0.624002946301114,0.0175122542375084,0.0264613744120451,-0.0521769708469238,-0.0755925794999063,0.283847692287383
critical,-0.0757529153753036,0.0555152875065032,0.107087343445361,-0.172415400235285,-0.146689749675594,-0.0174752089418512,-0.137418675381681,0.0309904251153166,-0.265004414186311,0.144936171188777,-0.216551947874679,0.164399647977688,-0.161359701543436,0.0522354428619687,-0.104499671194868,0.0397279790486904,-0.148048487444769,-0.112309504681544,0.0535347044748834,-0.182964866112946,-0.133821830509592,-0.258729046378058,0.158420629567254,-0.200054179307022,-0.150973054716161,0.250709694791218,-0.167722269318713,0.245181364103819,0.23304432776657,-0.008190107298696,-0.126659624643804,-0.0690813465446567,0.0295781889881646,-0.264460909243609,0.0791799802706418,-0.0233525659706681,-0.140671792343042,-0.0701810348309914,-0.164960278605975,-0.0602949610357413
