group,CD80,CD11b,CD70,CD33,CD11c,CD90,CD117,CD45RA,CD14,CD16,CD32,CD69,CD95,CD366,CX3CR1,CD163,CD357,CD2,CD155,CD30,CD154,CD269,CD49f,CD335,CD107a,CD35,CD370,CD62P,CD122,CD41,CD49b,CD26,CD36,CD305,LOX-1,CD209,CD158f,CD337,CD336,CD99,CLEC12A,CD257,CD224,c-Met
critical,-0.167573199116009,0.10451617846173,-0.218211447338584,0.109128538843171,-0.0505986380267218,-0.172362569561658,-0.212042644061003,-0.0093842181734301,-0.251505641809288,-0.171657406786942,-0.129440058058413,-0.214288610486747,-0.0232018394200075,-0.30531784110654,-0.358304823830395,-0.408355608249099,-0.159697599302589,-0.0906525310108882,-0.154262000046653,-0.133443304821398,-0.19089988086184,-0.217958029277708,-0.286253256704729,-0.20737732985507,0.155861972548132,0.260355020936995,-0.174743519103393,-0.278837395660816,-0.18810131324641,-0.273862708690183,-0.337483353953532,-0.151037047228991,0.0150463082666291,-0.384384111396162,-0.203274175923062,-0.229095210329833,-0.157151873665367,-0.162879789616769,-0.186798692529572,-0.235224431050107,-0.0136152918641053,-0.136738100050848,0.0870886812824702,-0.16554757427655
critical,-0.0722261308399703,-0.0329979791114131,-0.0925652411323285,0.0962599222625299,0.264738643808318,-0.141822590917071,-0.0582701892906804,0.0511113679230705,0.0819244051913967,0.130311128977628,0.145507411096704,0.0058419866087374,-0.0444750136192548,-0.0793993102670786,0.126448942143835,-0.103029806114765,-0.149212980438443,-0.107096099391348,0.0057816111751018,-0.0859124210643921,-0.0990153477308672,-0.159361985776508,0.160806401318654,-0.1049994899614,-0.398254032861849,-0.0637153353204145,-0.0514054496648124,0.194375510308181,-0.11473245478455,0.308870059380171,0.287181524397579,-0.0563192568651967,0.141284529243052,0.143000308726588,-0.122809698431102,-0.0999249779163743,-0.165723722135881,-0.168113106897692,-0.0991935697789257,0.0009456915393136,0.0822022586035192,-0.13643972622139,0.0467549937060272,-0.105540514255344
critical,0.0081108366284701,0.0920605443810922,-0.0107821101592146,0.139944575714439,-0.0351996541935325,0.036576322226496,0.0062646057294284,0.153974965920064,-0.39470680922634,-0.172092084359929,-0.40809661116126,0.377547760827875,0.191998859587376,-0.235691071035494,0.0861489956347102,-0.437783271612547,0.039270395944931,0.0249772217883337,0.0230806258977482,0.12380898688864,0.0754681508541847,0.0324322073662453,0.0040809009975339,0.0373388281682086,0.158709119490101,0.349490283887586,0.0543499207615557,0.0225312442959681,0.0783657914813556,-0.0048385713963521,-0.0171492258935419,0.0471487850492578,-0.110597488354049,-0.0194814230348336,0.082827273961224,-0.0655178240336888,0.102451876034089,0.0261081714316875,0.0647263216333789,0.0069291506833644,0.0632038852993774,0.0080294226393279,0.172877282850771,0.0301456495483887
critical,-0.0659700251287373,-0.531285199700724,-0.0407528276626186,-0.383811237493358,-0.631082500047941,-0.019288581923829,-0.118742532080012,-0.056642062359157,-0.204267158625275,-0.0660474190360025,-0.573628696229386,-0.10963306003948,-0.255036683915263,-0.0471321460306875,-0.0530353796228225,0.288779011085189,-0.11702998757789,0.184218361650277,-0.111323501693493,-0.148321976348172,-0.0545256852302486,-0.126393420660851,-0.170307674169705,0.0007266039375593,-0.145713023622184,-0.343575077182889,-0.158655764139617,-0.0942325602340656,0.0328260326076169,-0.148720243315931,-0.129541322366612,-0.0408131877709661,-0.0101688350540306,-0.0247313521908159,-0.119812220685969,-0.0115872494978517,-0.0746016799268884,-0.0318536584479004,-0.0566212738970734,0.114842147781874,-0.207829291443747,-0.135380771685615,-0.363711110934832,-0.0803008174220523
critical,0.0153903509180215,-0.0755035225533743,-0.155272773376798,-0.181637668878693,0.103076959599125,0.0553788783151409,-0.100910099410881,-0.0669192172732949,-0.0304565595266679,0.0591074190365964,-0.109202955403764,-0.518175350613075,-0.336173453492161,0.0032437011507059,-0.0668059824287718,-0.0002153431277641,-0.0698587545557717,-0.0057145749920149,-0.258457696554927,-0.127507669925314,-0.117303577417007,-0.0943664602256442,-0.214368390366427,-0.0451667424361645,-0.0001580747721395,-0.543234502191181,-0.136353461900246,-0.198952583396997,0.0035607651488234,-0.16876701981187,-0.185614432095619,-0.070689734251632,-0.0331264742114842,0.115811380767251,-0.031821844358665,-0.0008290318706828,-0.0387618353812535,-0.0646901444075867,-0.10767533356938,-0.25739741916765,-0.0308913912086718,-0.144808497386269,-0.133394733305942,-0.0417593164599798
critical,0.020640593883323,0.295147147845591,0.130728357225217,0.285443064956335,0.0374577752270224,0.0306669526104779,0.123321929926623,-0.123082618262097,0.401126142585359,-0.16192981056474,0.139463538348435,0.36103289046012,0.175508488335515,0.0166430992844576,0.0017933458177193,0.115832451008074,0.109613529855378,0.0868980065937715,0.05846982027338,0.0748879999694638,0.107625824610539,0.0899499414553939,0.000248606140809,0.0298683808117905,0.231139178213302,0.486914164410246,0.025629220875953,0.0273407613619873,0.0846637097677288,0.0046221601729032,0.06774437795252,0.0328731219559108,0.219267381850195,-0.0943147902743551,0.0903844879639765,0.0017369057593908,0.143500684427409,0.0488819322480069,0.138311784652798,0.239524140184528,0.128751635306642,0.0869735145224411,0.0983521953535629,0.15965400265478
critical,-0.0675197039244786,-0.226530053145047,-0.086265734924748,-0.173914690180145,-0.115728094401492,0.0471092376212979,-0.0190215639712171,-0.0150219616251051,-0.295645973009673,-0.101221649481122,0.0277700152026636,-0.207103415354968,-0.205621979088297,-0.17912580120723,-0.0394946370960275,-0.586497610278402,-0.0507644528664086,0.0831831511759394,-0.148068379629089,-0.116047316312393,-0.0327668873264381,-0.0292757014187688,-0.135648629691677,-0.0202972235810801,0.603871675496654,-0.21498549146186,-0.0514051102328828,-0.175024704637025,-0.007057657643551,-0.136731130742217,-0.112894189048399,-0.0494990800411871,-0.0389168852089733,-0.244739083721144,-0.013555883233525,-0.0640880619142225,-0.0141662817380025,0.0265500627830171,-0.0722769374287021,-0.479624935199322,-0.0980651285398517,-0.0752194482659808,-0.0541659390690674,-0.0153177014485787
critical,0.0024296357356273,0.0299590353218323,0.0026040367995003,0.0364230637993555,0.162002407812879,-0.0342338577472711,-0.0192407973489446,-0.058459466674981,0.0483045726724869,0.0177883036910733,0.408474616011076,0.116048872707443,-0.0324112238102964,-0.0624065654921506,0.0129828783428792,-0.437253964349427,-0.0286464296285305,-0.0166687501443293,-0.0427555417718418,0.0627962506899009,-0.0928318894135737,-0.0219588109166237,-0.0084941787442718,0.0692808468496216,0.266092914714689,0.29491231448861,-0.0930355711549972,-0.0122694768804965,0.0098380992674997,0.0093472944844986,-0.0343968145414517,0.103923343578849,0.140577017291405,-0.0529714968021942,-0.0292860006052095,-0.0956563012547249,-0.0656799136880671,-0.0302292747495137,-0.0370249149683331,-0.230839687974636,-0.0585594104522736,0.0068307665833252,-0.0026429448564204,0.0503188283390708
critical,-0.109965770898199,-0.0107758107335978,-0.142081775481152,-0.112744067502993,0.236181056365594,-0.0834061857597593,-0.161280455285901,-0.13084208694336,-0.265649377750908,0.0513796215270057,0.230623983118675,0.0399346119719591,-0.0242291106555115,-0.313528025728484,-0.111441958266657,-0.431429658905712,-0.124050224553921,-0.220724228065714,-0.235485142375913,-0.0036465110927611,-0.122352745678693,-0.150993912395985,-0.0399427670588625,-0.191694579146549,0.404528320843636,0.289079386253876,-0.0977094900303222,-0.0422308073977366,-0.118199027509822,-0.0536223231055678,-0.232849153557473,-0.0240016774150006,-0.181587976829222,-0.460166876786015,-0.115761842711186,-0.0726611862190417,-0.166952087020011,-0.0553642632814147,-0.159262413274841,-0.636861936197759,-0.113619991579441,-0.0691033761593173,0.205869048449464,-0.0736722164697512
critical,-0.0684660126729146,0.286313728754143,-0.0818603080784114,0.153821691923156,-0.0315702507046522,-0.0422352585749493,-0.0288824479789085,-0.262231172053015,-0.149302967901342,-0.196072002942078,0.0457158071331682,0.249484862343984,0.0032645159229556,-0.284566644556406,-0.014961090254672,-0.381560626486358,-0.0642725217463897,-0.25764061175466,-0.0323089165728772,0.02235407627454,-0.0598510534839677,-0.0834707487145268,0.0263279714227324,-0.11076615045848,0.122577899327637,0.348747265116706,-0.0472086684012557,0.0875363720865879,-0.171308742751066,0.100800067260119,0.0106114137735825,-0.053100593357923,-0.0300039498525673,-0.113209396452514,-0.015263805213365,-0.0804618128459443,-0.121600903109276,-0.126171277761029,-0.0475833805672878,-0.248630699188156,-0.0708956018211092,0.0796209754490002,0.173981477283239,-0.0547693538013017
