group,CD11b,CD33,CD11c,CD45RA,CD123,CD7,CD14,CD16,CD31,CD32,CD69,CD62L,HLA-DR,CD163,CD2,CD38,CD71,CD52,TIGIT,CD35,CD54,CD122,CD49b,IgG-Fc,CD158,CD49d,CD158b,CD99,CD94,CD85j,CD82,CD88
critical,0.342588885602519,0.385848847674052,-0.139617242280333,-0.053715888913191,-0.034337065488689,-0.0758522045101062,0.648495776827335,-0.195404429815714,0.153238021924518,0.113200541505235,0.212297729544394,0.139327917469926,0.0017317959321212,0.156530553591437,0.126679922722309,0.331246698118195,-0.139332984195844,0.0980906482942057,-0.0292104291594488,0.229512408782089,-0.0965930497960445,-0.0755099983709768,0.442967130995519,0.2610160389737,-0.0087701818267131,-0.0249418483434765,-0.0419876918347397,0.604569538255063,-0.0642913420120856,-0.0971837903126663,0.265424018170512,-0.0709816135773776
critical,0.400784697181285,0.421812677403497,-0.31377452538032,-0.614769088374833,-0.360815610936706,-0.261521649407515,0.422780080963599,-0.6511438172907,-0.32471744069711,-0.085137699288995,-0.0182659384381873,-0.217458008820403,-0.0908069821732963,0.0311299468625574,-0.137820071513805,0.31933365322229,-0.184540930106024,-0.262687320892524,-0.0669317051400612,0.468383531278681,-0.384778073686713,-0.105007796513659,0.0005039332805592,-0.0974863198889177,-0.0346885833393935,-0.578465563719458,-0.0151149508941018,0.294490633128259,-0.242842318339565,-0.31127745903712,0.146195917274825,-0.366437630029004
critical,0.283114754037865,0.424817933957211,-0.0384810479690404,-0.0178062040553083,-0.0218569684723533,-0.278521828495594,-0.038232911729503,-0.475315569584966,0.463016134265644,-0.373959102477093,0.370498985620621,0.176907625243183,-0.279925136121294,0.0616156087761871,-0.107227019935064,0.359960795067355,0.282591885289318,-0.275885856166481,-0.170891952408498,0.469999858177525,-0.170799795929979,-0.261497581781422,0.243340980403371,0.0531810811327171,-0.1456280098135,-0.393950795043326,-0.221587625756358,0.239063881730583,-0.201083045556421,-0.0788950222683115,0.199826559292473,-0.108963308857324
critical,-0.200027073137021,-0.069706815344699,-0.394990014044069,-0.0983982545477095,-0.0938221026930535,-0.0630772256599728,-0.385096106823159,-0.186632169533758,0.125435198567602,-0.696144663663899,0.0634161357066721,0.249097734942719,-0.45773234163466,0.189017489869309,0.162564498575271,-0.139623178446215,0.0178856785415693,-0.139885249957743,0.0268515218910133,0.113165377675701,-0.168900973401658,0.0558481022533832,0.0697400639943001,-0.210628310130706,-0.16774414468754,-0.162022815127879,-0.0431633644271883,0.155100218430114,-0.0703451884306506,-0.330826996573991,-0.0261749448748754,-0.552838788713083
critical,-0.219333308209826,-0.175312096883641,-0.280929821286381,-0.133572811579035,-0.232025248080578,0.026583086686006,-0.237098138284775,-0.0724435933293174,-0.332028748470091,-0.363818961250013,-0.392945712930167,-0.0683804414938281,-0.190745162254028,-0.235203381790844,-0.178054800764771,-0.261717379534551,-0.265846244793604,-0.155697639462931,-0.215868930650067,-0.313611200375735,-0.265267960732371,-0.172241866330792,-0.413480887308076,-0.20338493296839,-0.205920197771578,-0.239946043737291,-0.212310946293949,-0.173616269808177,-0.0657662086920891,-0.283634626783584,-0.236264229307602,-0.212204062965449
critical,0.404848691876458,0.226916440614325,-0.260052492423336,-0.382934863069491,-0.553633980526064,-0.211298705512047,0.207061901699077,-0.520573551714992,-0.254739307962066,-0.241432499944123,0.437980368662237,-0.0974155488766253,-0.603140704694416,-0.142705644551176,0.0035903203694476,0.373623669237812,-0.284891903069149,-0.391119678974503,-0.225950893813471,0.510692855655977,-0.485665754612753,-0.17846158223932,-0.11799360162196,-0.0575658237701546,-0.050526890663158,-0.661358646389047,-0.173588446690436,0.27027647817396,-0.0779609518808852,-0.403303380693381,0.212677418461583,-0.207179876447517
critical,0.0290058128420561,0.246559278211723,-0.211031060809104,0.0508085265798273,0.0012204504135589,-0.0770923385755921,-0.106245606316993,-0.0149344661245246,0.581719110015177,-0.424372702188264,0.380062437228704,0.517488760632697,-0.497394841880452,0.335159194627002,-0.0151981665343907,0.201083503165693,0.596719152469594,-0.165293516202743,0.0643714401994368,0.292013534828431,-0.350733275069605,-0.043360113634948,0.439154883024497,0.0141672593034837,0.12466229200015,-0.224698651033828,0.0357200344434891,0.478070326571235,-0.092149769834447,-0.129436917641535,0.286164727924691,-0.10669664267105
critical,-0.165413515795983,-0.0456397144550119,-0.428119118222245,0.106145278265325,0.0791265833666925,0.0466608442303358,-0.403754748280158,-0.0487486687641297,0.188159909793587,-0.605078519340131,0.0304686013981291,0.254907035964454,-0.25178091271896,0.236790337000547,0.12976630726134,0.149057816310228,0.178973903310409,-0.101697206247565,-0.0710980062518304,-0.0460403525292607,-0.293077880265887,-0.0958310454315064,0.0863921580860676,-0.244640222382765,-0.209051591761349,-0.185763088368451,-0.0926901747596638,0.269717805884701,-0.0440636302476974,-0.421929958379946,-0.126738953266607,-0.453235799943076
critical,0.131680861412843,0.276688047503359,-0.171765829256224,-0.0105005322176839,0.155552176246563,-0.020287533371466,0.305577137766876,-0.178823467738305,0.246221182385634,-0.201633191363595,-0.0437066511552541,-0.0652128278544036,-0.122009803799379,0.340117757636329,0.0490900806862442,0.236754509791203,0.0535241035874165,-0.020153395804374,0.02537429796559,-0.097453217128024,-0.327333536433092,0.0599407093486576,0.245553065142576,0.328063331566398,0.0052224765325516,-0.128048660747381,0.161130916615533,0.609004862235619,0.0009196170860533,-0.0003930249125387,0.191671165003816,0.133031909239071
critical,0.032146229376228,0.0517676350460277,-0.278587851001278,0.171909416960933,0.0264181634213758,0.0260529674676174,-0.174874136132233,-0.0053122724284671,0.352911106884718,-0.392631349708119,0.300062882939569,0.332355410801147,-0.4159838151723,0.266589567606399,0.172459749508299,0.33409739397633,0.324436957348808,-0.151112726690478,0.0642490868977504,0.23991200146366,-0.0895903422235316,0.0702173433175261,0.355834005745626,0.0825572621122816,0.0449101060930565,-0.1577051540995,0.062654721523872,0.418398066063389,-0.0081127980756458,-0.160920774040975,0.165496720037943,-0.178404252294039
