group,CD86,CD273,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD31,CD32,CD69,CD62L,HLA-DR,CD64,CD1d,CD57,CD24,CD244,CD38,CD71,CD155,CD52,CD49f,CD107a,CD66b,CD35,CD169,integrin,CD54,CD62P,CD41,CD226,CD29,CD49b,IgG-Fc,CD45,CD15,CD193,CD36,CD49d,CD305,CD307e,CD99,CLEC12A,IgKappaLight,GARP,TCR,CD82,CD88,CD224
critical,-0.285765846095708,-0.245155406120364,0.161677698250669,0.27710273249851,-0.214839352974817,-0.016706025263277,-0.272904389481916,-0.174749892591719,-0.307728334052594,-0.285589915992314,-0.299140527022262,-0.250732840142035,-0.000219235395425,-0.236655529124115,0.124661980787736,-0.202467465372941,-0.0839948940972819,-0.204208212666361,-0.282878103383954,0.300023859580135,-0.250037571722368,-0.0389507251192721,-0.254613703507101,-0.36513279005634,-0.0139470672594175,-0.231440840064757,0.296152588246996,-0.231956458710956,-0.161124254482307,-0.315691557623945,-0.288884474150651,-0.353005677445994,-0.377177406237371,-0.203592562398459,-0.366051758485493,-0.11894288581944,-0.140191412220183,0.0186049335351555,-0.185223897390198,0.0789059873340114,-0.280350343126349,-0.203873359188489,-0.162382342131839,0.0936982177845727,0.190659845097763,-0.0646196620143107,-0.393677432367665,-0.255604665097587,-0.102812940307254,-0.505568323548425,0.0437004778352739
critical,-0.112107345685349,-0.10474138777183,0.557883958934091,0.624461567705689,-0.224672512556917,-0.415210296924737,-0.333011978881508,0.507945923237671,-0.525633298520018,-0.082498056345053,0.120521036252174,0.138662828357563,-0.0420857420315479,-0.0081006421588252,0.425484216562079,0.313932310264199,-0.131246725497073,-0.0253719562063542,-0.330454430541403,0.531497875496984,-0.233680139185779,0.0190788944199875,-0.0780148613962591,0.0585540247751588,-0.055927280745947,0.0082576429577866,0.566347252483527,-0.0372990360634815,-0.0410465173368614,-0.312679295908052,0.0419187863635654,0.131019117565611,-0.171436356770013,-0.093427776829326,0.152506366270215,0.0627633483453532,-0.316925267785633,0.0434350887629343,0.167549474585471,0.552789135817022,-0.414371234940241,0.126082207132236,-0.0616803394620656,0.477869733044888,0.379971154348284,0.0891730554115313,0.0480546783830377,0.0842431184299429,0.304032294569836,-0.229809875507123,0.482760220367455
critical,-0.303357632362663,-0.0082160185783433,-0.258106248781919,-0.13804827272789,-0.227345901617749,0.222355820207391,0.0928558758523604,-0.602492572395739,0.0851472411162839,-0.257162949660328,-0.457011398719527,-0.169431039019221,0.129370716888179,-0.0596100722471646,-0.20665247953345,-0.348620839171187,0.134734405005903,-0.107640328374219,0.0307634680769355,-0.0278367027384915,-0.061686061769859,-0.133614813347248,0.104326041452491,-0.185329688633896,0.2230773866776,-0.0551355980610247,-0.137104383349987,-0.0678531326290288,0.0400209307338287,-0.159609468433403,-0.176686353555338,-0.235046267635636,-0.0294646929307889,-0.278855199530309,-0.31729152306539,-0.397157244180434,-0.0218835355181811,-0.0052364866463302,-0.149786765018004,-0.39108255678956,0.0357003600536705,-0.32009614352078,0.0158567561855571,-0.224359528326212,-0.0869198922748215,-0.34334941794997,-0.259078451515712,-0.156505359162778,-0.33230383211663,-0.459300540304149,-0.221645018520691
critical,-0.225827791298393,0.0600694653840119,0.245677321944465,0.296789919682271,0.160765076422365,0.107943523682219,-0.19168318631775,-0.414284303321818,-0.109773175368613,0.187224841230921,-0.282532138877368,0.245904577372122,0.112739502956206,-0.446321877005589,0.114182530246857,-0.0110801369760401,0.306625381767547,0.0975688407016407,0.0669670488481438,0.337914703945438,0.0466010565930213,0.143778471007322,-0.127311764959795,0.201049538052812,0.219041081045317,0.208093417719434,0.461522563241896,0.0984135326587346,0.0897410159238989,-0.157193826974522,0.162287917120355,0.132603863931088,0.124811644225391,-0.0023262910668959,0.123338182709718,0.0997516339837168,0.0492372083973708,0.302919063883203,0.217454961641723,0.0162563018858324,-0.332726769292051,-0.208245204009387,0.0177190343492293,-0.0444049010839397,0.297790666622289,-0.0264957402853917,0.214988619557042,0.258513857496811,0.286505369040046,-0.172323394655647,0.262490765999124
critical,-0.194565784197451,-0.103955674938806,-0.0382727944654459,-0.229148252361927,-0.24587465245033,-0.235049514578468,-0.0708408047149276,-0.161309435071741,-0.20687159288277,-0.296815047141751,-0.120666960388129,-0.179878041093869,0.0506828369037048,-0.0350483838626914,-0.212280606666984,-0.0249943410158894,-0.112232820086154,-0.0958493260775595,-0.163099580313493,-0.209688805051636,-0.151591856006759,-0.189671465808077,-0.184329233609438,-0.264244181058281,-0.177265423618796,-0.19860802189535,-0.108710739931792,-0.162345678024448,-0.118393735845401,-0.331320670867997,-0.244983587142276,-0.199468085143635,-0.284582258570022,-0.162240236970059,-0.294582228147961,-0.139779583370336,-0.23563921871575,-0.250937120107911,-0.16680239971904,-0.0835052161923093,-0.232760434070733,-0.251000825552995,-0.178756592361628,-0.100214247238623,-0.168837818223186,-0.128286474566005,-0.215591215336876,-0.240702943508209,-0.201611701657082,-0.214153423256275,-0.0101808168392422
critical,-0.423540804716201,-0.178268081916237,0.18510377713434,0.211314429348871,-0.36872960464239,-0.403025220035735,-0.453022121211696,0.179132214446943,-0.428603213362215,-0.336823825887512,-0.374571383785686,0.344580412962922,-0.0962854661851324,-0.480238686849925,0.170326249147569,-0.0028208462710797,-0.115609089025633,-0.12216963224376,-0.39118498257641,0.171798874392363,-0.224221341604094,-0.0590362463757385,-0.489545348171008,-0.309189772512871,-0.0669104661585511,-0.126100804953697,0.346222374245176,-0.186937886404634,-0.0785550730207907,-0.447303224723763,-0.295884888385002,-0.325212391340126,-0.266574108821334,-0.306236979971179,-0.212986400813268,0.0050099733940183,-0.449307946850441,-0.0238380579183307,-0.21020744698799,0.0943500742136641,-0.504482607327925,-0.284764579411342,-0.116303138494373,0.312923127366997,-0.12337379118239,-0.0799550848344616,-0.238142305602404,-0.19035644428945,0.0214514545138679,-0.419273625099256,0.003739322026269
critical,-0.187967313479314,-0.0341450578114685,-0.176064705474265,-0.0737839413466077,-0.22828270946562,-0.0766180020346913,-0.108918485586375,-0.611769645497861,-0.380787619399921,0.071758124659227,-0.475445555722101,-0.0199467146414653,0.0276771966379116,-0.455512252730059,-0.116379166690839,-0.224386247673227,-0.12040369643733,-0.150626216131184,-0.116932540714848,-0.11469132137778,0.16261334339214,0.100940451365422,-0.258519910108538,-0.0541039297021075,0.280528469789946,-0.109927743243687,0.0944945981999402,0.0939651004370141,-0.0718764072079407,-0.388590171204174,-0.0590903929780631,-0.0742388001931506,-0.100241837212524,-0.171762082942867,-0.100876882803597,-0.342961919154526,-0.238354796681705,-0.138281160816815,-0.195858695772674,-0.300907308772713,-0.29178581155093,-0.272429283078736,-0.0534501493670653,-0.198594480206764,-0.0146866189206504,-0.26034212895066,-0.166328070371731,-0.211486843272846,-0.0940068384225075,-0.334378739113967,-0.033678732980045
critical,-0.132509517065319,-0.0590820372175149,-0.408293769494146,-0.323429983424434,-0.429065962377397,-0.0639426983564587,0.041529464712407,-0.200977928418474,-0.190915112238093,-0.171591854777775,-0.346149539971553,-0.104596164318979,0.0666364845143314,-0.0373886770897829,-0.259930589763851,-0.356859523210167,-0.331263700337165,-0.254218220912035,-0.299500892954387,-0.179229445356646,0.0988832968389689,-0.131537604273766,0.0471248741007215,-0.126449012649715,0.0147222617113471,-0.282470470719474,-0.276928912254324,-0.232507534535137,-0.0923668340595333,-0.327962327206002,-0.0515266512030463,-0.0403490541009342,-0.0546277250233738,-0.375946553907069,0.0021099436738143,-0.347731681518247,-0.321807732405257,-0.309219668684166,-0.282362689115668,-0.081291879323382,-0.158541075452243,-0.29723832199567,-0.0335252286980731,-0.0635367413153551,0.0543494127771798,-0.191106995346366,-0.186195171052572,-0.411172885744757,-0.340817385040954,-0.45694109881629,-0.21564809337475
critical,-0.0902715286017024,-0.136019690184417,-0.0314252767971959,-0.108631235655615,-0.0652674933044174,-0.0269699047940458,-0.0858777442712303,-0.429005373865902,0.0643767616569448,-0.0176130930157511,-0.0138404936937577,0.209087263920274,-0.0004026212553175,-0.229578474292578,0.0004637619092731,-0.324580516409466,0.0167460956807387,-0.110243435026043,0.121241067710112,-0.132877227743431,0.129872528480199,-0.111537112987936,-0.198113694630791,0.0487202768433257,0.410899287594637,0.0676067231812926,0.382837995317031,0.0937326874757828,-0.0202160894778223,0.288685107295625,0.147322139895133,0.0894770427532885,0.0595992449848608,-0.123698535893563,-0.162401970628615,-0.219304871335491,0.031756718021473,0.0603117120869687,-0.0586439960025864,-0.125374715784832,-0.136859155195413,-0.361363114215134,-0.0745521984652638,-0.494712176145378,-0.0154113527588227,-0.14088514072067,-0.100834939778358,-0.175036515805814,-0.0486951515391191,-0.283573140462695,-0.0003892953251091
critical,-0.134421941098333,-0.188007763698543,-0.269046287684526,-0.271580957982374,0.0821049825364334,-0.218740284610745,-0.0501033849300181,-0.0356418806732605,-0.0721698195093568,-0.480831433299418,0.049084395227163,-0.408550915129101,-0.389673294021988,0.215146329779656,-0.208661504021967,-0.276156958891147,-0.160957430096119,-0.195860726595611,-0.297725314899905,-0.50524665269113,-0.318329859380808,-0.306247117545519,-0.0197659279718983,-0.524765983881439,0.379537046555255,-0.222538316558659,-0.361077630806299,-0.347674870167525,-0.0819497159176023,-0.14689384207706,-0.495716861492228,-0.48747436480459,-0.408792194153425,-0.245724829234882,-0.45902184043766,-0.308266660039669,-0.189451521727162,-0.278286947810441,-0.369312617460108,-0.119565129806797,0.0372401598024046,-0.464074788954255,-0.168435530706997,-0.487835181909956,-0.108748954632644,-0.211430387441163,-0.490693954426844,-0.314520793494293,-0.378226835542028,-0.0502960275690577,-0.144510132567083
