group,CD86,CD11b,CD137L,CD70,CD33,CD11c,CD10,CD123,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD39,CD163,CD18,CD38,ratIgG2bKiso,CD269,CD49f,CD107a,CD35,CD58,CD235ab,CD54,CD62P,CD41,CD29,CD49b,IgG-Fc,CD36,CD49d,CD133,CD158f,CD99,CLEC12A,CD85j,GARP,CD328,TCR,CD88,CD224
critical,0.244190852136403,-0.223211305073279,0.328944495441778,0.420294397087479,-0.32133508455648,0.382646663660018,0.35843600276404,0.239719606264583,0.220074826097269,0.175782670378463,0.29384813147836,0.171164109401351,-0.0995315485806214,0.266073712047003,-0.180527928591201,0.192485007623354,-0.0376160227713927,0.315350275500099,-0.0066829627768061,-0.321428656232823,0.279052583739463,0.391881207389389,0.19984166107039,0.150250392231332,-0.301962130834105,0.118013479617187,-0.211214751587717,0.323658348693856,0.138223955048912,0.120259821033861,0.159905610437033,0.0483010353221457,0.101574656284403,-0.179853685205649,0.293014991393262,0.351207522823207,0.362116318288909,-0.288520285304899,-0.250139753909911,0.495103533286828,0.262678377981358,-0.050090607006989,0.39332949822353,0.580893284397033,-0.0240590622969756
critical,0.135408355371387,-0.0293878313014637,0.23241456028054,0.260767750862963,0.0794146842641039,0.186737432525084,0.280480762119268,0.267324499739877,0.0375004716250822,0.379263274559972,0.0726686059889215,0.16547590127197,0.0892133279865311,-0.0094487205846897,0.155338964998507,0.240809010284281,0.0267659534474143,0.16010054277228,-0.187230362731781,0.0918513134669931,0.154683676063857,0.23178162216747,0.282705375713765,-0.113553184248029,0.0651078984400119,0.264254526051917,-0.255656579360236,0.0729605510764847,0.183084972424893,0.314406713545333,0.137844193885331,0.280975857758199,0.341009865367254,0.265995976837197,0.0221336606426533,0.246495005494949,0.251795067605886,0.116968815317127,0.123496722905471,0.18724569529492,0.249669835864108,-0.0284373015718318,0.332844397642054,0.393172888414163,0.0841503123564008
critical,0.0575690822460436,0.0597617391858379,0.166767870973486,0.278657390412627,0.0196498689117725,0.0743040067606612,0.173905084565172,0.11211469065446,0.294533043234162,0.110595222191868,0.237089594085841,-0.0118025148734335,0.141741879868072,-0.0114730940311162,0.0162108106630039,0.233118144450691,0.0557479500537949,0.44459901065187,0.172420794120412,0.240079959813178,0.0791415035967343,0.239023125008653,0.0201161089896172,-0.432725141701118,-0.0488743131307489,0.144484587937831,0.152435252400936,0.234820155702658,0.0845930517212381,-0.0072177175098373,0.0733053867191525,0.0363444490149751,0.211875241855533,-0.0343250777118434,0.223425529423594,0.169214891348841,0.153623877643399,0.288860472946853,-0.0563403106099129,0.232689272229658,0.148363337796338,0.042052124899707,0.278723209041557,0.145005238259354,0.0309827481552742
critical,0.273052057246698,-0.0576524697616983,0.0511859465426894,-0.0192914252177906,-0.0634079109068051,0.125365802310202,0.0297082377715893,0.0278814280854317,0.210584909350392,0.0894670773834334,0.413429070675889,-0.0081889150421235,0.0042084845777807,0.181691183388573,0.0054597295219279,0.185102281257379,0.135284243239681,0.345197721011791,0.001565773838894,0.127368439211917,-0.122293508530609,0.0078037221905755,0.0683339788744638,-0.0178520456584921,-0.122919893749896,0.0485323904568081,0.0613601050555155,0.167384330629107,0.106422946861527,0.122411640354617,0.173670663743364,0.101425275029089,0.177577924497026,0.0090111586380276,0.19046737264201,-0.0490608764594598,-0.0271492234527255,0.0494116682474876,-0.0728599320460991,0.175268188963023,0.159294442337702,0.106773781245136,0.124644145533567,0.264432280954326,0.121365826152978
critical,0.167725699776635,-0.16441363584281,-0.0609784328783282,-0.103965801450797,-0.162098437169389,0.187943660492049,-0.0456540282581879,0.447821368914799,0.091822096777668,-0.0757036282890583,0.0571292387399993,-0.272164324353198,-0.233418290021781,0.540261314700091,0.0323756385204876,-0.0598468573946466,0.0316103901772072,0.185808973837064,-0.0365436053892551,-0.339522973948369,0.0505726114550948,-0.0701729466529817,-0.216572955429134,-0.193346959461374,-0.33326678194626,-0.147540795206299,-0.229664792277569,0.38732060755546,-0.166376618678725,-0.156040837527022,0.0441790458824738,-0.157256134409743,0.0146356426582336,-0.133979985976025,0.393347974798894,-0.0583427296285359,-0.068621880403409,-0.213748727143633,0.067828268200401,0.188296241165799,-0.186961915304518,0.0918339294055875,-0.205151690433308,0.0872183635511114,-0.341968820799028
critical,0.355414067944937,0.0821851392748279,-0.0099521548948286,-0.0004297841762513,-0.154065565361213,0.242352181243114,-0.0454826969851631,0.183514746204944,0.169359744755755,0.139576052354138,0.336193127647928,-0.210333104317916,-0.0855014607780282,0.398991187263553,-0.0818032715939261,0.0078834945554225,0.118542744361538,0.0660417920356439,0.103196138353579,-0.167301347230423,-0.0225175817505144,0.0700984993191303,0.139614276334877,-0.208218871783921,-0.124733574816278,0.0750938029146822,-0.0200017070584543,0.141360627700718,0.117502083129414,0.168633548606919,0.10337249258157,0.096508252172945,-0.013894072430336,0.0402916571451013,0.269548894354273,0.0272968528060096,0.005788029690672,-0.191340393141293,-0.0346826384639919,0.244953954647387,0.109057327017623,0.228254566821535,0.100357083996767,0.388954179639009,-0.1490270058898
critical,0.0847886251288591,0.283890159984242,0.081535390807912,0.0399383874667023,0.257675248174665,0.287221891341499,0.0141648502368167,0.0545599166734415,0.275110229454026,0.192084786998194,0.227223685416031,0.229223756302275,0.171268557409984,0.188902232110716,0.103427912087454,0.278609968000162,0.224804359104826,0.563759640018129,0.228426528375709,0.221293038767142,-0.0758133582401701,0.0306397235227901,0.220459967341786,-0.607537302110783,0.166553765153278,0.154621263287752,0.0206113813966676,0.17755921535675,0.247109764206158,0.269227282376697,0.32814270233076,0.23713824706905,0.342853984701062,0.111694407558436,0.223111425954668,-0.018112713531725,-0.0226287683120952,0.431072384403841,0.11505793754751,0.159361305880705,0.224304675907264,0.120328892211844,0.232321505945369,0.258294761685168,0.0926440794826848
critical,-0.0672535083705383,0.210967500314195,-0.0557618183901148,-0.129228522267378,0.289342294740153,0.205829239165175,-0.0146700141993309,-0.150402050589596,0.167676565514061,0.362745558175235,-0.100210360790931,0.0882946886509295,0.193674786471632,-0.218206680354476,0.0775169060493036,0.185716655249306,0.136582242133957,0.153791836249553,0.259372531861498,0.252674937205107,-0.0666866368982301,-0.114096639357057,0.215234581311935,-0.259210909249992,0.21596407479856,0.0832745701055461,-0.08032979264914,0.173868586372725,0.278406522665117,0.226287439077576,0.218713751151544,0.135372304493713,0.0166215999865438,0.100861904242891,-0.024260903459127,-0.16200041654488,-0.130475857668393,0.165287151176498,0.0656255803619267,-0.049073432031013,0.161566253059289,0.136653627999337,0.053390240420212,0.0996704982708944,0.121299078303786
critical,0.150220660993751,0.118381802762595,0.157269426072543,0.132480899167167,0.169503211455931,0.0973983821651442,0.196382160226961,0.114493533129914,-0.119193467242222,-0.0362892498674962,0.0198843455923536,-0.316491688945195,0.0207576796241166,0.285056304048555,-0.0821728435362555,0.348187100698122,0.112976999517423,0.31187713563878,-0.186419565466839,0.156617751051451,0.166301908904089,0.126684554063881,-0.216678683242593,-0.556624307081126,-0.468356906279093,0.174258886558064,-0.167800314364773,-0.408951273290796,-0.379342081708583,-0.277429756383769,-0.0833530937705204,0.0720263138943133,0.267944435810496,0.118949381215549,0.0910860687161837,0.186262511934255,0.163849811564263,0.546727654069461,-0.0325446958290633,0.157937736981787,0.0356740844332792,-0.0182830365581945,0.262480323634269,0.34749623690931,-0.0448805996109394
critical,0.296545555110987,0.49636676373351,0.134257102893173,0.103439525624727,0.31382048472995,0.396955439081761,0.107521708321792,-0.163484348660915,0.0907285306174208,0.2183935346468,0.281906956421369,0.196446700165178,0.277423516443986,0.0968149554703792,0.219527628363058,0.237400869910636,0.278621230067931,0.120647145561763,0.302046023690636,0.275238176529921,0.100933815010892,0.113124082190737,0.180285413161141,-0.275371074545458,0.28182245477502,0.279549646566349,0.0160458278518835,0.217561761449857,0.167820786733772,0.219691104452632,0.271230025112955,0.172682325872797,0.330811880075175,0.271428263125126,0.0483255339286723,0.0246434358282204,0.0274187290458449,0.186427045889956,0.151654290309168,0.295046516135285,0.303765964328223,0.387649566668607,0.303132878893401,0.413346385934087,0.25818052860258
