group,CD11b,CD137L,CD70,CD56,CD11c,CD10,CD45RA,CD7,CD4,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD1d,CD57,CD366,CD206,CD163,CD2,CD38,CD71,CD52,CD269,CD335,CD146,CD107a,CD35,CD122,CD267,CD41,CD49b,IgG-Fc,CD144,CD49d,CD133,CD158f,CD319,CD99,CD85j,TCR,CD82,CD360,CD88
critical,-0.133655117185734,0.286061569802542,0.359523916826633,0.267151298660812,-0.448864105802283,0.381546764032392,-0.293937108214252,0.0154226180406123,-0.10430847823692,0.0732710978159065,-0.291444463721458,-0.139773908251363,-0.287730233967526,0.132252328265539,-0.239566833647282,0.320304419234551,0.141923743508366,0.332285508135449,0.307444822244931,0.364526830916745,0.116280541984541,0.0939812460856547,0.189247917353211,-0.237366168440941,0.374359133977779,0.38422300622945,0.280835065652254,-0.0353405201900191,-0.0346255341511089,0.313079318899714,0.355395568083443,-0.0163537810245097,0.0646598906302326,0.099352421283806,0.353527672168081,-0.144405630739461,0.355242569236941,0.30941902509716,0.252028954932298,0.315616692736106,-0.0197317188779622,0.342457638374434,0.128094977986981,0.344827000090934,-0.143424182954564
critical,-0.302839398262438,-0.0072583515060171,0.0525780910079876,-0.261123878014118,0.543796222862657,0.0288944932188081,0.131942309917545,-0.123430787007843,0.206858640268761,-0.0268029493522948,0.365007186700615,0.517940908368588,0.257115125728534,0.124505179860428,0.39557869469011,-0.0120286075979637,-0.0357231826968463,0.0561311826747895,0.0264361098955222,-0.0071662534225743,-0.207622183754791,-0.267804448923677,0.305531866924185,0.304126042191837,0.0049148499941801,0.0240429406500023,-0.0235273657222982,-0.164828227445393,-0.343100950841713,0.023825225580215,-0.0074420673374573,0.509876931839483,0.327563618159736,0.200508711451097,0.033998869556325,0.344023446772284,-0.0004917966080624,0.0436062803534178,0.176759216922205,-0.206408379074149,0.345174228532251,0.0678406174219909,-0.124570268110541,0.152590692066826,0.582971881553103
critical,-0.268280625946636,0.0489105995895741,0.212763998117975,0.313359093512616,-0.283748765708936,0.147299253528522,0.43469402828553,0.24831869375296,0.336113458385766,-5.67494205320508e-05,0.476868101650693,-0.138343204176467,-0.102557819661362,-0.265396017157186,0.258840291758074,-0.128902305785258,0.141269183331179,0.411227727127729,0.235963188197646,0.375742368347465,0.376863711824666,-0.13839807079589,-0.0123998508171265,0.288354634097361,0.172274239700689,0.199849651408566,0.0811394513351167,-0.304287925433878,-0.388139093278296,0.256418674783597,0.165265332104524,-0.0939551106286483,-0.108251351588767,-0.0632915161489687,0.186964080030583,0.567998761542364,0.122214682354132,0.202966926413348,0.15043473571162,0.264444351772578,-0.02843349962768,-0.053388861249787,-0.193249089748731,0.133018562298653,-0.302391930677168
critical,-0.367152414474862,-0.0212453651120712,0.0436597435021466,0.27219475810055,-0.444412984052012,0.0267753079745798,0.0820318890389831,0.0786045575779011,-0.097055625867586,-0.403897828171971,0.130639924296309,0.221623628682064,-0.443775973767597,0.221331278548015,-0.21139360934738,-0.120040248246354,-0.120079087773567,0.0432060983083575,0.0554103463859461,0.344437463191439,0.210740257474707,0.0797212632925499,0.258595113583159,-0.163954411242053,0.0473283950700322,0.0741372757560439,-0.0825422690904387,0.022166353796139,0.025122962393146,0.0174527093186416,0.0323302849289682,0.277055559372597,0.293404947831535,-0.0305119953826079,0.0243542651418677,0.0566228122497797,-0.0055938479172368,-0.0163727309947352,-0.0284258317309698,0.21606313755221,-0.134949714467479,-0.112945268506094,-0.0164233553828934,0.0382525934832743,-0.45313103100324
critical,0.0096419973644552,-0.0922933621624929,-0.0442255457775771,-0.0783416679648434,-0.105485646459729,0.0459224398351403,-0.075642687056353,-0.004658577692139,0.0528917358869079,0.20330172914278,-0.111111875678157,-0.200757189961158,0.0019000682650705,-0.0877697626168992,-0.0433313909951096,0.12489839965875,-0.025673479715994,-0.0018173839892774,0.103698342273128,0.0009250391749174,-0.029588097644272,0.0441787990849721,-0.19583107749389,0.0045435841328906,0.112341083480913,0.0179235792730032,0.0122514382545936,-0.0088231912756961,-0.043475692603468,-0.0697749478702318,-0.0870053317086211,-0.0231786964761844,0.032966871990255,0.187909182600595,0.0065501107685686,-0.183324562072723,0.0208324268620868,-0.0711881145243154,-0.164210100325843,0.177102579095132,-0.0820192292560386,-0.0241316595042682,-0.0054338381190947,-0.124998447054671,-0.0986161824529035
critical,0.0059725788902805,-0.0581522288673687,0.0113467653548107,-0.155837637909557,-0.494976108960759,0.029106524044524,-0.149903160562522,0.114938996572085,0.0055292773290187,0.215675978157061,-0.287149989781485,-0.331996467218737,-0.331765728022106,0.0266459245990426,-0.17513417932799,0.145863693397574,-0.0308257036122959,0.0036697461087579,0.0176836569807428,0.212596399321909,0.270059680353457,0.23317319203895,-0.0168707984824379,-0.259662915676853,-0.0025407087538849,0.112911315074538,0.0719772603338436,0.0225870525155162,0.105190165554298,0.0542617482850282,-0.0538737024888355,-0.112722270513083,-0.0448283966119732,0.199511940522555,0.0237044162115823,-0.0648847500777005,0.0208691153056545,0.0166552272762921,-0.361994456962743,0.465423457292909,-0.262955463011942,-0.196538428004825,0.100347690041491,-0.208518299887428,-0.550456059210339
critical,0.223660325455046,0.0172340975416076,0.0237621930417208,-0.0166624639412645,0.125294235059542,-0.0332371920356636,0.0328502263877334,-0.0548424333264553,-0.0363991961712666,0.321613107601581,0.0568379714857239,0.439713109687408,-0.094504204067215,0.341032157283172,-0.175236727541339,0.174009428731177,-0.0990792790123693,0.117133324747187,-0.0102995149886672,0.486132024939129,-0.0866814551951403,0.310822776199976,0.35948606052573,-0.0669812976591466,-0.0170865794311909,-0.03298114932776,0.033160472078722,-0.56718265651956,0.323012246342086,-0.157557921566222,-0.0271293860397898,0.433977543937632,0.370153617604447,0.254983832519386,-0.0064868818189899,-0.0260101395511538,-0.0339669988025794,-0.0902197653870466,-0.0142410361637551,0.541004233724459,0.0027634877526945,0.210957584771094,0.242628405543444,0.0287297575004476,0.0677709109955097
critical,-0.075706810794109,-0.0901393411350684,-0.124532701099689,-0.0267969694338632,-0.35261001433543,-0.140197328710953,0.0426864714045464,-0.0595417886939387,-0.327335642410273,-0.279831338226606,-0.0561881123076579,0.33713675833719,-0.670699063035392,0.0203559687831408,-0.238127261372142,-0.106003282685711,-0.290311050551443,-0.0499435986039623,-0.218889157862538,0.394804343648627,0.0988405093254045,0.144149706967608,0.0407861420737947,-0.101430065530448,-0.1470468375801,-0.0945180275679958,-0.109656353425197,-0.373410181296286,-0.171579908774465,-0.127957472991427,-0.0937134921837052,0.190583775605036,0.147577243582078,-0.223594901247306,-0.143834000712033,-0.207518831435294,-0.0852408611263697,-0.0834118031758888,-0.181537875277563,0.388173758687982,-0.302099683613447,-0.280212011376205,-0.0960102692132781,-0.0946424302254772,-0.359674540612489
critical,-0.0345003495721223,0.180871413281811,0.254808967830439,0.254048159027662,-0.231268216518342,0.30131839617004,0.0752950481141772,0.0865990842308232,-0.0141610694558675,0.237179599220343,-0.0676904527657016,0.0688910076044631,-0.270134939461161,-0.104137614021089,-0.0182111364751943,0.285560528758329,0.0108706402327219,0.388792271943312,0.249745691934875,0.444598125879923,0.137344407166624,0.107084280446714,0.0680313429405643,0.0271474816381993,0.231556588706015,0.247183877959374,0.155973811336447,-0.514998921485903,-0.261105077871271,0.216097191693724,0.150780278608084,-0.145318547181012,0.129676710814789,0.261711176525757,0.237053151378848,0.0627848570222007,0.189902860851426,0.28476617990111,0.197184746704311,0.59872791767813,0.0429310496877745,0.26002125166768,0.108576456293902,0.240192078455886,0.0950604466509744
critical,-0.0508573770189829,0.0375519232973983,0.196516154565985,0.1506481066322,-0.18683511609002,0.124710824563597,0.261015050165496,0.0370212492288265,0.0898535944807088,0.0667840847291523,0.0599328777252741,0.387075876674411,-0.325064928383859,0.157246719945511,0.0165334318212773,0.338970159284448,-0.0545451141153877,0.297262453221679,0.12318157327992,0.594440280280894,0.35264929438407,0.257765418664166,0.538397271547918,0.0441377719998377,0.197163976912324,0.10708853912073,0.0130587821979568,-0.536128532838493,0.0544165789605064,0.109754837097431,0.0561377444404091,0.435106965059713,0.452745506310795,0.307051534835645,0.18670113796974,0.228054083698669,0.148426239756222,0.139613051198836,0.0576228112950288,0.649152850449535,-0.0328320949654609,0.0870890643176344,0.125337144941399,0.150265240443723,-0.143526881101696
