group,CD86,CD11b,CD33,CD11c,CD45RA,CD14,CD16,CD31,CD195,CD32,CD69,CD152,CD95,HLA-DR,CD1d,CD163,CD2,CD155,CD49f,CD107a,CD35,CD62P,CD41,IgG-Fc,CD36,CD49d,CD305,CD99,TCR,CD101,CD88
critical,0.0223730555896576,-0.396355080877703,-0.409759696953221,0.117082545456745,-0.0866447170317999,-0.271599890700002,0.172930872190854,0.0296654700959638,0.104077060060296,0.0091707482098431,0.0048915124291907,0.259707613284579,-0.175798978132436,0.266042913605238,0.151760942250393,0.35386692562891,-0.0205450296071266,-0.008123702771194,0.0174263979664789,0.0252785578283249,-0.47870185765286,-0.0030257079395851,-0.0850615351649003,0.0206495575918387,-0.301821877396584,0.300959708230802,0.237716526996701,-0.198654410252133,0.250080687382096,0.0926666792613216,0.274988729616388
critical,-0.171929092119427,0.111539251382072,0.0704864525779725,-0.407514749479593,-0.102023484548504,-0.0623686398802969,-0.290448446045253,-0.442751409686729,-0.0563213169504974,-0.207001148543948,-0.0805732967635865,0.058853286829002,0.0974396517052589,-0.157930369999529,0.104991297423606,0.107340702637128,0.18559185819367,0.150485730727004,-0.28539508720536,0.38255367072024,0.23776277496172,-0.332119214130934,-0.468623811922408,-0.159551738401658,-0.0815635471089088,-0.192850165755867,-0.221280885473446,0.0680636132792479,0.0072947314520123,-0.15670589179612,-0.486430644684247
critical,-0.0731047336131086,-0.412193058977234,-0.441013791659045,-0.0623530857542531,0.0368792179385726,-0.113924691472831,0.32831102337868,-0.563314866846051,-0.138848442561251,0.131985977712684,-0.261215174962676,-0.0376484515382832,-0.527148395766659,0.217748301721003,-0.298391218001095,-0.474362962597604,0.101432276838715,-0.528071215680595,-0.277863571765348,0.203982419004655,-0.43216825069463,-0.406916191209394,-0.280880332892809,-0.328485830863773,-0.34614251018499,0.172213450283151,-0.452741834986468,-0.410104559437767,-0.171053747737007,-0.50172127898823,-0.0691712004174834
critical,-1.91172105716438e-05,-0.271109650538196,-0.107186154029502,-0.1938826122535,0.104401477967642,-0.36728426218373,0.140248967543995,0.163456987257302,-0.0158587348535596,-0.171811829352138,0.195635841033667,-0.0637633317645078,0.107397449082234,-0.225781551285999,-0.0261416230416918,0.184765819871692,0.0374514383352761,0.0494593750365883,0.206175528566692,0.0644796741401349,0.0503506072164988,0.288746521175229,0.238007846231898,0.0547967630816387,0.0534344758634035,-0.0241180553019862,-0.123899501542526,0.0655274357664442,0.0481959606081361,0.161664225552493,-0.240057731235883
critical,-0.0576758085029399,-0.412611216390468,-0.321098202030278,-0.421076618180219,-0.229904160756246,-0.322356921154045,-0.0396867401869734,-0.336464518899816,-0.500751107463517,-0.468234804549032,-0.477509207269361,-0.225358938367243,-0.371688626376127,-0.040524041105109,-0.206711304349617,-0.179713827046869,0.0310820101743287,-0.294321728153083,-0.344699895245089,-0.184698679324081,-0.465895200105736,-0.24837407866142,-0.272871654697797,-0.339426270827384,-0.162570393615247,-0.0848463194609165,-0.202260140834304,-0.20751021607784,-0.514327917663129,-0.257402095011651,-0.445162749529454
critical,0.174181084103273,-0.236706488369825,-0.45043028276312,0.179977084047754,0.353917273607283,-0.358523013285303,0.452311651086458,0.0551965648521578,-0.0011839741953033,0.195460722931785,-0.385069203088996,0.024048306536256,-0.223315135772302,0.14156941544559,-0.328379472873431,-0.126994649000877,-0.245274409629864,-0.181887388242068,-0.0602456405304431,0.0476401325457097,-0.464130988842898,-0.161160148781208,-0.128595618105557,-0.189093572500956,-0.514789180808859,0.104603148365812,-0.0347602866404563,-0.575750276638974,0.0744648974054581,-0.258565578702579,0.330266150513581
critical,-0.0206085745277976,-0.283823094710085,-0.317006349745191,-0.0721287960109497,0.0613558926555582,-0.148537995398792,0.0645300032056369,-0.378963503490368,-0.198700402428614,0.104686574698094,-0.255119589439415,-0.0056079694026784,-0.235657728031512,0.236150639976378,-0.051993514463138,-0.055060915829034,0.115316558498559,-0.111445229138139,-0.255715054906337,0.234834279389931,-0.460234103115543,-0.299758508881572,-0.309076955039367,-0.202643085825415,-0.0864965371334334,0.156983269385517,-0.284327316538207,-0.310285927767427,-0.0613378466420083,-0.0813070637075252,-0.111564894476942
critical,0.0095449764078818,-0.20081149362964,-0.306798254363698,-0.158349466938619,-0.0022575256760445,0.292574762798566,0.111492164957852,-0.204741771163234,-0.144702739387143,0.324770439666415,-0.0205209381309698,0.124888371838244,-0.204842956117451,0.384741820071388,-0.02958865744228,0.118427035124141,0.159572662483622,-0.0787808288686161,-0.16743386171484,0.185675409786736,-0.163579598561759,-0.113810147594797,-0.120338876424879,-0.0492673608736978,0.0349040535213867,0.266578241973191,0.0907668952675632,-0.0436652886836349,-0.116302513570448,-0.12174977277251,0.0304237095875082
critical,-0.127551446070654,-0.0872407445798688,-0.0517937580203974,-0.0984658247174771,0.196795139211779,-0.136799129617267,0.266320028585182,-0.0031885162712091,-0.0173991909213321,0.020008738533985,0.129684027834643,-0.102494481683051,0.0074558734669472,0.125125543373643,-0.158509124313082,-0.0527190976818581,0.149600477630654,-0.0087270216197183,0.192874041598247,0.163362452934574,-0.0830523589364532,0.220588427190614,0.250886981185993,-0.0964838625977604,0.0616797729427874,0.204180641976415,-0.109932730512012,-0.114570281040092,-0.254116197933568,-0.0551952471630997,-0.175443149239517
critical,0.0083597725257099,-0.0169842433172314,-0.198897063288216,0.0695501185415738,-0.158393838389219,-0.0704880037541707,0.0063195216653249,-0.446499134392453,-0.162469483230026,0.246906918218918,-0.315903809670827,-0.136312252030267,-0.347246572458556,0.121712238010038,-0.254820517243319,-0.4387357433251,-0.21332940717941,-0.323438147312929,-0.49432846925457,0.544921972475909,-0.244259216579927,-0.51231195206894,-0.477635989259465,-0.299521965468779,-0.275959799216729,-0.165907330896881,-0.517706182194765,-0.546070000743747,-0.0568260098205384,-0.298886220316611,0.0934924062901328
critical,0.113028720081448,-0.0377724112465939,-0.163472511860581,-0.032485275962531,0.338239618230166,-0.132316797401484,0.191625714541311,-0.104296739423765,0.15082420055042,0.0102793389674239,0.139314773679908,0.173659101725068,0.0272905790124557,-0.130557695657688,-0.214008188510458,0.0070780277986724,0.0554552227273734,-0.0767604953596313,0.0315830326541537,0.113406959167685,-0.0159258394716729,-0.0320327346981523,-0.0847896703675461,0.135625787376506,-0.147125792564865,0.064091402979166,-0.208595250581122,0.0924373917870121,0.268538409252403,-0.237279312696833,0.0837898636867028
critical,0.0766015418793194,-0.0412682437611288,-0.0389766959748484,-0.0333492990691735,0.500088079790038,-0.0522773454052174,0.409330366512407,-0.035010353695827,-0.0471418584090091,-0.0455734041066039,-0.0554947234172502,-0.293549701539496,0.219912158984133,0.0812569661147955,-0.0526555647187482,-0.32679401041975,0.260114958364802,-0.0444125509402753,0.0295513558461538,-0.114160898472213,-0.0192122584026472,0.280920582179799,0.273002223878355,-0.24638552241469,0.0257293892438454,0.165027135290555,-0.328872284281465,-0.0603104510284077,-0.379471282339254,-0.147879551247987,-0.18905605177714
critical,-0.0461614091718301,0.0245779702398172,0.0142348472473355,-0.0474988037930427,0.196331893508461,-0.140976792338019,0.0218972465866618,-0.248628558214198,-0.249321024878561,-0.0686374729927722,-0.235085378506521,-0.381064867494233,-0.150139810737502,0.0338638085608149,-0.382732389974593,-0.691925329538834,0.0658377521636577,-0.254617400561038,-0.322548640039705,-0.214266808021248,-0.0919928965778869,-0.22034029773503,-0.195256538065281,-0.221718519548067,0.0049954271053176,0.0275473394428513,-0.334072040796599,-0.169626080504912,-0.421285249060065,-0.402531421987105,-0.273192359053216
critical,0.0329111298132264,-0.375549470721628,0.0116146313962404,-0.277636171900185,0.385696911754,-0.0301955481380639,-0.0024326876302392,0.0168916335189472,-0.186233480269916,-0.472170960330781,-0.432723347138417,0.0253827618735164,-0.0859208077635583,0.258688115990187,-0.030586727503757,0.156771850077632,0.30239404470913,0.144379097180937,0.108721252312408,-0.266566249560918,-0.468735512224365,0.0750651086793833,0.104001186958333,-0.0553056745628242,0.107494229747871,0.387999099557776,0.189285084939653,0.312913727286135,-0.201013212785603,0.184169783718496,-0.258954345762362
