group,CD86,CD11b,CD33,CD11c,CD123,CD4,CD14,CD16,CD31,CD195,CD32,CD69,CD62L,CD95,HLA-DR,CD64,CD141,CD1d,CD206,CD163,CD38,CD71,CD49f,CD35,CD62P,CD41,CD29,CD49b,IgG-Fc,CD45,CD193,CD36,CD49d,CD99,CLEC12A,CD85j,TCR,CD82,CD88
critical,0.141394624055661,0.520863343123831,0.613688585990206,0.185921335384396,-0.146612425323415,0.24338705824902,0.581111865008098,-0.109674510178061,0.276257520578253,0.0160205713904213,0.241115211107926,0.217605975530452,0.241589623648628,0.310982592475858,0.195662478115461,0.353045323269472,-0.163768232966324,0.136012302761926,-0.283980285507497,0.0005841354703199,0.41539258320677,-0.186694161171113,0.277832335397401,0.340130998111188,0.349097622577517,0.405333470992102,0.291263687893502,0.409256201115193,0.310942391705211,0.283282295196882,-0.060817064590696,0.469150176264458,0.206387274985564,0.63600767525322,0.503513636957077,-0.067722211381365,-0.140762204721308,0.235003515229437,-0.0607601796265083
critical,-0.135125415275829,0.374068980158284,0.279907264138413,-0.119008219538817,-0.0490048146235125,0.179489645412207,0.384199017354125,-0.215579667129868,-0.136450611692087,0.51667873255565,0.254330402631879,0.366142055497266,0.0616645112160327,0.314142989160002,0.026105963439842,0.314243237762894,0.219447678917631,0.517749798208712,0.39705418844362,0.368457076307324,0.48102599345028,0.14599828856554,0.246967552097102,0.413591686462426,0.0705822126682524,0.0969549264114065,0.0119339768586541,0.206948147085686,0.0827178650656022,-0.345195070851384,0.493827867568861,0.306579020955638,-0.221662515080397,0.331110607668742,0.0788176221092114,0.0896870970397796,0.490984515471584,0.446999226614438,0.0151555439372726
critical,-0.0372464582193753,0.389802986210222,0.45658225825011,0.129762783179786,-0.113227286500194,-0.255256328641122,0.0580290969895747,-0.476530742182929,0.516795317937713,0.0988786363257823,-0.131151085030616,0.426967346205977,0.124476239311213,0.48971122504127,-0.326718525827333,0.284910399357127,-0.0038623332551266,0.257462465475544,-0.213619697783797,0.123536189022467,0.450263410695601,0.233958915525507,0.264990670110335,0.558812897532321,0.363681502383102,0.308692528563975,0.251821812692622,0.288033038317282,0.198963167074349,0.0991604398408126,0.0879103499043584,0.286765740563978,-0.437011568988385,0.253439932718664,0.357101300170922,0.0204324110735554,0.158426535536856,0.344885628798092,0.14423697500701
critical,-0.0462321734559883,-0.254150681356878,-0.0057118500818178,-0.265671108873866,-0.0408505853484186,-0.150541966208202,-0.276670935497671,-0.104133327827348,0.347889091590716,-0.232776642973719,-0.445026838080968,0.145000887784098,0.252184395817946,0.14715133320224,-0.347574989815321,0.068260029774022,-0.0472433421728229,-0.163052324774761,-0.108028653167077,0.555909274959392,-0.0176063303743811,0.090530300926215,0.231552473727008,0.158796153184713,0.418967581824436,0.332452147256505,0.0688550987089653,0.328737597233075,-0.150821210877196,-0.214074230422546,-0.184734307822398,0.27722882311772,0.0111480611389932,0.273801487547573,0.133662358042484,-0.23003320318564,-0.2116158337976,-0.0403589313790017,-0.429586833436537
critical,0.0389651621855603,-0.116318360485364,-0.14166130182498,-0.0037070149018132,0.189911788729493,-0.15310514609588,-0.174992839485464,0.0503902322091556,-0.266111622472155,-0.288573976278052,-0.243601844751383,-0.260596507437222,-0.23629317719013,-0.284893296168406,0.0950408742660521,-0.116846594228699,-0.094243335184997,-0.276504927487888,-0.118370015768274,-0.20579874583188,-0.235640112008294,-0.0515810858008611,-0.418697156523363,-0.212395678327464,-0.483634162588028,-0.465231331943924,-0.245164655925536,-0.399510425090943,-0.252828155162692,0.0148002536138311,-0.135965850805494,-0.23575417988971,0.0222032064715243,-0.298226577259217,-0.146792088047093,-0.0732370794685881,-0.237729789351095,-0.268438525170059,-0.0305095305008831
critical,-0.301438526442125,0.363607521513242,0.190593525010761,-0.319174803456256,-0.650399675808644,-0.312339991815017,0.0671191166386234,-0.270431189082142,-0.299301639208186,-0.0070604284902292,-0.288891651732717,0.431512733929215,0.0562720916154281,0.153953124262648,-0.673582144461268,0.0275809153872175,-0.299147454134267,0.0258018260988095,-0.0454148316904658,-0.127741105134604,0.297351453658652,-0.192684653369248,-0.303051528704078,0.523410018669588,-0.333629289774496,-0.354633924289017,-0.350067279623962,-0.333506358059788,-0.0473280185025648,-0.456658262203339,0.0553065175353425,0.0790163607778561,-0.65034778866633,0.207237927707596,-0.161434220399508,-0.351962777893553,0.0318653768749186,0.202611235247326,-0.248328926253153
critical,-0.139178815817644,0.179216074608213,0.295756498146152,-0.0577217876796401,0.103728361339883,-0.07952846661394,0.0988127763309316,0.062015847043353,0.594301956116122,0.306629619949594,-0.289088025452422,0.421640831316383,0.504826505437389,0.372479671661532,-0.340870677735837,0.15743848326648,-0.127620865147763,0.154262815551369,0.0754883808887022,0.44614990284313,0.317455739700779,0.633189613796224,0.519711374212227,0.32169166679657,0.562481123011375,0.549437144428674,0.389030644409008,0.48345223973277,0.188482858615112,0.0477552167768024,0.174320800941597,0.102371560160092,-0.027329002364889,0.624789545048674,0.372003610645608,-0.0154240047211994,0.225679192033557,0.309250042263523,0.0140581020088936
critical,-0.011881039338459,-0.160304367183348,-0.279946771615418,-0.349622200151554,0.015168332660927,-0.239088731327247,-0.239328344673765,-0.190050820971156,-0.0365808449765806,-0.292410625200091,-0.484925570894796,-0.160077984307865,0.188022324847393,-0.110897119768078,-0.143554592222341,-0.267067877559412,-0.231942423476485,-0.387063745644105,-0.231048919519501,0.334215379830003,-0.0975053315647973,0.0750913653714446,-0.156679154225557,-0.140330939679318,-0.100527167419419,-0.151379668903335,-0.353747302291994,-0.0770280567845229,-0.277135684024686,-0.36983493695714,-0.174091519693836,-0.281728046274857,-0.14138680155789,0.0885699348478441,0.0628496281985904,-0.268084549613117,-0.310779932057342,-0.215905357716072,-0.451387794609535
critical,-0.0404441369066067,0.180497819532266,0.334592049799228,-0.209975329649772,-0.110170299802123,-0.339744507662363,0.0619707176100394,-0.0701582875090002,0.227936807555565,-0.0236233971655448,-0.101244565774273,0.154352876604376,0.0156310701266278,0.216016486228183,-0.464485436428033,-0.0541720692606222,-0.348020388970284,-0.105128808127144,-0.113737403830783,-0.075369695368244,0.340270568303933,-0.0582895826096872,0.030141047281061,0.332084735038328,0.057196278477888,0.0827975099842543,-0.0188519237807165,0.109095893245408,0.0612939292775143,-0.0577141966986627,0.0035642494240998,0.194330124575927,-0.500873863991895,0.228524948924655,0.0374751221757867,-0.368982998520193,-0.0555303467501972,0.164600262212454,-0.0383951539732704
critical,-0.05983274924138,0.175894414688632,0.0018326894769456,-0.185300509619835,-0.184136047282023,-0.338206726387624,-0.274920590570969,-0.274571779674807,-0.0508048814772805,-0.124920429369335,-0.0137245208928469,0.217075266589909,-0.19375105422488,-0.0851882548763426,-0.369174911927759,-0.151685133990698,-0.335042427506024,-0.185280441732634,-0.169792838986281,-0.387561547315026,-0.0495826156250039,-0.288186776933359,-0.361463233977639,0.309335056866581,-0.34505133765188,-0.35649140009547,-0.218463273939357,-0.28017596229015,-0.208962418722086,-0.178476938217001,-0.0454227904098756,-0.105026439111952,-0.420122084301143,-0.198885062406012,-0.126055762827769,-0.216115864157215,-0.141379295245188,0.055416312667226,-0.0966368765893456
