group,CD274,CD11b,CD33,CD11c,HLA-ABC,CD4,CD14,CD16,CD31,CD195,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD163,CD18,CD38,CD52,CD49f,CD35,CD58,CD62P,CD41,CD29,CD49b,IgG-Fc,CD36,CD49d,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD85j,GARP,CD328,TCR,CD82,CD88,CD224
critical,0.0100095744667918,-0.0824527161947166,-0.0212660399217802,-0.639331881878501,-0.425336659439859,-0.340738868533771,-0.222212530923397,-0.253904588595885,-0.349868372432963,-0.0681589104315183,-0.542012819100433,-0.111155026578642,0.0783655180183123,-0.582398107880755,0.0535764135569883,-0.0494371757181206,-0.0323656661227381,-0.209451308951459,0.217491151661565,-0.436703414433621,-0.237666996508114,0.192083523464713,-0.0231870031110307,-0.287822261349726,-0.374925340350157,-0.336056741068422,-0.295186016687205,-0.121050828428639,-0.0574000092747491,-0.388651707736073,-0.273543725923795,0.020668491656014,0.102994911378847,-0.0283040878576952,-0.0424156217522604,-0.319479622801672,-0.139407343274596,-0.101721406683758,0.033277611450894,0.0559844808813312,-0.45002905996157,-0.0224074137322632
critical,0.200599448491583,0.566809043520309,0.44947235500591,-0.264698829577234,-0.109324081084027,-0.0417802523678236,0.492154943629466,-0.511433465309014,-0.284925683360747,0.256191432982953,0.100363204175326,0.0161239182562302,0.337018245664151,-0.123403269946023,0.424962369804965,0.400647710359048,0.20146679811266,-0.267430976723044,0.538662561273981,-0.143075977172486,-0.0448269115316792,0.572621962110797,0.379275557526609,-0.220691450242374,-0.169158655434964,-0.203268509630911,-0.0358431278043048,0.031501796413395,0.420125504174624,-0.568168911252765,0.0034846009252657,0.0989529349150261,0.346375529776632,0.117880384227283,0.0153107238875054,-0.170363359396977,0.174410835776748,0.378345004253272,0.341503381954896,0.399561543596841,-0.144075318679504,0.445556103338098
critical,0.0258622770797784,0.398715407315972,0.428328176596009,0.114847289060082,-0.0051192081341629,-0.265326788131356,0.134250576283658,-0.467386385816986,0.43037192588421,0.0866057547784192,-0.0627641398979855,0.417349491077655,0.417495806511995,-0.277935100829454,0.305665868727011,0.216162776933356,0.101742158161813,0.252124672910762,0.386009575693164,-0.401302968787346,0.22385473094007,0.527323376361333,0.198248028554792,0.300748291362134,0.26645104227308,0.209668543443325,0.311690384312874,0.213060259445701,0.275993729019761,-0.468175536010512,0.3329882971748,-0.137775052099427,0.174441883848871,0.282792393011757,0.149171711191668,-0.0122570516429902,0.186637454354078,0.0454254986109839,0.137152909450643,0.370032625151464,0.227021389076115,0.302873157626662
critical,0.118436647882258,0.241324093492628,0.254665443513905,0.268945955059568,-0.148424426771795,-0.240640083830882,-0.440581046812316,-0.127820814660819,0.186864971217037,0.233878235754298,-0.155993531573812,0.244066536291061,0.347559731547148,-0.542118515802231,0.0710921895796754,0.0059202570143893,-0.451435326123758,0.137150658266982,0.37693246451834,-0.224566053706836,0.276406002035466,0.416473124471723,0.0720828617590688,0.260538885273634,0.253214284750413,0.0568441860425579,0.202047416912473,0.0841267618420757,0.0201269016280272,-0.412744332531814,-0.371039575364804,0.135436019353142,-0.135740598955526,0.260962007185416,-0.0931522724744821,-0.0428509183097032,0.341338507728228,-0.0231617541467729,0.320288261216833,0.283704039219778,-0.0972280386002741,0.299276956914456
critical,0.0443359472216757,-0.0575181364181636,-0.161276346801598,0.0085879802005512,-0.116807668861366,-0.123243730242624,-0.189634852462914,0.180703787060698,4.89434224096514e-05,-0.027599980190101,0.100080445536535,-0.0427501397886783,-0.194349698124908,-0.216455873278818,-0.230016214132771,-0.310861774447552,-0.348883018937553,-0.0352218837861942,-0.192740872768942,0.0590983910230534,-0.0467849730169759,-0.117606499048444,-0.141564083529475,-0.177150376209214,-0.0894352051518135,-0.0470245712500455,-0.104609396148404,-0.343725003782806,-0.294873010826493,-0.13366793018563,-0.297029105023706,0.0601740868643086,-0.432821993712381,-0.268386962919911,-0.352501946749966,0.0218672529827146,-0.0438672843451797,-0.288017719933255,0.0274630888712954,-0.0300599413386958,0.25169630055411,-0.0395796986487668
critical,-0.115423910474567,0.429818757929868,0.0220428141637573,-0.0885652149826872,-0.285078178639621,-0.291026577466123,0.13895527571293,-0.319409902503911,-0.320165618675462,0.148777115185595,0.002214535777982,0.188067356372561,0.0481968700855516,-0.313636690435848,-0.0822384523057126,0.0914859044990062,-0.119110624649878,-0.0271954614095872,0.150439607998761,-0.177620839948237,-0.136568111593509,0.249085713189966,-0.0045850495515624,-0.174615027603237,-0.177657055702764,-0.320686423124909,-0.117947394078185,-0.0408534805482456,0.053474233956597,-0.548261069678669,-0.386781142547209,-0.104891483768202,-0.0496315846369528,-0.127164658802032,-0.181695957108413,-0.257614993200129,-0.0156059538889401,0.0390406318708273,0.131082523349274,0.125854690779163,-0.0310377237333981,0.167199478113294
critical,0.168943684684166,0.311503866624499,0.411250843752403,0.006179045309897,0.0387844634914861,-0.226726484214287,-0.0562555796044405,-0.0733695592775803,0.577280392470401,0.360966020429257,-0.309972794817017,0.433409431612424,0.444005977526844,-0.531729852520896,0.209578589776245,0.106253177549874,0.11159817973649,0.288907518128959,0.400573175285747,-0.159373087152224,0.404020511738263,0.578029171186541,0.276089183171226,0.423563843364882,0.382227380766045,0.336057007777661,0.34484391438961,0.141761497722401,0.163120520086425,-0.219827706368059,0.288713246273559,0.0441858279734736,0.466650065080345,0.263089085771792,0.0171324747843762,-0.0091708872705698,0.333980353245513,-0.043544256456496,0.292186771000315,0.381233437661173,0.162979014132268,0.282910656232778
critical,0.10424625539375,0.16676629484681,0.245997740551326,0.16009142048091,0.0219413747404413,-0.358719652607197,-0.302687309256001,-0.0518580062664692,0.107072147714981,0.194481264937131,-0.203538161024251,0.0465775162181506,0.170333600969056,-0.492807495930424,0.0371377961155617,0.0082839012414961,-0.39182829895307,0.007304875965538,0.246857506604712,-0.22625237682643,0.166582018611296,0.167811414829025,0.0262188675638742,0.0815675391158638,0.110233851126554,0.118874999168718,-0.0351218591153402,0.0300822639796225,-0.0025905050354985,-0.385347001270079,-0.28153724710375,0.0877407040533886,-0.119174401714777,0.0787549375367155,-0.166384640490128,-0.112382915523817,0.231443913849467,-0.24308532147491,0.262975989698258,0.113946431524717,-0.022324989874438,0.188949296842401
critical,-0.121218791508239,0.0676245245719611,-0.0007473052583539,0.250835376463193,-0.238076597994311,-0.144856118503374,-0.153507276813507,-0.0889454156916983,-0.0638325919008522,-0.13486339862753,0.233561750259876,-0.020542947267884,-0.0342352568834203,-0.143181149675759,-0.0084737660730091,-0.230708162368011,-0.466468842169049,-0.0130288465975874,0.0712157095075132,-0.0679700597937574,-0.0273935120421922,0.257224600171056,-0.1126311080816,-0.0224061612609583,-0.0244055696746616,-0.0435297280006342,-0.262846625841949,-0.285844149289053,-0.146045460536738,-0.325873003146081,-0.276980149860815,-0.175548477245999,-0.468666763066327,-0.0641744833385609,-0.289958614283503,0.038924217168674,-0.0712974184833474,-0.0467248270390933,-0.150823812412312,-0.151194275380564,0.0503693124801219,0.263151701898305
critical,-0.356672712669163,-0.193093465320672,-0.220697999331706,-0.343673797146609,-0.431018714768514,-0.436701275610215,-0.280029947325558,-0.338518723472152,-0.151775795181526,-0.403344386686716,-0.27193819081936,-0.139894298522701,-0.230745013095982,-0.516799831791201,-0.217180657850605,-0.444363923329125,-0.306729184990011,-0.206341917008915,-0.14252794127717,-0.368727099433677,-0.383371054525074,-0.0301719585416872,-0.364877431196452,-0.333817059294164,-0.379580294102016,-0.324223283477957,-0.283863285107782,-0.205005737229323,-0.300401888627444,-0.401263266200872,-0.2696832392627,-0.362290318835843,-0.298909492026331,-0.328069410187548,-0.283617573616016,-0.429078976105635,-0.345656003779167,-0.203960622410663,-0.33397679991795,-0.154509342516346,-0.274717152323186,-0.238983831169299
