group,CD11b,CD33,CD11c,HLA-ABC,CD123,CD14,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD39,CD163,CD38,CD47,CD52,CD49f,CD35,CD11a,CD62P,CD41,CD49b,IgG-Fc,CD36,CD49d,CD305,CD99,IgKappaLight,IgLambdaLight,GARP,CD328,TCR,CD82,CD88,CD224
critical,-0.319057836416557,-0.414975991645911,0.287731719194909,-0.0225428517344292,0.146618448624768,-0.328007748347062,0.174022039425497,-0.0784890501028011,0.125357633486385,-0.161085099450118,-0.238358873199471,0.331760153441008,-0.230723574956638,0.0524024767532323,-0.141544761234199,0.18977531990461,-0.426299397495282,-0.14343518647377,0.0885298514546993,-0.219208481090257,-0.470880488062118,0.178833433973766,-0.214414765477639,-0.29396855103395,-0.307111736021833,-0.074677637638355,-0.377848610899473,0.233608850814746,0.0969886507505304,-0.394066479324664,-0.0987152326686885,-0.0238293863209904,-0.0626279003584134,-0.0971266620474981,0.180612521846221,-0.194717121754894,0.344517255553342,-0.222886057486229
critical,-0.502823366639535,-0.506008546399863,0.329190295032944,0.112559203683704,0.482603764036515,-0.388362286266414,0.578119602379914,0.425782338693937,0.0232216729269298,0.0937731403054041,-0.178835965953271,-0.0801498633129296,-0.382275364051276,-0.22738957118916,-0.280349149558259,0.0006875483431938,-0.385703067690642,0.198698643960204,0.099287925478866,0.326131221677457,-0.418906295969224,0.419438951584945,0.324351263028772,0.302202669999736,0.176220203127233,0.0561485778505879,-0.321630685774665,0.499350697074235,0.0754566397889249,-0.311640118952664,0.0477496819405401,-0.0368702918320725,0.176016744962751,-0.330249831982493,0.0491372347778992,-0.175883371768546,0.42341948648452,-0.338135739611917
critical,0.507281356141596,0.461238438822715,0.161872847297609,0.127153261864713,-0.0991849188700429,0.0311928244558675,-0.270746469450411,0.552779595750213,-0.0105561262526919,0.495567913363329,0.552103485100157,-0.18632019389397,0.327897536922867,0.36699059060447,0.35681618689234,0.240714613111546,0.485115457819567,0.20985506439262,-0.192526236606981,0.391995340457057,0.564620308349627,0.205024881454508,0.473735917397495,0.440730802327864,0.426750879986079,0.272330835650825,0.439816211614689,-0.258659834685893,0.423475597012794,0.252184148699173,0.320990070679154,0.245812329317192,0.336732226577235,0.0992833095163742,0.295608685150594,0.491122856265589,0.249780197304807,0.408453462374932
critical,0.237994040833606,0.289102981651183,0.366024986335913,0.12060749540919,-0.179367233601779,-0.174819089848503,0.0667014564413143,0.295976955384243,0.249776295135013,0.229432996874153,0.365099748707196,-0.183101418197868,0.152663665679841,0.212935459530219,0.177386794144531,-0.139533406726814,0.475511348273962,-0.0002890197241492,-0.118195780401152,0.31774670020125,0.317618465361084,0.120607638865358,0.29882578955223,0.308208837795007,0.270581564202365,0.279861304298788,0.0896179329911761,-0.144541832541433,-0.150069362369526,-0.0109714340210413,0.123386676259756,0.109528446548549,0.447951380446986,0.121013837842507,0.428782940206831,0.301068587381318,0.190908417302224,0.39360834860348
critical,0.190065987165404,0.230637374686582,0.0450228368902366,-0.0908731306838891,0.0659912154017172,0.0397491999269626,0.003101922660992,0.184547564897243,-0.0242716185368107,0.232646950927165,0.300490866499586,-0.274131091973975,-0.0323843954551724,-0.0074247473337019,-0.150353579612602,0.160932161207959,0.102472041203859,-0.0634490827069513,-0.11964667637215,-0.0969693778790895,0.318797224078298,0.135362225746507,-0.0780972724692699,-0.0850200372224895,-0.136338497538972,-0.0405723705835375,0.0604460723553081,-0.0639221483919621,-0.104430251793745,0.231550288700334,-0.0098201836127269,-0.0234576447917298,-0.121707646435471,0.0391708141839707,0.031320861627647,0.131526820273766,0.0345394969936887,0.215045476717773
critical,-0.226527435104579,-0.354509313665774,0.389647593037029,0.183096535583826,0.480018583599951,-0.262747471470606,0.354826716288103,0.134772487082115,0.398528599399307,-0.402720190957787,-0.235747727110534,0.365691623278176,-0.241543346982184,-0.232229945921968,0.0350093679497573,-0.180611088840888,-0.37939749386288,0.0994643604409341,0.340533228158072,0.0246862168088264,-0.463546616895789,0.24220446448111,-0.0047227769378269,0.0140425395397916,-0.0655067229426885,-0.223960060251898,-0.300640282253202,0.265279299344135,0.0507402596151341,-0.60737828758769,-0.186819210481807,-0.0401093010938104,0.0281702583123013,-0.0047203427399609,0.0850832591210982,-0.252751118959847,0.426529714655426,-0.0871864501313416
critical,0.0175072329715002,-0.153783730793286,0.0753832882688861,0.193837135206884,0.209617733307323,0.0654637717596091,0.312387511309822,-0.0802799752880012,0.330063432449495,-0.0306912460045881,-0.0459232627284249,0.36065501566496,0.0329435995306232,0.0512080231452142,0.0629790308714575,0.112914276325195,-0.0590869191733609,0.127351641931614,0.345834469475573,0.0509099031516705,-0.161310591883102,0.0424854111720634,0.0526695735834459,0.0685670264463346,0.0507892846819981,0.104812798772653,0.218464913600773,0.275666823340614,0.0144492570247666,-0.104494926553426,0.177891248474978,0.241390409323696,0.0175290760285439,0.296204897249681,0.131757810219163,0.0279747848942478,0.183087820817222,-0.0038020704211041
critical,-0.0986693752314451,-0.156697696768397,-0.188425231476548,-0.0796513679015608,0.112743034141683,0.348220718805514,0.0734048062756866,0.0369887614811925,0.159413675430695,-0.103871995088664,-0.0912484990708699,0.430631263477667,-0.0407388677893505,0.0692137553451835,0.0178716224020624,0.477830489730457,-0.316609712903215,0.309685630854453,0.151238167481072,-0.13732887189411,-0.111842104840385,0.137469351421871,-0.0405746474898758,-0.0830658369771037,0.050884759658754,-0.067884369993856,-0.0213878482280552,0.308139681518041,0.343237991754872,0.211000151690874,0.0656310769744703,-0.0438064257157002,-0.21241925184818,0.144917135660477,-0.265295654313732,-0.139637446151172,0.0545218031118075,-0.196893248808534
critical,0.0621151970010166,-0.0835513856339031,0.139441103244419,-0.247645819140328,-0.29100256123459,-0.306315565569164,0.0065976311565871,-0.0264124651329183,0.128898778648464,0.173559506431955,0.0137062147522007,-0.322062430034719,0.0286950383356191,-0.198797021201797,0.0819696411040402,-0.344866111490642,-0.0296225727489496,-0.120399149583465,-0.112557426323509,0.0098600014859569,0.502657991372386,-0.145426971933053,0.0550928288553684,0.0120505630116704,-0.21259578839671,-0.286941281234625,-0.177317804754696,-0.211477487070783,-0.256390566891948,-0.463399981786832,-0.242752969119899,-0.135749576721782,-0.13524773930649,-0.0246021543328423,-0.173747173686885,-0.0971591146341594,-0.134642905849593,0.176743960423695
critical,-0.0316393436230298,-0.174404672875423,-0.104954241718992,-0.360964850539566,-0.274226237564553,-0.451555628009848,-0.121482303665623,-0.300862884224066,-0.0667458942261138,-0.197355954577644,-0.257844569606775,-0.132739654517155,-0.205978162198856,-0.330641534903448,-0.0193145857049109,-0.527814434787019,-0.146788146827809,-0.399538209576712,-0.159148635762819,-0.396903546367748,-0.0749911373303025,-0.255116929343239,-0.365566604422519,-0.382290035965062,-0.39024307759834,-0.302520742218307,-0.342924059552545,-0.347870140521354,-0.452652346496962,-0.434180497020607,-0.277867150888134,-0.247061984810796,-0.276196303335852,-0.338101389849422,-0.0887927181387326,-0.126794650233234,-0.167879626627472,-0.0370224621673506
