group,CD11b,CD33,CD11c,CD123,CD45RO,CD31,CD32,CD69,HLA-DR,CD366,CD163,CD2,CD38,CD71,CD252,CD155,CD47,CD49f,CD107a,CD66b,CD35,CD11a,CD54,CD62P,CD106,CD41,CD226,CD29,CD49b,CD45,CD36,CD49d,TCR-Vg9,TCR-Va24-Jz18,CD305,CD99,GARP,CD82,CD88
critical,-0.0338319735414796,0.0170055466096411,0.345766527438657,0.192474459888643,0.0366027265229591,0.315246104829462,0.277706901246114,0.137111506565647,0.560318707221216,0.016446647743194,0.141040094320063,0.215921709949859,-0.0993462360819521,0.134097194383718,-0.139502460673924,0.0338035544070961,0.377051162165816,0.260507032017805,-0.0293877762342213,-0.0590655829903072,-0.332494111278087,0.515473067900966,0.487784100331525,0.324904413347867,-0.120927857277073,0.331010546552597,0.258849220448027,0.377390533446446,0.304161756409113,0.517450831598507,0.0738758902257673,0.615985745207219,-0.068185535118428,-0.101577538490534,0.316764017003101,0.10675141373941,0.0536717889300826,0.0581359112628393,0.150617350655655
critical,0.246436443213791,0.314633236971248,0.198235826455774,0.0765122390083729,0.110514226864363,0.191923858061521,0.231787729206287,0.219709084879438,0.252777737997461,0.175730849834087,0.233267653752247,-0.0993080118106305,0.23104046089895,0.184304490520923,0.138067705715632,0.0403315365164645,0.319140385167456,0.355365279200916,-0.1417405833174,0.157022263631839,0.16204046888923,0.063060740499402,0.0285814631820121,0.261777780582251,0.173856278991506,0.443547394805781,0.149580394825502,0.118325114673206,0.409936413954715,-0.151633381106013,0.413212249751731,-0.0432522627019471,0.162518294434262,0.169101787857397,0.425004932183548,0.278998178970552,0.327839958106169,0.175480211795645,0.211376020420988
critical,0.339562078416117,0.153905535666565,0.409494869313147,-0.0305451994239213,0.247916866258212,0.198467382712874,0.273774564902616,0.215667758572366,-0.227707444633295,0.144886328910566,0.0963393961671635,-0.204323389048254,0.38408898517663,-0.158788504097014,0.158508082458817,0.0169606402406418,0.151316911573933,0.0480091474177615,-0.161981633506309,0.245190255749025,0.261349278397392,0.217957668501364,0.0835259699644237,0.0328511804869098,0.039896173304272,0.04162675917485,0.0105602691653279,0.0777312835535159,0.0525742179661301,0.149293884076861,0.0924399918215413,-0.249071067597005,0.118470652572318,0.137832157277451,0.122950289322625,0.0551638217630824,0.158636434820799,0.395500018447039,0.410274743713528
critical,0.242053864729471,0.328289057395527,0.11088753985377,-0.166875740506972,0.134211547844818,0.282137378425057,-0.341417299714008,0.267221509570007,-0.428975508705422,-0.0093945477161899,-0.306437535337861,0.0887945935045552,0.251571272820003,-0.0372979018849789,0.0620234920391981,0.213557246173544,-0.160144746430751,0.288127083323512,0.165551786576237,0.158844947282505,0.436227050626094,-0.0235436082649485,-0.0736272857212328,0.281332467562462,0.121354139665586,0.270359346136182,0.169704302178862,0.0584415359426103,0.26133747921594,0.0471440671591675,0.12901647756501,-0.283638254308992,0.0706482449018322,0.114621358572866,-0.0960349325761151,0.0432365629994232,0.21413481326646,0.256634877540853,-0.229561130302868
critical,-0.225117197421564,-0.19269548630018,-0.244847523783876,-0.313400421144163,-0.179173768923898,-0.0614486227060893,-0.186693007695289,-0.155760107666094,-0.262894210304327,-0.1776953983787,-0.122607638387215,0.0010708770229059,-0.219504375972637,0.0176474083344004,-0.21202636454104,-0.171087268960247,-0.123378949914346,0.0138552175872529,-0.332350181823821,-0.169837114679554,-0.173503461862872,-0.212936202504418,-0.280650290879444,0.0928335656470396,-0.156331309668292,0.060053952091494,-0.0545793753200577,0.0124453471729446,-0.0223740761172271,-0.256657144021991,-0.129218503489834,-0.230696578554007,-0.154358101807705,-0.288099286475508,-0.193258484249928,-0.126141178776884,-0.029974149715184,-0.263948211131321,-0.10633163389024
critical,0.451937953460049,0.25949952272381,-0.206195108947611,-0.57230722716135,0.134096393568222,-0.203071368154841,-0.115290643746506,0.520348344410392,-0.533221562105938,-0.169388364357926,-0.039822198368088,-0.0149383640476814,0.402544631496152,-0.205825371302122,0.0977245833577329,-0.0008229330830447,-0.180831896898177,-0.134977572460873,-0.133890515631421,0.0620029223019269,0.572123027551176,-0.301937130129279,-0.452860275405479,-0.153929035672965,0.008100793049239,-0.130276859582988,-0.191784223068745,-0.214657490185025,-0.106383409223236,-0.38659996204353,0.265559070297189,-0.602963567536313,-0.0576651240965194,-0.0455965227036185,-0.246820310292261,0.320992847861811,-0.0806386471354235,0.274753286960491,-0.0755041002673545
critical,0.22540194119579,0.40948877996931,0.0390732496919831,-0.101240251730966,0.0445408721916823,0.546283825775196,-0.422938732613111,0.457563294888064,-0.471459929954148,0.0061324180292639,0.0338159939462694,-0.0093177942500516,0.406501659992814,0.585589049499436,0.0859509571650992,0.284417945026753,0.190087906196287,0.465260504938996,-0.158776024697644,0.160527652737571,0.524575522872012,0.0982704501797794,-0.303481339499445,0.445277244063001,0.0173984044185127,0.448350396398443,0.259778563837148,0.312432941705059,0.390238809826748,0.0460224668262208,0.153073311110511,-0.248992441077291,0.110430247585246,0.0792262361596302,0.267712569521193,0.425500823841038,0.367376315371957,0.305387974212312,0.0274570436809017
critical,0.30436532127397,0.40581580496061,0.311125867814589,-0.162484815626092,0.158626459794244,0.205933040981358,-0.0416589496674103,0.0868260126379308,-0.295242334746007,-0.0528332757924402,-0.175339517577565,-0.158286394672259,0.340238868558172,-0.0188971370172452,0.100294877021642,0.0874143470845948,-0.0963059540359795,0.227124726444025,0.0289741063923133,0.205133627294111,0.269357721915275,0.168488242641133,-0.0105059749121048,0.163603399095001,-0.0189001516132833,0.160976770394091,0.0513878697666311,0.236755051760293,0.075120858467968,0.177584420865902,0.111322066013487,-0.0920959129503862,0.0060393470746892,0.0400990666098705,0.0488685913949333,0.0223608781100516,0.256983713270654,0.211578208242842,0.221030944643634
critical,0.0161891771503526,0.16736090100963,-0.0693147570788511,0.197757680393096,-0.138218772293418,0.127844314471224,-0.214708585248237,-0.0120556299825132,0.0980773030301492,0.35887164403031,0.40291333102999,0.115857555085789,0.0142366158573991,0.143740066861433,0.0819560244468648,0.262721723499909,0.0324340017835369,0.0551770799019769,-0.34443545074825,-0.0010617511291464,-0.092960592045299,0.156270818528958,0.024596747946739,0.0389220896301662,0.187418250423293,0.0086000328563314,0.105318848391439,0.159971724391668,0.280751456809013,-0.0174196707762768,0.153223475364101,0.23191912340848,0.19944549336916,0.296694010665425,0.453159442490083,0.488752239335759,0.217007187216518,0.121768791618153,0.0305927557058016
critical,0.444343041360446,0.333013125847962,0.160925479198615,-0.248176597008416,0.273845939807176,0.322937929800734,0.141753781694167,0.2751232548629,-0.213924320093472,0.191183478628526,0.0632455909835739,-0.0167051073196937,0.478605889261652,0.0312425613750345,0.123571050852128,0.126121349138724,0.341417482666653,0.32648249276082,-0.255472550050499,0.294961732182205,0.309866090441471,0.223692973073524,0.0122651751091194,0.255181574223396,0.131354463224378,0.299389865775225,0.304638881007629,0.123799869593405,0.262431594642464,0.225902284674003,0.064243163744997,-0.198740764747157,0.221064433928611,0.212996627979958,0.316351598192583,0.183459678686936,0.420900521159899,0.380646235720413,0.297056083540555
