group,CD11b,CD33,CD11c,HLA-ABC,CD14,CD16,CD31,CD195,CD32,CD69,HLA-DR,CD64,CD1d,CD163,CD18,CD38,CD71,CD155,CD47,CD49f,CD35,integrin,CD62P,CD41,CD49b,CD36,CD305,CD99,CLEC12A,GARP,CD328,CD82,CD88,CD224
critical,0.270304413380177,0.383950100714437,-0.266774307246957,0.016005907520878,0.44187816052689,-0.316819106377928,0.136117193160882,0.0866705933458854,-0.0947628437618442,0.251129964686502,-0.25021240246238,0.316263482829002,0.204507298795594,0.105473046477909,-0.0785128421094699,0.395618675178131,-0.0784812430007306,0.220470306720306,0.062947043475295,0.315694914439583,0.378534377368323,0.0080996654618486,0.313608554371199,0.336181134859887,0.363392831725519,0.355497741159858,0.237012049904974,0.578217704623763,0.347711054950908,0.204245176850882,0.21162843057212,0.255943105450325,-0.192895156635601,0.180620555349041
critical,0.493070670102978,0.509831155032674,-0.334183021607693,-0.0274597727603212,0.527999682482278,-0.551854128871999,-0.201528156794125,0.276754745288054,-0.0838543663940549,0.180441099301329,-0.207098259464458,0.463577186761689,0.448177758077351,0.283381766135313,-0.234181100390915,0.588177565215833,-0.0782438628802855,0.187724545171984,0.0672525816525909,0.12930719429391,0.58706379193577,0.210714471161158,-0.0878562070454174,0.0275918382924364,0.155981910203143,0.524373026423915,0.175626174647134,0.563106956558593,0.263026777685219,0.226633634834633,0.376034970014434,0.395055720024924,-0.220535589067721,0.440291641367798
critical,0.41107374483902,0.47483782896414,0.0879712263227229,-0.0268421436602754,0.147186629669413,-0.347174115473697,0.557534149727143,0.142780416845227,-0.11323115708231,0.313369576238514,-0.166201657283585,0.376848766203824,0.252924576186362,0.392468014595555,0.349182486101394,0.438353406258943,0.279865858452689,0.505646645167703,0.205924624474941,0.363609927021485,0.448025562452868,-0.197924432041361,0.469938299868832,0.369011987980566,0.366598802949163,0.391554890997022,0.464130624747961,0.4043939809555,0.426094286242488,0.29342340212747,-0.0057676295722611,0.386044087613252,0.103892817333743,0.301759962698475
critical,0.185330068010492,0.362030023160957,0.10056187844704,-0.0494502885367889,-0.383445940330742,-0.103878898964749,0.399087404289553,0.0854864502455371,-0.33778255416333,0.347336234709016,-0.436591473661515,0.179982464561933,-0.0550268691825974,-0.211734683671164,0.199262686657635,0.320423055282085,0.0271033473648071,0.268923341052503,-0.064087145961932,0.401163854779147,0.504035183847655,0.0111841876410083,0.440277868561058,0.417138984210368,0.40337792839001,0.211914839813426,-0.0486758302454351,0.0781480085607849,0.360007437486685,0.291176677983698,-0.0325845990009979,0.259689787762255,-0.26430089474782,0.243368787734791
critical,0.129897330134607,0.171550136483328,-0.08792190212507,-0.0341214839048597,0.199823732619927,-0.159948803478968,0.0090841485924665,0.115401236399083,-0.110182449167316,0.259653175613369,-0.225473685929363,0.185778369338679,0.259112514567214,0.274066886613977,0.0042771859619353,0.349244698009348,0.0312977259253973,0.291376776712475,0.111572569644457,0.16657029002284,0.316660408998592,0.219839541818276,0.182457449363121,0.118768141985852,0.144414576376144,0.352800847584566,0.025315678402846,0.513670765437521,0.0777961190246159,0.0932414531722667,0.0387590545980531,0.349982578224624,-0.149172045079329,0.228956609694867
critical,0.14936012630951,0.522341919847025,-0.340914315513792,0.0505265267067977,0.306987530022602,-0.35964075216519,-0.0661024290200444,0.0442224024412013,-0.271671414320969,0.238817113500155,-0.0762175758362939,0.303494512630222,0.431225582328293,0.287324694688754,-0.051301480101935,0.289195344311037,-0.0865212601448925,0.188131846691109,0.100507769798517,0.174981425777906,0.293845595028815,-0.0323885749159959,0.247022366021091,0.242022639119392,0.242056866591555,0.529553116352547,0.0847784045737437,0.65142094646982,0.133079039877437,0.0673362973110943,0.106194842666733,0.217973195642174,-0.46594152132521,0.200999749095515
critical,0.160258040311354,0.236216607080627,-0.139195094763949,0.0155092540459978,-0.167433585187446,-0.0949924717589085,0.506156914040935,0.226644258810015,-0.440237299196873,0.288506130873783,-0.474081016462912,0.079656192406514,0.0354612576823354,0.333797845135252,0.19264677665187,0.278661113541458,0.660717876546482,0.28513269411392,0.211516787021048,0.337907605373763,0.343132047168638,-0.0250299745355334,0.362752976636525,0.333858049911924,0.276534356688385,0.0336399193767744,0.233536857428845,0.49453760238986,0.281348976152228,0.209591443443489,-0.12356337333591,0.224923080581398,-0.088767326859065,0.13975926488778
critical,0.095965836647719,0.216943546987743,-0.115107508059455,-0.0416439655997815,-0.428358012240386,-0.0096618050122657,0.358454844693077,0.0403984212566988,-0.510751617589898,0.117760506288221,-0.398161088258454,-0.0750172642889131,-0.0912625987303038,0.0321145875859659,0.0633760941334548,0.350833530884073,0.109298916487335,0.117596751797816,-0.0279545595907528,0.270957837423703,0.127137370130697,-0.0287769317847542,0.279654914780395,0.240375438532927,0.09606012057405,-0.0371101037485165,-0.165313350889333,0.221130115801735,0.282952993385174,0.118552706600379,-0.195021071971109,0.0588820872017553,-0.265916324953641,0.104655751592231
critical,0.107882591617154,0.306455907940399,-0.214349794586057,0.085482299158363,0.265475553409366,-0.0457750502329298,0.29464708977186,0.152724895424047,-0.291747181889044,0.0635955850308095,-0.0602366431276941,-0.0154903057252782,0.206053572378202,0.401957316969129,-0.0285909935080024,0.247734446352199,0.162948495264941,0.307975207733674,0.107585670622125,0.0923039024517858,-0.0851062798893821,0.119905414062816,0.113060875404768,0.110710582994588,0.344969988997145,0.278378254461429,0.494256525474122,0.698541590673118,0.187057219408124,0.218595374256418,-0.0521715202688231,0.22635596876802,-0.0161662702076812,-0.0383851412723014
critical,-0.0125766764554118,0.133824306360743,-0.260758559789711,0.234360927228172,-0.118841468009472,-0.0358210048125397,0.39915056240813,0.140642788630722,-0.432192860250106,0.0854086401252367,-0.0871003528091408,0.135988875241751,0.288344686398024,0.49440682697562,0.0403348227864341,0.24540707755303,0.418637749615573,0.327188943673826,0.2217352031409,0.398455325812576,0.0692348899350888,-0.0261625145375031,0.439938686727666,0.406231090217097,0.378224903228938,0.227773294029855,0.455147114683145,0.551022906745397,0.182521463636424,0.295319402813149,0.0057440629738877,0.128135447046796,-0.185801644597013,-0.0439312396206735
