group,CD11b,CD33,CD11c,CD123,CD4,CD14,CD16,CD45RO,CD32,CD69,HLA-DR,CD1d,CD39,CD206,CD163,CD38,CD71,CD52,CD49f,CD35,CD54,CD41,CD45,CD49d,CD305,CD319,CD99,CD85j,CD82,CD88,CD224
critical,0.411357893628083,0.447593031789801,-0.168950334248167,-0.309031150860154,-0.0144773570411221,0.535077922312116,-0.310331121172512,-0.110114432567172,0.0160565188126203,0.0034885543006282,-0.0727289623729264,-0.0449289161347043,0.200584260412009,-0.34949595691203,-0.187886575542771,0.344229306030481,-0.425546329520279,0.0420692119639575,0.0454325686067288,0.309823331037851,-0.260322189860603,0.179983343040896,0.017277181992157,-0.178327513443352,0.0538375374767413,-0.381022366806425,0.508220370558777,-0.363327599858865,0.0913140144634061,-0.279194574637838,0.069750322987173
critical,-0.633512513726727,-0.505117028463957,0.0560052417407887,0.23580718745489,-0.211098703585588,-0.765084863309336,0.387828848915333,-0.336173890428191,-0.271918708429454,0.0374491832996864,-0.296094165674694,-0.503034190195109,-0.56039926237192,-0.131592480348263,-0.220951326039995,-0.526993914469824,0.158798353471185,-0.184201999476293,0.0675449563340076,-0.205224333697685,0.364805028997081,0.121690432891363,0.304745806546985,0.428512744051146,-0.24964836915545,-0.0763471010699112,-0.523173688612694,0.108204151154645,-0.3306408160937,-0.0351081540765463,-0.474719154419687
critical,-0.0410502086094616,0.119056638928213,-0.0095460816242316,0.0400997893709256,0.251220548487994,0.493726162006795,-0.0343486794316409,-0.0678737885757498,0.0779532945676421,-0.137197688660303,0.310977400122739,0.0742038681520105,-0.0321117593390763,0.0535890242978183,0.522556782718368,-0.239134855374313,0.15018704462482,-0.0599052119223121,0.217367199220435,-0.142208291913577,0.150486790867818,0.282827992826942,-0.0332519319025563,0.26714424955588,0.314391067342658,-0.186213585382303,0.269269082244755,0.0669669954217725,-0.0745411899401192,0.0777253505906148,-0.0063817892183928
critical,0.0164417129783669,0.074507951336939,-0.0445527268405426,0.239405892665547,0.226213001079306,0.488632712805309,-0.0474967372696195,-0.085351705701668,0.0967329441738994,-0.177507228557845,0.366035606244874,0.0176202117456018,0.142954470302412,0.0167645733175755,0.619247975839752,-0.278653243469475,-0.158037750557538,0.24119750314068,-0.123827169597239,-0.135815176999588,0.301127155665429,-0.0571938736448164,0.0960995997936988,0.364964107992163,0.507674137487805,-0.178744363305113,0.288516454348314,0.0615043844536471,-0.155736929357536,0.104533548448614,-0.133883154964773
critical,-0.20785187510091,-0.262925090877357,0.0438018162570039,0.26695195912725,0.167520217271612,-0.0166942585720787,0.101304376625229,-0.105175555104952,-0.0795126352125718,-0.527394813719041,0.421861605874564,-0.0951894283092095,-0.0725894558363185,0.0033079295365645,0.114252949212944,-0.339823533327311,-0.119717152716532,0.151343592150129,-0.190981047427444,-0.562360789523144,0.218900568057522,-0.13782125617281,0.0980943561425338,0.32718330504777,0.0670379638854712,-0.0590431112520254,-0.218193584450741,0.102119990182517,-0.304132172088361,0.0050855452461621,-0.186615884742981
critical,-0.340976357580274,-0.187567033703025,0.314964687590213,0.651036994565207,0.233654409036012,-0.154114496199655,0.359709005308811,-0.0684728549667125,0.251109117165527,-0.407780453762884,0.659764098032449,-0.0567594622692195,0.129987186732268,0.0818340062405757,0.136309123365214,-0.376539909893583,0.111426406623832,0.408590281877909,0.169369717685861,-0.483311609094579,0.519940492915286,0.209401821826121,0.402315320858855,0.572194931880165,0.377829672317487,0.214322980760604,-0.284175358979029,0.404859761640853,-0.227299562630678,0.272334081941346,-0.207241942176723
critical,0.0205320091527868,-0.198665710084614,0.163824256619408,0.108861814218624,0.242133190266115,0.394081359784527,0.199391060352644,0.0482545704778794,0.432941143274287,-0.191493590121077,0.467827069724326,0.0656061841394183,0.0045078296713553,-0.0668930796912318,0.1923673545506,-0.289818540464582,-0.504835822592163,0.201847268353632,-0.269185620068778,-0.251915779587906,0.427684152779933,-0.218301220033237,0.0772098542959303,0.246257582111565,-0.0340215524693402,-0.0012307084841189,-0.209114054094544,0.136839402221486,-0.178730756479463,0.149269258316568,-0.211486031676459
critical,-0.229743968259895,-0.21331394578485,-0.150609123157965,0.296312066131814,0.420855012372374,0.409792536196635,0.118378905512275,-0.0549799606790366,0.255184210297827,0.0522756247319566,0.534737849841839,0.0672744945796318,-0.0429078334096289,0.284696157802504,0.329015177221248,-0.1979739714844,0.107400600709344,0.239575473758751,-0.055040665857994,-0.097790643197602,0.329694640725311,0.0153741968171046,0.110246715483321,0.36558432698156,0.29417659608607,-0.0205344804658655,0.178356846002798,0.181946781183593,-0.0525593686480277,0.0999833336628317,-0.140845739995758
critical,0.314749812995482,0.217194894039755,0.146665135852597,-0.175946834670113,0.0549411266048444,0.555641713556247,-0.193567797720106,-0.0848106664065641,0.215679125174451,-0.261063493197055,0.0581310298294665,0.192592289640789,0.174101798020131,0.0259734130081447,0.0743539228741655,0.184593136763186,-0.246551509151628,0.171477055358999,-0.209478589470707,-0.243348270960797,-0.586251064037058,-0.226722372139453,-0.160887772626753,-0.308307935057148,0.171929353658447,0.0668809213805267,0.367690219678184,0.0571298575352629,0.0891889991628076,0.365749327647816,0.123350546220243
critical,-0.0429606847573948,0.130466615059998,0.0003638009581195,0.368262513015394,0.183555941314187,0.194540556355459,0.100839095571402,0.0074958494398908,-0.197701227084455,0.103357625281611,0.0853168272337679,0.370008042013204,-0.0717581441276936,0.234786207764248,0.588277366204996,0.234833089243344,0.482370753551464,0.0545197123237184,0.449585972122242,-0.0014362923534126,0.0797069854187138,0.44358411812573,0.0881949533811248,0.24337724115698,0.447497758760859,0.145921425669572,0.564520478003083,0.118387865979204,0.155086200153761,-0.0036041905887953,0.107025023534083
