group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD1d,CD57,CX3CR1,CD38,CD71,CD155,CD52,CD49f,Podoplanin,CD107a,CD35,CD62P,CD41,CD226,CD49b,IgG-Fc,CD45,CD36,CD49d,CD305,CD99,CLEC12A,IgKappaLight,CD85j,IgLambdaLight,CD82,CD360,CD88,CD224
critical,0.342311571334804,-0.0059889183704183,-0.108759542595056,0.364059039947949,0.317200972509531,-0.148496932021762,0.117794981579,-0.15440707006181,0.324263884104242,-0.0632468467650366,0.214579496228394,-0.310311298289315,-0.165997972751071,0.376632765806661,-0.315266973095289,-0.141188944678261,-0.0583802129901873,-0.218046069452423,-0.178422576983567,-0.280900593176124,0.247952426356401,-0.361790212981672,-0.225374711358629,-0.0297107148887591,-0.269321055550176,-0.271075079107118,-0.252435011006013,-0.268861813968564,-0.265361872429159,-0.210044804085405,0.384355617045394,-0.18523262042151,0.182665029787268,-0.171336992854807,-0.351061256770271,-0.143886895743541,-0.190915694388968,-0.0123093768600503,-0.26086360228697,-0.240156009656925,-0.343568388423459,0.0847879019930414,-0.152282125464013
critical,0.168891489961454,-0.315797766744134,-0.380740743806711,0.0801912506223376,0.484685638327308,-0.0664211785926571,-0.124265889978356,-0.495409443329318,0.338863029314136,0.0372277776648583,-0.0408529227383352,-0.129335803672608,-0.187756942989666,-0.045785650111728,-0.505809246262646,-0.0586980812739044,0.102809975591666,-0.430662329978957,-0.115941012406685,-0.100183968569026,0.0888381549199296,-0.174926286653005,-0.0882634876030997,0.0267181266853733,-0.291749049289693,0.0164691230423726,-0.157571066600154,-0.0653613024754352,-0.171039683702835,-0.0912540414855349,0.420835732721546,-0.479131390332647,0.276923670042998,-0.326338409684364,-0.452882233727398,-0.191971518255569,-0.130508618483187,0.0245336007711008,-0.207729730022095,-0.283939232966565,-0.181282797179963,-0.008320247960396,-0.336182762103194
critical,0.123811217290159,0.0809808159592902,0.171366571798953,0.245929325651686,-0.460289857975445,-0.212637898438321,-0.118239021058355,0.0575098512794434,-0.377565218166238,0.111214974423566,0.052264580524633,0.0365847524462566,0.0561333595968759,-0.091246535154143,0.0858468917409386,-0.316659249840428,-0.254526921018825,-0.0807004670965077,0.0402113399595245,0.0245104474803835,-0.285130706158345,0.052977115914682,-0.177926692102381,0.154674584757884,0.108444490540284,0.0208596470992116,0.112368671355108,-0.174676735466929,0.113704335489752,0.0185904659125162,-0.121305323086364,0.157932923639101,-0.353104126072363,0.0266975008073709,-0.206165877839698,0.175058451936337,-0.0916366804395576,0.0138102329130976,-0.0615233363461042,-0.0444616082908299,-0.28243101097456,0.157692205985049,0.146032245152916
critical,0.0123228882288479,-0.162332122205868,-0.212651399173068,-0.255171813882418,-0.0018090571559751,0.367918462287642,0.199455308216585,0.420098052412837,0.0672221927859265,-0.278465945358075,0.0500466066289078,-0.24751703490934,-0.36647676199869,0.505340273473156,-0.0448154085369436,-0.22543307417862,-0.0095087966731384,-0.407136107591516,-0.0664082874461221,-0.132831739265357,0.279443302176939,-0.357825536498764,-0.272523002420978,-0.151315680407451,-0.364281955733796,-0.394996525859178,-0.376843025606478,-0.162099258121678,-0.311613707155123,-0.103023591324467,0.0864867443572793,-0.0623932679285012,0.331148055031178,0.371965468165066,0.0739224979878882,-0.247734455296928,0.0615292257868751,0.0221664814511571,0.0494075192565797,-0.262852624975428,-0.0778375622609188,0.0589416364766878,-0.293661376104384
critical,-0.0282526874655737,-0.222122854130378,-0.495578224905987,-0.0960843798583345,-0.194861258409822,0.115393404774605,-0.0877075043672692,-0.167260978480568,0.011557309590164,-0.424973554592195,-0.0698511232074748,-0.542060724377732,-0.556380993323386,0.213341756893342,-0.333041811184614,-0.204658968159436,-0.281041931505732,-0.505406496653593,-0.139859564367399,-0.465401199635464,0.0947347423198897,-0.526462730926309,-0.455618892837302,-0.1162494969266,-0.526501884151277,-0.546424968195406,-0.508420115605021,-0.484748512246269,-0.46053395057103,-0.30077102915435,-0.0485537739265854,-0.424298847072568,0.0205911603888119,-0.256247011958953,-0.570488504505234,-0.284904661494647,-0.25602804147678,-0.0931750343874072,-0.28465694489516,-0.369269944066871,-0.303796333771383,-0.0386495827244189,-0.312142191915443
critical,0.0774244480003724,-0.186314574047738,-0.145663779386596,0.258211266017308,0.0447080639705684,0.265447956787602,0.23701889300808,0.0139921172036693,0.04792516819919,0.0407739080312369,0.125992025534898,-0.432043633254672,-0.25784006532928,0.591575699873765,0.0720670762688633,-0.163406491654858,0.0173621404308582,-0.252846078696452,0.149864073719163,-0.109057295576789,0.30119845676487,0.0004557993600762,-0.180132787268325,-0.166758406372733,-0.431234603427671,0.0173728839714089,0.0213868628239005,0.0091464907020731,0.0582278120358154,0.0026807910308633,0.234461232495213,-0.0959346483967151,0.377918583380502,0.213525527563585,-0.17140246830302,0.0348149722422126,0.0687644621369228,0.139742808724376,0.0419554887286656,-0.201545313277826,0.0852295115226933,0.0657476049481383,-0.176572864624864
critical,-0.0211964130993734,-0.25327814051628,-0.346498442125841,-0.103500228074467,-0.200077275479398,-0.0085485090756398,0.0147077580089684,-0.213054687256647,-0.0835246081991693,-0.450528738038205,0.0755000624838546,-0.267373580210862,-0.328205141947826,0.181457371896039,-0.225667591445758,-0.0500833276020934,-0.0995689807145045,-0.394356318315441,-0.354446816907571,-0.212847445816905,0.0308584309092404,-0.341646616662744,-0.18877346820497,0.406518474696753,-0.299000819831688,-0.371063978550303,-0.376557465379085,-0.206467856294611,-0.290224910924417,-0.163448473090333,-0.153291661175504,-0.193715327321889,-0.0041914426051002,-0.381963360029406,-0.547478994455242,-0.272783751677327,-0.0747708958012789,-0.0803828494266337,-0.121198030692197,-0.262925627377636,-0.184482171565984,-0.181905397687188,-0.129430476171557
critical,0.0150867187777166,-0.16442779240548,-0.320026903243564,0.0356576373752437,-0.0957191615095958,0.144275431901573,0.125235976902786,0.255060490911734,-0.178222595886981,-0.423693293319961,0.28761313150465,-0.184492454095081,-0.263301079738329,0.299047487622488,-0.0823574516837359,0.0076941024975118,-0.0269427844568461,-0.303827486843483,-0.0573103344338976,-0.151660554956876,0.229198871389496,-0.326237119339657,-0.171479849941332,0.0883809033535285,-0.200963222063054,-0.362509102975659,-0.336620312502946,-0.142741768586852,-0.203356294393099,-0.0307316017475479,-0.075612080283554,-0.219297051841325,0.0597860829837544,-0.0747083701579342,-0.218272079680263,-0.152866447327179,0.0032374555672418,0.0863840921689989,0.0002770451807649,-0.124396908223536,-0.059481951941806,-0.0013518396269741,-0.115882248421763
critical,0.0516903781186553,0.140266828963493,0.0262069096400361,0.345290901251566,0.0951989567061101,0.0718916643078158,0.336566608793236,0.385225544865635,0.229785774261558,-0.189398729848268,0.318963522925067,-0.264874266219199,0.017860012934074,0.543196532230925,0.174805810903325,0.106457519106262,0.0867750630477221,-0.0621453040626605,-0.103269226632207,-0.0942632651119397,0.376542508815776,-0.12193203694254,-0.067539894381519,-0.121501625382737,-0.451159733576168,-0.247487786810601,-0.1467586449754,0.0105116866589106,-0.0017567375954066,0.173917908628538,0.107473853002532,-0.0595472552451319,0.350757086830569,0.0702544480066518,0.113347011502546,-0.008584465772565,0.13514680497838,0.228892094075533,0.110420612935859,0.068011230685444,0.0374412838637943,0.325205551253094,0.0005502998840503
critical,0.0805632496168761,-0.203484485931038,-0.146041717366587,-0.153124564882607,0.176030112305707,0.027342576564958,0.156133895581662,0.165828143328639,0.217301207757425,-0.113379970983955,-0.123236229790668,-0.145421949170637,-0.0721665856615745,0.159013675565797,0.103506284222384,0.0732287876412492,0.124929341957344,-0.0619201714490462,0.141305085879508,0.0007211599100943,0.158145303226458,0.0955878055474706,0.0364852591031907,-0.195698031061381,-0.280598864245298,0.0624828923989587,0.0580932226164569,0.239505842036698,0.149890151338442,-0.103129199750029,0.0108575040698347,0.0627745783726873,0.252153877810784,0.0345935847756661,0.0611624505405992,-0.0506434039122803,-0.0990426571135105,-0.005340189331117,-0.0412670040860712,-0.0536685929032296,0.114651601630291,-0.0192985921533956,-0.119493002899781
