group,CD11c,CD45RA,CD123,CD7,CD14,CD16,CD31,CD32,KLRG1,HLA-DR,CD141,CD57,CD163,CD2,CD18,CD38,CD71,TIGIT,CD35,CD62P,CD122,CD41,CD49b,IgG-Fc,CD45,CD36,CD49d,CD305,CD99,CLEC12A,CD94,CD328,CD88
critical,-0.285595827769066,-0.0094688543999411,-0.113058546335665,0.167678031704739,-0.133221306452884,-0.130114510964279,-0.361117403838896,-0.176025532247623,0.131538121347549,-0.480343234626807,-0.0853549563666155,0.205192665864797,-0.210926948152141,-0.0145567638328081,-0.129125798026738,0.206937938706201,-0.149545990848727,0.0992189072335056,0.282392579605671,-0.385279602025876,0.116631615701235,-0.411190600585482,-0.376580682491104,-0.188479237469622,-0.292966928873266,-0.0781429305943343,-0.449817574235022,-0.470099660387979,-0.171736413175564,-0.143475434578562,0.139316282867036,-0.0707481474888894,-0.148496287666346
critical,-0.199605348017813,0.233175022753714,-0.281606216718379,0.100453083910063,-0.225923541376604,-0.0403247212286951,-0.35817260652026,-0.145103862054699,0.121214192368691,-0.0750214387751015,-0.237367898759711,-0.0918694350965083,-0.253981268927772,0.152375376383634,0.220837283926252,-0.0527303168026649,-0.31786027046926,-0.242224120621558,0.0146174766738042,-0.304202701968944,-0.241598325445574,-0.467632058557186,-0.347859268147715,-0.189491414090264,0.131287729234358,-0.298906598087604,-0.0302938823173816,-0.325914393804786,-0.115817589670292,-0.0593203546782554,0.0745732810353001,-0.0006643456668553,-0.368491478141903
critical,-0.112104209021674,0.233447225807023,0.0667835656402063,0.276950851521396,-0.515590025040463,0.107103552098106,-0.200876100986259,-0.164456687304518,0.181285602221563,-0.105490895441679,-0.255534284766245,0.417531089178958,-0.603394323990498,0.132745035272026,-0.035125593349375,0.269353042110251,-0.0052678533450497,0.130494227503044,0.0266943243954959,-0.123173018849513,0.263248552277366,-0.107562372414544,-0.152349927728386,-0.354067073641568,0.121160232018378,-0.259683522784226,-0.111554741572785,-0.277572061023777,-0.243793055928366,-0.137359813007117,0.23869300940524,-0.11311040754042,-0.188141858849984
critical,0.422147864765404,0.121642516175423,-0.31906372306085,-0.0049597410007043,-0.152345911181381,-0.0592662780833483,-0.129094241016502,0.214317581479727,0.0996167165858603,-0.203434773793008,-0.309335065277282,0.381799456436439,-0.76141117024661,-0.212418382838122,0.136441495707275,0.294372522925692,-0.0330586195676362,0.0136071105462501,0.214538981962966,-0.0886215817830452,-0.0107039276741108,-0.0409898980871176,-0.0814604748880666,0.127635423107967,0.0680870520741909,-0.21739988952739,-0.366357344513552,-0.398264869110854,-0.325626761932885,0.050534587667131,0.0906012267027268,0.0327952621112989,0.209901754762207
critical,-0.0629413224760111,-0.0711364495293053,-0.172465430159055,0.0449833885287591,-0.149969538581379,0.193572283014865,0.0404310078089002,-0.0346180279952892,-0.0964263241210415,0.0043218535841286,0.0009404930974333,-0.0558349005390691,-0.158015042055478,-0.055673411262963,-0.115198521617486,-0.150424045272186,-0.125262476519424,-0.0549297242814248,-0.235825208865167,0.127028087920238,0.0359951391723529,0.178724838189606,0.130868973926343,-0.225621446232284,-0.0507531248501769,-0.173202666778165,-0.0277490191653583,0.0133703092846614,-0.212042044083362,-0.199418113484066,-0.116325316389749,-0.254796831765794,0.111925328388608
critical,0.141172951396361,0.104900287617373,0.0182679607822226,0.0764622190193166,-0.196290639631494,0.0307833267889103,0.0220509484328565,0.131826804510187,-0.11223068949115,-0.0021484792821361,-0.0114892877570625,0.110736220487035,-0.201373026956518,-0.178420412896019,0.0653116298522355,-0.170052423005861,0.161755395111888,0.0212313883512558,-0.0985488503930648,-0.231361278075324,-0.0049759833679588,-0.255303199331272,-0.261262729688881,-0.140780175208346,0.109308559679491,-0.209658714358864,0.0444811434840931,-0.0366221646686121,-0.327693951579901,-0.0478402683799661,-0.0323836604239225,0.104187024034539,0.125224775610551
critical,0.009296117412785,-0.0974042531559047,-0.0099593865923347,0.0092808430307334,-0.161189207390237,-0.0742061581539562,-0.529712596758273,0.239304736332129,-0.136973335463474,0.295496663089151,0.121582540089248,-0.0814508463347816,-0.505846973384163,0.0158362995433453,-0.198947417062551,-0.294797366763536,-0.542340709293907,-0.115001085939035,-0.387856558536654,-0.520868562619505,-0.0626435373577992,-0.512081063620889,-0.464709387597253,-0.151315718766637,-0.0458637666136187,-0.0524739511874097,0.0933983524389456,-0.29122988836686,-0.566279446932056,-0.235830816918356,0.0242486150567449,0.124215823978807,-0.0759469348898904
critical,0.137767322719633,-0.107548709293408,-0.218489307860219,-0.0283883795853629,-0.353949164115688,-0.231958168425147,-0.169754583346102,-0.118703171856466,-0.0453362490964672,-0.240156362646602,-0.380450716845006,0.107974942472855,-0.235069671744449,-0.236673592650074,-0.18379448474902,0.0675359468523165,-0.101227096303497,-0.207907896033625,-0.0610783048225333,-0.198811493416434,-0.164834439053638,-0.172564051246609,-0.2174346105251,-0.0677961670663752,-0.232734899562635,-0.174850827973337,-0.215858310958367,-0.4022477370108,-0.302396438069945,-0.0466421113449377,-0.0659303502727311,-0.283821264468285,-0.10901748003952
critical,-0.19791407273182,0.161023170159914,-0.116542172890749,0.114114858445074,-0.164115361958978,0.255028009773521,0.0938773003269453,0.0722602143751008,-0.0179764574307282,-0.0534019721528775,-0.0395651946774011,0.0580630304936625,-0.191497784826811,0.0574231904080016,0.0272553442223682,0.187504389120584,0.083829446414968,-0.0104017021804569,0.0039570292752852,0.332052254176927,-0.0609203225002202,0.292194248775337,0.0197985365920176,-0.172369183826502,0.129831926094042,0.0525718136825751,-0.119833778381855,-0.198018687434192,-0.141047915700924,-0.0364510131768346,0.0514660814017196,-0.0196835145445461,-0.0766224325027083
critical,-0.0668066647075303,-0.0496031091359081,-0.224037925271487,0.162857914891726,-0.368231187669721,0.0788582782884212,-0.387151206408657,0.0625326755068195,-0.133113374776477,0.035721820665773,-0.134014749341966,0.0837536289768377,-0.455414014565824,-0.0619405914229684,-0.191655400120614,-0.138351792526322,-0.437973167649164,-0.131006667303116,-0.322920461736036,-0.509146851443341,0.0129526666449597,-0.533895914914174,-0.535363653940093,-0.370171165378499,-0.0967409512382104,-0.313441705106424,-0.0672515032289312,-0.470963205674287,-0.503665519775914,-0.287526859162927,0.119023716188266,-0.18683742938265,-0.157920981350285
