group,CD274,CD11b,CD70,CD33,CD11c,CD45RA,CD14,CD16,CD294,CD31,TCR-G-D,CD32,CD69,CD62L,KLRG1,HLA-DR,CD64,CD1d,CD314,CD2,CD18,CD38,CD71,TIGIT,CD335,CD107a,CD35,CD96,CD122,CD267,CD41,IgG-Fc,CD45,CD204,CD36,CD158,CD49d,CD337,CD138,CD99,CLEC12A,GARP,CD328,CD360,CD88,CD224
critical,0.235442043897878,0.173546456676687,0.301406416697738,0.259734242066912,-0.156794783153611,0.0345070639360676,0.147303033953667,-0.207715278025111,0.219690349460459,-0.0510266795860469,0.308868296393023,-0.0322861596531229,0.2037275484502,0.14764753183409,0.19213785920857,-0.155377533492952,0.183383201048823,0.292150877412356,0.260663121063702,0.15582377479753,-0.0730495695609922,0.444884216790248,0.155219240806265,0.250251156692107,0.270198547668881,0.100346192807646,0.238718413312445,0.237214990652615,0.253573146818166,0.265079351512459,0.0704815768906311,0.200374757737565,-0.192430473805823,0.218755547599583,0.253559438112622,0.269313534772166,-0.067698892695942,0.298484050215602,0.317634744439793,0.344813834741971,0.180130971466232,0.145711204258914,0.151656350481846,0.262071125565605,-0.0474689530291021,0.234027782549816
critical,0.423695828914451,-0.105952146671393,0.477164994801736,-0.307662964338052,-0.191491933617711,0.120075894120014,-0.011850252193612,0.164683306836616,0.504418461087303,-0.138888814411413,0.538310637926487,0.0157777627038108,0.194045194494146,0.0836560675852083,0.475497584933301,-0.235804290077908,-0.136727905117209,0.281013848167889,0.407035466469656,0.0944804296316611,-0.185369957536269,0.0284236399948858,0.350448487172044,0.46256756255948,0.501860214788759,0.395101281079621,-0.124738005548107,0.458263762051042,0.562591069170369,0.447444608520729,-0.146361635977759,-0.0455020408194929,-0.253067892599793,0.503195349853231,-0.167824955420529,0.414391394731726,-0.0164504107478247,0.581162915193752,0.555965732995654,0.0220212967782706,-0.304061017879583,0.341850819220883,-0.0783412357591459,0.554319451441482,0.184072855801113,-0.0075405826866181
critical,0.167266696984543,-0.0284218046800922,0.259991653514873,-0.0520736345067637,0.0292560939763279,0.31303307877797,0.214103386666261,0.503641977133653,0.200562967232384,0.0890100191865806,0.221852589356629,0.24108356033703,-0.0926761584401904,0.301371744107845,0.137490083730823,0.11175873354178,0.0229035408216013,0.0525430436577305,0.140644935888304,0.20553840375196,0.17743498324839,0.125281989960583,-0.110515078651641,0.314031611619406,0.228427795451979,-0.468253890977286,-0.145862931855888,0.231548554532473,0.261251985886901,0.189151161939934,0.152793252839682,0.222744258106816,0.210532883554328,0.178165670378673,0.0460682952368184,0.287726057694292,0.429904233419974,0.170645647051875,0.187628026545275,0.345299948002828,-0.0502097624585291,0.1999971365504,0.0282761778287616,0.223864876639325,0.0241339638454231,-0.0370240259600975
critical,0.287804484574234,0.360911051430999,0.183989791879124,0.193628192628612,0.495708706338694,0.283869789825057,0.284127737025185,0.323211093391104,0.270213458555747,0.0639911147542834,0.249629614036182,0.713819201088873,0.135247141840317,-0.0140304824456723,0.179181133209876,0.288275971334851,0.0821638766468189,0.389729031384148,0.242277666702038,-0.15706387398459,0.234807540057735,0.345164979931145,0.121900219312968,0.20405624799616,0.134585795277821,0.279869884096228,0.078983427922034,0.243129460972378,0.138657525225103,0.229043772847551,0.0995080598416448,0.430512036681039,0.358669126157209,0.186218219480103,-0.06468284053233,0.390096386993121,0.131189170472889,0.204640101388162,0.363445287775896,-0.0455269139144489,0.0515614675222437,0.364206648153351,0.24319789871096,0.284368267007288,0.610063359409752,0.333513413383049
critical,-0.203570766461298,-0.117438044131204,-0.181142057600091,-0.0430803431710388,-0.0528620574377307,-0.182868942599982,0.0630199373540973,-0.142320110567853,-0.0614433261100718,-0.243855770162156,-0.203238223287658,0.0285134936611446,-0.153569807139194,-0.133786477307967,-0.0882667002276605,-0.100901236646089,-0.0079000060763863,0.0278516927332539,-0.0928256700481822,-0.124182026224411,-0.312313828594081,-0.0174658048225513,-0.136599234165484,-0.165076516371345,-0.189181594958974,-0.202075056446138,-0.0931336541311975,-0.214569056054339,-0.186175498807664,-0.165489014092926,-0.237735159793429,-0.105373509856501,-0.153103384041622,-0.179319940240144,-0.115126111637043,-0.21606317804836,-0.255553892618577,-0.19498210692444,-0.2089045586143,-0.0981730854708313,-0.0665907422357347,-0.276725007261817,-0.109413256272546,-0.320457124103673,-0.0336778255009901,-0.101837786447842
critical,-0.0561763292283966,0.433866793452226,0.0694731134422195,0.250271124782269,-0.0800171506706207,-0.126747407661636,0.308700748102458,-0.205284207393071,0.0125231676592122,-0.202640771980091,0.0387900974601307,-0.0155031651559942,0.571316866012939,0.081874980323433,0.0856460199501463,-0.528750075772384,0.183580628675474,0.199853393966904,0.125436971698881,0.0652519928183234,0.0665336360426203,0.325848569903991,-0.302271566443288,0.0557252676140792,0.0109016849839475,0.230787145807958,0.654574385566681,-0.0272485579670082,0.0447750927251447,0.0494611582209123,-0.205694036846712,-0.0145001922733899,-0.146710210707583,0.0698602007056956,0.170229441134003,0.0926761167605347,-0.407910320986966,0.0655880765085779,0.092584803631263,0.224909056895943,-0.0236320606591625,-0.0995987434247802,0.027642574169673,-0.0733743591746189,-0.0684216321379981,0.191656588941821
critical,0.152165230792119,0.151710421706059,0.219587293038076,0.285631612852514,-0.0413844446895756,0.280647337599415,-0.0605076248628374,0.0880834300486066,0.177919385927661,0.554128613380021,0.14981778396486,-0.31246570583677,0.322385437459652,0.48370157739529,0.198391665125202,-0.366899443187071,0.105953555666463,0.165694635598762,0.162821920610483,0.0850632003479257,0.195853530364949,0.391482557498796,0.63700631954976,0.19070989042682,0.180051478957711,-0.308852863498296,0.340752518217903,0.203739800463399,0.0843087252739887,0.0898420676347608,0.465940248171849,0.0969773967323281,0.0673448634941294,0.138650153879663,0.152272638498821,0.230236200933014,-0.0323181697998811,0.139479421247128,0.151702410086237,0.580485414368109,0.360489430339618,0.331751241116183,-0.0446310739047423,0.205115894677689,0.0434994520612764,0.208733370221452
critical,0.159422868083991,0.0561730070715752,0.0044277965467083,0.314511641186758,-0.0417819876670463,0.219570865336172,-0.213882641823503,0.198598371454884,0.0061557400177685,0.511938275848342,-0.0055584023146002,-0.422252751158842,0.316078968388531,0.324983307704546,0.0130897133634527,-0.126894903560384,0.0667250187096308,0.0941831496239465,-0.0396564659577667,0.0762983240153446,0.196888858001817,0.332059845408679,0.0532593523991388,-0.0012117728150142,-0.0438503412151863,-0.132907198088989,0.0597263810448072,0.0132937190861643,-0.0625025441711975,0.0171330531904536,0.519149777869643,-0.0027077702770876,0.0394330242496767,-0.0135434237221816,0.131632726413874,-0.0190759774701497,-0.060211716065971,-0.0748132875694062,-0.0139448493007366,0.362360733558195,0.324614789103245,0.204292686478927,-0.0467716625845021,0.0810422694099433,-0.16548505471876,0.112161381838764
critical,0.0066180583263312,-0.155908931091593,0.0933904125085486,-0.0392179943851978,-0.0791046061966032,0.022172793400253,-0.0204679488885052,-0.0952305273500945,-0.0151116278169053,-0.0481071956295795,0.0208530075696562,-0.252798972750022,-0.0715120243799625,-0.0673760804720191,-0.0379652063184487,0.137108142511335,0.0547768562028111,0.102911234243011,0.103881771233454,0.125014643955974,-0.102524472004765,-0.185191236887972,0.169767812311821,0.0618435759727891,0.182476545014641,-0.129915395927101,-0.198593833211958,0.152015476670725,0.0775311058831298,0.106812697881578,-0.0186876371389073,0.201933784305304,0.0291132699783942,0.0909377571641859,-0.0350390493818454,-0.0166124669092313,0.325513908575702,0.0805442386334861,-0.0477550498733413,0.269939617497849,0.102002235219807,0.0876007734758037,0.064832144296522,0.194829042869073,-0.116136241688601,-0.170087401058435
critical,0.0243825292409859,-0.284500443735376,0.158371844106796,-0.309999316297759,-0.194908503452804,0.274590946112059,-0.269544790682955,0.334966734736305,0.0513323198585348,-0.227898769153541,0.157284339310156,-0.149085305538893,-0.269621766680815,0.245103979276283,0.126430350486805,-0.0357839594679446,-0.192226135581828,-0.191979673632294,0.101964362034656,0.25859429287383,-0.217204528974774,-0.135048145116444,0.0406718707498905,0.112232561008449,0.0756365231169828,-0.0121890347847102,-0.379820843182641,0.0884539806290439,0.246076694094569,0.106824834269355,-0.226679454764815,-0.10056143550247,-0.0805428252284009,0.171247107755234,-0.108783377521876,-0.0271556975984656,0.193094500449539,0.179819517061561,0.199908631390985,-0.0034711794191065,-0.158061092016699,-0.167438410565362,0.0279040027603224,0.211254955833462,-0.195188518057579,-0.112365388969509
