group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD45RO,CD69,CD62L,KLRG1,CD95,HLA-DR,CD64,CD141,CD1d,CD57,CX3CR1,CD206,CD163,CD18,CD38,ratIgG2bKiso,CD107a,CD35,CD58,CD235ab,CD54,CD45,CD36,CD49d,CD99,CLEC12A,CD85j,GARP,TCR,CD82,CD88,CD224,CD258
critical,0.0471746172541568,0.0878089237416938,0.181099822181525,0.256068640874148,-0.0792106043818561,0.0209214986119091,-0.283180786833951,0.147537370715071,-0.107977354347249,-0.272696929688728,0.0593627193932861,-0.0572617451320093,-0.0355966027160442,0.140766508394478,-0.0134167206510849,-0.174120780804275,-0.303092461243596,-0.12771802172386,-0.120534952458052,-0.269189255672972,-0.288588905373679,0.237901591925454,-0.0246366437854082,-0.285417144718412,0.0504839018814366,0.026657808911741,-0.156491447356535,0.321475061841596,0.118514266127405,0.249932439728791,-0.0751737042842636,0.0976984733950784,-0.191004966831506,0.125543711795201,-0.143688052768235,-0.385089628149906,-0.371092588798993,-0.171779805190157,-0.203717989202091,-0.0960447098357093,-0.219631908086473
critical,0.438314543688712,0.351209303839441,-0.307565595028424,-0.327207628246021,-0.51262856759708,-0.0442996922115113,0.146505690973431,-0.550665679519913,0.220088855464614,-0.17888219928673,-0.0586928998047284,-0.0553090453845403,0.0827409488801292,-0.0861145356790455,0.289218553327628,-0.333599877746883,0.0552916817718616,-0.0965126695506786,-0.541339632172614,-0.175669047742329,-0.0939009654512014,0.0572020647523651,0.278162261103301,-0.158758157335584,0.154342497098225,0.465910323926953,-0.0754189963009708,0.157889799138009,-0.363673282294212,-0.24501377356153,0.147631624768992,-0.471856357991619,0.0901128841074718,0.150856219241554,-0.433183309889968,-0.239716091777805,-0.153768706776904,0.0416436479497779,-0.53117491003108,0.245259423855246,-0.180017268706002
critical,0.290278605704428,0.224346859119367,0.0437790796265333,-0.142691979669175,0.0060449502091477,-0.268104744869492,-0.285292260718688,-0.320199158337632,0.230945561943994,0.302340725633156,-0.0588386790555769,0.167532565610753,0.266882331915338,-0.190431370115539,0.126746107972133,-0.0500620395874988,0.120029205956805,0.165083841041926,0.0630351903701417,-0.0307089715715217,-0.381773854011249,0.119812793222745,0.257829613875465,-0.0120275522817082,0.431472393197159,0.382572231880696,0.158911546271071,0.0016372919994142,-0.181905122401643,0.0273621880307213,-0.011853503512854,-0.444608285068742,-0.168402428693857,0.158726000480935,-0.0599859125227185,0.0492523570005421,0.14022766483282,0.214375589753324,0.0746073893839498,0.341001361768121,0.104256284170742
critical,-0.22128182883309,-0.0512410029950675,-0.129337955148724,0.0513829512214083,-0.1552546228355,-0.251817847763822,-0.435547286532414,-0.205873206886485,-0.143779948635688,0.0908436860954019,-0.0046657597921002,-0.0148847908062602,-0.0331362187340921,-0.325325650951492,-0.0547034096330502,-0.205217354863411,-0.250950182636209,-0.0624446687129054,-0.0628028454712845,-0.0675806282239079,-0.69483494625452,-0.143225688241924,0.0506133471928215,0.0099059637555535,0.0742013783925674,0.0486719247837703,-0.154060467598628,-0.0053342263674032,-0.402983525569206,-0.189709354396987,0.0037921428962509,-0.383027071140229,-0.183824152682408,-0.0091419626966033,-0.215908097864297,-0.0507025856294576,-0.0920021097955207,-0.0475251070078372,-0.383288799981548,-0.0640703709428165,-0.0999434959486965
critical,0.0164879027736808,0.0630045690032476,-0.0880456563225154,0.126252591768942,-0.364318925838005,-0.0954330148412375,-0.088806632455972,0.0892931347532214,0.0651969786622516,0.178631384132999,0.0549492822266954,0.108921919669864,0.259839478644778,-0.407666796858294,0.109468251261395,0.123805388369297,0.0002526697479328,0.234479958884642,0.0642627689533656,0.0474416705758271,-0.164458795039459,0.0245541925947288,0.313584450118823,0.0075843681791447,0.270767430800757,0.220322311538528,0.138329451756123,0.170464159693419,-0.209866882164855,-0.112544472091608,-0.0036549803028821,-0.201637655018537,0.055581134190983,-0.0463698173485972,0.0312268797416713,0.146488626604054,0.231529663786328,0.303456489113433,0.0796400812370701,0.0921620353957555,0.262056394078006
critical,0.36894930286128,0.136226475929279,-0.295037465992532,-0.169629894068409,-0.647489875156832,-0.322039248648101,0.10770104227024,-0.32101436649708,0.0871416457607404,0.417980588550029,0.0179766333159159,0.0545876382960941,0.0998531398361743,-0.665526601129492,0.0422602377435524,-0.378334831860347,0.0491322913052572,0.118576564104578,-0.158599093134337,-0.0431701062877602,-0.200343752039204,-0.139176144737458,0.302448539626845,0.002027476659497,0.200175760919538,0.46620239706299,-0.0406481214052136,0.120705257982837,-0.546122345313658,-0.461341781017404,0.032989754099633,-0.689568148999413,0.112878089747928,-0.160783097057301,-0.372839616641903,-0.183284067758645,0.0540804576990366,0.185120904229092,-0.222369950775217,0.16574668359325,0.0241920421349858
critical,-0.0735440829293629,0.0198299016191966,-0.246441795010959,0.0246836564799536,-0.223518376218176,-0.304733479134196,-0.503017481958705,-0.348390738199386,-0.06603376274515,0.102894885719464,-0.142063225504231,0.0321566981133772,0.0444250525020136,-0.481893452297495,-0.0578466172123002,-0.202786868772042,-0.243187508274103,0.0998151989947331,0.0449218165076129,0.0158361469758985,-0.438711176212288,-0.10562173886677,-0.0248932096551054,0.149198874997904,0.405592564071235,0.231518604427479,-0.0558420011926732,0.0077686723675382,-0.334443580802351,-0.199077178115331,-0.18694174306043,-0.399898444396652,-0.185791252463046,-0.0302305809546806,-0.139440710524702,-0.0348571426268805,-0.0168898881378016,0.0920225770006216,-0.177604825565038,0.151213711849999,0.0464009131496609
critical,0.0430181155828776,-0.0024315000276496,0.108333227729793,0.0274374325476631,-0.110882411390508,-0.383243815643144,-0.435170291342958,-0.0627515659390585,0.0647283308339679,0.120406276109834,0.0738624894728108,0.0876790168676416,0.0195083302861189,-0.329978462287977,-0.100849634860798,-0.272274008647593,-0.146808697931836,0.318971776871757,0.0761212128433239,-0.111843959154829,-0.585465151886478,-0.121892166823943,0.156648271025975,0.0429654364284278,0.354746840073145,0.186577665741429,-0.0382803276717284,0.209445817164307,-0.353502578341854,-0.115002684577861,0.0383622273600912,-0.247920957987244,-0.351134538908898,-0.0032736609254886,-0.105481402384411,0.143543524115098,0.195472558763355,0.0365793839563949,-0.129350522220137,0.133478070483877,0.184384738716739
critical,0.0092769601933449,-0.0419645932376595,-0.0224413942923944,0.0182486602419125,-0.180766220856515,-0.170052135809287,-0.344401742802633,0.136718127218519,0.239732437784571,0.238608478675035,0.126331159673214,-0.0167270864453573,0.07868019077561,-0.220378032649403,0.0279388974258565,-0.0659808127799951,-0.25994502548882,0.0209077438558857,-0.0726834593719005,-0.177826102094797,-0.346875005325108,0.136282830221095,0.0243428680143368,-0.138935828257721,0.461877848460333,0.386030810821153,-0.0325374711175572,0.291233468908556,0.186746359293954,0.122218980036524,-0.0068760359676124,-0.239450531922921,-0.479079503225098,-0.0011394580937156,-0.211568093731479,-0.0485141974743917,-0.219759708083637,0.0016095868238321,-0.154950602009334,0.118595943645926,-0.145099069899837
critical,0.296959931756922,0.186497218820419,0.0549990873416305,-0.180396701100436,-0.362044592232611,-0.286463490615779,-0.158996076136747,-0.14482066090647,0.159402941455775,0.208278154614617,-0.182975245349734,-0.0201274577716719,0.0490005625425081,-0.244596481600164,-0.0190214620024219,-0.2858899079686,-0.15788079121697,0.175823987371045,-0.0284630999056949,-0.0613699839380743,-0.507187180092069,0.0936498134030015,0.28665804361572,0.015022477726787,0.29767520520427,0.319681845869794,0.0621516403827991,0.0807266635058556,-0.222583785274772,-0.0191201669340614,-0.162642481726777,-0.428557332771171,-0.227079594323181,-0.104490494785157,0.01230571353944,0.0395488187292526,0.129698176988381,0.171264998803186,0.0486601668383681,0.2124150226917,0.0838050882624951
