group,CD11b,CD33,CD11c,CD45RA,CD14,CD16,CD31,CD32,CD161,HLA-DR,CD64,CD1d,CD163,CD2,CD18,CD107a,CD35,CD122,CD41,CD49b,IgG-Fc,CD45,CD36,CD305,CD99,CLEC12A,GARP,CD328,CD88,CD224
critical,-0.331570160262123,-0.446107284458112,0.116735365035978,-0.212163547926099,-0.0641215580343623,0.123887589879917,0.08166570665302,0.149450370565701,0.304630908460558,0.124303945532801,-0.253008422971754,0.115952438730114,0.243486431551285,-0.141471298168232,-0.172316033367506,-0.0138624096286483,-0.376365043489294,0.222082158958641,0.121792760362567,0.0864846084273044,-0.0500988896373339,-0.0446711547914337,-0.254456192588552,0.0887636091828479,-0.266866912290747,-0.386651706431263,0.279101461304144,-0.133872393513429,0.435761352193205,-0.124714023222981
critical,-0.341410991001574,-0.229000732064349,0.473846248322141,0.331423256225041,-0.402692784550171,0.371241121692395,0.361927103547281,0.116771044677272,-0.550784208632927,0.221537044249232,-0.392944673422335,-0.535032270686035,-0.477759043835813,-0.26100438583236,0.250198268204402,-0.225092265228034,-0.304539593429383,-0.448197453164632,0.166940335001124,-0.0262709324207363,0.014332839848734,0.533757582676615,-0.29659451676359,-0.186768398223611,-0.564149475707247,-0.0381730581672493,-0.330455499927802,-0.228944650467451,0.183640675123589,-0.37887837010855
critical,0.328336722010808,0.282523872443445,0.101532724144866,-0.252939638220301,0.21381515934619,-0.396450793225615,0.380293510657968,-0.0075953526169308,-0.115887177603741,-0.178669510312935,0.244962964925773,0.245133253354525,0.307575329139369,-0.221284646490352,0.212177686379016,-0.196837433897844,0.341772374337023,-0.198389557441375,0.180553020126266,0.191201453485911,0.244078651888639,0.0118175698410867,0.191553090078418,0.307727143732871,0.198224715002708,0.201772948039272,0.128886024221252,-0.0049573271284891,0.183169108696974,0.343126901895665
critical,-0.0198414734181457,0.0622420419887969,-0.0079238772854421,0.0284308977161632,-0.650161304780438,-0.101954004355338,0.109488256261775,-0.4166603720621,-0.0814654367260302,-0.66176065313362,-0.0090860056735888,-0.167759834803588,-0.442340621144117,-0.0831821425008323,-0.0066137359815207,0.130214360873715,0.325477221189001,-0.0650766522642021,0.284929442442836,0.227837377958812,-0.0657984108441457,-0.180088737462538,-0.0267421577854569,-0.486545205551624,-0.137133748495046,0.121937878620492,0.278890066597234,-0.139289219559436,-0.372124565685612,0.151950805139938
critical,0.0248898941405993,0.0828411259954756,-0.226272860400564,-0.10481133124001,-0.0428367677179394,-0.192712842060047,-0.0697044740161199,-0.129764842627312,-0.145557115176543,-0.488265952489767,-0.0960579440345788,0.0135468417447276,-0.212495292922367,0.0168642026232046,-0.192164779367019,0.126021448619694,0.375051102030037,-0.0333304978377283,0.145695865903859,0.0935692809608727,-0.11463371008665,-0.240785275845588,0.152617485979922,-0.22046795208864,0.116886124884744,-0.075574806675948,0.0144468227429065,-0.125889878490853,-0.0919572450129462,0.086635618023457
critical,-0.185542184641273,-0.37846896143455,0.40177496958857,0.117567298008593,-0.173314451586897,0.23112149930072,0.173290395262311,0.181638747838499,-0.081413289799286,0.399587436886539,-0.164656134593465,-0.140271412632082,-0.114817729152029,-0.328891274870734,0.0756703041276967,-0.338622375891303,-0.342557446483571,-0.147191589390311,0.0420626735458567,0.0250749934276859,-0.124721150213196,0.361023642930461,-0.320833956734526,0.134128010937621,-0.393854393819893,0.0165395360052546,0.0817678243698477,-0.0815159951410428,0.370478544873673,-0.188184545092857
critical,0.0546543627390779,0.0793821496443645,-0.164541151832681,-0.0326836008379939,-0.163683913102245,-0.175803947560644,0.27010106138669,-0.323050569981116,0.0262865242339831,-0.490518591238607,-0.108690009263916,-0.0794491432564395,0.0344793363692728,-0.0192239306619747,-0.0219521433959674,-0.015427433102892,0.417650460132165,0.0594310505534871,0.125108041325666,0.108333367685974,-0.139817027322529,-0.118552984681084,-0.126103300524121,-0.114589409427456,0.192219389504888,-0.0250429318325818,0.159505834718573,-0.275321416381852,-0.0272744689963618,0.215975520283797
critical,0.118191028739553,0.0099241439193667,0.0746039429245335,-0.0613433791971681,0.158867330620152,-0.0532278745353728,0.190670977644671,-0.243793865521219,0.0049754215093216,-0.143693671820422,0.0286814738076072,-0.0222241867425794,0.384894800317302,-0.0381696686645441,0.0947032683993412,-0.304222753034056,-0.110964562065693,0.0049723465631787,0.114617814278318,0.194499876745854,0.0673348068212622,-0.11245788463233,-0.141425174604163,0.0363328538104104,0.276818183503818,0.0408748742311277,0.0524904343764062,-0.109969359987667,-0.0458729765592292,-0.0553282485688307
critical,0.124825594266437,0.237241467329784,-0.0892468053938051,0.102762460783152,0.234762123802543,0.0324691973827666,0.0863126709951945,-0.0228103657173493,-0.0254547382486354,-0.165849370986898,-0.118044725622451,0.0773984169936948,0.0809967786106855,0.0384288485332891,-0.0451495047470345,-0.437107083154706,0.034268559715412,-0.0460151227047523,0.0359202520658953,0.153963179215664,0.155819595557952,-0.117281277314213,0.121926894701961,0.107896378786538,0.350590365945043,-0.0621941872470004,-0.0043143873201036,-0.13948958730822,0.0845923686305259,-0.069277010751556
critical,-0.0892164931244332,0.0212306769672504,0.227500344969259,0.07619359463485,0.49336890589004,0.0859459487672087,-0.0780832637837775,0.163846300989683,0.0514519768573093,0.290097150129421,0.108058602009411,0.241353964557259,0.334147464192102,0.0642803246011863,-0.0145246956837596,-0.0588130959637195,-0.203018546273698,0.0675969525032463,0.13563918696745,0.225701159333186,0.265998229177817,0.0828191664000196,0.239265357471359,0.104625787096076,0.172306616151322,0.180923865981495,0.106046637496329,0.056552990277032,0.226703633817259,0.0927242428922504
