group,CD80,CD274,CD273,CD11b,CD33,CD90,CD117,CD10,CD123,CD14,CD16,CD32,CD69,CD223,HLA-DR,CD64,CD1d,CD39,CD206,CD163,CD2,CD18,IgG1Kiso,ratIgG2bKiso,CD112,CD154,CD35,CD96,CD235ab,XCR1,CD106,IgG-Fc,CD45,CD49d,TCR-Va24-Jz18,CD209,CD307e,CD319,CLEC12A,TCR,CD224,DR3
critical,-0.382998736154869,-0.425212567873573,-0.328805987641017,0.0095280742920015,0.0235796919027398,-0.369113858922434,-0.414343086091271,-0.399379012984272,-0.180720065960564,-0.260829491542288,0.186349889828201,-0.028511552413758,-0.294233578642049,-0.376707417180626,0.152866171616937,-0.112072490919541,-0.374688458396079,0.10722649480498,-0.350879055399763,-0.367635464203097,0.0335400018918587,0.208435027694147,-0.341499682822859,-0.351111661385853,-0.313247379258335,-0.385324129375009,-0.0733392089012751,-0.353956662836669,0.377833428252214,-0.429731501371528,-0.376796014525906,-0.227691412587882,0.289392630205381,0.0716840132303442,-0.412130050983283,-0.435629529387278,-0.235672568073445,-0.336767503221445,-0.0031137189733783,-0.452035427447904,-0.130203241068948,-0.356312938366075
critical,-0.463478508824756,-0.433357315203311,-0.405125507069699,0.0802213886858116,0.111154533976041,-0.392672506740016,-0.443410171668511,-0.401347931600384,-0.326920255093561,-0.148412723003065,-0.0619739306093098,0.134455873655378,-0.238840606072342,-0.475079641613556,0.174817993448849,-0.0167723029564465,-0.383741979528692,0.0525534146365534,-0.470039893326826,-0.396576841167278,-0.0887790488811452,0.227170528930423,-0.449666375471164,-0.313315724527611,-0.421432220331768,-0.430059625449993,0.0789849893671788,-0.466046958743478,0.388933045508308,-0.456627718531117,-0.459650064214776,-0.120516574556693,0.295281404378,-0.005500510745261,-0.483242786835292,-0.450439228021889,-0.420179464353074,-0.489464081351296,0.0806968962364221,-0.477294786846297,-0.0752311271111906,-0.417266048100726
critical,0.0718478883471371,0.0014861445729393,0.0406823149688222,-0.0819585792381418,-0.207045786755495,0.158877712863496,0.113161361265529,0.0025645526849652,0.0607378652367643,-0.530414317748657,0.092503828057949,-0.11758198281392,0.136428159177508,0.179941460147514,-0.238975632220273,-0.302437981443384,-0.158808943112238,-0.048799999612617,0.0036908582273123,-0.622721359648449,0.0258152185639313,-0.0686665120927649,0.0388774474266865,-0.139942086177116,-0.114721876379048,0.203730914168614,0.0773815153443671,0.194280829005394,0.0987249949496662,0.117522557849219,0.087002844453647,-0.331899963244363,0.0680531675964018,-0.218033668462623,0.101032718845796,0.0057219591564443,0.0124110469453375,0.191198706430339,-0.234105534101202,0.0919746745088368,-0.0040403640506043,0.15785913508993
critical,0.0316187436144819,-0.144418896500175,0.0394358556069506,-0.23431422578387,-0.164135522231044,0.0768488570839813,-0.0052553295534454,0.0016186633042949,0.36417690192359,0.19884958030427,0.0428537012897499,-0.258562175013468,-0.139178585813539,0.0383051194909112,0.298952292968581,-0.0536331271276071,-0.116715323806509,-0.0968667879808343,0.120095749684613,0.250601331459198,0.298934932060573,-0.0936902257720354,-0.0426365487712875,0.0535085608504406,0.063639975776945,0.0106657493460405,-0.279446394315551,-0.0118081041209958,-0.184355656003454,-0.150592385338083,0.0177587735017406,-0.144230150148761,0.0159352230083931,0.275529273508323,0.0345988440560262,0.0335153936885712,0.0280245087679836,-0.171937291756774,-0.138440592440694,-0.363972311966947,-0.291031310423231,-0.0295453145381848
critical,-0.0850179945876268,0.0076302400147024,0.0558100199472199,-0.11199579558646,-0.254431821016873,-0.0036045331391834,-0.0068443475133894,-0.0078992370958748,0.122650635856175,0.0104957346874968,-0.0601974188517038,0.142947793700864,-0.124523541654808,-0.0963199830284416,0.0915651225810308,-0.0329798670137409,0.0831657796251687,0.126578179428401,-0.0437450874367422,-0.19864280006883,-0.0912127711711739,-0.158719544024599,-0.0811769400799415,-0.118430409028619,-0.157873336322109,-0.053029182377442,-0.174503135963619,-0.146160458002794,-0.0479660622518465,-0.035874025125767,-0.10210767108746,-0.136681316013996,-0.0226675943928195,-0.139207506724405,-0.231740210484089,-0.0475786083218099,-0.153035192407122,0.0132175161448783,-0.157075087171125,-0.0309591564548885,-0.0091195551482062,-0.138162077695067
critical,-0.0371959909630278,0.052535619661835,-0.0930939091515328,-0.471536659483521,-0.302557485223869,-0.0819095114441214,-0.124216820455945,-0.185167724131711,0.292972538411871,-0.415127779811399,0.219503526461191,-0.0904320005663672,-0.273000573871096,-0.117388003842898,0.390724204246663,-0.119093165367927,-0.314659984258226,-0.135111020419515,-0.0532967616716129,-0.0510611540999697,-0.0263253614443119,0.0641187098544812,-0.0450162893110017,-0.113150639102896,-0.0401788118867735,-0.10189041177392,-0.415606640534904,-0.0446491697834772,-0.244081164759342,-0.164331991043023,-0.181093697913019,-0.105297664956188,0.27174429063232,0.465309709806156,-0.129217099837471,-0.0451667755611535,-0.0695688290928875,0.140349842100474,0.0068792987993987,-0.194876957166101,-0.287381149124957,-0.15902587851761
critical,0.0576177776762176,0.109137133308001,0.0054683750912781,-0.190136445070091,-0.048597320027246,0.106613406431803,0.0317372909597991,0.0127374669620325,-0.0223211392671102,-0.0208998779286743,-0.150914346123704,-0.122047596402725,0.150772680549038,0.032518650372328,0.0218880698962623,-0.166354784423466,-0.157613819869202,0.114707228586907,0.0396384828603164,-0.23129747677336,0.0383757086914456,-0.209823308866721,-0.0116495403101537,0.0838102360791821,0.0357358056824711,0.0688992103291172,0.0732848650603167,0.0733372829336947,-0.0339035167675952,0.0543946676451399,0.0690966868695219,-0.213335911284669,-0.0636120923297449,-0.190899119744085,-0.0151550442915188,-0.0164662024953157,0.0251280967843086,0.0367198108813754,-0.215619139231301,-0.0109884379771558,0.093459506649154,0.066775359800953
critical,-0.0465561847348815,0.0997563617712261,-0.0862407633323375,-0.204126399882834,-0.28706835943744,0.0009869428222907,0.0042234590832472,-0.0299723311421863,0.0630272248053121,-0.218915492806153,-0.17449321361926,-0.0060915256857295,0.0060027577612023,-0.0916778744066095,0.0930195887933861,-0.116096461545887,-0.349066175940956,-0.22907799532373,-0.0088941769417698,-0.212827595989761,0.0631478887910857,-0.236198628564621,-0.134730562050297,-0.090912710703325,-0.160057184313533,-0.0679538512685787,-0.173397737440286,-0.0395139047502405,-0.0934089364535353,-0.100659807231327,0.0129163366118509,-0.174983003344831,-0.210470118725422,-0.014505684115627,-0.0687967062649164,-0.0234658108127551,-0.169685153757263,-0.0673834696911564,-0.0940832450583839,-0.198960741119214,-0.176121796484995,-0.004870635510779
critical,-0.0695626738232981,0.0807580001215737,-0.0853907251843993,0.0420543007200632,-0.0122074650939125,-0.0982334589390486,-0.156687104176947,-0.121298192642517,-0.103344506851695,-0.0570503260559075,0.059096493899862,0.204219585229492,0.0952109353768641,-0.0019054999831299,-0.107419337413839,0.0423242006590888,-0.147239104279262,0.0757353128296659,-0.0717510027874484,-0.213160289390491,-0.168132940378893,0.0805374738934888,-0.125838569924957,-0.0447343493733588,-0.0334349568271496,-0.0525393240189768,0.151310661858894,-0.127604793017658,0.101899999752724,-0.0382956148271923,-0.0912019736431717,-0.187767463473108,-0.0748288932085666,-0.237818430816449,-0.164304689105817,0.0389392874459006,-0.0486602918755783,-0.11491196425643,-0.0878182508388778,-0.0898359326282893,0.0482549426110615,0.0056203392191318
critical,0.18174995661816,0.0318897991488283,0.147003912546662,-0.346760644471645,0.0099203059066192,0.144056989935468,0.119549061298942,0.182865090407247,0.340697749964601,-0.0368623628617293,0.243929036377171,-0.321865911922489,-0.0143725554742303,0.0945014436174234,-0.0134088620599081,0.0147065944691371,0.205614169744676,-0.15437546051453,0.203977630053544,0.422082099823136,0.36799093447351,-0.101200438906645,0.0643773787358359,0.0550439350451563,0.142989222987638,0.153275453063219,-0.163359715603443,0.0987797082822929,0.0466387407908745,0.149482407778309,0.13154685729289,-0.047273632492429,0.0169118206661912,0.180955587414773,0.13627381703951,0.159018394292945,0.0194521396790907,0.063842429206308,0.0843213365229143,-0.0124124788987641,-0.0246447642938163,0.139867178836008
