group,CD86,CD11b,CD33,CD11c,CD45RA,CD7,CD14,CD16,CD31,CD32,CD69,CD62L,CD95,HLA-DR,CD64,CD39,CD163,CD2,CD38,CD71,CD52,CD35,CD169,CD54,CD62P,CD41,CD29,CD49b,CD36,CD49d,CD305,CD99,CLEC12A,CD85j,GARP,CD82
critical,0.292037056642127,-0.143460667075865,-0.155813020150963,0.300233531709829,0.21843532772259,-0.0031257226905889,0.105803650871744,0.366097235000253,0.147001408323524,0.252594903183292,-0.0356146417401182,0.0855727864897248,-0.110420793426984,0.661120348394334,-0.156067817097963,0.048791333230325,0.192975028559072,0.120824170001177,-0.310262996890301,0.113331389022837,0.39568231507999,-0.552720674987604,-0.0691683887538589,0.386912990346711,0.113449586861113,0.124837278463477,0.211737934981579,0.161461047716409,-0.091255800118747,0.480815985248967,0.264931918553299,0.0275137143948936,-0.0466022748953917,0.188406796647748,0.0161388497807669,-0.110311624931079
critical,-0.0535826688109981,0.688425730604213,0.638360756160447,0.0205637204027042,-0.31153574733575,-0.143977006120762,0.689531309333172,-0.478044540088681,-0.202962197397284,0.325678562709638,-0.0271456817818862,0.0277240990768837,0.191722995321196,0.362346697257475,0.349224111037812,0.599950852886347,-0.112729571230635,0.0344300540493692,0.470874423652202,-0.472007476828265,0.150120228726195,0.444467953476348,-0.229889704757569,-0.3087172289967,-0.0919338623270474,0.0296142423436152,-0.167234688673056,0.172934819921509,0.473365596740021,-0.414157470841741,0.111840201608024,0.410407543508019,0.262843542958574,-0.311543675964118,-0.138421105447825,0.200846161190818
critical,-0.207234567654281,-0.281566250803148,-0.330035122009197,-0.13723876307637,0.193922001121858,0.280536050758522,0.0685572058332803,0.310386235663237,-0.289631775970264,0.106658257987978,-0.202188990260626,0.0722747972064446,-0.31598261900414,0.147083684875041,-0.263078392424437,-0.227676365725607,0.0813087250650932,0.214001871736401,-0.297119332959945,-0.25874291728789,0.18647094836387,-0.27790090455851,-0.076683396190419,0.086728096412369,-0.209671684483763,-0.175327006987555,-0.0392893183052726,-0.238590539104522,-0.130291406555194,0.330134496178404,-0.226158325219651,0.0647334610599555,-0.194356430730522,-0.114362053017192,-0.0911548657935021,-0.272775986901158
critical,-0.0278071091587482,-0.363724297015184,-0.225498477310041,-0.523693217713346,0.0621445279528879,0.126860126534186,0.117490136967314,0.155276041398064,-0.0461733749775253,-0.294733161450039,-0.032011172500312,0.138534738136616,-0.19626193148553,0.221495490688885,-0.0385482750988735,-0.215578885552249,0.500736391692444,0.296420761528954,-0.329625739762456,0.0954828653588575,0.147703099753637,-0.269905657141215,0.131637272122175,0.1257470444396,-0.0491234162055508,-0.0941935151640963,-0.0876539451732936,-0.0456308766787747,0.0909736195421801,0.350417971344505,0.335012894767405,0.280743274975048,-0.140638664205847,-0.0951009223432989,-0.298473607097477,-0.182610455933807
critical,0.0979614678793741,0.0468346961080649,-0.223738991338488,0.193187160127384,0.0529637232631084,0.035093156740172,0.0480299064335374,0.145249582699198,-0.0382793676721396,0.0977277277028213,-0.381371349428501,-0.129078847716532,-0.318352112515336,0.416534343806787,-0.0878586384405716,0.086361745662793,0.0309819463469642,-0.0622365585878733,-0.31632066288811,-0.101301906169742,0.316502173969773,-0.412107933054904,0.0290704128001168,0.198693704717167,-0.209001232130728,-0.134416364949144,0.0076123269739944,-0.126415120946924,-0.181917189890496,0.282621300036003,0.0392807778510685,-0.313043391728777,-0.125467676531512,0.169026384604708,-0.0779490999363938,-0.150299083082058
critical,-0.257140895652532,0.177955124131153,0.438759505177795,-0.21613004100869,-0.284877436467683,-0.0478460810560752,0.32565024739066,-0.297648353506591,-0.0090362176349302,-0.231402333802707,0.329039518416024,0.109806024804249,0.191749030221532,0.0279191699543155,0.342619257227548,0.0857050964834353,0.313193469428036,0.279446623586314,0.258437630240966,0.0064974052808953,-0.147298395364536,0.325997111976247,-0.0484955757902083,0.0595291723416694,0.227092784972688,0.205894402043823,0.0824375162963805,0.256240394429541,0.449636043480218,-0.0323196019944092,0.207525514049213,0.614153082098213,0.131378891628576,-0.16622859654077,0.0858342289257837,0.18808480021959
critical,0.153072020680118,0.0190847759200457,-0.0737402235832505,0.211847939852595,-0.0361848189009451,0.0036167153784892,0.485482035119553,0.297211916877002,-0.148795467608353,0.478215931051448,-0.0236461257474704,0.171136352388593,-0.106576259703507,0.407120646460885,-0.150063331446112,0.116053457454566,0.448059417717437,-0.0077155185128736,-0.0976677974772389,-0.337079171455256,0.223643485474125,-0.203553125539343,-0.0548669030289438,0.417873187971188,-0.021568995856068,-0.0058969028931631,0.0564452285494322,0.0328338092486909,0.0460795791480539,0.269165061831112,0.0655607469702376,0.0393030561483731,-0.15183245181116,0.0801045486568878,0.0225158095331737,0.040230647537639
critical,-0.116189847242577,0.123510869353839,0.181516831317704,0.158069586977587,-0.12278546378291,-0.0014662755614624,0.155546341037686,-0.0101518059144037,0.0540602186717843,-0.127246605227286,-0.137063791436515,-0.205599084262929,0.0476976967806687,-0.237558785730208,-0.18297650814595,-0.0080831064878128,-0.0187426072772855,-0.0935268536090135,0.0813401906604704,-0.0868116443501852,-0.0840102259721061,0.209946993377355,-0.0272328481819726,-0.124708578122757,-0.137562275953478,-0.185294673820831,-0.038112901833052,-0.120660746753022,-0.239999394146201,-0.0935645649283891,0.084434846671937,0.0419474839578985,-0.0156854738973819,-0.0298889789832391,-0.0544164435470076,0.10205411808186
critical,0.0252223112172695,-0.0998235183133653,-0.190534671625046,0.0156412282445837,0.0915565469085918,0.0326943633099177,-0.174544460618986,0.2561965936214,-0.0936007426373854,0.199224884193076,0.138964110551508,0.159844166099374,-0.0035342822240626,0.0851273785555238,0.0189278090447583,-0.051855628605093,-0.119978350451852,0.0347315566469307,-0.0809292896389761,0.0692990888435004,0.0905724166824689,-0.0144623164482181,0.0818692460841093,0.129003174245637,0.202685858065481,0.183885870129528,0.0193477233150599,-0.0653638303896872,-0.0685697478802877,0.0950956243618754,-0.308674635321991,-0.358041064550843,-0.10138838225083,-0.113452216091604,-0.0042744256265553,-0.0167972974512723
critical,0.109495327877347,-0.246134003352809,-0.0762469094771771,0.0110022437236149,0.395170391530537,0.152493963235663,0.21330195829778,0.375443191073218,0.0157514451417523,-0.0118818714794217,-0.18580079682574,0.359391364447995,0.0566104645777188,0.230217553619398,-0.0138545439237907,-0.0880092027831362,0.496341811227857,0.202137431004255,0.0121795601725829,0.293951286465574,0.200279065744287,-0.304125681813286,0.247984743515418,0.211555540534883,0.206458920056738,0.194973742310769,0.110670432295841,0.253594610760899,0.10176611868722,0.420157640323503,0.159877732493565,0.250406001504811,0.0926185490603401,0.134375274644358,0.131531093244436,0.0206137208238273
