group,CD11b,CD33,CD11c,CD45RA,CD14,CD16,CD31,CD69,KLRG1,HLA-DR,CD64,CD1d,CD39,CD206,CD163,CD2,CD18,CD155,CD52,CD107a,CD35,CD62P,CD41,CD49b,CD36,CD49d,CD99,CLEC12A,GARP,CD224
critical,0.124228455579522,0.12906427791176,-0.258248258587864,-0.158444576236445,-0.0791485270308889,-0.282694747967355,-0.244486034215411,-0.164424461567769,-0.111849114267868,-0.374908725522903,0.140599759470738,-0.143869933561947,0.0812483677083572,-0.0683264801136441,-0.296000560666116,-0.0866801346967575,-0.111697824293722,-0.0299431707604241,-0.345157613730947,0.167946538305193,0.358344436884561,-0.22024427981607,-0.201580154469876,-0.167305402479437,0.0647501678630164,-0.472390152905994,-0.108619920098826,0.0749335402146841,-0.143207277442275,0.0955466133534053
critical,0.554132741321931,0.542507142573921,0.114706559498077,-0.398756004496437,0.735397864209494,-0.388806511966096,-0.125750916715906,-0.0544427561739064,-0.169558413806567,0.444089977464787,0.326838813008538,0.456851074616036,0.584324660278652,0.06290036339802,0.11703995350592,-0.126535314134285,-0.282991434453657,-0.0756571679389242,0.230203398380455,-0.139419836218491,0.199055686757468,-0.121167836837976,0.0283800864480495,0.134157620927805,0.488951337751848,-0.405826171877682,0.383462997254147,0.109656561862993,0.0855425530847119,0.384329926568768
critical,-0.0459432169764309,-0.0216674227117273,0.0288129355477811,-0.278555395513928,-0.154643721794327,-0.269556252367875,-0.177895881189606,0.0226586233381759,-0.0221522575503741,0.0235159026973798,0.006822883193357,0.0158405481954562,0.125898229633053,-0.0329423366755829,-0.577435221376341,-0.189103428094646,-0.184965061746462,-0.146810775699937,0.0061139061596114,0.572998861528174,0.0668100890203438,-0.226412120530132,-0.159854718833148,-0.141696863764942,-0.159111432812701,-0.318570339309964,-0.43415223766943,-0.0407739623307374,-0.204366527929527,0.0497713512799934
critical,0.244564537349283,0.110773655079035,0.415768166348676,0.0002767341805472,0.234334491246024,-0.10208733643071,-0.250524079359844,-0.143689249621004,-0.0586990109180282,0.269011699182619,-0.0213275600228257,0.121505269208661,0.339459228272875,0.0110096099073663,-0.62947507592192,-0.145972657909606,0.0445666081787595,-0.215547789237604,0.151151291514084,0.0683206010140584,-0.0802499319977437,-0.325623168350597,-0.211022138483235,-0.226436169907305,-0.121640820943168,-0.140737323436241,-0.314611604678122,-0.0362170445666052,0.0006338467404199,0.0676380784059938
critical,-0.118854169633167,-0.343965105793798,-0.0849240580020682,-0.0608653830197864,0.0229065035942026,-0.0106219529130555,-0.16960205179429,-0.0805996925743886,-0.136020492956818,0.200422335817105,-0.070036712618605,-0.0328239838222047,0.101665537573971,-0.0040227522395924,-0.24711404139663,-0.19133930381564,-0.0376113417739752,-0.18916088695738,0.1492088090186,-0.140569004424941,-0.172527789915465,-0.308620768666763,-0.271741990155586,-0.183778987990639,-0.260305496014486,-0.0067556267752506,-0.356645948758652,-0.0623008600378161,-0.246707112436132,-0.171226966684951
critical,0.290019233227981,0.241626066210722,-0.180975952909639,-0.478499919034107,0.250505880542569,-0.565208789612113,-0.208330223289054,0.310177930898363,-0.0103188162155841,-0.280997811159979,0.252603771010518,0.0766020222195825,0.0971043751057854,-0.169643034312722,-0.108517412716221,0.0594616902602176,-0.0362729275096634,0.0251837601228553,-0.335195538545875,0.0289091017737925,0.365235553415181,-0.13090564279792,-0.129879858707839,-0.101191303071864,0.256268475204778,-0.379413597624126,0.27843570790356,-0.0186656215461141,-0.17788479832924,0.0857400867512716
critical,-0.0600388375047877,-0.113760951159128,0.0994257346013905,-0.265925753950699,0.010854853169468,-0.111420918650289,-0.202391621962834,-0.250076217956568,-0.22105000576301,0.0850851961503152,0.102169806705307,-0.123743427102339,0.0883701030507675,-0.219956744507976,-0.340903041661106,-0.0865456103382529,-0.0113131175488572,-0.221261447492739,-0.0713640228357896,0.200519803839966,-0.122812069087262,-0.148903499638868,-0.147958434110161,-0.13981069395915,0.0638429435703047,-0.0936845321502788,-0.381796824483096,-0.0234165712589096,-0.102799208132323,-0.0276712324315694
critical,0.268465029739016,0.325197913611223,0.144842159065886,-0.085867330651025,-0.0126005389322289,-0.104217993775689,0.273181025929609,-0.0506345929310995,-0.0777683204871507,-0.360107538806382,0.145840674829859,0.186151229194369,0.120789798913704,-0.166351075879911,0.0318204876173311,-0.250952217660566,0.110648298647372,0.0665839705327603,-0.260208153929798,-0.11432600683786,0.223338013361264,0.0934865782319684,0.0722794084844521,0.0418720449776166,0.0024448615233936,-0.256998408043672,0.0686482073464417,0.122776835560675,0.21571359140838,0.104247581876688
critical,0.159377926815553,0.0939790988547043,0.109660155285157,-0.24155025111003,0.39120998936589,-0.242294434462057,-0.0914246474442284,-0.317698129846145,-0.033959032127785,-0.013560470828478,-0.0628961970987564,0.124174216506627,0.198589758846805,0.166421063400815,0.131554226171872,-0.170457856665544,-0.2509363712024,-0.036154814206596,0.0523040744769,-0.39949947452106,-0.198781535262958,-0.511658525883897,-0.430630855295271,-0.109442142818779,-0.0078381383961189,-0.246108292417766,0.254650387856096,-0.11400584683937,-0.0422531047971482,0.0020273888926589
critical,0.304935817764833,0.343297932438162,0.201096003780141,-0.152188061814742,0.538573638290495,-0.232952847616976,0.247856067233282,0.395706471975651,-0.0539281705268852,0.119722399705716,0.313863091872498,0.244691259006563,0.190932337594514,0.0351439081799906,0.0988549644591733,-0.141342285176658,0.318216989590453,0.196109376850753,0.0691083601616669,0.0675919092812714,0.409272320931673,0.323398490528679,0.344038040910723,0.375735707180689,0.312333998827817,0.0500600633903335,0.133368988560668,0.31211854237374,0.279335221870361,0.195896691453174
