group,CD86,CD11b,CD70,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD32,CD69,CD152,HLA-DR,CD64,CD1d,CD57,CD206,CD2,CD18,CD38,CD269,CD107a,CD66b,CD35,CD54,CD122,CD45,CD36,CD49d,CD133,CD158f,CD319,CD99,CLEC12A,CD85j,GARP,TCR,CD360,CD88
critical,-0.108472184324085,0.171011195567239,0.0682701917275732,0.169734328847732,-0.0657309210871322,-0.398117296739234,-0.156119431121627,0.208969763286117,-0.413111787700164,0.0072112543635638,0.134111215552659,0.0852192491247869,-0.256597441713616,0.165110062772807,0.0767946537790773,-0.0188992682441307,0.023460123847597,-0.184227533363178,-0.19310289402636,0.147459613979144,0.0737216634669725,-0.139524069781119,0.0342275047215821,0.324334909948913,-0.233105506738424,-0.029560028226783,-0.255368148621819,0.18004482768522,-0.303990410836987,0.115519875494099,0.0532749681235167,0.0311186157402953,0.136102937467439,0.0784684257888123,-0.0663433764700324,0.156312717327831,0.158403863703999,0.0707561743444716,0.027692099040505
critical,-0.162715222462384,0.55249903716499,0.131921114813597,0.591017766025039,-0.147316357807681,-0.513115872432058,-0.225535542196591,0.59786868634344,-0.538994877415136,0.0497454874741112,0.0323749813602249,0.168277377526464,0.0216907875429318,0.451227329569511,0.419897468694947,-0.0386624950686786,0.160890578103615,-0.0275346516016907,-0.243874618413274,0.550888766607482,0.114798385856886,-0.11356158092832,0.128437948428808,0.469064194897006,-0.378106151472552,0.0209167615216908,-0.403144226660762,0.534874447145284,-0.494951461998553,0.154601621017952,0.0900254229152862,0.007676694640386,0.505818082068973,0.234285651915696,-0.218894819129441,0.082661610966509,0.248151870503366,-0.0508409370969578,-0.145689433585226
critical,0.359138577678103,0.204130924969121,-0.164693785714358,0.0970820398308413,0.294606463052749,-0.496464201539461,-0.255799807796913,0.329466400243893,-0.157984397982232,0.328631057067074,0.0597068163013097,-0.103118720381434,0.10777009884585,0.0996702507976216,0.193004301863468,-0.201341959915984,0.0156417264360281,-0.388702777320925,-0.053572555449627,-0.0713657229320128,-0.110370093631311,0.0914546033655923,-0.0755888853138447,0.0513459598538284,-0.0308121249000759,-0.184899896730585,-0.0869422899885869,0.208658102154725,-0.209185004655594,-0.146314944588578,-0.185088314711583,-0.0488228049475647,-0.183941349006736,-0.084118886755984,0.147720158600927,0.0484279630791967,0.072211139124576,-0.094120782953205,0.513807721195336
critical,0.0654409964540703,0.23289473314823,-0.216202020491341,0.110162826128954,0.464096753810033,-0.172077684581792,-0.399415038070643,-0.0996821980840782,-0.226787036086434,0.301205227326016,-0.0654711924950551,-0.173259783051467,-0.218389442713198,-0.0043168243299519,0.0236881227780111,0.050614179864379,-0.246027474893411,-0.363898227848497,0.0527780466044658,0.232441657019604,-0.174232618792406,-0.0632914730716234,0.0456379511259099,0.177508164687908,-0.156501032077511,-0.315639063397517,-0.0696766874292103,-0.095363063816462,-0.339935287582338,-0.143490605917476,-0.21587419086094,0.0333168024869547,-0.31374697502083,0.0288961271632549,0.0279574282911033,0.205787697603166,0.218286628700263,-0.0794998007757245,0.207984132576666
critical,0.0292169793643899,0.0451464425930679,-0.115893333039881,-0.125711812723571,0.147745055238246,-0.0816631625568939,0.311954900471061,0.0633626539486113,0.132942488197524,0.007243016582551,-0.331770987069643,-0.132015695176251,0.235887535537978,-0.0703791713143153,-0.151142052206086,-0.0800288186758601,-0.0795746381584864,-0.121826096774018,0.130757144378352,-0.247508466073437,-0.0086389589630473,0.110181545811451,-0.0645847317733406,-0.294416958895358,0.119254754253322,-0.105208994884356,0.233243441497593,-0.163554678594876,0.175224732074538,0.05300036074772,-0.185517042653218,0.048006026134308,-0.294954109904563,-0.0852873593225655,0.146841331795141,-0.182762697161511,-0.0644680225629202,-0.0747390736139182,0.352885651060824
critical,0.247827945449535,0.173325674605028,0.0748412348654362,-0.223566358137973,0.236263157938917,0.25019802264113,-0.018163777494066,-0.0878462637226415,0.269193746710334,0.302711954895861,0.0479423440037074,0.0408642612190945,-0.249817016865946,-0.0866129532918078,-0.160541564597717,0.331944748711918,0.0674772240930115,-0.371384235251208,0.0594861545282145,-0.0841223068190569,0.119561009105745,-0.0224024830958342,0.187792328147459,0.0904792705213117,-0.13177970540544,0.0863517345627139,0.0959582415220316,-0.217425442980432,-0.180369873410306,0.105065609897472,0.0870245954977274,0.273764239674374,-0.375995886822517,-0.0336896850124448,0.121721460721885,-0.0461046970977102,0.242284773017443,0.0650653224000853,0.516402209772026
critical,0.0200415603205572,0.262392461431561,-0.057513994715616,0.213604411833462,0.0515963396497333,-0.0224526999024615,-0.345553553274562,-0.189555283923273,-0.238053959562405,-0.114030336628638,0.103087073346894,0.0068659097074656,-0.32520085751638,0.252643525104538,0.0257446969177012,0.0520730294745659,-0.0819226957464411,-0.0541029945308649,0.0877497440332126,0.154015351136219,-0.027033652176874,0.213288131882851,0.0565726697639061,0.345765148324903,-0.24187356266163,-0.118124701885435,0.0371926409887605,0.0448071027918527,-0.265958144657418,-0.0347446021057299,-0.0584269609100868,-0.0526356610757047,-0.0517721871006837,0.0844064085131262,0.09189641318265,0.0679366481033551,0.120772272166361,0.0296635724769758,0.0774204098443659
critical,0.121469037555922,0.255982439079597,-0.0030214166294161,0.144067800465746,0.439205821172639,-0.0357734519390972,-0.171700391777446,-0.080117664466279,-0.106751844100346,0.378942068611054,-0.034985840075683,-0.0143070370951597,0.0015608318452673,0.0867206058406292,0.181726157101618,0.269221144285069,-0.0419806597605719,-0.202755814554135,0.0157413988526748,0.0663768586440677,0.0139367855782431,0.228115687931397,0.0619168229389609,0.129095418901062,0.035884599739767,-0.0633310586156756,0.106036758437265,0.0286933575062252,0.0369213050699854,-0.010109796075508,-0.091702436850871,0.125162314509747,-0.396349756963166,-0.0504334118963329,0.253011545192058,0.119987076806341,0.2764269677218,0.024103230639821,0.298354018959324
critical,0.207807002026094,0.30635776895316,-0.0276113159539763,0.323319114217222,0.183449587177128,-0.0632970239460224,-0.110131776132818,0.614240827521266,-0.16802458427882,0.124182363702334,-0.218163427205338,0.014166780643717,0.239708938144353,0.0491657289711955,0.279210554653009,-0.0598962558264072,0.0129480855786136,-0.0355513823808324,-0.125748142173092,0.297350710413726,-0.0407039549046718,-0.580890044084899,-0.107487724228291,-0.326756938299264,-0.468744695742363,-0.093011718784813,-0.078040676067456,0.227567477694238,-0.121087243997424,0.0453812652398338,-0.0411711087801061,0.0522220820154752,0.53512966810596,0.0379152522710655,0.0383712787788313,0.0147223039692611,0.185688135725371,-0.0468065741585565,0.359958179437031
critical,0.384003229602014,0.379534884833886,0.0670403226809098,0.309030953988108,0.132861144497122,-0.0382872262515315,-0.072142711850567,0.0910232891511701,-0.144208334469655,0.0232588965282902,0.290339967590472,0.151501343235056,-0.110723309095569,0.204615243286849,0.28049444771033,0.0064577173267019,0.0789863027286511,-0.0433223379453665,0.170695099182085,0.324723435518348,0.113265115193009,-0.307574156573722,0.189789473756741,0.402603101369947,0.0001700530324224,-0.106666645400671,0.0594084752516176,0.212419712104835,-0.150624171101842,0.126870939645899,0.0045901214200458,0.079463819116044,0.253946054258078,0.217423315492347,0.0561678402354693,0.449767389919345,0.316263415972456,0.109059498147266,0.13030894418523
