group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD366,CD39,CX3CR1,CD163,CD2,CD18,CD71,CD155,CD107a,CD35,CD169,CD41,CD81,CD204,CD36,CD49d,CD319,CD99,CLEC12A,IgLambdaLight,GARP,CD328,CD360,CD88,CD224
critical,0.464106902517992,0.480150040832759,-0.0885304021001784,-0.0189927503723551,-0.442387334993105,-0.127885633347616,0.348202447230389,-0.315757206320513,-0.0467047179397129,-0.0111554862161064,-0.0618018891955395,0.143285591635533,-0.232880231924226,0.226279878048532,-0.217822371478188,-0.521702496609179,0.223559823390656,-0.56913586234713,-0.396566013572199,-0.0238598490375972,0.0666141472146315,-0.4643888828073,-0.0540816056122033,-0.350423208870812,0.505376073997758,-0.508261384937287,0.0208156829986752,-0.271223449915348,-0.513443073374103,0.261276895587481,-0.257251003508701,-0.460816293475451,0.338189810970667,0.292921908767213,-0.179183649063947,-0.204996071539387,0.206713336378179,-0.439193817820445,-0.297447785340237,0.126207897888432
critical,0.491926310987593,0.559063579503868,-0.176002987901326,-0.278376466652512,-0.506354898697988,0.0149831240784148,0.3351711256572,-0.510470842662515,-0.219696729210445,0.0719322866809085,-0.187855999003675,0.105195085564139,0.0750943950740183,0.328983077168182,-0.012090712709681,-0.470004662086152,0.341073972563613,-0.599974112526244,-0.263769153953638,-0.0350642293719809,0.0075986734644953,-0.511558021903674,-0.0639216929928565,-0.0602816011444715,0.49332347739727,-0.382516234891018,-0.0891820979055263,-0.32344210151506,-0.450771757355732,0.355115202436969,-0.443282710076788,-0.512429268738932,0.207231212105738,0.299756321621395,-0.149542781400012,-0.292342272786933,0.294631387340388,-0.50952427688149,-0.384854363603736,0.301311788904977
critical,0.276913850184954,0.129006500205113,0.194701256469559,-0.286662254816862,-0.154346416795344,-0.0950260019838189,0.458550022202266,-0.215127295701687,0.220658498041794,0.181608741401405,0.112208941533739,0.221792452425143,-0.11604573271219,0.13649297715187,0.210087528813338,0.0870339304387269,0.0203238612189748,-0.113151723228109,0.404559070866413,-0.285427045783169,0.101701298367144,0.0274975492136786,0.193601024904259,-0.238888641748187,0.158879876952175,-0.0358970795950588,0.0517843710735746,-0.242307935914426,-0.0263136333891775,0.19132510826285,-0.204185601815907,-0.0153899047436794,0.130460270938694,0.107386808649043,0.151402072588834,0.147578828333768,0.059355646530421,-0.0726511994950315,0.311478834490006,0.18060348625035
critical,-0.0446563592651095,0.0459361243999461,-0.0234829240111092,-0.186841637438219,-0.387462506248624,-0.414352273840307,-0.569020444298986,-0.33644037076204,0.043537689164192,-0.541760463722227,0.124504577700442,0.125762747978527,-0.661811548593074,-0.0147290024268364,-0.279756455378979,-0.294152229975822,-0.268878985875667,-0.143050795780906,-0.455271663780103,-0.0882965563914214,-0.0779440398715466,-0.0959211072884781,-0.0419626782800608,-0.0239383540624628,0.296986083405722,-0.193515521705316,0.16251154521873,-0.30844938512457,-0.228394041131756,0.0129741207370952,-0.52377729993539,-0.157868707657283,-0.200094957243362,0.106333189075128,-0.26717118559955,0.083293341767231,-0.215920300081095,-0.154314962933967,-0.446430164101475,0.045422495665704
critical,0.223514665789252,0.0336005648692058,0.435903119170375,0.0950443871935629,0.117578994607852,0.248900104267099,0.17007006954825,-0.0386111112493366,0.260847243018449,0.264362935194189,0.27393003203671,0.12306932234747,0.323609971306777,0.222580012847014,0.138543501861007,0.0975114055534844,0.169335159931262,0.11441466421844,0.100411067470051,-0.101841499205236,0.326798474547172,0.126041615703052,0.0922541439320075,-0.0543462313754112,0.244758062218797,0.0860476981850483,0.149682733866021,0.152015508742146,0.0523104131488295,0.125312229650816,0.282711724284357,0.162819259563209,0.041776172363185,0.216848214703279,0.137286622288603,0.333300558672569,0.299334245886223,0.173883438166642,0.210283695239319,0.0784869115550058
critical,0.334018937185714,0.04539312199927,-0.284549150036424,-0.297428684172549,-0.618920116496068,-0.414261992167319,0.134859865008257,-0.475445860947666,-0.323814625446669,-0.235082637875111,0.336378095550208,0.0322915029598121,-0.557903286954601,-0.0651635084844051,-0.0144844704180319,-0.225675483184765,-0.0056046796350949,-0.170970824521024,-0.200254630637455,-0.0648700657978839,-0.20774169586526,-0.189526431407943,-0.119760831222447,-0.0046906356560144,0.320252545403746,-0.152991446613706,-0.188744530095426,-0.165195271732155,-0.159622569297141,0.0635789812063712,-0.672606303666312,-0.212521578304474,0.100484918886654,-0.194236150240857,-0.307597474221756,-0.0354933446008581,-0.0669224404230954,-0.22381088300888,-0.235307576459053,0.124244865247005
critical,-0.145083120813437,-0.197146592157891,-0.116974509926591,-0.187590142385526,-0.247934764116134,-0.216671617794069,-0.367443492172545,-0.338403553622743,-0.295567596150933,-0.0745425065187977,-0.203488025004232,-0.210492455832883,-0.204566236683858,-0.132091870362846,-0.323591640397579,-0.201034110480232,0.0247650669768067,-0.0755760736587195,-0.55921355984893,-0.0503022682906532,-0.212429831505402,-0.198305584093201,-0.152067350261321,0.499528514854475,-0.038706676199312,-0.110340291876498,-0.374924323871102,-0.208899606834911,-0.0627323099885207,-0.186199028386285,-0.34491269087264,-0.0997256857867395,-0.491364946587542,-0.298735853458276,-0.259684840514278,-0.256501516917775,-0.166590422978882,-0.152857940910043,-0.138689146054896,-0.0063102078106014
critical,0.0782034315572318,-0.0794968258645014,0.0584925446212055,-0.0613940232400477,-0.247336288537518,-0.399253690779032,-0.199599096903149,-0.104928794178046,-0.0749439842852104,-0.209911855880799,0.0200190080009974,-0.0023892248356427,-0.337461150046034,-0.120427012633293,-0.162642433324122,-0.148823990379301,-0.155887703508933,0.0129852803677831,-0.172669111051596,-0.187886056735476,-0.173050709126476,-0.0233286543995457,-0.0953416986094683,0.0421217607501552,0.0012635039927949,0.032502622442256,-0.0003337326256153,-0.182574553588229,0.0112253497753809,-0.10567908927643,-0.359674184762097,0.131105849927928,-0.183184392280865,-0.114812369702834,-0.148344520204259,0.0136358362220064,-0.417730265257857,0.0130052741955227,-0.171687871094115,0.0199369157192178
critical,0.180644582232153,0.108779196597976,-0.0263942350933712,-0.0291109637473571,-0.234738123992947,-0.194357473252301,-0.181556943668761,-0.0321206468523535,0.0713411283492828,0.0451455682473419,0.182012310564528,0.0676459958375506,-0.2912046408658,0.0380304359133386,-0.296500645210113,-0.417746091299226,0.148999357135531,-0.171354829403099,-0.366703080703404,-0.110412404353185,0.106652322272868,-0.0969627753846146,-0.148865093468752,0.110715012734875,0.343738199394392,-0.211428249160264,0.121897000531721,-0.22926311095368,-0.298375241647398,0.000380186609485,-0.382375574842626,-0.347295839020162,-0.22865700725353,0.0495380961430315,-0.149654461101095,-0.136473561837096,-0.0754425645927236,-0.322173438317205,-0.149491732398952,0.0866278083710051
critical,0.159012871469594,-0.0524309191648493,0.197587547075689,-0.388636360248153,-0.278685485722483,-0.0704760450870452,0.0824810128497111,-0.163902021458019,-0.315399348419678,0.349669914197804,0.042138851438291,-0.259172418668664,-0.0290034347353313,-0.125989463139041,-0.285736261380425,-0.325135384823421,0.138377260337407,-0.175865352255867,-0.576100014681017,-0.389190285011046,-0.0174318657313851,-0.411525010267177,-0.262435914512792,0.508458694392359,0.122464682899662,-0.323466314982104,-0.363414609851163,-0.247059785413254,-0.136664883343955,-0.120982066176037,-0.283047230384367,-0.0287875389760103,-0.542680604117248,-0.148507916268928,-0.121713417265244,-0.271070283660664,-0.023391178664125,-0.147002979309268,0.214068891334778,0.142383023698466
