group,CD86,CD11b,CD11c,CD117,CD45RA,CD14,CD16,CD45RO,CD32,CD69,KLRG1,HLA-DR,CD163,CD47,CD49f,CD107a,CD66b,CD35,CD11a,CD54,CD41,CD49b,CD45,CD36,CD49d,CD99,CLEC12A,CD85j,CD88,Podocalyxin,CD224
critical,-0.206945377465849,0.112800750999151,-0.112780514042994,0.0753574643237575,-0.107003888453412,-0.134966020883025,-0.240238268374489,0.114717554816446,-0.0461578255642615,-0.112420934639968,0.0832967356373054,-0.333576387313542,-0.190952910603052,-0.181075322866507,-0.219710771002201,0.24013027685046,0.128105509104952,0.309373628399306,-0.270069959313583,-0.318219599092277,-0.315873420688069,-0.338366981877221,-0.255701291230954,0.0054302039487264,-0.392130491192647,-0.187700357423349,-0.0694806206982422,-0.108320089613606,-0.0518086352175415,0.181521531817363,0.166715253518392
critical,-0.406196127803803,0.226619435452842,-0.560167937336198,0.289197932331844,-0.495678707159968,0.0306251225081814,-0.581332696078117,0.328571289556383,-0.245735402138817,-0.0352439208449232,0.150244839558263,-0.347267216854677,0.137378976417105,-0.359359978980028,-0.205661436094703,0.408204025673079,0.176637462909866,0.530612302535979,-0.555186726325749,-0.348825148399932,-0.412597922190291,-0.296854315247046,-0.575534946720433,0.134747907433948,-0.518754088865733,0.0194216532841801,0.0688123021315082,-0.218375617098408,-0.491333702940771,0.220664937810942,0.249691311678335
critical,0.182554622895352,-0.314519577984211,-0.0202876056492745,-0.0595033505971508,0.0417027317456211,0.0642764155363039,0.471674191876585,-0.0919721677574518,0.303610349055005,-0.427888771620264,-0.0496374414820637,0.323533135887879,0.0566978145957485,0.0546567594064036,-0.123345796866052,-0.0308943148982029,0.0020797556365796,-0.469340802152229,0.0630612406500063,0.219144818046336,-0.154812750571309,-0.174240626291813,-0.0365986187894233,-0.11018885579271,0.502082228585557,-0.115293526235396,-0.197244836671683,0.142840977065589,0.0558357629171239,-0.0458016119271507,-0.284585127529548
critical,0.164740012096784,0.357452656541555,0.536686170381031,0.0030784704045805,0.0310322702646913,0.356161582989609,0.0019195911004817,0.274836323561112,0.678835625061807,-0.165438214588123,-0.0434136171728258,0.338222414784678,-0.408198202566026,-0.15438549519893,-0.182494282895,0.0421337208030551,0.0661117584775986,-0.0372513024173008,0.187441674467894,0.0629620267369153,-0.231007834104617,-0.236363673839047,0.243294225560144,-0.184514332821579,-0.0153634657175062,-0.274606766361215,-0.0654324919647285,0.303170243933552,0.584208403257679,0.095144481794997,0.180846489211446
critical,0.0737830546646463,0.124526464539445,0.273504257716242,-0.147904344724926,-0.139187058527082,-0.0457244434824525,-0.109188989790514,0.01119397646333,0.0457964771911709,-0.20711246105273,-0.196843116680599,0.366802319764303,0.0756906126771917,0.0225177410629937,-0.126130299653818,-0.123953069845781,-0.160112920067445,-0.0819813808844219,0.282915351878238,0.0744947079951545,-0.0036277692997368,-0.038529353173123,0.144869692633882,0.121577434031245,0.306512945489711,0.0246021090713839,0.104041332776524,0.186780364115596,-0.0270494393657667,-0.071024390433702,0.0584850593076187
critical,-0.442068555798851,-0.113344608817136,-0.367030871695737,0.0244513057479376,-0.124634352760063,-0.148625431409296,-0.199029901406055,-0.102578733264375,-0.459065331537998,0.182126762685014,0.217219882885958,-0.33167092649813,-0.0527250970343654,-0.219175775909779,-0.147141910800245,0.110513094416291,-0.0774281846148367,0.0720246140991716,-0.34091958962524,-0.289580370078284,-0.190359154645962,-0.177369394390171,-0.362018691308623,-0.0673444027796667,-0.292283195096935,0.222670683000166,-0.187791276614276,-0.344116201089672,-0.547590276800198,-0.101413871728415,0.0039849915732618
critical,-0.0942915631076394,-0.178989143917735,-0.0771491439516266,-0.097180660506429,-0.0948164797167906,-0.420413794499946,-0.317882546624309,-0.166276377213398,-0.0978597690088382,-0.34094220407677,-0.163410879523947,-0.148397028962889,-0.677661866182579,-0.500568081230658,-0.354606049563649,0.460413347777958,-0.207922076100493,-0.0850544451459324,-0.153470412746398,-0.149836071144421,-0.380979871228418,-0.386981231122643,-0.16023076551455,-0.0985907321523335,-0.192541864460621,-0.458196057391278,-0.113575788189954,-0.0512559030836187,-0.208215215687015,-0.111856920893097,-0.0948974479248757
critical,-0.064526717966788,0.0985512996462961,0.314519621337463,0.0417689828166973,-0.203947981061746,-0.0110466037654321,-0.0852229897465681,0.185162676997289,0.351478728678587,-0.0737291754434856,0.0157507683318207,-0.0164188128021402,-0.611411321229021,-0.340165291648318,-0.13806339350447,0.295697748129118,0.0066084879136196,0.132555776269658,-0.0941178517487207,0.0196710623451384,-0.124802924812629,-0.215657643165856,0.0812909731611715,0.0629380094423803,-0.0478577875030637,-0.470295167593851,-0.162786339498106,0.0919078190335492,0.144819408664705,-0.0984119893182969,0.0295063272868062
critical,-0.0337859363223841,-0.108716465114052,0.197138048988782,-0.150435785892401,-0.161579984407949,-0.519361852495878,-0.0155124262393608,0.292611581723624,0.0940379522407451,0.150823997174058,-0.0795818555735721,-0.10481978922176,-0.348841207657526,-0.16605391781347,-0.008776255895831,0.607735780284476,0.0562035421201627,0.388784762775847,-0.0667673564007323,0.489488115305243,0.0026514831094515,-0.315676588921001,0.140114687610645,-0.255135215100318,0.0448686072294715,-0.72967475762763,0.0262684416348448,0.0918468485682604,-0.213404098513406,-0.0175593727495528,0.0769688612651423
critical,-0.0428678163854792,-0.0038411713570493,0.261459152448961,-0.0980302040936799,-0.265401828684937,0.234333679203838,-0.136525493152776,0.0051682939370219,0.400731874497502,-0.212298270419288,-0.229882130046291,0.366962985789588,-0.30849867083778,-0.205243953119596,-0.423458053097884,0.546248412594991,-0.157826930870033,-0.1509455097352,0.089574678093323,0.0998259599135223,-0.387976673793525,-0.344428651718506,0.0142833254173138,-0.0162286158551342,0.0969924560411201,-0.433268480403917,-0.0156436806316588,0.132284286419206,0.161001356802571,-0.0446577312259232,0.0232093023029198
