group,CD11b,CD33,CD11c,CD45RA,CD14,CD16,CD45RO,CD32,CD69,CD95,HLA-DR,CD64,CD1d,CD39,CD163,CD18,CD38,CD49f,CD66b,CD35,CD62P,CD41,CD49b,IgG-Fc,CD36,CD49d,CD99,CLEC12A,GARP,CD328,TCR,CD88,CD224
critical,0.377226400201487,0.323506885601405,-0.0567016412558112,-0.0166732133116217,0.389271253443228,-0.187969374058307,0.290900337509514,0.15615109205968,0.256646734412786,0.357982686860296,-0.388970343629476,0.219340601641064,0.235864725093425,0.208327128449726,0.0511930029176175,-0.0491379994457497,0.484516151044456,0.260613652062706,0.33130252181237,0.536298963778141,0.132075707368332,0.179752568340224,0.176905630863744,0.236799848225252,0.335078270173526,-0.239480500125997,0.249106065663431,0.180842908888069,0.300190042905597,0.184722371342214,0.385502872836927,0.198598978155509,0.384679615089169
critical,0.374510739803979,0.407103914695459,-0.42906466032075,-0.52650285357035,0.195587043999646,-0.598119000765665,0.211754078669032,-0.204342617037036,-0.0084264825996199,0.168646604773009,-0.340628083668876,0.428471242776388,0.277926835040964,0.136556945656182,0.0516206726617329,-0.146179872302038,0.436915610722425,-0.146608159565502,0.0626695311526036,0.677643929668693,-0.239692605625769,-0.201640374534982,-0.111364806154401,0.0001507897988935,0.424257133148487,-0.514200609185781,0.254954721346703,0.252618656598743,-0.0043921522384621,0.316346561664422,0.152605649948078,-0.406902617408368,0.372037906591178
critical,-0.137491881292469,-0.134944401242502,-0.0296154100690346,0.309833750815895,0.112175338890114,0.610761169554791,-0.0016531386236836,0.215312608962839,-0.144744246073294,-0.0749909180588561,0.250920499629647,-0.0599275644015057,0.0148875500699902,-0.117755261597179,0.158525778289825,0.0159758515141849,0.0323605804454045,0.0264118935492565,0.234770553545903,-0.266132014150188,-0.0384287033170796,-0.0225075686677309,0.0731738363973005,0.0896920955703246,-0.0715626819942076,0.466450639190821,0.150921085916222,-0.210154487750877,0.108057588634333,0.0781237309960262,0.190898052609111,0.0799904006129614,-0.111397025355074
critical,0.357603253844393,0.286147497593815,0.401504889869362,-0.021160298044091,-0.254862494835914,-0.181022204629064,0.21079199488875,-0.0094935372671709,0.158648258372081,0.285666095048241,-0.415033808118704,0.0664997145879552,0.0176320104054373,0.121205681024585,-0.550047090580155,0.187183294733553,0.318142449201329,0.171954677282806,0.194890326218885,0.422662986192979,0.125425613380404,0.14062727688975,0.0990149144056969,0.0777236502856361,-0.0476851904373049,-0.411823450738051,-0.189406399999048,0.232279513901285,0.259248128932015,-0.0150848504284709,0.313313327953294,0.0273467928604173,0.287827107217285
critical,-0.0923050115597151,0.225243089123354,-0.0602776458584535,-0.0086208994117837,0.0716177892443125,-0.111190290683485,0.0023163606395182,0.0338333730612149,0.413852078463249,0.248671679392244,-0.156796960263831,0.1441985669691,0.251833130323063,0.0037467215970379,0.0583561150751546,0.0070235961484655,0.279526146304027,0.393215601467402,0.0985502820909737,0.37592640133621,0.44402470488935,0.418983351865263,0.397038315211275,0.0951076742011026,0.307807768808722,-0.180010045658945,0.335354337239796,0.170595915563417,0.259777838988712,0.134140979102297,0.152006287036945,-0.112950979333246,0.111830294808416
critical,0.16345012433666,-0.12471826622222,-0.133134545549552,-0.159152084701342,-0.103866660287053,-0.223324801047377,-0.129151730617658,-0.0734523924850444,0.068751977084037,-0.118760546132915,-0.44621708977925,-0.0177413183156818,-0.26784348395473,-0.0569124991973818,-0.389305335920595,-0.195495636567998,-0.004391147601166,-0.556134380609546,-0.177356789204358,0.162227774019593,-0.570553744158865,-0.573637200063242,-0.571670850469444,-0.250814011490685,-0.26338786925952,-0.474273106741641,-0.16792601193125,-0.25813947586193,-0.420931592880889,-0.141573991668493,-0.120284828273264,-0.0590771983384198,-0.0465566943655208
critical,0.302205446997203,0.263966323541682,0.136959114368151,0.096744560495787,0.0385572451338887,-0.0103603635906112,-0.101578066723827,-0.1392201077342,0.149447275808822,0.157759702140202,-0.0813385812836208,0.161211058656894,0.0900343529363512,0.0869855291138956,-0.0306798621801414,0.0811306680304733,0.191098002088844,0.150388432301236,0.0124521682869205,0.282539306522601,0.152567083040795,0.204769431509314,0.129221745118077,0.133317336444334,0.0871437916751489,-0.0575360576597862,0.15294529475513,0.0668449464327634,0.11033816310508,0.0606096999874452,0.136836722861702,0.180559151027299,0.116783325720935
critical,0.26225721371268,0.110785633913132,0.183223076303287,-0.0697723591315146,0.542513302118316,0.192797185636549,0.23514844787573,0.301883224627524,0.0532593130547811,0.0558434143152046,0.11558980426904,0.0438732256702474,0.251967493751251,0.196492357678108,0.448069380611273,0.1532943317406,-0.111236387231802,0.0928740910917182,0.167361370712487,0.133255982827128,0.119835147646829,0.0951481465568194,0.142572805442505,0.146522544206896,0.165996650472136,0.144617723259944,0.192952251518684,-0.150347891343671,0.150487712877744,0.246455046351537,0.179332805936099,0.307060296626484,0.0591154296912294
critical,0.0782186359945101,0.0612065339408917,0.0943487564210419,-0.126506451004235,0.449477833599796,-0.0232280377685593,-0.140964464165632,0.0966769061647798,-0.159701619387262,0.0126131924760306,0.221066657561462,-0.0669322706479967,0.31995918686552,0.148035311135081,0.206367409043717,-0.298294258577996,0.228274945272042,0.0471538323562805,0.153835120785304,-0.446413825250571,-0.191625480855405,-0.0512068338552378,0.0840029105043844,0.141527634022337,0.234373360610979,-0.0278153906353138,0.312328412151904,-0.20488429662438,0.188247661071568,0.0342678776554639,0.351265414933011,0.488788066488714,0.175908357374235
critical,-0.0332561777965111,0.164010131527807,-0.0687452426833057,0.323346201264271,0.151775025324184,0.0837963384858942,0.0007950341036333,-0.202578975240403,0.127221753985645,0.323340001845061,-0.0393078065215284,0.241754525913982,0.310761435071571,-0.0657017483988311,0.550764165430381,0.169903240345083,0.320738451891426,0.457791141841933,0.0364023665841515,0.076477234823966,0.440908945557115,0.416371410323434,0.423392717738271,0.310904806287311,0.233107358558345,0.267671047975776,0.592528257665876,0.263863581173955,0.343554929427918,0.224199077093592,0.0771751128400311,-0.0700237118316116,-0.0380421119611999
