group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD64,CD141,CD1d,CD163,CD2,CD18,CD71,CD49f,CD107a,CD35,CD169,CD54,CD62P,CD122,CD41,CD49b,CD45,CD49d,CD305,CD99,CLEC12A,GARP,CD328,CD88,CD224
critical,0.0710908867129285,6.81122106735701e-05,-0.0882401660824691,-0.0566012443708675,0.155208968667095,0.111403803159994,0.357461980707093,-0.0183820490070789,0.0689376035295688,0.169478685790989,0.302986609011975,-0.11052390677517,0.0822134401152533,0.304950453995543,0.412078034556488,0.383261834737643,0.0694754069333714,-0.120193455885778,0.209033907593289,0.314106496564711,0.0244018419245593,0.0603545747564781,0.399413643522573,0.0092355311017876,0.200218795169744,0.376311351950078,0.174882563183999,0.227185949150041,-0.145094626576642,0.0600116040406546,0.232137816698253,0.282463388813935,-0.0237792142133901,0.403545951681652,0.100579389557717,0.315932445460468,0.154919070572268
critical,-0.193616727130284,-0.331284303272497,0.21214892050649,0.631059330323629,0.0329699688169497,-0.174268443148887,-0.219292905527623,0.441954667160816,0.0807586307687911,0.0700896180908886,-0.231028607992314,-0.0295990670382311,-0.357168663014006,-0.110378925682573,-0.387705401492776,-0.233837586442331,0.0331794464433602,0.0968454778487808,-0.0805454861802911,-0.190583087125608,-0.292363497713674,-0.445675007713649,-0.224047733467244,0.0271498560427039,-0.151661683323419,-0.149796506077158,-0.249211247877881,-0.175374223202208,0.452387297197793,0.205310239986645,-0.202119173739397,-0.237956214732923,-0.375009372054552,-0.212576877981489,-0.337940110758517,0.391903476827925,-0.300784169241918
critical,-0.019143590887064,0.0446895116641861,0.0970396937639529,-0.0996721309461677,-0.0205627101928859,0.198848091246923,0.565440829779415,0.117664680225806,0.062006348606266,0.367629814247895,-0.164854405989232,0.298612718781251,0.109689216312952,0.173151956899339,0.117734804355533,0.530860679151582,-0.0591223655575268,-0.044642378308999,-0.0411126161205229,0.166379854898052,-0.39268313249199,-0.219260020836991,0.034997976910739,0.171888383380106,0.168010564256768,-0.0913075623108532,0.219976006995422,0.194659549845854,-0.0104550004369803,0.242589734618187,0.234441958466503,0.193036882172966,-0.0055733561028921,0.187472495641763,0.0706790521211574,0.230780928773974,0.0103820086445943
critical,-0.131555138079005,-0.0163039350819892,-0.138120320490622,-0.0333658925028568,-0.332831325946524,-0.414347998359661,-0.710668830247055,-0.1856108563814,0.0318901054731376,-0.535559482464111,0.172438369426372,-0.654366639466019,-0.0588671467769357,-0.457562900197486,-0.257595405199278,-0.450526959895322,-0.0460140091223481,-0.0751974351259713,0.042656099103376,0.175647284407252,0.0315764310031078,0.226773181494513,-0.164600466725745,-0.370675938249777,0.215751879934513,-0.137821357442734,0.181184041637714,0.144962594980476,-0.24987303240735,-0.474238677638163,-0.483722844792791,-0.172512891714468,0.0643605126565197,0.15397350129293,-0.195113050676397,-0.490019485748182,0.0695602192751132
critical,0.116000410229585,-0.0540286525397381,0.0060256136942524,-0.143973883695913,0.0146909809767261,-0.0294692326412686,-0.0218630734529433,0.049577340400927,-0.12335051761717,0.0345404042056251,-0.11556905939824,-0.11946965050487,-0.223439756184464,-0.206392847906302,-0.112021912590946,-0.258146163459435,-0.0925022009061999,-0.0048600414752776,-0.234035580340388,-0.20260302065536,-0.023293112725396,-0.0751236227876262,-0.138157455012453,-0.140635953115717,-0.225679981418812,-0.156575623733715,-0.205556553090229,-0.165258595842297,0.063943306424112,-0.192489215547207,-0.238649265877619,-0.201501756536883,-0.115083992045618,-0.196321806626325,-0.281819802347955,0.153224769176681,-0.0633735972968797
critical,0.318938567726798,0.148491919862655,0.316140258630061,0.0133075639223756,0.162213894145272,0.232339353660844,0.236259938958667,0.0787771344702706,0.357089112047302,0.350142941092065,0.310700213398529,0.1637537340865,0.0777081888604062,0.117710859066603,0.249469380242191,0.186625624365595,0.0661565703915563,0.255887581466716,0.0413446903734432,0.557970825040282,-0.145705916746573,0.264998788892315,-0.0062917443363565,0.270185224017244,0.552219815788658,-0.057299085338887,0.59783534864379,0.579944446329782,0.247408437723878,0.0345441801019088,0.191797486854542,0.0748334498330577,0.298990488804618,0.482484321489166,0.351816744670149,0.417404172462097,0.339656155909433
critical,0.240864389490473,0.339628151004304,0.131679685650467,0.0464789979965285,0.0031693860408725,-0.0591761781596004,0.268645645472974,0.14798509693755,0.54982669111156,-0.085241470220865,0.464918389433954,-0.225500927302625,0.151202217357739,-0.056644697263573,0.21483271565319,0.417000281781382,-0.0508592501411525,0.273551591593355,0.387879863786016,0.532914256525077,-0.432056721592069,0.322611698595759,0.238127789017179,-0.056623348458082,0.577758792541318,-0.113930376185487,0.590553594103953,0.528447133825884,0.149496923764314,-0.0041410837805199,0.398702219741267,0.512465496096305,0.264766485222261,0.455594615551388,0.111180637633203,0.0849296450574101,0.178450733776185
critical,-0.113017884583362,-0.122454794330172,0.135024691128934,0.123337250414206,0.286570267341905,0.53652677578884,0.329777638077317,0.175543755271373,-0.0207968551126667,0.420067115789876,0.142250778174124,0.497680350144413,0.168608716213843,0.331780361748822,0.106247590786767,0.144912569837508,0.165934257329852,0.0649242138061952,0.0889335175707813,-0.0366504762764773,0.156058805185264,0.193976089018964,0.204327620322561,0.301504516085366,0.0333293810612265,0.213116699349886,0.0240431670353234,0.0502256176828075,0.186031787060279,0.340201566505825,0.254776636320639,0.0632537320390665,-0.166984285953255,0.0306516363853686,0.160205113074569,0.210506430260806,0.0528818629876209
critical,0.334379800294606,0.222716019824753,0.167078051726196,-0.0392653290788257,-0.103971140760149,0.122932872797768,0.524831626422841,0.0741346247009333,-0.0178463873206694,0.310836107345032,-0.14888547224793,0.184932513299153,-0.108257031978615,-0.121662675407388,0.323267322974923,0.069532708211714,-0.0863601022777963,-0.0791864190279971,-0.194465605919623,-0.0440781882208996,-0.429604022546574,-0.309990527939713,-0.213951722066199,-0.512868543068735,-0.24269451939199,0.0091468167933259,-0.0973448870610092,0.0490027105377837,-0.161561480611012,-0.194329098956293,0.0990302141038239,0.250873283358212,-0.179173986437191,0.040111428949694,0.095528950729728,0.570622064586873,0.178969614516932
critical,0.227062409722455,0.178287117892011,0.162597306427824,-0.15016767011116,-0.0257243721940202,0.131242001944856,0.474599742134345,-0.179869984870516,0.0691106478082298,0.113328009135782,0.269919487759834,0.119746966741357,0.0280054831358262,0.0196574348352871,0.222098322036453,0.199927158511536,-0.125683998442851,0.0716348459132579,0.0704511349622149,0.0039959207664329,-0.340595351159988,0.17774472643552,-0.012368626002974,0.06759478707843,0.0187763589579229,-0.0954101580185603,0.0568925169056768,0.106972796399342,0.103453009782275,-0.0652942964501618,0.193130260633345,0.255348309848197,0.127998748648901,0.0715977874227057,0.175802494475552,0.201598552134663,0.0831880542648521
