group,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD45RO,CD31,CD195,CD32,CD69,CD95,HLA-DR,CD64,CD141,CD1d,CD39,CX3CR1,CD163,CD2,CD18,CD155,CD49f,CD35,CD54,CD62P,CD41,CD49b,CD36,CD49d,CD99,CLEC12A,GARP,CD328,CD224
critical,0.519347319291634,0.45120636383087,0.0545668145255579,-0.0016081219339989,-0.298219392356334,0.492263526923192,-0.249355224752653,0.0991659159048145,0.0165492691174326,0.02599454879716,0.207963093815854,0.0572268005267868,0.236315866590405,-0.236612335094072,0.230509517020368,-0.256538919705734,-0.0091606030039506,0.334848503280718,-0.334439161368934,-0.243571387319392,-0.0900029490514091,0.0307370786289419,0.0024679124513498,0.0180118611521756,0.544695400452295,-0.280745158080952,0.0018326634699571,0.0857978131507562,0.102804293480759,0.307313269804583,-0.273996076224909,0.273461258907765,0.21362629070499,0.0195834639101591,0.241028775573761,0.279673652695882
critical,0.494150909913772,0.543441997168826,-0.116165974701569,-0.460634202660629,-0.445373360555961,0.435907314064515,-0.568782122257908,0.117023276327655,-0.192385969184364,-0.0197671482658612,0.0937394842761289,-0.136461637766072,0.108351356976939,0.0115586240816554,0.366136966490188,-0.350810258657115,0.167536503874617,0.331317816214943,-0.580552363718878,-0.166472064067846,-0.174208757898255,-0.20819237395644,-0.0433454977507704,-0.183641632416952,0.547864445280411,-0.451229045969865,-0.17037580387887,-0.0760695214641381,-0.0469548088430824,0.43982226789776,-0.590077072591648,0.237833906173757,0.20419699201001,-0.119798808366044,0.365115265797671,0.328500813430956
critical,0.424700929335081,0.382440745952951,0.286537040211938,-0.333918700603561,-0.232678357987852,0.332016850162804,-0.326470295360604,0.231612962463216,0.367514796207465,0.131853643025292,0.196140399419734,0.222158165484007,0.385344724553616,-0.112289191206003,0.306312550442803,-0.0111838342944663,0.345479749534423,0.303190777947186,-0.091011067912729,0.288729757856895,-0.343840350435121,0.26042593519126,0.269753371800637,0.156829020166844,0.37653925932536,0.0464150968189732,0.234005690192421,0.207578330634315,0.250607179617677,0.279231541813906,-0.329514583555266,0.142785881822516,0.214368026507764,0.148994870503607,0.133957096428642,0.337475986053741
critical,0.368763917122903,0.227484825278752,0.487367185377798,0.0022659798914482,-0.386203517426707,-0.163395946410123,-0.165703685901241,0.237914530207455,0.0037364528353603,0.303858208081734,0.17507387420898,0.0770679373999813,0.219140831601664,-0.310939645084824,0.0339387886841302,-0.354026420635666,0.0825446506485723,0.162831317146017,0.0124526502685161,-0.611720032627192,-0.241566678976626,0.154732521770338,-0.0296635573681854,0.0929111201418903,0.313171080558429,-0.184894145457857,0.0151671451460723,0.0528638256992473,-0.0004302083735802,-0.102491785228061,-0.405796524181389,-0.271621645053591,0.158894278541272,0.264909813243236,0.0202325500121588,0.279046234127
critical,0.280202390951147,0.157299114160763,0.105666446042899,-0.182901366060811,-0.241381992683468,0.0736740888113968,-0.0835438465338402,0.252742380460037,-0.0785788205494673,0.165983973188282,0.276861612298614,0.186144058826671,0.0114390288139684,-0.313414661650732,-0.12199098060837,-0.103535344600037,0.101014869719884,0.171832350499517,-0.0104033462683559,-0.348565309801228,-0.26265283491504,-0.0460287364117874,-0.0005926083178517,0.0773941992715309,0.168714564697369,-0.149714218243758,-0.0199881882332135,0.0395731713473273,0.0577438077167032,0.013781236829139,-0.339690537633797,-0.0957937043203191,-0.0501562727372121,0.0939591854495557,0.122447942679479,0.241794321989752
critical,0.550733580268737,0.152771972980711,-0.093175418531146,-0.254846151748639,-0.460744803912315,0.309571058255662,-0.40220418520461,0.158608257226187,-0.291425124592288,0.146437767695028,0.0350283511833997,0.377333994772711,0.131437508938732,-0.500368670886012,0.0500621575444621,-0.430563815934515,0.153198382673088,0.160869926265267,-0.185678782259617,-0.192180514972899,-0.108585424818244,-0.0845098039880656,-0.0776225131032297,-0.206342968259994,0.454743614221578,-0.485315673795413,-0.274340876221275,-0.234093295757195,-0.194390631747959,0.103882342592597,-0.71839222427226,0.0705044694420345,-0.0726202506177465,-0.0586753184162063,0.0809742109825031,0.263793271175266
critical,0.338613654517786,0.429354072158843,0.150775987655174,0.0922594681463667,0.0232320768260291,0.184713830499295,0.0127168474905842,0.115448633474302,0.615776956068008,0.419542048117134,-0.180759439861919,0.502160994368154,0.416384525495301,-0.360037084651769,0.235412569732895,-0.127522930362716,0.181734668403811,0.140266397097958,0.0969441719187624,0.324796785448859,-0.0612794385588368,0.346513926081768,0.340807379535296,0.55170627645485,0.484259920919032,-0.141723050710156,0.571029791537428,0.55264666570121,0.510674593907052,0.197034744664375,-0.1322706949999,0.553281101428884,0.322655751595703,0.501924297736632,-0.0042127998911062,0.30716979286569
critical,0.319645258780264,0.203790377521662,0.444183387037842,0.0210827557909798,-0.177590835071957,0.108802047747161,-0.0928858011897554,0.222421656019712,-0.0091080052726295,0.267872385487525,0.22715023951874,-0.0417151353652372,0.119512149619533,-0.116886389846858,0.132218796598467,-0.226728915709119,0.164682905316408,0.170306271970506,0.0160117654839541,-0.0944558846354716,-0.222950713808776,0.0630662909780551,-0.0028904753631981,0.044990946813578,0.368523631316507,-0.0759996600751418,-0.104767399806829,-0.0983120927464735,-0.151365375287419,-0.0278147228781907,-0.131740603788908,-0.106323966239462,0.0078357098293689,0.176571564870022,-0.160271460796695,0.181747057683365
critical,0.163063245020766,0.328877139797136,-0.144378923224588,-0.0275580484356014,0.0338198541268147,0.333251125980002,-0.0547057998373738,-0.0965265235925574,0.280159137233093,0.200126840081034,0.0124418510085613,0.119981177084657,0.17157427765632,-0.110926193175286,-0.0121532857654434,-0.202662299487516,0.15823753982479,0.091069217691878,0.0507601781886857,0.144789099463255,0.0159273974373576,-0.209417367619513,0.0657351188028481,0.32423688841588,-0.0778223312168896,-0.443350732386066,0.211064737324001,0.368359771954001,0.340694117233329,0.455532601884118,-0.326962373278431,0.360344405814142,-0.0812256546456422,0.248227090971936,-0.0311438256846997,0.125351671786855
critical,0.425171379793988,0.300644164992848,0.0651731997789258,-0.190319470088817,-0.277968107381342,0.0296125086237259,-0.237434954201298,0.211052575095809,0.291835562060476,0.183307369809951,0.108260225383986,0.344768082296644,0.224643971144388,-0.220913515807291,0.17322210724878,-0.15571659276346,0.10104574011352,0.291037268468858,0.0509706177985952,-0.149126685573456,-0.192745057137365,0.201101498204846,0.147532857765236,0.215944730282102,0.504469696633188,-0.0350425301289494,0.264210847890808,0.278167640104763,0.213310481832363,0.119814240091551,-0.336952999268427,0.0402569559326289,0.124593894253397,0.302552619746472,0.065850223150409,0.222601471549295
critical,0.391392852291318,0.144961655370591,0.407194953767686,-0.401196222006633,-0.210109804362769,0.271359945964562,-0.236691109467619,0.15734571428184,-0.109869245595351,0.157338004010093,0.514149179064786,-0.173967550569828,-0.0143510068207078,-0.0883166034195421,0.0370715127843119,0.0712969647721869,0.254732380451612,0.357205049285814,-0.139797626797784,-0.177757329665859,-0.418200873283085,0.0727970109440576,-0.0683988833548293,-0.23477221343924,0.0931604730598686,-0.001019858158533,-0.259000363314239,-0.160434791852866,-0.207375063778117,-0.12481834070508,-0.263360959816881,-0.152775312847968,0.004734994309175,0.0779249390002145,0.0564756435338074,0.123739152940329
