group,CD11b,CD33,CD11c,CD14,CD16,CD31,CD32,CD69,CD95,HLA-DR,CD18,CD38,CD71,CD155,CD49f,CD66b,CD35,CD58,CD169,CD62P,CD41,CD29,CD49b,CD36,CD49d,CD99,CLEC12A,GARP,CD82,CD88,CD224
critical,-0.298239019024243,-0.375348897027169,0.12642298537594,-0.151493268891697,0.322617045584308,-0.0406229601244082,0.0987207738219801,-0.147226382286276,-0.26227923207379,0.393031871325809,0.0403468892043412,-0.459553706182881,0.0151697157877368,-0.197924991371922,-0.102137362976072,-0.130663319656105,-0.525008161754206,-0.169425877199165,-0.116154857442848,-0.0849896689306961,-0.0650577326254072,0.0038016511469257,-0.0421590001037803,-0.273526379026375,0.203634637412645,-0.317774988437809,-0.292210329975797,-0.0540764377344438,-0.244729349603096,0.110696887818884,-0.251188132336775
critical,-0.350341171404452,-0.362759220075862,-0.142881910340619,-0.511742228008417,0.265924239486737,-0.095024450701048,-0.278352719205214,-0.118640045992908,-0.20373140193949,-0.125971734943919,0.318169323631818,-0.374747431310454,-0.084187807174491,-0.0510403286838574,-0.19488664017878,-0.256320013889571,-0.318744147861822,-0.404047241361827,-0.23139976565466,-0.0170400013845188,-0.204110152766104,0.0341310456628955,-0.200716228559372,-0.460051787839582,0.315083770470572,-0.24857795783388,-0.0869208644383008,-0.270812386823017,-0.283386571047211,-0.275194126085279,-0.341243297680231
critical,-0.448635370788382,-0.371841322644403,-0.171313724018238,-0.0743879790382096,0.276865860839255,-0.276147341062446,-0.107461909672725,-0.241173870707176,-0.278507201962998,0.111779942651987,-0.240347277887674,-0.192054916534332,-0.0872536194085563,-0.214049214208288,-0.120990505455433,-0.0188855952760151,-0.407685958812023,-0.206583534292788,-0.048158855222035,-0.181537189875691,-0.157601446782098,-0.155623340428218,-0.131771178606919,-0.321958918346037,0.194967575798112,-0.107996277163293,-0.219338078512805,-0.191968792116992,-0.276021936994423,-0.207741185889095,-0.227556156527378
critical,-0.389812879219618,-0.224790675895422,-0.559532329500329,-0.194709323749597,-0.181143285908954,-0.0946122350766743,-0.652238511601305,-0.0934204358156719,-0.221401612869335,-0.149564237758073,-0.21207504020873,-0.362793385334327,-0.0590571566562955,-0.0478327210083235,-0.15922845881615,-0.309062641611375,-0.135681950447637,-0.272941512447633,-0.117215367876719,-0.063216879311233,-0.119704831884499,-0.23593081699638,-0.0818186407999522,0.0479757489560807,0.0064904814717218,0.108119797398456,-0.115175593522492,-0.385537741666837,-0.295007354226223,-0.567623740638816,-0.349465158051361
critical,-0.0292102770279441,0.125905557740041,-0.268937821347535,0.142645881418356,-0.0599852922038224,-0.0175784821836651,-0.0380992523293404,0.139785815095731,0.161876349184523,-0.366684476537383,-0.0785781590246539,0.174046328825633,-0.0130576444327823,0.144308234773872,0.250585354306648,0.158684112321699,0.127654361525359,0.146994623765771,0.039392854962198,0.229307707587282,0.237113594921142,-0.0192087018144407,0.207699341543009,0.144010214699391,-0.286399474578407,0.203758942297509,-0.0316208145732358,0.118253032566204,0.189976359759329,-0.0995769898119835,0.218570025312709
critical,-0.437655565397589,-0.28179436214936,0.241236668367101,-0.316625652130181,0.195532636082796,0.221030109572109,-0.0351568325843059,-0.312818923545714,-0.24559846958545,0.48928609323012,0.11102444257015,-0.450329378311302,0.224345388739616,-0.0790201093417006,0.192490860450452,-0.158061887705244,-0.436538704789158,-0.156893165240571,-0.0511173825745931,0.238494383176087,0.235386667251002,0.198396375062789,0.217097971226501,-0.21874815084557,0.518710260303053,-0.26496379643684,0.0763645634971396,0.170210415321446,-0.349463533966811,0.0529078503056392,-0.274772384715452
critical,0.101905200903633,-0.0463127843620724,0.0049023298523101,0.323687092138203,0.113037650777348,0.0722004160052846,0.13141461543066,0.169162193675442,0.0085585378127083,0.0206619501929904,0.119061962119104,-0.131059075303061,-0.0269400729154741,0.0465192288318648,0.0829972046672853,0.0496373457228388,0.0515798960073268,-0.0249470761725266,0.0747842523456127,0.114693021730776,0.0969377440828537,0.0254716935245188,0.134526919652642,-0.0842554618375554,0.0101083219127579,0.180456363617153,-0.0477032862350212,0.105858715727254,0.124925167476855,0.0130101935063521,-0.0434315184582181
critical,-0.277659646568771,-0.313634331659132,-0.221414565114943,0.22812790611397,-0.0206036837349594,-0.163465855391821,-0.0425143329237368,-0.0989931686416939,-0.220622846058807,0.284339898799779,-0.0909946081716478,-0.357702006113305,0.0373753056488298,-0.0665983682347586,-0.207704418725789,-0.202096845495876,-0.255192759795898,-0.130989781315978,-0.0390690617591475,-0.10694382541787,-0.116747455837928,-0.209643023153284,0.0224372081064757,-0.071344991594071,0.113586200659371,0.0693588427121715,-0.118615390396703,-0.249064030613379,-0.204572903066359,-0.182099089229945,-0.2071773340714
critical,0.06610944743453,0.127527282987153,-0.169816559077419,0.38206074056561,-0.0316841282298125,0.0756345249051863,-0.193305135781913,-0.056324042392114,0.0479584988581933,0.113970702341601,-0.104303454278146,0.0009808600877094,0.0175527859380509,0.191263571930775,-0.0037625339734088,-0.0365245815609978,-0.224674870450988,0.123417687917675,0.0032923022889141,-0.0443359451046548,-0.0179393909778961,0.0447345903115105,0.279789757135687,0.112302494195816,0.120698379678987,0.610551297334953,0.105037816392997,0.190130045518814,0.155252665010022,0.100569085712099,-0.132662619663545
critical,-0.377935033827969,-0.335382082720971,-0.0706630143755193,0.0740888440658884,0.11447683327484,-0.407040934334799,0.0352183662575226,-0.344124435280267,-0.345456421979643,0.179705736419363,-0.211962964939251,-0.421843902704806,-0.10981487408064,-0.189010899076958,-0.29246571112125,-0.156705909978768,-0.444178171078322,-0.252101096630251,-0.156554574766375,-0.311484465622138,-0.351497504390236,-0.229414591668477,-0.209961275479469,-0.0767056606714879,0.253520735564092,-0.329725330681524,-0.143378913445073,-0.365105841748257,-0.276182463929358,-0.0552893366188912,-0.211270434666555
