group,CD11b,CD33,CD11c,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD64,CD1d,CD163,CD18,CD38,CD155,CD66b,CD35,CD54,CD62P,CD41,CD49b,CD36,CD49d,CLEC12A,CD85j,GARP,TCR,CD82,CD88,CD224
critical,0.22462343945943,0.201186075208619,-0.230343864820654,0.0937525339339244,-0.391504655544945,-0.110677060978161,-0.126323738250244,0.0655812488498949,-0.585937350939288,0.149519845485301,-0.0055434342770268,-0.161018073116126,-0.187339740911966,0.345022061745679,0.0690478478542536,0.129307279615866,0.534604773024859,-0.414467646927223,-0.0813019892920076,-0.050032194935636,-0.0724999850316408,0.155399586875666,-0.484558294903519,0.0435646191928833,-0.148407484236973,0.0745648433117325,0.192129134660505,0.151362064063715,-0.0557470412773031,0.241554451770149
critical,0.622445939684603,0.562559476657536,-0.0014308193469125,0.570243342500156,-0.518075182801731,-0.33155464648179,0.272851924757325,-0.229308374151844,0.316286086220181,0.333679218784083,0.195449301307545,-0.104322402877079,-0.142025990609697,0.460468718060362,-0.143402582023333,-0.0694200312770851,0.396774976325709,-0.460975555283436,-0.360554883343391,-0.265577048115037,-0.111198360367075,0.401302819976421,-0.568655152148634,0.120386058622491,-0.36914466821603,-0.172788069936214,-0.0316667371151922,0.159682863912183,-0.10018045627947,0.339220462272
critical,0.252511400819359,0.247117888239804,0.180788309951976,0.118208755774838,-0.355731212210483,0.16873868591883,0.163129576629741,0.228255250945824,-0.17618160696524,0.18526062336303,0.324648143741932,-0.257361518138262,0.028251963777607,0.216843921645647,0.0667654696831734,0.0595027399964096,0.328510974984425,-0.171266899535122,0.0681727160862587,0.109039842192099,0.0703011155508559,0.160804552489117,-0.506587539807173,0.0656794649356216,-0.0196490269256441,0.101093577961567,0.185724611807738,0.291359928414586,0.427191523806646,0.284148073750283
critical,0.403743222655237,0.213663871622655,0.604012341178954,0.0655260501975601,-0.160618876931934,-0.0158569864185594,0.443172054296405,-0.0627371385357304,-0.0778273664511662,0.0243425184255556,0.129246540696788,-0.452591541233776,0.171085630430305,0.260454047532113,-0.0648565576990131,0.115908429925064,0.199294314602768,-0.0713996019331606,-0.0802058421210552,-0.0237242370906658,-0.0655822357149361,-0.126092785758784,-0.275143398628827,0.0864171342983066,0.141922744996927,0.211908828827986,0.334152561233438,0.133666556743317,0.384126741340076,0.256997649272986
critical,0.182251580339802,-0.0078727242280222,0.0868960203522928,-0.0353091645559973,0.036507339751792,0.0147675086813223,-0.0208215684154759,0.0287108309032669,-0.0187155620151477,-0.0283959244538994,-0.0006878232027061,-0.0814477643842435,0.103609431961942,-0.0439683451629952,0.130704754888029,0.094256992586716,0.0546968551474887,0.0888632502161129,-0.0378057261861958,0.0404409931148533,0.0435737050802652,-0.0257519754394914,-0.0077758617428782,-0.037056888955557,-0.0442769843326017,0.0138725119350453,0.0305444427654327,0.0400402185244413,0.0360196765332448,0.234270088837148
critical,0.537299585964926,0.331491092232421,0.0464782027848345,0.472172139802906,-0.331172881078757,-0.106231600305755,0.144353290963504,0.440971178694579,-0.349030330426717,0.244776707435149,0.280885362111788,-0.030706830488006,0.0596937475756174,0.440779915393782,0.086469751617709,0.102092564493716,0.54646493233646,-0.331285644465248,-0.0881227037640887,-0.0801985493198253,-0.0480030736794161,0.278175727757595,-0.473093996738088,0.0757605093122002,-0.235536825726079,0.0587379717026466,0.23567066537274,0.353819071746598,0.0985254012036027,0.266976814085014
critical,0.131974766224357,0.0974074593161136,0.0399517990593015,-0.127436641797503,-0.195881472493358,-0.0530758833079273,-0.0485962551968436,-0.119594497765992,-0.0219078222704473,0.247530567572714,0.0662536296819064,-0.57427974284855,0.0133503790840276,0.0288666062461582,-0.0860874294322294,-0.0438711721688101,0.0605029734686811,-0.0584054057212731,-0.0880177915664474,-0.0627428523244804,-0.085882446430575,0.119091711744317,-0.11897830031822,0.0160385916381737,0.0703154155632454,-0.082132786561271,-0.0607709188664657,-0.0796601108640236,0.0512827128718691,0.0858580571329328
critical,0.099282696205139,0.239712568606557,0.0643613163527445,-0.0652070858099668,-0.164884301065133,0.334333273898408,-0.345628454322063,-0.0509865253315982,-0.244318829345803,-0.0257454418427645,0.061452455813451,0.309770914790888,0.161086771395077,0.261009923952221,0.130686781269489,-0.0306888123304187,0.0265744413714817,-0.11515729602441,0.111313859992941,0.0973947377221021,0.0852458804119313,-0.0950938470016262,-0.203734883259741,0.211426420611153,-0.0260076870257668,0.0447053375122673,0.0134623046888065,0.0896937764641827,-0.0447086063761769,0.0946385968386459
critical,0.18015679577225,0.16748631207732,0.161748795956676,0.17392247052092,-0.183862768874779,0.112980158587748,0.174535333579326,0.0261660828805264,-0.107392716435377,0.0493553991741274,0.143110566249713,-0.11502524177175,-0.239888711150492,0.251888324069663,0.0512627664787215,0.0501058584668484,0.0401889982545504,-0.245958412528673,-0.0757925538288472,0.0453286627428874,0.0358603514606741,0.187304883752439,-0.372369682674954,-0.0735782555994339,0.0952265049271685,0.147968305925378,0.223223783680013,0.0499667844708868,0.382187714256481,0.234003775149151
critical,0.116630781716042,-0.0359203475078095,0.0969017064181721,-0.0621073059688739,-0.232366873831142,-0.301175029950564,0.257042508612851,-0.108415312894687,-0.0085239600196286,-0.0611015519109243,-0.273392133265563,-0.622197162254031,-0.0791223233544925,-0.192551626188224,-0.241764022433962,-0.0770655014178755,0.0403330998001501,-0.163782037860179,-0.44611461341446,-0.429285926195513,-0.418913699765925,-0.176721780180664,-0.335154340754203,-0.207859084576632,0.002923161150929,-0.326627109925416,-0.104878966037458,-0.0761207584222811,0.0987452536879864,0.0697737673722655
critical,0.528205557280638,0.294298541462604,0.313306981498939,0.213535597003627,-0.112691819624265,0.132541912334832,0.206131943580452,-0.0548892094291339,-0.0697116442585412,0.126098909147723,0.264427977566174,-0.121924407137606,0.232441561015127,0.0405904081455004,0.122470570577144,0.0455069815617139,0.256296772671787,0.107183316855735,0.0206885677755207,0.05472229119686,-0.0037706778795316,-0.135716498128159,-0.231957431826031,0.0501243381944349,0.0842332682371152,0.0844048350661879,0.181437290596043,0.132349801761253,0.348678930811038,0.0984353609151334
critical,-0.0266000851332684,-0.0208873609202564,0.118090923608955,0.170875819151411,-0.33105428789961,-0.0388145513460161,0.197592420253439,0.108818169323286,0.118891874451374,0.104860775519612,0.0422555525864499,0.218839563019758,-0.0575475656192601,-0.191192363898231,-0.126990913954006,-0.0423810284023534,0.070526382956208,0.0958730475450292,-0.115066008817696,-0.0821537636877736,-0.059025030165494,0.0198279736051848,-0.0132209461313599,-0.223775135886332,-0.0783131804713186,-0.0211140939388465,0.188479113744662,-0.0660146009853733,0.145245016977226,0.10823288744226
