group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD64,CD141,CX3CR1,CD163,CD2,CD38,CD154,CD52,CD49f,CD107a,CD35,CD235ab,CD169,CD54,CD62P,CD122,CD41,CD49b,CD45,CD49d,CD319,CD99,CD94,CD85j,CD82,CD88,DR3
critical,0.0898044505547089,-0.422635412397616,-0.392222265374431,0.059718013519562,-0.0967190735693263,0.33732381096599,-0.0559450977880641,0.11021006415995,-0.199617641315607,0.221976359948441,0.137286945630763,-0.0497603869033456,0.101801763105836,0.290563852890359,-0.202188304975826,0.299293821964631,0.404826391364755,0.369156796763692,0.0339190176003217,-0.450314548600232,0.2255725900401,0.126569197419521,0.178537568396127,0.0342013353679795,-0.501386770251846,-0.237117751958128,0.243743037952931,0.339637991627718,0.163402801710719,0.209774482078605,0.128525852084633,0.127901710203811,0.0283908221235152,0.324569644569617,0.239778457893371,-0.118423097815645,0.0722559713505174,0.277252425866038,-0.128980239677693,0.172900168575826,0.139797516348649
critical,0.357979932425277,-0.280120891152229,-0.19227056707621,0.490669667345577,0.0439449580290679,0.361577361331317,-0.0794845537841346,0.201850673278796,-0.0457372496433666,0.363181524328758,0.439245826348159,0.181135759978243,0.0790905149137631,0.399082943371348,-0.202057243401645,0.27274901793898,0.490020736614988,0.130035564876184,-0.187072240001898,-0.326319233773208,0.142407019156097,0.296981223942774,0.248727326530381,-0.123976801161081,-0.450137852820762,-0.195978466813887,0.201827920111998,0.439554804795869,0.275662232947742,0.169997345889627,0.339183353667009,0.216895737098943,0.228757267992351,0.397771236997737,0.266016286714664,-0.205326006986702,-0.0930478294335819,0.446183722971145,-0.128264085159552,0.504083839508547,0.0989463250916906
critical,0.0512019745636748,-0.180434277474693,-0.234414927015873,-0.0080717773173659,0.234062224965987,0.0982477530746733,0.252185750917327,0.336041574553324,0.184144402597488,0.532331849689282,-0.223775693268706,0.13667545815238,-0.308222227984643,0.211408502087085,-0.152539701819218,0.144401725581693,0.115105205681023,0.409354933892237,0.205254042284265,-0.230515716539683,0.126562438934159,0.270547143218324,-0.0912867513334217,-0.318962035866761,-0.407697271353365,0.200390899026633,-0.0008632052026728,0.261473318293277,-0.14433789265962,0.257855275634177,-0.162593800449984,-0.0867871803220047,0.0085715161890225,0.533983483716371,0.193641514673268,0.159342384576651,0.249851771667482,0.110474494070495,-0.122429764843631,-0.0370044119935453,0.185830671996553
critical,0.0724296197422835,-0.16180012221103,0.0921095610665675,-0.221679411644672,-0.0141102059167557,0.0675061334304013,0.0023681256038788,-0.0324955892715023,-0.146449846728695,0.105694203230284,0.50161052240956,-0.298823870615517,0.263594897755103,-0.187862885134757,0.111630504370564,0.115424172045168,0.0810134963800298,0.727762792253007,0.170749500076245,0.072804622321082,0.122291655368727,-0.0811359782991414,0.369374987844962,0.0253990216072212,0.163852489576488,-0.0562001758772349,0.0860488649613502,0.220079663000956,0.524255507548107,0.0877284702089272,0.436367970318716,0.443775052777354,-0.0523188174635344,0.192536273645054,-0.0356077220596373,0.437650642957928,-6.90089609746079e-05,-0.0826798373442652,0.104695844177091,-0.272237516837432,0.0075895027075179
critical,0.167673694430565,0.130483356096239,0.139112353701696,0.4906492329541,0.0117871750672906,0.468973063217086,-0.0791876386360908,0.243789875959554,0.187522109125487,0.0526964456328078,0.352705318118132,0.211277927069901,0.0960312420167501,0.533064460484581,0.232348060740275,0.220727959114445,0.0881822000827378,0.20071415128473,-0.0630529264438754,-0.0553266212779837,0.016256008576594,0.315094364299507,0.130097394533343,-0.0581418966141237,0.0524493807894024,-0.284288597594412,0.0231666159864954,0.446766862054485,0.207677581248944,-0.0451302940267134,0.209641300375308,0.191340368871792,0.392563561868318,0.399521768307154,0.109985426182543,-0.0315706752471601,-0.108361359460147,0.348652659009448,-0.029039401247814,0.28419228935871,0.0078344600282724
critical,0.315748956073316,-0.247653687143699,-0.12480656516481,0.383068201898355,0.336376010994544,0.676391605504919,0.126929029463769,0.346324881062534,-0.092146612206184,0.477870908018487,0.367970025301837,0.376168205681233,-0.301133222356351,0.604249991363582,-0.105402573588771,0.348561416641873,0.288528586766429,0.209248808865736,-0.0291531176311055,-0.256571935985252,0.193248576110203,0.47863988614016,0.338876921126778,-0.123218158720251,-0.345363820741896,0.0644261319781791,0.177020214426989,0.552085165642217,0.357990324746368,0.142810864327259,0.352204721331226,0.296633767821856,0.538738562966152,0.642029062761478,0.298262617704717,-0.183692111960266,0.0310265842048797,0.466634081563007,-0.0666394192915697,0.385841854802793,0.120546195233664
critical,-0.0451092776310735,0.148946770436168,0.229878051843405,0.0117637034750703,0.0741248336078902,0.16597273098969,-0.0866271942606152,0.0479174869152859,0.305103552463199,0.16826357700613,0.431720078880743,-0.109905012322305,0.308640394233522,-0.0876498366801393,0.0883774396188454,-0.0156026742452913,0.0311283454256384,0.654629729745796,-0.0491041040968237,0.200489065264982,-0.0065469051876032,-0.0072386160089876,0.369849357592099,-0.567052730495018,0.191787827160762,-0.117873014757087,0.162256893325982,-0.0642585000342417,0.435331611450303,-0.0925979776592884,0.41961087609842,0.379267794787611,0.0529158437333184,0.122223693061668,-0.0339036963930407,0.569724545049368,-0.0699439091512742,-0.0085480073232058,0.194084633514148,0.0386291035759148,-0.0760722879630281
critical,0.221227223238931,-0.134123171216388,-0.128279126291898,-0.192590471703388,0.125024695353894,0.132667393862705,0.0497378213362937,0.374679279790608,0.241232122723835,0.261720797702717,0.0109576097182192,0.284251360717459,0.177414903063518,0.415543354810832,-0.0311035517211,0.398827198699417,0.146970825872703,0.245387654146253,0.24842838016108,-0.0944678084478575,0.129279222559325,0.143304886161289,0.0767747249260932,0.048304713329274,0.0828631452771174,-0.0212625786910105,0.105741191884532,0.339385084018645,0.149555974917351,0.157888730162199,0.127141536198427,0.185601418643245,0.196257595809761,0.43696185015103,0.0187218644425651,0.162420308261918,0.0708945891060653,0.119970334046398,-0.0353305140399707,0.114562158300829,0.0888242820611384
critical,0.0188092385122133,0.0166049686337702,0.101495514726649,0.0391430725810621,-0.0360418745506202,0.153534689987966,-0.016458565172917,0.252616155052215,0.2745363703423,-0.139341845882515,0.0193601717023446,-0.122370259816341,-0.219075770702223,0.297787425299844,0.0757745644013614,0.122134089218723,0.0615541305500995,0.301493551862416,0.0656457124318817,-0.129802414295456,0.122571861967488,0.081272654524177,-0.154455665530764,-0.301309255302596,-0.275721510120387,-0.292892103054316,0.0182175298153643,-0.0027047208706083,-0.181232596331995,0.0751168495247706,-0.176031889376057,0.1180316256412,-0.0194306626936241,0.27903853106266,0.154994223011912,0.438363367032008,0.0135688042942359,0.277665051747727,0.00215658485784,0.086954223248158,0.0577163012352237
critical,-0.036290129751564,-0.152523905269809,0.0480404530372715,-0.181195400117139,0.209743793638786,0.271827228667979,0.0012259618975797,-0.0045807840521242,0.0316266877461273,0.0195474286286528,0.326621899438572,-0.359497263284376,0.112867555727173,-0.0351777283684976,0.0727015168972732,0.163890677032323,0.0449327885768265,0.518682973264315,0.252622097541558,0.148567394872628,0.030123934210034,-0.0523109018544125,0.427221578898563,-0.559229488923112,0.0031199395554887,-0.180096001602287,0.280705484610371,0.109122085530594,0.441433593523091,-0.0067222198435525,0.412155745138649,0.408675888764004,0.0384694789831458,0.228744827545796,-0.081873069044004,0.472560820543418,-0.0178124582283903,-0.125303043082984,0.0147320530642951,-0.158348173505052,-0.0473576765024137
