group,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD14,CD16,CD31,CD32,CD69,CD62L,CD95,HLA-DR,CD64,CD141,CD1d,CD39,CD163,CD18,CD71,CD155,CD35,CD58,CD62P,CD41,CD226,CD29,CD49b,IgG-Fc,CD36,CD49d,CLEC12A,IgLambdaLight,GARP,CD88,CD224
critical,0.264669391549915,0.311248088704736,-0.0965902485789157,-0.231997486515362,0.010412172787316,-0.0822474603298466,-0.245561305152996,-0.232106998339311,-0.176008728963513,-0.276088055562959,-0.0368958920143497,0.0386496040754706,-0.200050023232642,0.118986603899981,-0.377521981118118,-0.27879787020963,0.123213030242763,-0.424151699433253,0.0615359862186002,-0.371770896827014,-0.100321886570017,0.355382514152905,-0.164838993524272,-0.298461316427759,-0.309402539323017,-0.433358506597855,-0.202834527134098,-0.31592252707181,-0.144316917443333,0.100054799198967,-0.31508422594633,0.189133749376882,-0.169662413454284,-0.389466136545535,-0.430873756939842,0.0663753583475896
critical,-0.425779567916406,-0.285911187938057,0.465119232830277,0.115418304214932,-0.0068149883929811,-0.286692817893083,0.293409383137006,0.504489998409584,0.143723419212174,0.0624929032301865,-0.168307977290639,-0.290304167082372,0.243086941813903,-0.280745445820583,0.15775305453978,-0.131210115535693,-0.154992432539969,-0.0513084144896264,-0.0217787439946122,0.305048839340389,-0.0263599370741638,-0.344574646600939,-0.146451763402575,0.342430825694305,0.426928193738357,0.07674036411353,0.250288933783047,0.200806051192117,0.145546911276168,-0.11701057195077,0.332161831337772,-0.0329072778036222,-0.0384705913356293,0.13984637607391,0.413248758770423,-0.289432498932094
critical,0.146175868597592,0.10763068828432,0.23453205119311,-0.0785002921224211,-0.583712935991141,0.155430344581965,-0.484687803157446,0.0199746052393286,0.0831741016750018,0.144307911371034,-0.478986491137903,-0.0561892359710929,-0.0954219134789668,0.0110420155296054,-0.104870595618366,-0.0232219737993049,0.120659827828258,-0.201216844828476,-0.0527739525658142,-0.256027989628077,-0.0855834015693855,0.197480909518536,-0.0704709178847396,-0.165982400240076,-0.0921423977961222,-0.363593424067423,-0.0452702584186891,-0.0705435559889254,-0.0054704560327675,0.0250200421282725,-0.484265916815565,-0.0291607891324872,-0.158301812476059,-0.164781116265398,0.304456903769393,0.0759720074530978
critical,0.317592613843688,0.187004451343767,0.417728982186662,-0.151441334126188,0.008866026590831,-0.264000832897648,-0.168719692182578,-0.0159533854272282,0.0857702252321404,0.0968668441828817,-0.0541582828989773,0.21910880047238,-0.371462369458517,0.0193571873478778,-0.395775268645271,0.0358273447198085,0.0990667042374574,-0.654107131938424,0.127256157248249,-0.0588846714479518,-0.0582569084667698,0.326981494856149,0.0318296616193802,0.0306359051673607,0.0556139521494704,-0.034017718959615,-0.0036934612739452,0.0040755228287212,0.0771068176755075,-0.129597982158607,-0.440679229070686,0.136797451480448,-0.12218037756269,0.268864552458168,0.0977878742504419,0.258267582925557
critical,-0.0468867526695502,0.132892857883133,-0.312148298278207,-0.28310635033191,-0.195827415189697,-0.151142072153146,-0.343794501729272,-0.0169316184798433,-0.229647331913097,0.203320740968945,-0.0184386319151272,0.125440554582264,-0.41745339627494,-0.100518038518163,-0.145828211811683,0.0479744986214051,-0.156603418160708,-0.0741332761445203,-0.0751378137944016,-0.0535936004286755,0.0721388343303179,0.278185580629074,-0.0690763471090035,0.0521813354096027,-0.043114906592525,-0.110220859709875,-0.0416258818479479,-0.088858702879755,-0.0249058425095258,0.10704699327241,-0.362907119302384,0.139274351601285,-0.106947902058033,-0.0748453843463583,-0.397397655066067,0.114542373377841
critical,0.44081598325704,0.318048929737596,-0.117743580082332,-0.114487740070926,-0.22748859920874,0.310142388246849,-0.319787612825122,-0.0186510649563,-0.0669788075855308,0.599907878159998,0.0552412903454417,0.346566329163497,-0.473486764350459,0.189424041859694,-0.1959747388151,0.237953348042731,0.0715604795835153,-0.0026149146547964,0.0450982703736191,-0.151300123039871,0.166348831149626,0.63741810484393,0.173789338416248,0.137988714939485,0.154045727657787,0.0226038548412362,0.0316017071172516,0.145339457709321,0.0790157529836657,0.359066567767902,-0.416268277670817,0.0845037981811138,-0.0459909369096187,0.0176884666238287,-0.0364601138054868,0.303242655510326
critical,0.164646333352342,0.269240053841406,-0.21288936250765,0.001945758375878,0.0672521504196675,-0.202525683700731,-0.15214078844113,0.550336718494884,-0.453638309352004,0.32905088084426,0.314857956943572,0.329964298979609,-0.519378743513818,0.137996008948436,-0.222266326587604,0.0434981301536368,-0.0904086114469966,0.167897966283211,0.181599441279887,0.614671894681766,0.317084467382548,0.409526352176987,0.112168192371825,0.43119868629416,0.407867855570228,0.216031982181009,0.28457900292695,0.339712321135018,0.0459662954626064,0.0308161407741051,-0.222853801749299,0.285725623022868,-0.0305084120133635,0.250705655715629,-0.0773188918958927,0.129900060514085
critical,0.127328221735734,0.209258421485001,0.0378390688382467,0.0273171574784295,0.0968675511906497,-0.303950089670937,-0.0342075013479156,0.0654136933051768,-0.0515086077173679,0.0064961752674638,0.0207110675599866,0.159226719392845,-0.344065468238127,0.0312697409542878,-0.323816235668665,0.0288398997349623,0.150803768750911,-0.340760685047754,0.0035258051755027,-0.0456964162665817,0.0226195188368608,0.193432342934698,0.0263427759596772,-0.026617162769637,-0.0008135984598479,-0.0247383981025259,0.136943857865268,-0.112410957797117,0.0450892107131936,0.0315113408165894,-0.238563871982198,0.087816842441549,-0.0657958705214398,0.167595477510186,0.0195129647721257,0.119981745359933
critical,-0.18600994396097,-0.0588027655359709,-0.110128243432174,-0.310648276535378,-0.067449097133738,-0.462768955108949,-0.211763299263355,0.0923960961195459,-0.282226526768844,0.154404658392676,-0.119606976361621,-0.0733943958251065,-0.47752945062907,0.0625890866668697,-0.0249768183320392,-0.294680346013413,-0.148093869827014,-0.127652450121472,0.0080810234755667,0.104401171177214,0.132854328362849,0.476228867491058,-0.181062431344509,0.105821453115247,-0.0240090479125945,-0.0655674744657638,-0.0511471261364758,-0.0747373096119615,-0.0391856018391451,-0.0948597303027363,-0.154463256876209,0.127649686901551,0.0074954468632711,0.0034841662037162,-0.361025473733916,0.0074580369727033
critical,0.0109921835430734,0.182067816768276,-0.118173830995389,0.170176479819564,0.110474190618979,-0.0040083011695358,-0.145339892991386,0.449268297540212,-0.312431246604502,0.267007236792989,0.202863059587824,0.320725436347237,-0.221288294750823,0.199056995457576,0.0489468441685158,0.265037377226384,-0.065387324377964,0.393066935130316,0.0538379949172762,0.433269253956326,0.329253064408462,0.272500951276192,0.161041414714907,0.570825318724884,0.55392862733068,0.263140060487306,0.237151424267027,0.501865794390716,0.26010422305059,0.209730415365641,-0.04249059147248,0.197456697977801,0.117082494382584,0.373509588779602,-0.0861760481864872,0.0363541868422421
