group,CD86,CD11b,CD33,CD11c,CD123,CD16,CD32,CD69,CD62L,HLA-DR,CD163,CD38,CD49f,CD107a,CD35,CD62P,CD41,CD49b,IgG-Fc,CD49d,CD305,CD99,CD88,CD11b,CD33,CD11c,CD14,CD16,CD5,CD32,CD69,HLA-DR,CD64,CD1d,CD163,CD2,CD18,CD52,CD107a,CD35,CD49b,CD36,CD99,CLEC12A,GARP,CD88
critical,-0.322659117004138,0.24939249894058,0.422946622193062,-0.298745726093001,-0.218114383911053,-0.366984904772319,-0.273874351261209,0.02780681285648,0.137672955814403,-0.170469184638237,-0.0476618589727515,0.400009176488998,0.026570201609145,-0.357444154360464,0.27941581845769,0.123373983337214,0.0781486830407956,0.0880052837586402,0.116468160792777,-0.0558693923437842,0.252192901884035,0.58459978337742,-0.444490918116935,-0.0424596165991135,-0.0632087703722786,0.230521870715904,-0.213370789567359,0.307784876753697,0.398122240450566,0.0563040386061636,-0.296094158874208,0.364502225689348,-0.192423983733723,-0.279873235292765,-0.219946385180252,0.103910997979896,0.23976387213708,0.228345802914872,-0.0244148773839244,-0.302533690044172,-0.271685762322673,-0.160261127096103,-0.200519240589417,-0.0711898981138882,-0.383686721191145,-0.08928558623684
critical,0.463358568694334,-0.254063084386627,-0.179882662110431,0.622187914233622,0.272580430406633,0.519514538457712,0.340287118710686,0.0664898588916758,0.0695250259984588,0.449858181084222,-0.0570869721724037,-0.268789014261471,0.214804680505072,-0.30596912645643,-0.500351331089564,0.363988223385041,0.409111387792118,0.249241665001967,0.184537641073902,0.497666145030208,0.285385237091108,-0.163040205765172,0.582664500928709,-0.170344462389516,-0.244067077204895,-0.107473970803338,-0.31793247049251,0.165671229723051,0.348711477505373,-0.124413758913178,-0.163270932284831,-0.0188156494593878,-0.230272023471643,-0.343843335996116,-0.125966107356911,0.203879951768772,0.239139031525624,0.0373245058955474,0.124914149348661,-0.247004160232361,-0.238548874366328,-0.390672738444909,-0.213326988568964,-0.173596169413003,-0.246580393859611,-0.195806040584604
critical,0.172713572901478,0.12599818120935,-0.0139325857684116,0.329067845280829,-0.0420725695359814,0.314954647518419,0.578469677189949,0.196299620331592,0.0118016960386053,0.138864091340548,0.37853070354549,-0.0636112834430047,0.11286729408376,-0.24696351150596,0.0805135962703679,0.0813383529742897,0.123805581777069,0.160958259270587,0.277385249212147,0.0679616700880251,0.136082025625319,0.0574372456494744,0.459305364202579,-0.387411494490538,-0.441577197262409,-0.0390649581545353,-0.0423264519141976,0.30063397674178,0.0169010864651593,0.121538161241144,-0.272861659119337,0.171558365803746,-0.399310258317886,-0.33725588829868,-0.329211016055946,0.100717860401245,-0.37245635969373,0.276455944138728,0.0847197162264521,-0.483410560106212,-0.30048138033612,-0.229914232862299,-0.362604706920031,-0.38442530224136,-0.209456717233182,-0.128117286702091
critical,-0.0337046278223137,-0.0902459912643151,0.152202828919011,-0.0896419971005297,-0.129654303866089,0.0160649488413299,-0.330760497664896,0.343411158513027,0.380729117829759,-0.468983057094889,0.364201564595197,0.244590188255684,0.461454443901708,0.111633398844775,0.298922251472744,0.597635702191606,0.523071160902132,0.496605850287354,0.0475225802946903,-0.0726694253881471,-0.0660897609700866,0.280584427831919,-0.304957886284989,-0.367986631229016,-0.178513095665223,-0.58235251560013,-0.380356859159033,-0.0835924810741122,0.0081414310070067,-0.743292261683617,0.0733353508982715,-0.284655284457369,-0.0536628072963343,-0.293362514655716,0.0863813366961301,0.277108566504073,-0.171156624258203,-0.0935598274461023,-0.0571793106367894,-0.0201740342945334,0.0203630413194199,0.0454558750475017,0.142061293433837,-0.026833849355776,-0.220945565025894,-0.630717075921496
critical,-0.0941713433206095,0.0231530129394244,0.206669150620101,-0.295031565326763,-0.496759182822262,-0.110718863420374,-0.165151314966062,0.355587154071281,0.27343565079986,-0.481012670697346,0.104807500282824,0.322123579030086,0.0441807681903568,0.0564171044258078,0.394810485120845,0.0971767366515177,-0.0065940738758063,-0.0301357212939948,0.206335129392619,-0.282827093152945,-0.0600167590354263,0.420231816155977,-0.220171095044829,-0.0657050437885261,-0.0040436862455178,-0.315520833951157,-0.0967062655517223,-0.0781863209307229,0.137300397713119,-0.123452999778602,-0.080570388809867,-0.215041754555771,-0.0377999340624054,0.220016394175026,0.0664576980514303,0.146356215557108,-0.197905968577671,-0.142705950355677,-0.0019018858186418,-0.0279727952768299,0.152476929934489,0.249615232035537,0.242317510542316,-0.0709292526579577,0.0752515889438662,-0.261396963303134
critical,-0.196365155768165,0.42935141475586,0.094400579724361,0.0623231410964547,-0.272591457578876,-0.288495349387925,0.0329257061149156,0.462769303106174,-0.0233105309055942,-0.350543976201722,-0.0874821861403134,0.182536135210963,-0.152996566124565,0.110678113625666,0.583246156611348,-0.161910900408052,-0.169861589214889,-0.119463233195285,-0.0321480151766854,-0.283544249667526,-0.194038762560605,0.153153387245232,-0.0635166339178142,-0.212146665774062,-0.322598127300192,0.192893318794069,-0.34367422271723,0.124118856793631,-0.0693740095901314,0.0303271408443351,-0.331704561008592,0.276938786547934,-0.209863867415752,-0.273958706023282,-0.0980572389444234,-0.132243746410604,0.0017827519483107,0.166681424948746,-0.1204821582356,-0.385238975541336,-0.0748554486446782,-0.308569584070173,-0.374739799615389,-0.091378981644358,-0.0294585181711438,0.0514415852040813
critical,0.0703246101098618,0.309359011816812,0.362247022875873,0.303653613120295,-0.0533567994558474,0.0339275385859236,-0.0752222115473219,0.358252204384856,0.117261545844941,-0.176252532055623,0.294257976106502,0.420834021672473,0.380380912250704,-0.49264588478568,0.341482266793677,0.333866774981871,0.353756534700506,0.278789738471876,0.303005967113395,-0.0619280432036463,0.315263119362011,0.471905518221516,0.148097140143073,-0.103137411955008,-0.190453268758026,0.0648479363257972,0.310798463319761,0.152761151497163,-0.0648965138101578,0.386471455202499,-0.0647702784452668,0.37786329000449,-0.240761407145615,-0.0194710123658308,0.254014880236094,-0.0227159715875318,-0.0615698498781709,0.192496097563114,0.0010464404665713,-0.286230985408127,0.0361838892860241,-0.0513447401243546,-0.18092102457829,-0.168916322024871,-0.0137287535811035,-0.0071425839671818
critical,-0.0811581631048976,0.140310494101772,0.294026240208902,0.208654541869933,-0.10207409779594,0.0697113816001213,-0.154969660023315,-0.109293145224421,-0.125966005487192,0.0154056368947709,0.448959378169176,0.0900710225891044,0.0403295736785382,-0.411470932184535,-0.110324681607509,0.0769048081398189,0.0497125708945,0.0590331179377658,0.064679315982047,-0.0123215086842673,0.362761017805225,0.265610926770529,0.139497332776753,0.211541755203359,-0.121334126192496,0.254279263026915,-0.0863561316692546,-0.239086007120523,0.005367826638189,0.171542147601038,-0.0159563831772642,-0.0067122427676666,-0.058107730211149,-0.0703027821824719,-0.38381072260448,-0.109874202779109,-0.0521997490721732,0.0213023034100916,0.21288137130583,0.184921727559944,-0.207119602841784,-0.0459600751799204,-0.423211767166104,-0.109850743399206,-0.059504563271285,0.100070901082147
critical,-0.0590744858720406,-0.0399706416886364,0.243118567606916,-0.083491705871931,0.0676006027290293,-0.177715161916068,-0.180467070218526,0.110874190732313,-0.0598961879615238,-0.15911112871939,0.140782190149885,0.209650855011345,0.13394677370324,-0.30945300546288,0.140531886649417,0.242354876811008,0.180873500620063,0.174800464527793,0.135209698063178,-0.0943208389253763,0.254496413514867,0.337342723829458,-0.0987668962842616,0.175469744382835,0.160911250973467,0.0593025461987856,0.636007779270773,0.0830617130093708,-0.0204341001906657,0.0740712810502166,-0.287485180824858,0.430085537991769,-0.0692833732336319,0.336069160628731,0.332680926988566,0.122886492646372,-0.0544318253980054,0.320094342914945,-0.590158364762447,-0.563351527923169,0.170725707930311,0.132604169751937,0.635692893277273,0.0092815031848809,-0.0061044631580391,0.281105067613221
critical,0.219093110048488,0.235880427380209,0.198235518810938,-0.059940041791329,-0.137752205785094,-0.0391790756510426,-0.132934065338175,0.16555056758215,0.152768554766309,-0.285963317089302,0.210169869426145,0.45755343797603,0.328812164740976,-0.47772680498211,0.226966670466961,0.315265588703491,0.342081901585419,0.255579827941489,0.151796578951733,-0.253742382603669,0.33216823851568,0.347018420057237,0.0078861384018081,-0.153420007686655,-0.268749187788508,0.0645824295052965,-0.0075051469197673,0.156170075680086,0.0037155422433079,0.16172679292391,-0.316524613169339,0.276703193139599,-0.250980762798091,-0.236475360323689,-0.22841228844719,-0.113690651030523,-0.111268855763334,0.206584193568847,0.352824236371744,-0.371989557087975,-0.399906578575563,-0.168345667211162,-0.434956323428506,-0.148704071112159,-0.40302995745487,-0.0276474037859484
