group,CD86,CD11b,CD33,CD11c,CD45RA,CD14,CD16,CD32,CD69,HLA-DR,CD64,CD1d,CD39,CD163,CD2,CD18,CD38,CD71,CD107a,CD35,CD54,CD122,CD49b,CD49d,CD99,CLEC12A,GARP,CD328,CD82,CD88,CD224
critical,-0.0587414318930625,0.251532016347894,0.270392620572585,-0.0879797527485889,-0.212030596184851,0.456490006499351,-0.258261797273597,0.111635358747584,0.312067801642044,-0.218658827287726,0.234459691151693,0.245166774475253,0.113130821592536,0.111483582856771,-0.0443865241004772,-0.116361284323669,0.291482914419387,-0.0113072545471512,-0.0888844373129076,0.359416176246107,-0.147764630270622,0.0593236726427148,0.385018552946504,-0.174611423014505,0.349844549481463,0.195033018073953,0.349593786006168,0.184847672752916,0.256682389798397,0.100290888368575,0.267376996681789
critical,0.26661870442972,0.0602661706456704,0.115699053620449,0.465628825659069,-0.0359852096964074,0.29110526723585,0.0860917888374673,0.303735821924736,-0.0344473763485707,0.311236520475805,-0.0344854192760221,0.0828725178393224,0.185385243054045,-0.0849116326734932,-0.275056688451193,-0.157002022663142,0.0266877421689838,0.100599452606973,-0.36646115794234,-0.159638788776506,0.0406192260028735,-0.146490699230567,0.174459414800516,0.0065714949162364,0.0331276912112501,-0.0170749981984367,0.0835747779001123,0.0235374583205137,-0.0263196434069629,0.452512600632564,0.0102663975875402
critical,0.333831932718678,0.131863153002515,0.109187649818664,0.324028059502975,-0.331130271790088,0.432071707551915,-0.0010139759424824,0.488416181562711,0.138430256666962,0.126122014287359,0.259988307470145,0.27909300596041,0.150728633448992,0.367726328224629,-0.184388947609171,0.124277163263148,-0.192978541326859,-0.0501032943942503,0.0200902635527517,0.18888389491515,0.213564156162095,-0.100948710628144,0.143678183380116,0.0292423527954266,0.0200828393777342,0.0920389614256763,0.110403117108957,0.129843673719865,0.0793136629085828,0.431680103868424,0.0930918232369347
critical,-0.0557802189078201,0.357690818339483,0.257546722958975,0.457921261870382,0.0177316349670155,-0.236844265079569,-0.122874672290485,0.125005553551949,0.163083531415511,-0.368428606665202,0.0645513833435726,0.0822135740437681,0.124835396417293,-0.55385441986587,-0.222793602688316,0.170264609151379,0.369225165725832,-0.0473422047039883,0.176591473245638,0.38285494822626,-0.155167593965169,-0.0833885886833332,0.116010052031664,-0.395220667755903,-0.228831560856331,0.205358361792383,0.345829656414958,0.0164138311357286,0.276848227285909,0.130133290418109,0.307548301345885
critical,0.271975741822655,0.0981858444278715,0.080119024113511,0.388706634877655,0.0141032701681926,0.06052331400953,0.137565849408121,0.212572903866144,-0.184187564931593,0.231781104360734,0.0680610856041738,-0.121002294533217,0.241053437494143,-0.0213504908890943,-0.178522547341783,0.18387812159221,-0.106928364028771,-0.0612814000286091,-0.10358636700461,-0.155703215573808,0.388388638746994,-0.0910561711470082,-0.0537828170224424,0.273183814777695,-0.161257702391276,0.0857857986216842,0.0327504019066131,0.0229412477172136,-0.0867842598273607,0.307234208088211,-0.196618369711697
critical,-0.183985297498374,0.558003248661781,0.355872798649522,-0.09595532703102,-0.129631570679531,0.416195694753269,-0.296109824625751,0.0246290743106517,0.502990071382865,-0.498001420980774,0.122656747392118,0.328178608854219,0.133809249358671,0.0379842626392365,0.0943932437537584,0.0512008367274346,0.518475070152252,-0.210942865382034,0.0190313580157898,0.621462847363708,-0.331850378068827,-0.0048039225511357,-0.0137998378992857,-0.573645570324593,0.392640231915266,0.0135469149953464,0.0355233820818057,0.188300237201151,0.429475990219675,0.0180594577748409,0.361647824917669
critical,-0.0721238595800812,0.241064202677058,0.263683288198913,-0.0815703025502325,-0.0205619526431756,-0.190924601755792,-0.18378375310573,-0.341726792439381,0.40171784647945,-0.578882592260987,0.0736500187368329,-0.0062861462948215,0.154684663912583,-0.0381508294596201,-0.0502724176987513,0.176111744002177,0.262682004245659,0.538176999197075,-0.0192460153115384,0.578478096275551,-0.341487637491142,-0.0497746484856347,0.196150251965573,-0.408449762474062,0.274347448722559,0.12392750715696,0.242117674407306,-0.177669894550108,0.287053035844509,0.0334175613996617,0.230990279273618
critical,0.0212118130636284,0.39814347374144,0.369275755520149,0.40984676586242,-0.0114579705041812,0.177413774018408,0.112048579698405,0.24456623738944,0.0359908099577846,-0.0472464674089385,0.221290370456495,0.283388072741203,0.367214733907266,0.154826930409116,-0.238460352352423,0.24612587066842,0.247329686023946,-0.161986866649323,-0.0488827762923479,0.21475497024656,0.200950123068222,-0.006720867132856,0.0436508351394186,0.0045732073876364,0.0606338766304661,-0.0171903203263125,0.269454633023478,0.0994180661539729,0.291356380792867,0.39047775868658,0.275297731801226
critical,-0.0104852638390937,-0.0238670339192435,0.115260127048523,-0.0295739214909021,-0.0808715836884076,0.0933965230778702,-0.24067609313323,-0.242617710786218,-0.0209154770778891,-0.120073416974743,0.0101022060757353,0.0941309760490594,-0.0543364074852916,0.210896696991147,0.0250455996604306,-0.127937545513616,0.0559690279474403,0.0257933887529347,-0.302496809677979,0.054897557611807,-0.0217181395891879,0.0702260555506914,0.119432111058855,-0.0157031319826618,0.321436988909085,0.0910510876442294,0.134929545531106,-0.0586682694413111,0.0423688524828085,0.0067540086456716,-0.0140079513170468
critical,0.0896244757907382,0.500621298980325,0.430833925257072,0.388867333962838,0.0205037413150599,0.342179222037542,0.0216681863121131,0.356411119085489,0.514299670765115,-0.123499724533375,0.3516427239429,0.265129170115065,0.235409411007823,-0.0861155277533536,-0.0937725763899935,0.348715030034215,0.341632609938879,0.0335969369512917,0.0102004961861691,0.627355319943858,0.204602182142114,0.0001156897342133,0.319238597094194,-0.122428291160828,0.191415452902334,0.212822740540802,0.44011922512711,0.303612403725713,0.403976095697789,0.386712207222967,0.373155611232236
