group,CD11b,CD11c,CD45RA,CD14,CD16,CD32,CD69,CD161,CD223,HLA-DR,CD137,CD163,CD357,CD2,CD38,CD30,CD107a,CD35,XCR1,CD54,CD267,CD45,CD49d,CD158f,CD336,CD307d,CD138,Phospho-Tau,Mac-2,TCR,CD88,DR3
critical,0.125283488206361,-0.214287235464046,-0.160898387829781,0.236215329424737,-0.18473774208389,0.0501702682132081,0.165621934287931,0.528957217489127,0.526889839741755,-0.426613526132181,0.516059843880094,0.207062886738521,0.510277793333584,-0.0452453253434538,0.26689745449421,0.548977004542946,0.202003934404757,0.258722537374259,0.523661766285503,-0.287348823164785,0.538738954337872,-0.396519885108341,-0.326736457878103,0.501155501093546,0.523030633046757,0.533214039055409,0.514444273955041,0.509123392277575,0.507169600465303,0.567932131509259,0.254871998042013,0.518814415800086
critical,0.492679648660572,-0.328878966809771,-0.0110424233130829,0.451192300720829,-0.330788207678212,0.141194013130279,-0.0697774299409119,0.0412951764143944,0.013980498080677,-0.0582605539817393,-0.0099868335633176,0.0018053378309453,0.0348190933943628,0.218144580653133,0.533051440975616,0.0243975977642951,0.0542751880653105,0.356832970889977,-0.0104622641987079,-0.540690025386589,-0.0274662410186299,-0.231446986266214,-0.503458752369149,-0.07499494607984,-0.0664338038224335,-0.0028236288020769,0.0298843126704434,0.016064295889554,-0.0023153817447905,0.0284659011536161,-0.190476191077058,0.0227178406043149
critical,0.128502511646538,0.273480893455133,-0.470612586411688,0.119060169398873,-0.269235740748084,0.214055043964082,0.205626949366373,-0.215144929130054,-0.18886015949188,-0.0616294784206182,-0.184323802029346,-0.168199232100783,-0.32727462768179,-0.273946340232935,-0.0681376881671338,-0.107128277735499,0.242675027297054,0.243614773865178,-0.130211168282457,-0.0406217026399522,-0.181093457845585,0.0521288197747569,-0.37000493203608,-0.243684460260736,-0.161185181312041,-0.228836558745033,-0.266319715561391,-0.165657593716053,-0.178529949329787,-0.0459296324531816,0.271968292407337,-0.203428622233751
critical,0.322456113781942,0.31242404628248,0.271848473131095,-0.0204723930612407,0.112376112739544,0.324153268933404,0.003846013502017,0.149952877926384,0.183119066614722,0.087844742124143,0.122034877474085,-0.5333605248516,0.154442281280872,-0.0470345802834372,0.300143105858046,0.162938768880222,0.214144801616174,0.102738982846543,0.239238608699846,-0.033591909606819,0.182296509483051,0.256490677728731,-0.123884566905265,0.140934012889067,0.157101058024321,0.300555117282744,0.338842193824419,0.278715999844414,0.231914388206873,0.405005381153827,0.304336903311553,0.256020641144581
critical,0.0892093605889921,-0.137079438448342,-0.0689790423280344,0.0988854316686141,-0.190053292496846,0.0767431181548381,0.347608424824846,0.092185691453869,0.110583338100065,-0.299027811820221,0.145678460503951,-0.139062350080315,0.0188109232666965,-0.0980273010147459,0.236980469653596,0.134345157466242,0.0436576330746439,0.407898828164857,0.130221058025653,-0.223335110877012,0.0941747807781015,-0.175559898114727,-0.294535474275933,0.0266782267163799,0.0117545078732781,0.046522633167118,0.0481059604433121,0.0645500417696264,0.0707698467908213,0.0855744548377895,-0.0255234328691098,0.123822053376672
critical,0.206541376951192,-0.32295049431709,-0.148834928217893,0.249184269869418,-0.334197911915866,-0.0343157231129079,0.076335940825046,-0.0486567161765693,0.0323748184007883,-0.186746513713192,-0.030776448469005,0.089119469927076,0.0547468883554444,0.261002553868748,0.247090519969365,0.0218739943166397,-0.061245664102069,0.0938785045235138,0.0072367885441961,-0.28147963886558,0.0096435037017243,-0.312507316953392,-0.223004211894834,0.0073609897676193,-0.0084408571022588,-0.0041903923616964,0.028257582064004,0.0046254794679193,0.149561365378817,-0.005979108027209,-0.329805860819828,0.0156110397854239
critical,-0.187540256280385,-0.0412665455410812,-0.120183989338554,0.0792628255581878,0.123810607727767,0.29651197644852,-0.163092954195549,0.0480335858997431,-0.0869894996390253,0.287543313103191,-0.0303217142808083,0.0921797173670384,-0.037912207010756,-0.0011380145785,-0.327726921863778,-0.135831289288678,0.0174860447275819,-0.270756673177344,-0.136414781959755,0.298073283700182,-0.0270307479069474,-0.0147668376702639,0.151358578343572,-0.0241006357793647,-0.0516535116590531,-0.136679314375585,-0.12980881775951,-0.0919603386678765,-0.0979253067216673,-0.227783867901393,-0.1014041478492,-0.0400272646779734
critical,0.38685819235916,0.371025162255902,-0.0012004575185355,0.406297801254194,-0.0163169753591421,0.404156980598513,-0.0353807827559038,0.0717103420945526,0.243149844257964,-0.0887247008262727,0.127493397569288,-0.0173820762561106,0.20357017723992,-0.110800678764482,0.0766416610243041,0.259328876698589,0.0223217797993869,0.302925388538459,0.252076076801346,0.0406850318773885,0.0227592657994834,0.251047322754898,-0.0471812275420733,0.121177804086542,0.136014231972865,0.284327781819941,0.281421516991369,0.280832522565167,0.249776919428732,0.405138588265384,0.370555632705619,0.209647013141496
critical,0.349378094699295,0.204177599939678,-0.0636200615879069,0.590514576810141,0.0689678086260629,0.312131149548494,-0.209382229579756,0.0209922550204039,0.041311428828046,0.192493908050131,0.0154861731118493,0.0714753891219961,0.0728727693121381,-0.0746256861048514,0.297634229166427,0.0740907417536211,-0.518600841013667,-0.303275279110116,0.0118249816336071,-0.583198399393173,-0.0075542001740606,-0.153953455827844,-0.228967189930434,0.044960168881364,0.0186875611529675,0.0881850165351564,0.146055611064828,0.078228609339635,0.0548393006348604,0.201087793461787,0.599083752212377,0.0330403421527002
critical,0.229658041979101,0.147963736769659,-0.0706560246976501,0.325403676612479,-0.190029470803212,0.0156403507206217,0.487892083438755,-0.0722731707007656,-0.0101904451592302,-0.0825823536077706,0.10400090386293,0.20725254767596,0.0103926730009632,-0.0424932176654966,0.0881002706522165,0.0106917358365388,-0.220090704061275,0.490793699509544,0.0269678267175574,0.305831188302683,-0.0423796872935703,0.097494046308515,0.0338149907019175,0.0028288484968509,0.070011215848077,0.0255185640274694,-0.0400960915785593,-0.0794906612984968,0.0414476424762706,0.130188513509939,0.126433266137666,0.035181055413322
