group,CD11b,CD33,CD117,CD45RA,CD123,CD14,CD16,CD45RO,CD31,CD69,CD62L,CD223,CD95,HLA-DR,CD1d,CD163,CD2,CD38,CD71,CD155,CD154,CD49f,CD107a,CD35,CD58,CD235ab,CD54,CD62P,CD106,CD41,CD83,CD49b,IgG-Fc,CD45,CD36,CD207,CD49d,CD305,CD307e,CD99,CD94,CD82,CD88,CD224
critical,-0.558131569362126,-0.634759110130682,0.133038584655309,-0.282067432345838,0.119030638389773,-0.592436314789353,0.139016301266722,-0.15003293803828,-0.163426680719907,-0.190569889917269,-0.297289709361822,0.0745957912694028,-0.421610046574127,0.0658336866370559,-0.163627746783013,0.0705271211930619,-0.196937559793825,-0.630457691635945,0.20078803977582,-0.199737819369521,0.134464629121219,-0.244322550790049,0.168354594138079,-0.458457696430293,-0.302025735890521,-0.365978291092327,0.172882335675418,-0.235510164180686,0.14926100887992,-0.305113135609959,0.139054994013959,-0.332773465022407,-0.298334129828777,-0.108405048963534,-0.526860846711069,-0.0325259973449455,0.0145850636274745,-0.16413800654121,0.195982358553182,-0.627809966580449,-0.0274544709035918,-0.371427085442972,0.132243068930912,-0.326776795846104
critical,-0.566121291573981,-0.485469866477303,-0.359278464729915,0.308312672425506,0.0542176578644725,-0.614870746689145,0.378669132397758,-0.400312758061567,0.189549827256572,-0.172892965298037,-0.0538203524439225,-0.401969331238306,-0.44152124526713,0.0575503482417309,-0.511306062521707,-0.309126040082632,-0.0789656357950768,-0.638388160461592,0.0314727768870746,-0.200100649893968,-0.353384037308472,-0.0525319471582222,-0.0805057572929208,-0.547349786448458,-0.540796051898359,0.123709034299484,0.352843578952083,0.208556241306937,-0.338837585576637,0.125311403175617,-0.324455214246714,-0.107513757289739,-0.160398881577693,0.40793154672657,-0.474886243585002,-0.385578961936697,0.406207346013866,-0.190296192741591,-0.282271607253194,-0.512659552112802,-0.105050335014634,-0.512397394758395,-0.085973891359589,-0.517457997314031
critical,-0.373557541498078,-0.346647402447741,0.0439498805055469,0.165430351785782,0.129125403985487,-0.452399889910133,0.371253025295306,-0.0756556866701658,-0.41549006225084,-0.321531182962007,-0.0005249704313768,0.237292560887535,-0.378285809940303,0.173531675211927,-0.217709272685439,-0.407825539301448,0.230333249524054,-0.202576899332773,-0.092075952946354,-0.324947449203657,0.240727272843895,-0.184434581421302,0.347927092800264,-0.410976013348339,-0.207999268410767,0.282436985433418,-0.0623330319950454,-0.259712900249329,0.183292256190943,-0.236773935082,0.206205786569491,-0.285465768276497,-0.341097401814303,-0.0135254054406271,-0.309353402253333,-0.114262716219055,0.245304710606973,-0.399088816871129,0.149413385600976,-0.350991403745087,0.27006626438861,-0.340718171385484,-0.243392724082467,-0.170650892994398
critical,-0.357571025030407,-0.270494180994154,-0.114693523985705,-0.0718888827485734,0.341000465118616,0.271011866751112,0.0665960375708356,-0.2635328069109,-0.12621156372,-0.197393440510357,-0.0366327511253885,-0.0743936538342089,-0.323537856032892,0.364274617152315,-0.107769781738439,0.535301174005437,0.184840915798799,-0.393079023584657,0.011513976649849,-0.0624975390229944,-0.0916660862407268,-0.243392260174725,-0.228475029469518,-0.381259497540821,-0.126101815905447,-0.277676897150953,0.134298417796022,-0.178904136485374,-0.0892082518305389,-0.197342778790019,-0.125901775160633,-0.147007999376032,-0.164126959057666,-0.0422124484916945,0.0565951659428537,-0.263172773393359,0.371209728482216,0.356770802524259,-0.0038706481818621,0.195822858116786,-0.0310280836928217,-0.321916004329676,-0.11413305867468,-0.315798718762717
critical,-0.111950596775589,-0.016081772333266,-0.0408546331851285,-0.0450293282815557,0.292509762613912,0.169915083062833,0.0419476541055552,0.0989500630981494,0.2069773689888,-0.0210494551917565,0.142383954335538,0.0356825575712218,-0.0528835293173844,0.417524476316575,0.179262635461214,0.224255524430207,0.08962912383657,-0.0794103445418402,-0.0699479893040263,0.0978642733073752,0.134315773689948,0.225262782308094,0.0636461412440095,-0.167632597499461,0.152416746976442,-0.175836916159812,0.303249781013444,0.251232740598763,0.016445150727103,0.260931624172181,-0.0341045184718056,0.245872149404781,0.0660137622748917,0.217252782181143,0.0683334468927399,0.0350075904247388,0.265749694332041,0.280354405941484,0.0054910217930896,0.0205843121830108,-0.0977507417272736,-0.069317215723753,0.125961470677777,-0.171745750308301
critical,-0.534820249406946,-0.485975755781785,-0.135247995187934,0.0935653198704621,0.456958577426553,-0.43925859219081,0.21885950010034,-0.338016922640006,-0.0600055318683077,-0.672767380112362,-0.216910590540035,-0.157143117201968,-0.508482362005685,0.495663880666328,-0.409453003528376,-0.186603344015158,-0.267772890706253,-0.599727058326659,0.107345786202251,-0.316834642538314,-0.133271934598327,-0.201274386775624,0.0162554853916953,-0.733856966122507,-0.351359532536875,-0.10530653133086,0.185260787917486,-0.196870305228065,-0.125781727419969,-0.190675777954876,-0.0217480261427424,-0.195936203295733,-0.222893016683509,0.166079439646799,-0.484246899284654,-0.260306330461433,0.410871537361112,0.0837527447495714,-0.131044565127174,-0.564022380593147,-0.0987093841203464,-0.499953165981928,0.0033111535220339,-0.313718210790577
critical,-0.225275348243129,-0.322841942523979,-0.0720521462775649,-0.178798403287469,-0.119445969536241,-0.286293718833965,-0.137859716647748,-0.135665263633748,-0.535117667891776,-0.436250897285533,-0.551758418451012,-0.151722014917017,-0.388975089955388,0.273734826927609,-0.225359944025505,-0.540155931012003,-0.0061896256122597,-0.333553171578216,-0.513750986504035,-0.324293463483626,-0.183898616429338,-0.461011535892511,0.490359207568076,-0.413258781614538,-0.270802328661704,-0.0651214432813295,0.1100129228615,-0.495502446422223,-0.0693944668688535,-0.459594439871966,-0.0605280209105368,-0.41523415722458,-0.183934610761952,-0.107543083078266,-0.169994160263906,-0.190361681545371,-0.0045843633926333,-0.365566850943353,-0.126779806724649,-0.654712884326909,0.0092866063250352,-0.362283071929255,-0.176596649881937,-0.207778306356946
critical,-0.402656699030737,-0.317409726175863,-0.0540826555110026,-0.0475699378877895,0.249179829159337,-0.0818196865353705,0.0742087650112698,-0.202015472452497,-0.136290084056656,0.0493705014330824,-0.0263410934136225,-0.0820841720417298,-0.221643668225222,0.374668478735272,-0.222671075238069,0.016608636048154,0.272958391657783,-0.234544545685291,0.0808429885368582,-0.0743211365326185,-0.0365289078137777,-0.0869742122150194,0.100362514849867,-0.191586718571648,-0.144257415576805,-0.26735594559569,0.0669968611496559,0.0496766099730698,-0.0043094053253952,0.0555280700545583,0.0007900634270424,0.129867043065831,-0.17023398423702,-0.0612760560224204,0.115392473368983,-0.126772358540261,0.235465943016845,0.0235147714422432,-0.0335635825648026,-0.0173771271331629,0.0433097385974196,-0.257198752048424,-0.217193177076538,-0.21704392749995
critical,-0.185615225354126,-0.256229691796074,-0.163778041498324,-0.0661361567761968,-0.0032121321545613,-0.472588824297685,-0.0349411298679532,0.157121329875491,-0.109759303298253,0.0244127616583369,-0.0277475222412093,-0.135198773599779,-0.172106800424586,0.0302357408162201,-0.308013548820609,-0.230751750691235,-0.0242618916306237,-0.455245742868763,0.115189382264595,-0.0575689277719854,-0.162808516815931,-0.0898668252156064,0.532506046829364,0.207535250066076,-0.294536263581064,-0.0477812549966974,0.538267715091955,0.106689851960828,-0.193094066526577,0.0057008140600722,-0.100646026529886,-0.174574222046107,-0.205770081292904,0.187814766474901,-0.241696528828922,-0.158971571967743,0.20944182976859,-0.257624126110264,-0.0481749520863017,-0.481142525816881,-0.162685566272538,-0.247999105302893,-0.482879198094534,-0.212611994622712
critical,-0.506614640502979,-0.303243647260504,-0.0678153077640234,0.0176784388517721,0.246011992218326,-0.103384675283204,0.0897825644818879,-0.203841483926366,-0.204908711080228,-0.334002834165478,0.0260364022824997,-0.159363834634444,-0.263276845875289,0.300955894361079,-0.114407079094341,0.03408460716777,0.146060609373693,-0.422780110492895,0.0485505335716638,-0.0705659082407544,-0.0577049191347959,0.037517629943253,0.248513992540194,-0.463754314915542,-0.246258094594463,-0.160605235221934,0.172866678759718,0.0494221771581592,-0.037591391759148,0.0256310923441173,-0.0390772640689525,0.0070616376226814,-0.175868138518131,-0.0479695117321523,-0.0440761053592213,-0.152987717196923,0.412604790216489,-0.19518766902778,-0.101268144838473,-0.164155460486806,-0.0503688019588718,-0.338703456720734,-0.276076398007353,-0.258835916382027
critical,-0.491733491612327,-0.295480459634211,0.000522716828576,0.278562747367229,0.19347011613863,-0.159540002121342,0.201346380760972,-0.24295077413485,-0.0495849818701229,0.118825125847786,0.277430000435897,0.0689257078321337,-0.151896140655337,0.137233657188124,-0.231724095855256,0.303959962119903,0.240299201158973,-0.0605845595040646,0.119767435214234,-0.0059917372680942,0.14613658976295,0.123171888330696,-0.020608185476971,-0.277255921351099,-0.116482774686274,-0.0384144353331752,0.0196423475584347,0.186496070575906,0.10997080781505,0.129721514454635,0.072975415936774,0.191292878369167,-0.207106502075371,-0.085739734885686,0.258531777908765,-0.143793607339372,0.292181395116883,0.0930351499571558,0.000353843300681,0.0568064616852607,0.106788150991431,-0.231607477691176,-0.336726937077333,-0.174661106053316
critical,-0.16952912450108,-0.147140940627942,0.54800624972798,-0.468097460284808,0.453705066924178,-0.13417003223145,-0.320033930779712,0.0601869099974946,-0.0094371484124226,0.153974873238944,-0.0941239569332477,0.536165291201607,-0.0649360401856469,-0.10607624411061,0.258650160622361,0.328901347099521,-0.265371993705307,-0.277205937218255,0.308706619027362,0.256782090158655,0.553707593128694,0.027850417732614,0.311179094885305,0.124654917692863,0.328435095009145,-0.530035097251872,0.126099322100089,-0.0385410527326008,0.669387517130232,-0.250076955695708,0.509272162513949,-0.0693950869431581,0.145810430331559,-0.532438242069678,0.0467415606803368,0.360973390558641,-0.162758452226594,0.0719704454944903,0.553048701413756,-0.162799118618822,-0.0566234371578772,0.191476598024884,0.376900017807919,0.201171572141505
critical,-0.100887553928975,-0.144787377135662,-0.146620444196508,0.130884441782185,-0.0620472316213933,0.11420356194025,0.0607026710245926,-0.116892811150182,-0.249853907683228,-0.0916441874895214,0.002996040254481,-0.146174190106788,-0.142955849789859,0.413343501811999,-0.0677303322595495,-0.169812531518758,0.0628118090338815,-0.207058080937321,-0.0293783510205214,-0.145644215788009,-0.177081637353901,-0.203102712966745,0.0289102611469348,-0.0854908274884699,-0.140157642546888,0.0576307528789014,0.103405350233434,-0.11213680818756,-0.163108245701521,-0.1085580930297,-0.128623499414506,-0.192872000147784,-0.0963962916244457,0.163080211508508,0.0560489433560227,-0.231302755352796,0.14197283578883,0.0217248539483069,-0.188660942341378,-0.116990785151957,0.0038527874166427,-0.164129636595353,-0.0327126048656537,-0.189556924762203
critical,-0.315017681830226,-0.531927264973592,-0.274436624276519,-0.50216693246097,-0.19676717582744,-0.348606624216997,-0.184710823437343,-0.0300107904882903,-0.605529066147399,-0.374850080694976,-0.40035401521059,-0.332768830280419,-0.522383144879557,-0.0212122207380266,-0.403063628819958,-0.475112177015661,-0.275873628325679,-0.5565282669281,-0.28249550224604,-0.55691426128895,-0.388833063571333,-0.52263643911046,0.395672981563821,-0.351111487399193,-0.447837682769298,-0.154227217245092,-0.21732272666642,-0.508301303896106,-0.328568961580859,-0.500403838562321,-0.290158733549871,-0.526917048514732,-0.458098240884998,-0.351905959144879,-0.490695975201986,-0.514599063923646,-0.324961020023508,-0.662650142527461,-0.247322236213287,-0.714838671525488,-0.236235122843364,-0.515374952471998,-0.220365792628507,-0.326701364135876
critical,-0.350473240819912,-0.284184621762264,-0.076869727867417,-0.0327757722593355,-0.0056116912581715,-0.339992907286207,0.258284071012714,0.102761355536835,-0.358516683743882,-0.288872975525986,0.025342739702083,-0.0288011199774107,0.017124681868715,0.084485147798046,-0.133654431847779,-0.356495254031141,0.134643671371608,-0.182680792736115,-0.122442832441364,-0.111531143706556,0.122201160294101,-0.236905185480327,0.469609115622783,-0.243707346341925,-0.23560378134542,0.115899100009915,0.154003267770575,-0.271096841722974,-0.0420590047485881,-0.32886080831187,-0.0146846810124465,-0.401555266483323,-0.24948368872959,0.144047980437383,-0.28691104423993,0.0495536938394062,0.103836705466224,-0.393152578969985,0.066540523694964,-0.516787184802557,0.0530592677803285,-0.472230568722136,-0.335612166433686,-0.226604977547414
critical,-0.252788928416294,-0.466182773202641,0.0871233193077313,0.202090436789344,0.133467270679624,-0.13523046623473,0.237791799722185,-0.116262926116668,-0.196253677239855,-0.0176249073011588,0.0952155426038755,0.104581764851598,-0.162819928750526,0.192489202062785,-0.194449843577963,0.193388167706235,0.112989067300624,-0.385108267486862,0.0598977690647469,-0.0529792948434462,0.142049032700377,-0.0959694077981394,0.368388007578889,-0.3998359561054,-0.115196804339868,-0.0391287142173139,0.174523801437523,-0.0773716623359376,0.0833564034658451,-0.160161795536239,0.0470339664619467,-0.108398571823015,-0.092383673600853,-0.0158133030444596,-0.223419538198227,-0.0102121127721276,0.152394398351078,-0.140157668657514,0.0979700302515323,-0.136838435831403,0.165854868271157,-0.381111176305137,-0.152782307867403,-0.164194581139699
