group,CD86,CD273,CD11c,CD90,CD117,CD10,CD45RA,CD123,CD14,CD32,CD69,CD223,HLA-DR,CD366,CD163,CD2,CD38,ratIgG2bKiso,CD154,CD35,CD235ab,CD169,XCR1,CD106,CD49d,CD307e,CD319,CD99,TCR,CD82,DR3
critical,-0.0864601809321783,-0.234773196634637,-0.142751056071271,-0.237319817273559,-0.246500609739718,-0.253017935875729,0.0922053283236732,-0.307647454699312,-0.0412932458357217,-0.0712564841286899,-0.383674129768971,-0.237418325661384,-0.120492515081001,-0.337864295596499,-0.370475441435032,0.0028909533233977,0.0579941272977058,-0.210235491689399,-0.308171129847744,0.0287602802592051,0.155816261586493,-0.277883573745699,-0.292467365553358,-0.231357320232641,-0.32885035072291,-0.132203593708714,-0.251018132390475,-0.158865594989495,-0.28757640586675,-0.157302670168909,-0.233172995283268
critical,-0.334255856423291,0.0595245497763336,-0.546366660416979,0.106925407273726,0.0728925258597968,0.0990678682847652,-0.150668521816139,-0.258998001760944,0.0365963530389288,-0.211719855853542,-0.0322541460663599,0.0860845594171884,-0.399862035988575,0.0056658250677275,0.0578982704017082,0.230211765485416,0.300099314161369,0.0570313139553443,0.0956408030166167,0.456147790679662,0.0206777611157529,0.0040385554316396,0.060944122639421,0.0800126221561162,-0.399140038674962,0.138557743141803,-0.0869716326506802,0.165320622453308,0.0224035412406902,0.171572249259163,0.115034588490628
critical,-0.171478506659077,0.081449221852871,-0.109888302026425,0.197089889120844,0.20472672962588,0.073512341774392,0.243634768136235,0.130849927546375,-0.435351341573716,-0.257361211078767,0.0924459312986587,0.215071051932589,-0.178659911609942,-0.0409370072344272,-0.500617962201198,0.127826008019995,0.223915262435344,0.0006480098525971,0.187513151297532,0.0786832041115891,0.235364365580898,0.0091369142086102,0.104263212476443,0.142427780018151,-0.188375761635393,0.0745740651732459,0.231221684504815,-0.165300697294335,0.116510790462484,0.0208821391891997,0.186710759269145
critical,-0.406369163517147,0.0173995595371883,-0.143541820475512,0.117293764834583,0.0503625795596183,-0.0125022037280954,0.0950513911576076,-0.175126417711606,-0.429080454708477,-0.525313527793048,0.139450897377178,0.0198995743362648,-0.438507038738663,-0.145053898364324,-0.607684616702782,0.098912882551976,0.0480430857516977,0.0834754922609511,0.079311138283838,0.198233225983758,0.0427555985724379,0.0376137289461141,0.0494755830084712,0.0439186821344678,-0.370063490925127,-0.0279703320248279,-0.0329813835941508,-0.14225421465213,-0.0107471877996247,0.0622323674453611,0.0578151943534868
critical,-0.0727144387884729,-0.036447743133648,-0.230176884503348,-0.138987438694258,0.0235077578115149,-0.0163312352379708,0.0310133520463624,-0.219747834415423,-0.153240158820927,-0.170505174257994,0.0597366592037374,-0.0290699869451447,-0.184174622966781,-0.0156236347448465,-0.0147347754943914,-0.01662970400505,0.0398450072101892,-0.114576172460326,-0.039501686107253,0.160639554538392,-0.0332021537277543,-0.152913827635742,-0.0971702291559793,0.0120871404568625,-0.0606381891379724,-0.135506620834575,-0.13695986606203,0.0682729334236705,-0.097888956896195,0.0626037269682455,-0.0664207500336935
critical,-0.244330342654647,-0.114479533296837,-0.427765107836791,0.0608069298583105,-0.0032273111069707,0.115544150587443,-0.0957685410421842,-0.626664664825065,-0.0111253039806082,-0.3338249029069,0.236307302372176,-0.0300969511749482,-0.71150663002615,-0.164702963106819,-0.113593597759503,0.107455122055626,0.314991808950011,-0.0247394775621796,-0.0004820247599769,0.275583585872689,0.167363965493684,-0.0003208090857696,-0.0206606922119756,-0.0033596012426322,-0.613625335638691,-0.0727289484502095,-0.184718118035298,0.169310189939883,0.007046746160432,0.194833581098649,0.0327204468248994
critical,-0.0764971437830511,-0.1060966074505,0.0132814951864829,0.0280909327743183,0.0648620599897282,-0.0567776677608175,0.0862307812066056,-0.250809396555927,-0.256318141793372,-0.376594490112669,0.342638082212676,0.0296722804517375,-0.444042147207718,-0.0091422510889226,-0.171914886396863,0.0296216676079331,0.246050247334759,0.131781054809756,0.0648859817499017,0.548652022409122,0.0426423623025605,0.139743577156766,0.14169104222979,0.103315295280503,-0.370331329888536,-0.039142883878293,0.0612138115286608,0.126468703858706,0.217045418274977,0.226064714921954,0.0546271342970333
critical,-0.0480646888999497,0.0046178107998504,-0.243721529395432,-0.0022644195084025,-0.0060178389534988,0.0117130860927451,0.113180859956808,0.0533961109022103,-0.404342921627661,-0.593464740958954,0.10889543676957,-0.0416479261339868,-0.351889850900127,-0.0488448633529919,0.205206142468452,0.0872348203968991,0.237763830391687,-0.0652140265295559,0.0108596318209779,-0.0735521661273616,-0.114737801146279,-0.0855680676260969,0.0249411608916424,0.0396634388373936,-0.276019003403382,0.0668137243452641,-0.0485282973290454,0.270913410819812,-0.0559830863176691,0.0384037930834814,-0.0150163226229055
critical,-0.0704620743049017,-0.14346946180185,-0.057690073796601,-0.0655796926925323,-0.129587810452779,-0.159502934460992,0.147847001616038,-0.118161354956132,-0.292856047206235,0.0775014821459279,0.339378009345263,-0.0399066408221958,-0.192749315118852,-0.210999768546063,-0.224363666041964,0.040285424826426,0.111528405543283,-0.0734570235281656,-0.0397443608810925,0.313295554791987,0.319179407164198,0.0884982075948098,-0.0661330323017512,-0.119415385483512,-0.133743825847352,-0.0930353253731075,-0.153194746306108,-0.330687316791964,-0.162256554985987,0.108946203421494,-0.0055189826226918
critical,-0.110381799463406,-0.144242647650956,-0.2718092599515,-0.0394266188555884,-0.0601218418981667,-0.100637164926095,-0.0422982973427373,-0.243736305646501,-0.454483297008871,-0.145273903833515,-0.180624016203197,-0.0424912428870632,-0.218223001835004,-0.230565736476185,-0.535102504336149,-0.0660597061430199,-0.0382871626750618,-0.099870905712211,-0.12716669711493,-0.171795644340576,0.111263793909816,-0.194999671556166,-0.0776417701514821,-0.0405806930876847,-0.30354075550104,0.0531533035533352,-0.0730736267225455,-0.420772834189834,-0.16934461851528,-0.145345414779564,-0.0407083422741911
critical,-0.113322762035639,0.0447839221614248,-0.289070253487257,-0.0110904658345067,-0.0264535248045394,-0.0144114213083941,0.293362383095074,0.133077143806612,-0.431281085741836,-0.675033797007587,0.139115286725221,0.0029535808914308,-0.0587758009371658,0.080104292902322,0.195676893411162,0.354309865732783,0.279414678860386,-0.0637610924531866,0.0994704945610988,0.0010841777146154,-0.0159374146171836,0.0432598596510422,-0.0152529498540375,0.0167226452334949,0.156460121336605,-0.0925763373282926,-0.0495406709920227,0.109254394203112,-0.191694956623557,-0.135796669526997,-0.0909203915363288
