group,CD11b,CD70,CD14,CD16,TCR-G-D,CD161,CD223,CD137,CD163,CD303,CD30,CD154,CD269,CD324,CD35,CD178,CD169,XCR1,CD144,TCR-Va24-Jz18,CD209,CD158f,CD337,CD336,CD307d,CD138,CD99,Phospho-Tau,Mac-2,TCR,CD360,c-Met,DR3
critical,0.0912000394459134,-0.651366676097396,0.0533541868433784,-0.0014297145476968,-0.637620058889895,-0.6207410691266,-0.640280382879479,-0.613460656077858,-0.365107148654953,-0.617033447966942,-0.654943760114797,-0.625661691877089,-0.631141352831725,-0.609107532358084,-0.0951389270327631,-0.605464671480048,-0.637744310247236,-0.61882463287295,-0.602266012376409,-0.631177000424197,-0.633068549376051,-0.617381369079974,-0.618344628113229,-0.634444361091643,-0.633126041925842,-0.640078426784063,0.0199290832791141,-0.607719833150668,-0.650052122615824,-0.631176405021101,-0.624698853443179,-0.620030120752181,-0.619084729504366
critical,0.0226939445406973,-0.36861541305979,-0.0263030107033085,0.0768879807680274,-0.327696072199063,-0.385785679803087,-0.383200393454599,-0.379685121155124,-0.216181390536712,-0.326987300963514,-0.336968591727464,-0.315745048344703,-0.3139316104892,-0.313390706622724,-0.0792335199428884,-0.391317088974545,-0.382378086237103,-0.33153565731804,-0.338498084707979,-0.342896890298361,-0.335196307205896,-0.374085650936144,-0.382231797961119,-0.332111260568291,-0.384638112767538,-0.344104822657323,-0.0707261342250684,-0.326750850810874,-0.301335388716482,-0.380423408393744,-0.337660920478534,-0.386685514529584,-0.343047559663166
critical,-0.271779028159252,-0.0530479452180475,-0.224142290231959,-0.0115199604312558,0.0345986124604565,0.0665133052050272,0.0453078545182449,-0.0349789299333022,-0.402878913543234,-0.0328198736864564,-0.0608954313753071,0.0223816685231244,0.00226488040814,0.0403661549644598,-0.267594777427383,0.0713748682162612,-0.115023112744642,-0.0327935574064043,0.0129379100861185,0.0276125045739252,-0.0596634379977917,0.0826018412161656,0.124426508277184,-0.0218169169448421,-0.0688528985956381,0.0568834369067349,-0.167867451378804,0.100538074708012,0.0471410606263964,-0.0789314937016619,0.116171229471027,0.107851934486695,0.106490444977088
critical,-0.329874471254139,-0.0311602470774275,-0.0760360216384554,-0.121716568926816,-0.104357428188281,-0.122807207983126,-0.105276103645365,-0.0502197064470972,0.420906254000548,-0.0029597256680525,-0.131347176967492,-0.0850595539870067,-0.127447656947922,-0.118904207332904,-0.0905286965672879,-0.155587773347457,-0.0304228241005403,-0.227438458639864,-0.0611232553869284,-0.059262836227575,-0.0468687579013541,-0.0635304315927445,-0.0391548659080757,-0.10285155414003,-0.264250814897243,-0.245302515391922,0.223885228711552,-0.202758447003902,-0.137450401725531,-0.452458479438818,-0.166141051742925,-0.0985371834240523,-0.182758835664129
critical,-0.129552884024181,0.258965084835866,0.0659921228521076,-0.13108208438584,0.188134413550733,0.0028292845999228,0.133255008818044,0.124525592666853,0.0123722429187757,0.13367309759897,0.0654334339106211,0.133097765796369,0.0487899561002457,0.204905986430417,0.168169684644951,0.0876552218750536,0.113789241999324,0.194509207530227,0.114007308080018,-0.0062421616017364,0.151847667329772,0.242077154682144,0.134791986404374,0.135161248528223,0.138970915652913,0.155174503667875,0.19585115492345,0.153316100011593,0.144100934963247,0.126413775175458,0.0886354670965538,0.159495204147317,0.151843117070254
critical,-0.0643368482049672,0.0688800858898345,-0.0022526431312062,-0.003798094273258,-0.0017870825411067,0.0068087949538087,-0.0447032729710984,0.013270778315343,0.202244536386631,0.0351750512004648,-0.0190054698373367,0.0379659784728339,0.0833730206786774,-0.0188105072050468,0.0168206269415113,0.0096098412894057,-0.0674716970155809,0.0247528357421326,-0.0214022044765023,0.0172214763677145,0.0447627749718471,0.0061772793856547,-0.0478910326947621,0.0701545907248593,-0.0588111563265606,-0.0549049835642425,0.291893086980149,-0.0940908893518026,-0.0276503808829153,0.0233942555595226,0.0594485228699317,-0.0335100273652675,-0.0401207276536288
critical,-0.286929342339472,-0.0261747855686134,-0.108001949563281,-0.0647125381979961,0.0317155865874463,0.0230556192610448,-0.0176260480103282,0.0240790666407821,0.143859410041487,0.0491237107429544,-0.0753977325287419,0.0459991110481707,-0.072352020955598,0.0237467522044441,-0.131002543501486,0.0065213529005797,-0.0831161659101138,-0.0387316578414948,-0.0213761481696041,-0.088276778502749,-0.0236493468584643,0.0226922547411719,0.0112415757721806,-0.0458817102186701,-0.0398285503410999,0.0154220343000878,-0.142146662627107,0.0120689180980505,-0.0179780435133626,-0.204515112825803,-0.0840504431343806,0.0497831066051348,0.0229092983790915
critical,-0.161284512069407,-0.0011768408829141,0.242741515868231,-0.0792818178736096,-0.0312774935075692,-0.0288245153147685,-0.0083369058569403,-0.0958204346291873,0.258090071163738,0.0246595157511161,-0.110181599893987,-0.0325270957143373,-0.0457577422298628,0.000331852595993,-0.265799740230683,-0.0115581348235518,-0.101558840036448,-0.114276867787002,0.0276447930190382,-0.0675183199924496,0.0559645905091559,-0.0304082861901533,0.0342057018872261,-0.0523289790537788,-0.13034982557481,-0.0774012085590523,0.0907169879670155,-0.0607027260387976,-0.0429377924381435,-0.246200122076428,-0.152975849217556,-0.0203801182163075,-0.0090798127728926
critical,0.181878936827315,0.169049896773771,0.514804716667431,0.0993247534240359,0.109821820412889,0.11410047033579,0.103479373282846,0.189783476659992,0.45666521978885,0.150519346700976,0.0640645183187006,0.137345674610334,0.173370539965267,0.210287142182867,-0.492265687091037,0.119860289934647,-0.118738251108695,0.0444431031461826,0.198141651075366,0.236511143259571,0.0788447732295837,0.184700505529051,0.106201673020932,0.170885151778985,0.138565274779456,0.0829051795976291,0.717815910050089,0.174900785762477,0.091270656188139,0.184188012562863,0.126049658313116,0.0698903353815293,0.0363087300549658
critical,0.170753893682738,0.188749499980818,0.545978293768086,0.136864362098163,0.263264288746409,0.130986949888967,0.224331194204739,0.18492802538052,0.398020821964052,0.295066920486331,0.187545458115423,0.277822704516355,0.244004974901535,0.289256514946017,0.025037336975552,0.17216205560398,0.0818425287667399,0.184934221056495,0.249985975801954,0.226821851412897,0.207405530523216,0.212168447607352,0.196497394025909,0.193523696093334,0.243462655065089,0.216280069232038,0.0823613148806845,0.198987467914263,0.221328892395021,0.249846949477877,0.134214246583979,0.231398542347065,0.208285327188806
