group,CD86,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD69,HLA-DR,CD64,CD141,CD57,CD163,CD2,CD38,CD71,CD52,CD326,CD35,CD11a,CD54,CD41,CD45,CD15,CD49d,CD99,IgKappaLight,CD85j,TCR,CD88
critical,0.394713628205974,-0.362177439098621,0.439181237366846,-0.0323296372651992,0.170714643212885,0.224905137685765,-0.0693429950792091,0.301437432510824,0.113489719560324,0.377622311221647,0.0639600465615802,0.402983847576481,-0.268845232841118,0.191039060846619,0.0876720071740557,0.171864047929905,-0.151676165778813,-0.456256091264796,0.213855292927169,0.237398503758442,0.0940039922250051,-0.407304486397254,0.215610640616339,0.335939810941422,0.126276672899675,0.178929061265936,-0.0382665723419904,0.234443864214448,-0.394466840722913,-0.121086793370743,0.390688766304093,0.166489492810975,0.532784780025032
critical,0.496115079247194,-0.056918155280129,0.640060837854888,0.207584944659462,0.118935853745779,0.116409151074197,0.0388183188978656,0.335356408704356,0.508825929650523,0.320040244733257,-0.098781605497262,0.459587728427556,-0.214001809565041,-0.108437132457623,-0.255120624428745,-0.213970789276423,-0.249459569354166,-0.27980211540195,0.048576691740019,0.479774263119231,-0.176610821275123,-0.392018103306339,0.467351975372159,0.300822578822142,0.335643624158199,0.469337282432095,-0.0288896178629216,0.317390251721405,-0.196966495608249,0.0849491002231123,0.192990144213951,-0.190784889173939,0.518695711298976
critical,0.27644560630267,0.186424475396002,0.0075756718794735,-0.298061303566608,-0.19957568850733,-0.270291254535425,-0.043243230761477,-0.502851105799134,0.212633763298177,-0.1691606971051,0.145709775863908,-0.229268469630871,0.126658457408733,-0.0417914880638281,-0.333359436706342,0.193771807785801,-0.267674609279778,0.0848307618719949,0.129120576991804,-0.40801880049346,-0.149399645681326,0.235412951695885,-0.0416218306212279,-0.16873576428586,0.0942232821029061,-0.157495148078931,-0.0886172495885708,-0.274380451112585,0.0472301816856749,0.088722553352857,-0.0909196551705714,-0.0417451870306957,-0.0052819964987923
critical,-0.034156510496096,-0.269708287395187,-0.478107811671282,-0.227556165368303,0.218167074566896,-0.0042222849922541,0.0848232291186516,-0.0651189793192579,-0.0641420789473255,-0.331023900287073,-0.169112530505466,0.125255382995376,-0.0719500245615977,0.178293311856591,-0.537906938672405,0.525792515085478,0.161764260199701,-0.42310330898523,-0.0541291817024726,0.0341441411177392,-0.456153832755551,-0.284078177552004,-0.0875647586974233,0.0542375011234362,-0.0816664571061285,-0.179127117291436,-0.516790918066371,0.236386297390535,0.173747596804475,-0.10019005101201,-0.224517807066012,-0.529875457598537,-0.329777179009424
critical,0.079415922871506,-0.150495263405247,-0.10431793053119,-0.243897689980096,0.0059766900063257,-0.138070624966079,-0.110007037334445,-0.183438315115051,0.0364039305433723,-0.0596203700781746,-0.0901782826668312,0.0646376334750996,-0.230800585282398,-0.0890239884167531,-0.292821322781653,-0.126979415972318,-0.104179919425474,-0.089865695385651,-0.0016471165578134,-0.129037789374093,-0.221221053364522,-0.100678434902781,-0.0407801276037431,-0.057598242559908,0.175807784992584,-0.147539843088891,-0.321410269656597,0.0085288774662341,-0.0644939163022688,-0.047380468779188,-0.163190054844524,-0.193461441612715,-0.0950924947242594
critical,0.196079877011236,-0.217264568152202,0.297836022102161,0.098582731947439,0.532676676074622,0.129784969222509,-0.331891393948296,0.253328367865291,0.274135813607987,0.0586407633577516,-0.257859397130283,0.468082705537122,-0.100552661851755,0.184082514579803,-0.235436409214931,-0.0454968619575109,-0.0925824117916001,-0.443006168184988,0.1637662780825,0.213769948336496,-0.236853897058612,-0.353141471846057,0.346403291428453,0.496487521774195,0.181343235192369,0.375092206969985,-0.264563815963513,0.532106349388908,-0.37081438241224,-0.0386731293903292,0.327833397982979,-0.115449131226665,0.122133413954017
critical,0.153213736119988,-0.0219927859163346,0.401889562443323,-0.177233904304968,0.163741331220409,0.272235622473847,0.499001217810721,0.155248525544494,-0.29594464918893,0.507967572887951,-0.197806342595095,0.547401353477011,0.0926329929765635,0.210392403260581,-0.178052536002938,0.137078464024336,-0.127050442018841,-0.134019117338762,-0.545974551862978,0.179297574253224,-0.116009235064745,-0.259778257402787,0.24186431315684,0.427544162882952,-0.0838297210735238,0.132412099368079,-0.0927644334159332,0.293568909553812,-0.139128670803119,0.212043102735411,0.16508224407388,-0.0531395374215805,0.184026612766974
critical,-0.0126848119658538,-0.312174213111098,-0.1284336645503,-0.17408728321291,0.0564602095469462,0.246946203157888,0.277583846169532,-0.126202250205604,-0.328432050896846,0.228180653768937,-0.183811096406191,0.263178317667098,-0.130951776272058,0.258517322543499,-0.169814455800309,-0.0866636756725059,0.0524182183514817,-0.437236403578935,-0.128260935264038,0.0751333763558819,-0.238189112079032,-0.186297838064085,-0.113852813530116,0.0416543427419632,-0.275836859892315,-0.0797803458980643,-0.386815800463436,0.145885610542373,-0.17296970417164,-0.034528974267258,0.0349556790389821,-0.236719305822784,-0.0251390845413967
critical,-0.0328369080087083,-0.251041315338176,0.0016406594440566,-0.236810733705248,0.0883347737170547,0.180666281858024,-0.162485595932387,-0.195648335237506,-0.148612861271928,-0.0505656704702256,-0.003731761779261,0.0402198616260702,0.17442895273645,0.289520378743361,-0.0518532189616901,0.0634586454263154,-0.129811011908432,-0.435941506651645,0.0848165991838107,-0.101930187903973,-0.0609024034159779,0.0479773193361466,-0.0035383168782261,0.433663238879001,-0.0941906029770869,0.0110765099967847,-0.257859670018865,0.218308992886143,-0.191344272429014,0.0506198676482302,0.273636238077732,-0.0029147228273067,-0.156232093026639
critical,0.0944149584709526,0.157460014873028,0.413255869012553,-0.229920127207179,0.178151086496716,0.261180581798057,0.580401752911296,-0.0916947027455687,0.0426016084667047,0.323910408346779,0.160586863420327,0.252411912742858,0.225685333257372,0.185977394496037,-0.258559982682322,0.12540149043773,-0.17473904990784,-0.214633979292857,0.0634303990530757,0.123577753619962,-0.0880692254429934,0.174548660089372,0.205641594266888,0.274124343743357,0.166491823637618,0.205008595447456,-0.190414151060941,0.226396916632084,0.0719818356201182,0.226068873746356,0.285453648699765,0.070532330558734,0.372929480249993
