group,CD137L,CD70,CD33,CD10,CD45RA,CD14,CD16,CD20,CD31,HLA-DR,CD57,CD366,CX3CR1,CD244,CD163,CD303,CD49f,CD66b,CD35,CD96,XCR1,CD62P,CD122,CD267,CD41,IgG-Fc,CD49d,TCR-Va7-2,TCR-Vg9,CD133,CD158f,CD319,CD99,CD94,Mac-2,TCR,CD360,CD88
critical,-0.214012942473106,-0.329524510391219,0.196356160676954,-0.271143118455753,-0.176323827750609,-0.0863558280192359,-0.353881918638094,-0.157104768169367,-0.259250084585375,-0.354540958351259,-0.166794454099523,-0.411567188522683,-0.544380060291518,-0.338661448249925,-0.449429307974506,-0.291241937292484,-0.322140389238533,-0.232071072078828,0.385633875936504,-0.270677270289019,-0.276400538372159,-0.275052032262289,-0.295314903188379,-0.170098953704806,-0.249395311918375,-0.224577947978656,-0.486149338947768,-0.163876613814453,-0.305016040224352,-0.246295159406495,-0.253046551607872,-0.316579979854357,-0.0862024388134988,-0.246081432002953,-0.257668682298526,-0.273167590447063,-0.301460135706795,-0.370023530600362
critical,-0.137055575660088,-0.159577595836294,0.530768700871698,-0.107924655641103,-0.511286896589931,0.319565040790444,-0.658260612980693,-0.134347932269525,-0.270243149351361,-0.0378090336610614,-0.241913568066379,-0.281570273425325,-0.597961479537715,-0.483149533918976,-0.10250255593215,-0.167588617005007,-0.243118774272,-0.161043903742521,0.494806228629605,-0.159032251854783,-0.157031669827079,-0.183802394426802,-0.228995262578881,-0.0923621980582256,-0.160819047872957,-0.107871385282349,-0.513250607646638,-0.141803303751972,-0.184073253299793,-0.0960461989299749,-0.182951581318737,-0.313647479237257,0.320736488071566,-0.274239164600421,-0.16388869942868,-0.0994968656445193,-0.344298462254476,-0.515285707497106
critical,-0.184851114677935,-0.297395623863356,-0.286752889444615,-0.190154274114507,-0.175877067819766,-0.275496437666848,-0.0257722047946279,-0.0652975758177323,-0.481594746454531,0.0398904278450048,-0.0934393818203479,-0.290823176194901,-0.180153924660014,-0.163413681447032,-0.58216710357021,-0.153286124129278,-0.330316038966727,-0.192473221498212,-0.377029144047134,-0.188052619276732,-0.190288188612534,-0.382555539180161,-0.0267446511229285,-0.134036627556222,-0.29503628385141,-0.395364270531576,-0.0328433039984314,-0.0999240739307587,-0.234206144880849,-0.19853949070399,-0.106123229895455,-0.103811154139456,-0.499429175039997,-0.0061922924816742,-0.165454738434587,-0.285715227137855,-0.128061353447969,-0.0360500266601095
critical,-0.0207914245507302,-0.179184965139507,-0.075191033369127,-0.104404411821547,-0.118733957224308,-0.0304091482837479,-0.19426931543646,-0.0217694965109046,-0.277408855264783,-0.131911799715276,0.0635816852482158,-0.297470108677146,-0.112182419077708,0.0305351559986479,-0.615462375728621,-0.240036673694306,-0.0688475676518048,0.0214123427336426,-0.0412066689564832,-0.136710397368674,-0.0207602521841286,-0.148899187579674,-0.211012408521378,-0.130459328781203,-0.0652076070405298,-0.0691812016644842,-0.357998700016609,-0.112377652681461,-0.203141345030714,-0.110615466539027,-0.150753478774409,0.0046855761473727,-0.414156815943666,-0.0881852248559494,-0.121048192726393,0.144657521778162,-0.0704266673407438,0.215786472170651
critical,-0.0710259853977661,-0.0613790126932113,-0.101493061687323,-0.139210930082278,-0.0190646832030229,0.105367421781052,-0.0944860200861864,-0.0797596921903671,-0.0697421947429451,0.207123188514014,-0.151109189064859,-0.0228057814666828,-0.0695584792303979,-0.127352478880494,0.0746582140298817,-0.033929760701083,0.132654839637195,-0.0420942741572954,-0.126233558734214,-0.04166926988521,-0.0637557004924041,0.152163426344016,0.0361172243331027,-0.0869025933061225,0.149670888597642,0.0546313159272294,0.0436013253249512,-0.143991732060915,0.0453510460288192,-0.200789029145055,0.0201255155908752,-0.0397275095356975,0.0096671516100725,-0.0250820795147601,-0.0366182984915077,0.0309351467149726,-0.0304436941003338,-0.167169569299655
critical,-0.0586858171032449,0.0077844835802668,0.0026471662584485,0.0346883994397186,-0.152540234557656,0.0757271465959129,-0.167871311106743,-0.0197277340561527,-0.007134546476074,0.0921167083629431,-0.076420746632807,0.0347516254561784,-0.0475109896655055,-0.0250467808127294,0.0179748337005167,-0.0335510152705759,0.0952657959911118,0.0249921277620487,-0.0491039619447952,-0.0650446999157393,-0.0433013127370014,0.133844982686266,0.0283364589526045,0.0903272780023214,0.142790810719143,0.089556296657907,0.0124778316062691,-0.104335177571024,-0.0225278970827794,0.0189139844394931,0.0004344304631503,-0.0956289862868256,-0.0310676779947431,-0.0905998334752676,-0.0792278527300254,0.045818129815406,0.0342128921112285,-0.0334619932855747
critical,-0.0477956664038501,-0.052289742257104,-0.232848153413959,-0.041402534922075,-0.0137408167718929,-0.477188610028542,-0.263977350636541,-0.0599986351834206,-0.162815087832517,-0.295890163700175,-0.0560442110651903,-0.214678460799158,-0.0477229226500391,-0.0984445854821108,-0.355473108295802,0.0002058165058675,-0.273621587997916,-0.111184610515796,-0.145253997229609,-0.126297756582559,-0.108474914816165,-0.251038206278026,-0.0327346344625473,-0.0807756962927095,-0.305484344032757,-0.303458875541817,-0.143330703512206,0.0931758222520569,-0.16089374630333,0.0077954738589434,-0.0443044962645687,-0.112537563995008,-0.342592100311332,-0.054039169148696,-0.019832636914706,-0.276899797460039,-0.0543377107328658,-0.186707522304439
critical,0.0092513080484496,0.0203115135322033,-0.174698038625909,0.0104106920690917,0.0540893940360323,-0.217919086605512,-0.133217974122857,0.251436791717002,-0.406408185286931,-0.0598922264486958,0.138655650058406,-0.127825331572164,-0.0227691585093236,0.0825301637160914,-0.54621494022193,0.0063132873149866,-0.20133772049163,-0.131448237457508,-0.0672317324988769,0.0037183985124851,0.0727815738335319,-0.263368887078574,-0.0310555488516012,0.0366183542413455,-0.193228938972073,-0.0561368260354047,-0.0480085722426556,-0.173478472733049,-0.0228954423527852,0.0212287177307815,-0.0068466971780966,0.0304004612060899,-0.41520751791066,0.0143046639590618,-0.0272604108511179,0.0135523218706493,-0.0175297974335693,-0.0154251275696863
critical,-0.292025016035925,-0.259852549057627,-0.232616910091204,-0.232680390216796,-0.250991179343948,-0.429512060001635,-0.2319450175196,-0.205714846824955,-0.197743860542297,-0.0207754552745807,-0.240008864481146,-0.283381310975621,-0.223144451139666,-0.0592825647109256,-0.241021305127192,-0.142279666556914,-0.153106216116822,-0.17221402028058,0.0256557239211566,-0.299635809363654,-0.158988492902388,-0.0048850992098897,-0.196069008178445,-0.156383564254128,-0.0416321810798964,-0.208218351096639,0.0548104003529047,-0.154848053509857,-0.185309822972376,-0.232209236094717,-0.165915428218384,-0.235976135347485,-0.461241839584421,-0.244520718638392,-0.224977737552164,-0.352733475830793,-0.171280259168576,-0.419017131919154
critical,-0.0031432997362513,-0.146669144270872,-0.0541613818110444,-0.106516161436631,-0.150471340052241,0.189974549433241,-0.0894338792313483,0.054470702966872,-0.429681811278999,0.200822191096457,0.0642794392523996,-0.205561372710415,-0.152013203579213,-0.185836724720485,-0.326575728911504,-0.111807440927493,-0.589939782103314,-0.0103084484732234,-0.163101442991958,-0.0962749082366015,-0.101227356762416,-0.60433608883217,-0.0990706792978306,-0.0015464523853968,-0.581036803537232,-0.0248194856206075,-0.0217345287457636,0.11459667041284,-0.133522479816366,-0.0182680917960713,-0.077766945493191,0.0113216749172111,-0.330575180473495,-0.0449705983100413,-0.106035403615949,-0.0227623664694974,-0.0583349708582297,0.13978049151679
critical,-0.0412079569341894,-0.0810258240462865,-0.331793927331787,-0.137895538761923,-0.262397190584544,-0.0508744811947281,-0.330842861711858,-0.156698881640227,-0.527962359899338,-0.112085014388642,0.0970423918751222,-0.233718312205916,-0.0901801658013223,-0.320283631589729,-0.260841425960896,-0.105587841404564,-0.516737269081533,-0.146657920414985,-0.163662276368312,-0.153406512501464,-0.111812439946825,-0.533742428617965,-0.122328329084839,-0.0323886841053922,-0.530201110305001,-0.130531241191783,-0.360605999461445,-0.0234282113385835,-0.165009821331004,-0.081054852933497,-0.0878583007124121,-0.0544891829687837,-0.305934752369328,-0.130766145898633,-0.085186748898705,-0.0380548720065586,-0.171809220908385,0.0391100190666154
critical,-0.391465939931973,-0.42415774349629,0.211818384676567,-0.420143463602505,-0.0228783770300238,0.305750978559552,-0.186488494053081,0.0928100111768413,0.196429598976084,-0.0311194810030297,-0.319665727202067,-0.366547506879584,-0.375703788477397,-0.204000912049008,-0.0545555160911889,-0.3940718599376,-0.0757992766229166,-0.352036593198024,0.254870249948851,-0.452725504682486,-0.306626475005881,0.0574743571056792,-0.406691979896689,-0.38556492004929,0.177959104379451,0.0561215268007601,-0.0308227974896794,-0.276416865083341,-0.348377618448239,-0.42077030914476,-0.282288726821417,-0.344915553880981,0.0279754474624478,-0.412571997276867,-0.300383844054518,-0.296139556926439,-0.297787358354984,-0.0264215142936565
critical,0.235366917904285,0.324186233403105,-0.0860315365615179,0.21935985619501,-0.0824327316597739,0.287217923869811,0.0910885899321225,0.128123164749492,0.243621336597237,0.167631262463069,0.113623089731366,0.403455206845206,0.273326909423539,0.141561312454077,0.776640498306431,0.235561010049525,0.426481656729277,0.223347737629079,-0.0353978880424363,0.232497985344366,0.274564305371437,0.333869135881957,0.218083322765606,0.20111458653878,0.32291896349317,0.214441758226239,0.187502072280178,0.222714999401077,0.26143863899431,0.221482172545512,0.271888162703438,0.230762131806509,0.25796484822412,0.192951883394067,0.275742118884265,0.337578746507275,0.271825254084569,0.229413430423522
critical,-0.109987092781397,-0.113772668169808,-0.0761216567579758,-0.130357105903561,-0.285508678483405,-0.554839275657556,-0.169986803201609,-0.0289806338699394,-0.0759245308452315,-0.500400468385593,0.0206396076061018,-0.158038441731724,-0.145126877656306,0.0856052573125031,-0.404116863135511,-0.196314432189528,-0.203312245085902,-0.121711082213786,0.0695950772668672,-0.141255740852691,-0.0811486616081679,-0.143964083623293,-0.133783556750797,-0.0554615424772317,-0.234348607298596,-0.390869169073719,-0.45878512997758,-0.0067769073192705,-0.195398632286558,-0.130297901167404,-0.154729723335956,-0.148136780432662,-0.402090073983604,-0.087164305960288,-0.06509418751451,-0.075639269542874,-0.132973871628973,-0.159790730501896
