group,CD80,CD137L,CD70,CD90,CD117,CD10,CD45RA,CD16,CD279,TCR-G-D,CD69,CD152,CD223,HLA-DR,CD1d,CD206,CD137,CD163,CD2,CD303,CD38,IgG1Kiso,CD30,CD154,CD269,CD49f,CD324,CD35,CD96,CD178,CD169,XCR1,CD62P,CD106,CD41,CD83,CD124,CD226,CD49b,CD144,CD36,CD49d,TCR-Va24-Jz18,CD133,CD158f,CD336,CD307d,CD138,CD99,Phospho-Tau,CD94,CD150,Mac-2,CD23,TCR,CD82,CD88,c-Met,DR3
critical,0.0379581954723885,0.0372575855965319,0.0213671223649939,0.0345584126199229,0.069747804010379,0.0610197655000241,-0.303511662611514,-0.37435884940342,-0.0118925066395266,-0.0083016890555815,-0.135457824398014,0.0163211610211541,0.0051613137758369,-0.159174405292695,-0.0001632194456462,-0.0388067286524975,0.0410003326976484,-0.0161852865156819,-0.068906562447664,-0.0068245179484341,0.0448900838274065,0.0526967688092086,-0.0061725903446826,-0.0040055044066345,0.0558571738376072,-0.27962006203486,0.0539366230607815,0.059282409518935,0.0179562006989838,0.0802919674434573,0.0333773320222625,0.0207024532661652,-0.236824377316838,0.0343449942536844,-0.336576955161607,0.0356041589592126,0.0025610489021523,-0.246746843554072,-0.337201130415422,-0.003343086133565,-0.132332412010887,-0.16518553851166,0.0564394740223749,0.0470130706439853,0.0018823109453528,0.0241753200565798,0.0130625686827898,-0.0061065315963883,0.0464035144899974,-0.0079403700832268,-0.0212145994853573,0.0391229613056518,0.0186733950621869,0.058027450616759,0.0590485320765815,-0.113716495703169,-0.15893539615202,0.0757932703624639,0.0192514051336706
critical,-0.285259445754232,-0.269657934805762,-0.296288210268527,-0.255005012670292,-0.364728803680746,-0.287913879936661,0.516116118830021,0.335535459384946,-0.272522892581059,-0.207466493478662,-0.119459921165307,-0.274912987228262,-0.301567573679364,-0.10364443118903,-0.441934616028368,-0.307324824136936,-0.328610417932988,-0.282201348699856,0.14532925032217,-0.286435269745279,-0.255685068635952,-0.278769137429775,-0.319942345181839,-0.252430151768338,-0.282474802871823,-0.178951247254119,-0.250064774052419,-0.27497079741731,-0.296285176490308,-0.305806308554633,-0.306077586898355,-0.296411678743751,-0.0185654126714271,-0.299664615678168,-0.183583952294381,-0.272866203653179,-0.290587155532603,-0.0743539119874146,-0.193709842601152,-0.276397271691326,-0.409187758676768,0.218388979570263,-0.272465590568292,-0.312247282688676,-0.263214558035132,-0.281738439217723,-0.340788583242618,-0.223859358866365,-0.275248153084081,-0.296180701820564,0.14918302323988,-0.229400086467285,-0.258049647539288,-0.237312863054523,-0.414469547142254,-0.233385452446164,-0.100272589808704,-0.304461739357,-0.235977823222105
critical,0.150759019020599,0.0795822931469152,0.151332073565184,0.1774495148297,0.140707539369124,0.0670876344958763,0.313197381009159,0.36908620804224,0.199361535172596,0.199591862444162,-0.213060374459878,0.122252548954738,0.182299651013617,0.168801928681292,-0.181238016035084,0.269007658718225,0.148828749829812,0.0604703863442395,0.288081374080147,0.21663899468071,-0.0155602233732731,0.027152968288188,0.0264492569870944,0.204338550360995,0.165897233553811,-0.0073496761080785,0.159681245411093,-0.316850788336309,0.227790230375277,0.204313104279971,0.0770716059159407,0.171056093191419,0.0288472836834516,0.122724143362009,-0.0523651604291729,0.188369749943849,0.219660406277162,0.169559669564663,-0.0157189020475065,0.176143779789263,-0.111861411727636,0.490292800410785,0.154967106199679,0.127476381812616,0.237695421315604,0.135747497023014,0.152524259468312,0.188314132343293,0.051225226429225,0.197307329879717,0.235165352494651,0.132042136304234,0.154874256546455,0.153685950721838,0.0293321346105453,-0.0690543564116844,-0.306356945477201,0.198259558681909,0.182756778155085
critical,-0.0929387977258211,-0.0812970525418455,-0.161133648636515,-0.200002674813248,-0.145073891759435,-0.105251364243385,-0.0293847059199993,0.0633434668780315,-0.139782564588061,-0.159954462897868,-0.0122675770671038,-0.180976673730109,-0.143482629389244,0.0367465527033769,-0.0496930831847929,-0.0410648869602383,-0.145354210831584,0.128560467827528,-0.014763025797551,-0.127551248777032,0.0200246536523598,-0.0534240239848694,-0.246296092185194,-0.100529169579573,-0.118392306120002,0.008440379828565,-0.0980324587447401,-0.16654842999093,-0.083204242224775,-0.113519591445834,-0.154148512298918,-0.111275562286629,0.0637177688048578,-0.153071046713889,0.0647765954615752,-0.152120576692644,-0.155746956201627,0.0183661667605952,0.0574831561284213,-0.16258554151962,0.0120534425943166,0.0358442083530332,-0.143686386304042,-0.166636089002811,-0.171458854541478,-0.0880544658388575,-0.133759299571224,-0.178354514826623,-0.0792071856990481,-0.158464179204632,-0.0763807040240674,-0.0913471118817531,-0.191906229505115,-0.156952387901323,-0.0930572441782552,-0.168361474636331,-0.111803187678745,-0.139625076236487,-0.154650744477448
critical,-0.002694162906121,-0.0845787959261302,-0.0438528883772175,0.0169546674394522,-0.0122954897882324,-0.0047736014681044,0.0883448895999052,0.174194404387274,0.0796340660711606,-0.0154293336296859,-0.309235768668208,-0.0315122223523698,-0.0612249877389502,0.366931386155693,-0.07887070584827,0.0885339784796104,-0.0027573466136844,0.0002930539086529,0.0637423523812499,0.0410339709843558,-0.333127980772565,-0.0674698014899528,-0.0931101069880173,0.0408303936429777,0.132268602336579,0.0106580994759523,-0.0499492278639477,-0.439930169369881,0.0664153605281225,-0.0471730990063411,0.0507808878415638,-0.0486066371215396,-0.0350009953846389,0.0229122991720306,0.0039625539902264,0.0209677688861895,0.0883485337860332,0.0309249250719663,0.0382601505452173,0.0005310226030343,-0.104579889362429,0.262609166644405,-0.0147155599652466,0.0214213371159077,0.0073988663760699,0.00881167106105,-0.0080670795486255,0.0583150636968288,-0.267448925154584,0.068617299107267,0.0023823101771511,0.0919901309266911,-0.0615109576370608,0.0705904248933042,-0.0861447641144923,-0.223997480845829,0.102810751893663,0.0616684738910664,-0.0635734730715916
critical,0.0214876837840701,-0.0717634953633146,-0.200179216054299,-0.0253886993814021,-0.133916050088833,-0.12128233808104,0.187195724095696,0.320280838372424,-0.048132444304567,-0.0848355467988034,-0.431005370111645,-0.14213398735529,-0.115913385887897,0.154435854678449,-0.482387230742445,-0.111161982914821,-0.11757673206966,-0.382108525153028,-0.325940595195093,-0.151343860703291,-0.370626775638141,0.0124753583970651,-0.0954255445768968,-0.0896497872846427,-0.113609101653232,-0.18597951451311,-0.0576283584927514,-0.47894193699535,-0.0563430428584838,-0.0561210610774412,-0.109818753705077,-0.034440792524141,-0.195255359635011,-0.0427229420282562,-0.200182064864557,-0.0695633387120059,-0.140433730695916,-0.181957623209343,-0.229568602149283,-0.157228578859888,-0.465901594574809,0.221625217856643,-0.141386747589307,-0.0447994996968207,-0.133572757683154,-0.176998531810578,-0.082890760596071,-0.0452995921845343,-0.564714405294852,-0.0579549987330389,-0.102990878620292,-0.093632342003957,-0.145612671039309,-0.0445414071978134,-0.0941779305065908,-0.339686021872463,0.202380079951136,-0.137863922266704,-0.106494044583471
critical,-0.211219718905356,-0.241259893368327,-0.278427888696669,-0.133251436427497,-0.208001113438429,-0.253189039923773,-0.14774217815633,-0.194274515838258,-0.122298468599114,-0.203863427387688,-0.561561140732706,-0.171522374216122,-0.208846406092502,0.251225613282595,-0.149974295574098,-0.266078260858034,-0.195801962522237,-0.255203902866037,-0.05286617553951,-0.228419289711548,-0.235252962353382,-0.160484269006576,-0.301961537344876,-0.256126439457798,-0.310137885447942,-0.646599437788827,-0.224134000444166,-0.363193465135721,-0.311923037798083,-0.162609320604147,-0.378029941854609,-0.335944241690436,-0.645878138038272,-0.218518366286925,-0.665270394185722,-0.0663911368052847,-0.212920278154545,-0.55710370553189,-0.652102098146886,-0.259260877343349,-0.197262025687667,0.0262912625583059,-0.240064970115492,-0.157954771402839,-0.206510492503719,-0.293051484132464,-0.28923645939997,-0.217592890906015,-0.382440472239879,-0.227259207781489,-0.0019194132240971,-0.189604687235144,-0.200278047508059,-0.164494068913997,-0.377743179736652,-0.459465487000075,-0.143771140206087,-0.24957752820746,-0.191850772298686
critical,0.054635306097752,-0.031337447889686,-0.0014178394809448,0.0736606082230385,0.0015936816000606,-0.0283828072765289,0.0374444073506029,-0.112013152356456,0.0504494530981503,0.0559329869302251,-0.129782616458405,0.0275120404812807,0.0844603127735439,0.364514376160589,0.0583263853464909,0.112531334599513,0.0379416586082652,-0.19042319082539,0.0613588551818241,0.0420472321851795,-0.165967191194669,0.0431122173542989,-0.055647479199622,0.0204721283904242,0.0394680586184565,-0.284812053942266,0.0358236087063857,0.0022369659275493,0.0070277133825001,0.0760669254833395,0.0780318707229275,-0.0087012810695672,-0.379763904280861,0.0094128366540582,-0.361809055965813,0.0186828684850572,-0.0020158040037506,-0.118038666920673,-0.316182834602534,0.0378979206442696,-0.0130024972924644,0.209028534235612,0.0310861577206961,-0.0170484245191176,-0.0312847494629677,-0.0119941122603258,0.015767304131441,0.0346557078224989,-0.257402631402572,0.0588846699873117,0.161235640369499,-0.0335157098673956,0.0530750129563,0.137116041623894,0.0017109060358375,-0.0503665111042533,0.230132823732067,0.039756788433403,0.0871530769216431
critical,0.0164127763369033,-0.0412783392905678,-0.0572025404883867,0.0235601622639265,-0.128033847793593,-0.088241763299818,-0.0260704207822435,0.0998069533821803,-0.0467188079096186,-0.0064145179633409,0.246883724574974,-0.0539373973969085,0.0210516217203632,-0.253020898280777,-0.323850900131526,-0.0613190952982451,-0.0050178776162155,-0.233780309053658,-0.0131889370821669,-0.0058222015793985,-0.195649934013605,-0.0474984278409404,0.0251319370554007,0.0283671522618124,-0.0318208376451797,0.167592174465687,-0.0969871313298933,0.287506594964108,-0.0934158170365259,-0.0281519757666398,0.147182960427652,-0.0070455325889266,0.236761071539638,-0.0495078511306396,0.165489922172032,0.0430453788671176,-0.0621738283233776,0.155429192792384,-0.181123197735808,-0.0421571737931597,-0.123952723813485,-0.0991559622763376,-0.105709161489516,-0.0906659692437884,-0.0673451140100155,-0.0335387831810869,-0.0360341100208017,0.0427170462772472,-0.534921345308539,-0.0271608844564572,0.0121907307924316,-0.0389690772298347,0.004099426962404,-0.0697074000629331,-0.180111907174273,-0.131932905686574,-0.312655957585137,0.0254587258961942,0.0971486792673197
critical,0.0719001685750581,-0.0289449569127175,0.0085613277197327,-0.0110626504799444,0.001699261923254,0.060072903443604,0.0691345847282564,0.0438742740371649,0.0033260727986026,0.0321687762252883,-0.111448282011047,0.108177102187462,-0.0139379873832229,0.394795239188338,0.216320248264446,0.0748167090544527,0.0335150748503385,0.335118072013543,0.124692148044936,0.0912839498963258,-0.209077073992497,-0.0180027679106372,-0.0847500046147064,0.11236301117584,0.106032091143664,0.226767450587709,-0.0085231763675711,-0.215544699265546,-0.0093283511575831,-0.0396918910439452,0.232352650148609,0.0096476299554944,0.241987573999136,0.0452549626238733,0.259740988021464,0.0294055974848385,0.106973584154332,0.169410559851388,0.280616322388069,0.0956527726604465,0.257991165994428,0.460335808219462,0.0355261082865228,0.0887821365331195,0.0622264435339284,0.0578956666217918,0.0031496918435533,-0.0734266568490523,0.171021941922978,-0.0816457700710188,-0.127776275746957,0.0080338582011786,-0.0054468348001847,-0.0173102598815469,0.0121018973282122,-0.0640000632826097,0.125794103167705,0.0269778042009361,-0.0046924251421165
