group,CD86,CD11b,CD33,CD11c,CD123,CD14,CD16,CD45RO,CD31,CD32,CD69,HLA-DR,CD64,CD1d,CD39,CD163,CD2,CD18,CD38,CD155,CD52,CD49f,CD107a,CD35,CD54,CD62P,CD41,CD49b,CD36,CD49d,CD319,CD99,CLEC12A,CD85j,GARP,CD82,CD88,CD224
critical,-0.0939171043677333,-0.59020348534027,-0.59758815729614,-0.0508940406198709,0.270567359794412,-0.578569662643972,0.13825172017274,-0.0593294949367269,-0.116590949068784,-0.193900717916347,-0.0909480794434015,0.0733004931363132,-0.295909972853353,0.0204777161380381,-0.373797355173218,0.248115689994929,-0.087153310343251,-0.173804431405676,-0.497308831636569,-0.0621345230278335,-0.130252251727345,-0.107539131431977,0.252899859920125,-0.502914353832107,0.167550952899177,-0.140052302676829,-0.231694302888238,-0.270076074918579,-0.426845109937559,0.089640337948872,0.34447780194908,-0.486174895988789,-0.408847511299603,0.253404245451433,0.0278901717469963,-0.234501863199913,0.136736550098116,-0.2651488915697
critical,0.0437996054158512,-0.59710579987536,-0.575081167975845,0.0650432921649884,0.398367515730044,-0.480245395960128,0.450855497502308,-0.218027064199376,0.0544585967289758,-0.1865147635893,-0.0291237269293635,0.0760019860971262,-0.357615054497276,-0.127443506579309,-0.3977907492091,0.0938687882768966,0.0983169468738803,0.13097304044981,-0.514380124546963,-0.0168795421243218,0.0340008554396183,0.0030170704560549,0.0704074842410958,-0.659615655889038,0.338398388249143,0.0245089594026462,-0.0927720896449922,-0.159154785322006,-0.450158545191121,0.492833844207538,0.179332724196946,-0.286969060035105,-0.274501531652246,0.33174918419916,0.0144936680888387,-0.291478093327967,0.0895295196652872,-0.420749068166693
critical,-0.0098900777598156,-0.365252267344069,-0.381757755227128,-0.133196586242499,0.104234072714357,-0.0241080498854973,0.488887919905925,-0.135578444156997,-0.403321509722298,0.143768140825293,-0.389231113486622,0.342266527926792,-0.220503108982389,-0.251562083087302,-0.269944452951749,-0.0145177332114121,0.297240139829058,-0.255068116318847,-0.417248045630149,-0.315382196161208,0.340398263920144,-0.150960488937653,0.0388881528351689,-0.520667410095234,0.134079295734751,-0.278667622564508,-0.208267939035677,-0.261333257419476,-0.160906164943574,0.482266052265166,0.123338493088755,-0.131344970435872,-0.285921178826666,0.0527100602522155,-0.120741652271408,-0.365218803231864,-0.135663356958072,-0.303616034188396
critical,0.156850251686355,-0.249158637854909,-0.228038269948188,-0.304101157129846,0.409022695644777,0.389917220377009,0.191540629077486,-0.127850117250866,-0.126251709322582,0.1488370556388,-0.186237265224436,0.536090083380441,-0.043920401259632,0.0358449806113521,0.0366941748699851,0.515205667842066,0.166481665501259,-0.0996135716002648,-0.304215553645028,-0.0520794101837354,0.223076184941461,-0.221271482422099,-0.137440384356621,-0.39957886087556,0.224091222399134,-0.210133590358744,-0.21298413168727,-0.154875216027942,0.0082770034690478,0.451510388508948,-0.0653498265985787,0.192372780565331,-0.22807908527097,0.0949919078032205,-0.284735852550298,-0.236103262469218,0.086245310252004,-0.234064677319538
critical,-0.0669023714373238,-0.0734415216298688,-0.0477539347116496,0.126075601748543,0.280911915193998,-0.166452055053662,0.175957336160461,0.0149490994650792,0.0500426230938325,-0.0106039084555167,-0.199998192859681,0.115833656971602,-0.136887152002601,-0.265699708477212,0.0907482046886958,-0.229954939211699,-0.0840855765033958,0.0477897837979242,-0.258005284134467,-0.195106931679235,0.034475750011982,0.0830087950498689,-0.0470626322591337,-0.253475519624933,0.102028776567798,0.0699228086392795,0.125867821790871,0.069361632367597,-0.165905800872795,0.146683721216706,0.0219548571495766,-0.452360163730959,-0.109635448887834,0.0454394379765426,-0.0627995432397986,-0.237818268969366,0.149099096045576,-0.182971928619354
critical,0.213240640478634,-0.304967398839104,-0.0258455896154545,0.334349328046103,0.546870941668577,-0.0222041656899221,0.145444744687421,-0.0755054045491707,0.39160355615115,0.0913959325981911,-0.105737577596223,0.61008811887355,0.0714094799448322,0.0243820095786429,0.128012720296698,0.171698819877799,0.0005609593420775,0.196254837675642,-0.296132269284986,0.121636176538844,0.290724223157744,0.403022578529386,-0.24981773210492,-0.220287133171461,0.53895867833135,0.477064780436716,0.493897896005859,0.464975958639145,0.0512968592532797,0.573993888191902,0.118141945554668,-0.0210654068230063,0.244082516391926,0.305967540400613,0.24382867146988,-0.213507412251977,0.138737795563695,-0.106401281521762
critical,0.0613575412604761,-0.212382655118676,-0.113015280764126,0.0773193469089992,0.427626161776467,0.0946698482387944,0.169868346455176,-0.252578884530141,-0.111524263197634,0.176085016081012,-0.238241765966121,0.45654123540965,0.0786173032578171,0.0454929161455266,-0.14259726246737,0.251956862078908,0.0972730191942742,-0.0648771927470533,0.0274289675503683,-0.0394735027810059,0.209392535947424,-0.0239381465190865,-0.201302749749614,-0.525736460160083,0.176930428022345,0.035054665671019,0.03017543779325,0.0406838560735987,0.113626964597494,0.482076565164047,-0.0072996544065982,0.0337838134303971,0.0893505636870235,0.0333586468571473,-0.011400654799893,-0.1482557932716,-0.056363829689098,-0.0943075568499638
critical,0.0843784969250846,-0.191227209160125,-0.3187177931915,-0.259730491003967,0.163552365626531,0.303109936686107,0.0621735103619362,-0.135427875505328,-0.161175887854669,0.140590805919576,-0.0892001072078831,0.404315174139648,-0.0409618285021569,-0.0891970516607352,-0.115906335840684,0.308175961296684,0.193548914842742,-0.0749992135454153,-0.335063523149938,-0.0624801118513277,0.21406633316582,-0.253414607378566,-0.0523777261596822,-0.112116982599044,0.168129354205927,-0.168792109526288,-0.195542041604531,-0.0797420440842316,-0.0282309902620891,0.307589322188363,-0.0709581097727714,0.105489572254784,-0.172698252701982,0.0588540945557348,-0.283872258516647,-0.162830621596832,-0.0570193537269827,-0.245810893206773
critical,0.0709212104076235,-0.0102541485396155,-0.0096442558104342,0.0261763581811761,0.17768035130091,0.298710376733096,0.244577313139548,0.0016855250795548,-0.0694732787427978,0.200881454689958,-0.0895320384719304,0.477353376005222,-0.0075702624701894,0.268252792813176,-0.0011614221026478,0.214428657300706,0.134551369487223,0.0278395006297527,-0.007505119537629,0.0263345413498293,0.32863646369189,0.106206682020453,-0.138359356284009,-0.479988261093633,-0.0563217253765913,-0.0029387378983979,0.10028174239324,0.191324815285962,0.0727010608049617,0.324476020325326,0.187374414128029,0.152107203986185,-0.100349179494913,0.0539757679261339,0.0642384707587043,0.134749622322446,0.254273257160222,-0.107113371505777
critical,-0.202883230907247,-0.490280998988992,-0.288604472104771,-0.159742267739695,0.293535579557478,-0.106045534809528,0.225963615413221,-0.216548478387064,-0.245053164787961,-0.126681202946497,-0.391781598533539,0.364247126329459,-0.090518520816934,-0.0545140514234118,-0.239310692093659,0.146362788908365,0.253112307677131,-0.166505430237657,-0.308207670727776,-0.0459267321437694,0.0839376365685271,-0.101369846314173,0.156537650439233,-0.544164530743523,0.108695934325235,-0.133098801070112,-0.173360238420635,-0.116235936692389,-0.0397410232105889,0.500540076479548,-0.0191610167558873,-0.0618045129854424,0.006663702753089,-0.0468618640948439,-0.270508856670484,-0.304543539869602,-0.235558703176467,-0.284562868257875
