group,CD11b,CD40,CD56,CD33,CD11c,CD90,CD45RA,CD14,CD16,CD32,CD69,CD62L,HLA-DR,CD137,CD163,CD38,CD71,IgG1Kiso,CD112,CD269,CD49f,CD335,CD107a,CD35,XCR1,CD54,CD62P,CD41,CD309,CD49b,CD45,CD36,CD305,CD133,CD307d,CD99,CLEC12A,Phospho-Tau,Mac-2,CD85j,CD328,CD82,CD88,CD224
critical,0.0114597679789832,-0.126183657697104,0.274707071956071,0.139645465567522,-0.568101270119924,0.136644031750415,-0.130644737074696,0.182573754894555,-0.288284441249493,-0.40518186062699,0.096008325798631,0.116550445787161,-0.322518569923688,0.191805139283076,0.246284761817333,0.269665171852721,0.017408483077442,0.08844540455391,0.181566462745451,0.165282491014546,0.10505397543111,0.164174616938265,-0.15593430085362,0.101163492169419,0.127964433904835,-0.227042117169392,0.0636177872975759,0.0121716171672571,0.130342353694314,0.127072237656544,-0.339291509582242,0.148737173567495,0.146379743306869,0.143587782279058,0.110399271642631,0.543571857264261,0.186380005688657,0.0907779278545694,0.0932734023450585,-0.214647869681134,0.0501792877291899,0.178621956238849,-0.381669594561056,-0.0270295589611915
critical,-0.171915330361169,0.129754639285491,0.249276284262362,-0.191680755880499,0.004385724526813,0.0721465831143123,0.237095220533054,-0.060602214449042,0.328719729195463,-0.15173759366677,0.223706627476173,0.167657449141019,-0.0133004465529303,0.0638229605403563,0.228520712439734,-0.143914092917011,0.269370522956257,-0.0039782808754818,0.192362525513004,0.085864483471678,0.198828881041563,0.100368349810627,0.0068800344966732,-0.357124799092167,0.0601701361857713,0.351527559448295,0.1964741842521,0.18749685411964,0.0117919773376004,0.157565112235893,0.112171050950095,-0.206052579064888,0.292664750805084,0.0306715939092327,0.0653839953452205,0.206777394556168,0.0487409505499866,0.0305057947984943,0.045217243103149,0.152449308858576,-0.173889134524194,0.0403341943368215,-0.000349872769393,-0.0787484815191406
critical,0.0913959731456339,-0.149489272417792,0.0328220868724917,0.177370583535646,-0.0989439484601578,-0.0272963184416552,0.0940687988946922,0.201612253332572,-0.148582321293378,-0.0850127262525976,-0.0275446187057634,0.384885584395751,0.0471524501707053,0.0390066850646491,0.682889129292893,-0.0556353279221113,0.243719692642517,0.0699576381200967,0.191460480027669,-0.0075953861138094,0.266322276323566,-0.0664923656628732,-0.302725579094363,0.0251396826099392,0.0058027879068747,0.114523201826184,0.345965087418261,0.26091430625488,-0.0542724859111132,0.262844298926183,-0.0320615073641487,0.328134072057975,0.287949687966994,-0.0228324182206364,-0.033679911562766,0.386824776939991,0.32314009165333,-0.108204899897173,-0.098934088870951,0.0611187020056539,-0.173013639695877,0.0302485380579583,-0.169526032816976,0.0401192396762248
critical,-0.318947153261712,-0.0444578103777597,0.219342994572145,-0.203310415397622,-0.424089351844695,0.0977765492268449,0.144363420896592,0.226326079151442,0.286799620224601,-0.0410630857284265,-0.0029797479042601,0.140238387316048,0.392418350304604,0.149308025067403,0.582795496652253,-0.238436708139557,0.17643205373111,0.0299257308136468,0.0833488078978247,0.0926713236780752,-0.0405406774315274,0.102837624766227,-0.017927686900377,-0.315467449732022,-0.0205414352968123,0.235783174053556,-0.0051516167655536,-0.0318200067182773,0.0849922233882027,0.0177308482053048,0.0796059827034782,0.109057403207124,0.406516980458519,0.044217961988169,-0.0088610638946385,0.295815678824261,-0.148816595117621,0.0122343627876417,0.0410476312447224,0.0658148249620239,0.0293011189772203,-0.138276446092199,-0.0653929423805233,-0.185197341015064
critical,-0.193810007285166,0.0325374910804913,0.0466508292156654,-0.0665325378377754,-0.0869633526108524,0.0211991878413523,0.0301126657162365,-0.141154955086807,0.0789092385495702,-0.0584962279676177,-0.161772367267827,0.112485763855046,0.0790522294622131,-0.0178384972639945,-0.0404611011579516,-0.0196040166698363,0.0190647384770587,-0.0887575526238803,0.0342877668343657,-0.0084761656855948,0.306674265228253,0.0799828514589259,0.170038881077077,-0.210579307580644,-0.0302900167977826,0.0557265381600331,0.273902833809835,0.317694150242372,-0.0042928718211399,0.314007552884432,0.0463834192655249,0.0754840886437083,0.158917769146214,-0.0440083103893783,0.0156825224135823,-0.0712180916982728,-0.103646072594359,-0.0599498442300148,0.0209156091833467,-0.0202451301693551,-0.0468647915981047,-0.0634717940666307,-0.0672904956684151,-0.246735237171755
critical,-0.109433149643373,-0.201700463773172,0.182007943674006,0.409148725083291,-0.341409956120681,-0.0100694534714643,-0.187591503857818,0.143459404134784,-0.212506806562897,-0.368634102631697,0.105530002133217,0.200165124112607,0.0395832067442714,0.0818594691663577,0.318846754184092,0.160630178208784,0.114474551304294,-0.15735342184964,0.116338456833267,-0.0052527879787124,0.0931912915672883,0.0878937284704364,-0.0522591269705305,0.0911562366149706,-0.0805336420410071,0.0828647210778254,0.181674176530378,0.155153266218457,0.0245882623321741,0.164429737591299,-0.167373928643414,0.386521759231912,0.248843078657726,0.0230779133222818,-0.193812305804298,0.636605882060412,0.0902558806869223,-0.117449206690438,0.0546353555647379,-0.149282711509018,-0.0133676554556554,0.0783569711182407,-0.541339133784119,-0.0123507470737628
critical,0.0393172139634819,0.105954148182001,-0.0003029048386325,0.255355426029067,0.112659356489241,-0.0432912079873461,0.164569515049412,0.135672385573724,-0.0031975315832217,-0.21330542789797,0.304155386835505,0.118911226167614,-0.0723770570303328,0.0370122306397033,0.36205464709083,0.351448755802732,0.382437628194285,-0.0190086642441427,0.071223095181532,0.0413474517106236,0.332375022356108,0.0604729557172371,-0.443382542193467,0.132355280450881,0.0565272438116055,-0.192912441892549,0.334916278390707,0.355013529306836,-0.0199119644647993,0.297345520788957,-0.0079663283444725,-0.0248053514569373,0.259615256897388,-0.0170869380107273,0.0124686372012811,0.433201894635122,0.213472369440213,-0.0423631920322904,-0.0346197559835451,-0.0213945746965427,-0.174333016865452,0.107857916987329,-0.0620790805201891,0.0565300236068368
critical,0.0069973978763324,0.157166274291685,-0.114622559515425,-0.0047920404660296,0.123265528027298,0.195663106079974,0.131799722633203,0.0206786628878716,0.0290052497085994,0.230668859272246,0.052809866396676,0.0973587509603553,-0.221687198227696,0.163310101008607,-0.2872220255262,0.0662049824211873,0.021399545585383,0.110879691135148,0.0186094965854844,0.211988603372809,0.030590118416438,0.131844963388383,0.231078302006697,0.0433070537853807,0.291121060265133,-0.156888255232039,-0.0875360724848052,-0.0575910842733565,0.0316520450194526,-0.134121977935373,0.015987653998841,0.0094104803041415,-0.220786270840105,0.155431415180498,0.294631685121687,-0.176336796110562,-0.151380108128877,0.278655037866344,0.249171743374982,0.0799994771138917,-0.145966762592828,0.18811702515416,0.0939044262619809,0.194784429897673
critical,-0.199330292485376,0.0312746895241255,0.0154698919299413,-0.0942451391407981,-0.0205080139857825,-0.0271378976566747,0.04230092783634,-0.133256089725321,-0.0817897399815488,-0.0047755359660918,0.0748762246996562,0.0346628558109079,0.0101820178843394,0.0041009212391479,-0.0540723651136988,-0.017088805827475,0.0348451163095385,0.0399555154315642,0.0106371193616789,-0.0813608223984398,0.135896763432287,0.0638842310966403,0.197909340245517,0.115585741580018,-0.0872660098954461,0.184369615640085,0.232523714428951,0.173214188278786,-0.0225401747871342,0.0439230787741544,0.0565775994387231,0.128380131326884,0.0186415837528906,-0.131311646037551,-0.138313245470667,-0.0126326558573625,0.0794166461730617,-0.123599583944574,-0.106987920384557,0.0740391419960933,0.0203789369893951,-0.13719169499703,-0.201662486800626,-0.0278002732510059
critical,0.0245234879671653,0.0972330557640812,0.0218887862705203,0.190805441104986,-0.0185639658908652,0.0869257093517126,0.180813406030893,0.212621597576828,0.0856555879652728,-0.132654002038342,0.289918964760735,0.33092275411472,-0.0908150809215693,0.164129274695935,0.532190657962303,0.183148412667569,0.527428320267585,0.0425256177627995,0.255495682590561,0.187778688510441,0.585095927572833,0.0374984302718751,-0.43246184708094,0.212484040644455,0.138694219046279,0.207130384770328,0.610404778674124,0.59886904232045,0.0404804874040106,0.581360139007221,0.164770768194804,0.267980302971156,0.494742962021474,0.0803144782989819,0.141972444588719,0.518575486499768,0.243166429921785,0.0234806512031164,0.154810286702153,0.0282151232035259,0.102200227662606,0.181847696887661,0.0431802405542596,0.0042508985647266
