group,CD273,CD70,CD10,CD16,CD279,CD294,TCR-G-D,CD103,CD161,CD223,CD206,CD137,CD303,IgG1Kiso,CD154,CD324,CD35,CD178,CD169,XCR1,integrin,CD106,CD122,CD83,CD309,CD124,CD204,CD144,TCR-Va24-Jz18,CD158b,CD133,CD158f,CD336,CD307d,CD150,Mac-2,CD23,c-Met,DR3
critical,-0.278008706546639,-0.351799069837685,-0.321156926601293,0.0411960555801145,-0.234378104120214,-0.24817489214564,-0.261243527368001,-0.310843701813108,-0.300949921348883,-0.285833272322191,-0.30065253140243,-0.331666120615852,-0.307826244662997,-0.256283856615751,-0.332475688356853,-0.267240121372222,0.0361045118313707,-0.300511533965408,-0.30670252755784,-0.347199221889632,-0.251487443122107,-0.295276326335574,-0.232891197348157,-0.269369124069022,-0.262389820285758,-0.317878707061302,-0.28398648263654,-0.333983397815427,-0.33325182068055,-0.255020329550303,-0.327544153439519,-0.285030091472374,-0.324611592509539,-0.268943221447389,-0.25912725554343,-0.271622219743488,-0.297945522532438,-0.28725156873392,-0.269945208037119
critical,0.324098506870916,0.333553106815019,0.310299093151402,-0.0913258862949358,0.284087395804149,0.310410112535723,0.219968436316485,0.326698378582345,0.254738250084043,0.325784817266189,0.33010904971965,0.341886380731886,0.304019627287852,0.300581851808464,0.300523419159542,0.254665423653685,0.0015284685398887,0.294263885441344,0.322309613535948,0.330768642062598,0.259739115833699,0.310918589105288,0.228841515217047,0.292666698181706,0.336650467313885,0.298526856865991,0.352853676541306,0.287483492751802,0.308693372218868,0.296019738861026,0.31273390017046,0.298129235422111,0.324830860288833,0.339813725389531,0.253634408936984,0.268873980178164,0.260334072323132,0.342124137811953,0.2672240253505
critical,0.0806152308521391,0.062019307480023,0.0686945884003535,0.388910834996631,0.233224954499687,0.0854587407877585,0.180625959759891,0.0379760418583139,0.240948861680637,0.169456264305002,0.122709815720234,0.120449329346644,0.214198613830616,0.0401674396335566,0.117644869436948,0.116234491714953,-0.437236613760297,0.163525830428467,-0.0504443473655415,0.065541780083392,0.224010983026135,0.139017970220016,0.266561652970119,0.103866690857239,0.0060202757861755,0.137349748210739,0.0628672988424038,0.0713259422535873,0.066444502860132,0.225671252896586,0.0637204596273607,0.154151287780617,-0.0059261192354275,0.0201848792923149,0.0116490805772852,0.0543451449802321,0.160973833503777,0.140010218783448,0.129508306732801
critical,0.0676926982379307,0.0635439947549395,0.0414566134836128,0.150400581465453,0.086697558544302,0.0619498846180606,0.0434722766204534,0.0281527295157954,0.105633799515198,0.0993451699090456,0.165464752383521,0.108758551530636,0.102999596645498,0.0040757048884915,0.0290917142614399,0.128728862537377,-0.386588156934567,0.0230989015200602,0.137562106561294,-0.0602702756700142,0.0817690283349699,0.0147338269593255,0.168630420803089,0.0403718986954989,0.0472129033642616,0.127965791639588,0.153742970786864,0.0962162504592219,0.0533126965155257,0.127754474780402,0.0440556936680254,0.112752027839982,0.0421861104830444,0.0116408508435304,0.0113554020223383,0.0280585856100752,0.145288044550938,0.0759555584903435,0.0570807093397949
critical,-0.0929668412252139,-0.0983796826117655,-0.0587246409053575,0.0270494279138555,-0.0587795528173838,-0.131421306161718,-0.0671205946122855,-0.0261061399429652,-0.126178556771389,-0.130877938907562,-0.175043771516512,-0.0773798336814021,-0.0948032570406485,-0.124418232868808,-0.189791885903774,-0.136366303920526,-0.153899936910627,-0.014539369379419,-0.0363233547695511,-0.12476992801002,-0.0915080479952897,-0.0064308863983493,-0.122032080245059,-0.151792168329042,0.0666299340147326,-0.020366359917466,-0.0499477456591962,-0.0875859695868551,-0.0518937958807495,-0.156637550186449,0.0283411107031119,-0.176790286621394,-0.0841048852857877,-0.144167544649188,-0.0649526070859406,-0.159755910898538,0.233762862624136,-0.0453528851949344,-0.132474079281904
critical,-0.13356087512124,0.0360487427402212,0.0902279049850391,-0.37451375605788,0.0530849187498395,-0.0344112818641723,0.0393585216844992,-0.0401426758184975,0.007444722929993,0.002278767873749,0.0175390438720017,0.0369925069874097,0.102037522611342,-0.0660588648469368,0.017038359590249,-0.0257317998096721,0.244298467210397,0.0497272910200359,0.0387414611122076,-0.0660670138755905,-0.0544105340634064,-0.0563200571503579,0.0937731451685743,0.0508029243641801,0.155679311078189,0.047949102181871,0.0348297592373511,0.0189496862402164,0.035850126551271,0.0988976224935882,-0.0139448652619292,0.0444060016616497,0.0128735420271192,-0.0127697269212353,0.0577928936939817,0.038647594969729,0.0591029344183068,-0.0168826157464915,0.0038016755277902
critical,-0.138139646146375,-0.275186079491206,-0.185251551111925,-0.118943315429879,-0.0830338565804624,-0.218975385432799,-0.157204652955685,-0.0923173872841631,-0.0379123516157937,-0.179118332839756,-0.21248888271335,-0.176827119334049,-0.18430007743123,-0.201599280627677,-0.22434254417663,-0.168791596488051,-0.324342965207734,-0.115054133025264,-0.297609146228592,-0.316252478767307,-0.142639875335346,-0.0981420383335486,-0.0616435758253449,-0.0465294241796889,-0.109286340862237,-0.194648114721633,-0.15905108485842,-0.219953067816489,-0.230154020203272,-0.141880858519521,-0.114859298558054,-0.184827578250509,-0.25254060936652,-0.25654080284814,-0.222669580604099,-0.212904401597056,-0.124770030937891,-0.167635429335563,-0.141249585651271
critical,-0.0523293110061075,0.0482998914277178,0.0040466413454258,-0.117279613981765,0.0523068545063367,0.0061961392383173,0.0114542610197036,0.0369563549319409,-0.0118979518463886,-0.0204743450088756,-0.0813240284300323,0.0896752335157174,0.007879394632873,-0.0331697261633591,0.0171012365664865,0.0179442836844695,-0.161551472848946,0.0544211624404945,0.0008743867997266,0.0530527524598813,0.0457738522795745,0.0574483570542196,0.017653120035244,0.0387965133658834,-0.0240336887901187,0.0344799189961126,0.0081799869016709,0.051813131613438,0.0290667893201738,0.0513701570249477,0.0368021527681766,0.0461379460120943,0.0348920472480926,0.0088438812318614,-0.0358818328042607,0.0196532355834487,0.0189759510885059,0.0346091835818835,0.0506608007417135
critical,-0.0166088393581609,-0.0082093023123936,-0.0912325441630859,0.223761245041447,0.0396345928708724,0.0400027040245801,0.0888128017569592,0.0484100943480774,-0.028125007756196,0.0484971488513058,-0.0123713722288252,-0.023401442571543,0.0390683346220871,-0.0370638224929773,0.0399211640607224,-0.0649408685247291,0.0219608506382316,0.0517966254035257,0.0690197975913595,0.0168872868686572,0.0468258819082591,0.0580853740627952,0.0967636451276852,0.0959403257666489,-0.0999226602272522,0.0346001962768552,0.0069973188075157,0.0241533211642086,-0.0347710010693813,0.0164822198525039,0.0418153932879118,-0.0011876843119198,-0.0521937526399329,-0.0083675467985675,0.0424308511543435,0.0301377583308446,0.0356961344788258,0.0610435217423231,0.114949467750382
critical,0.0404312520587058,-0.0769435370858641,-0.0436958643885207,0.130885131366355,0.0355620808779688,-0.026757261737328,-0.0177934507907391,0.0357353180002766,0.0789354178252422,-0.0763032534581307,0.0128633315976664,-0.0761726289498608,0.0507160937464965,-0.0322151792775154,-0.0285067032723168,-0.0252110465029163,-0.467957058503655,-0.0447745797996795,0.0016436595183245,-0.122930699627297,0.0919571425719207,0.0292729468205534,0.107213192306677,0.0233865778928179,-0.0856773252957034,0.0212843646205605,0.0398444096221611,-0.0118907342750759,-0.0447290640583201,0.0800752556408468,-0.0136109210353681,0.0203581984409802,-0.052290533708299,-0.114063716004626,-0.101587337750297,-0.101346455009777,0.0331744141730826,-0.0092704815223923,-0.054822968104053
