group,CD11b,CD11c,CD10,CD14,CD16,HLA-DR,CD163,CD71,CD154,CD52,CD35,XCR1,CD106,CD49b,CD49d,CD319,CD99,CD85j,TCR,CD88,CD11b,CD33,CD11c,CD123,CD14,CD16,CD32,CD69,CD2,CD38,CD35,CD54,CD122,CD49d,CD99,CD82,CD88
critical,-0.0172136294733094,-0.228355517788878,0.0651611785628135,0.0611255195307852,-0.197398581173907,-0.093412637724345,0.229244797368106,0.159974266405701,0.0463167276181508,-0.0152678402774143,0.0864873233926916,0.0421002039072609,-0.0135734969473455,0.25471809993391,0.0993054911018445,-0.0470845582935328,0.43910573010088,-0.045754889549966,0.0455378271638719,-0.267207601936576,-0.385464541889397,-0.369778367281271,-0.0453106648750883,0.204549515951258,-0.184320050596211,0.0081942357575533,-0.0983249942675616,0.0641131852124615,-0.0443139842391053,-0.345193358409762,-0.381282745701896,0.180263440601018,0.235056359918911,0.19410834863249,-0.0722492898793662,-0.0928739097085872,0.16870648445599
critical,0.178562438258209,-0.389250942495696,0.32472445213726,0.240732696517317,-0.107710329031881,-0.151458706348127,0.399801611129116,0.16845115544945,0.401806262023723,-0.100198048572364,0.114261959678828,0.393804601141077,0.373588667893112,0.282584613098259,-0.0332514840981307,0.29805296703301,0.48804546786579,0.141565913941315,0.355895609667503,-0.130255252631565,0.465741988658729,0.371893649198724,-0.450933598269544,-0.273566294237805,0.266066284900903,-0.617691825338551,-0.0747830210712403,-0.0513599154753262,0.0166245637633394,0.405696330308835,0.637618885177941,-0.463649839518206,0.0486684723051387,-0.56069505239628,0.183386212584639,0.261441189499286,-0.37564013077392
critical,0.121485264176304,0.0982235360607642,-0.0683810490545181,0.0569538448110727,-0.336396897882923,-0.233746120884089,0.105668077146678,-0.0030156405902525,-0.160113802550875,-0.206510230210868,0.251523388744661,-0.206370008736144,-0.100751156578235,-0.170838066441989,-0.304256102966849,-0.204829566072808,-0.0082409821330282,-0.0640411791215703,-0.0982600457559429,-0.0138645732162436,-0.185678550185161,-0.250229341490881,-0.195993519540388,0.151861888707053,0.0264506292043021,0.390629315489828,-0.0385999750385546,-0.236404281030755,0.31666851229728,-0.151196206919628,-0.304415261925751,0.293810981858028,0.117695233964526,0.577386444833201,0.201460477859222,-0.183628165114092,-0.315744309249395
critical,-0.247730503374865,-0.312503870338821,0.0595667257721188,-0.222082056574108,0.0499995747863375,-0.259548380836365,0.679963037637581,0.178932082893347,0.0520139409511552,-0.138637313910763,0.136173287245369,-0.0332799254791035,0.0694594211483356,0.372917532222057,0.13761782086724,-0.106796615092833,0.367659394927461,-0.181856762998007,-0.153158197485664,-0.381304021060015,-0.487329759062914,-0.312101981800033,-0.546747811475684,0.283024580130749,-0.0146538857672406,0.0548600081103143,-0.325375139908226,-0.0941831281997894,0.206110569506576,-0.324334626455663,-0.32768789604593,0.0320462093484244,-0.0112381688096682,0.258377400813279,0.169777146172398,-0.309029543203066,-0.327840552830557
critical,-0.250671669939928,-0.257076745244777,-0.134310778336332,-0.394999741741549,-0.0248553698165499,-0.277796702191257,-0.215196444764105,-0.0266800235115539,-0.210629924175261,-0.0671134916502061,-0.285249383185051,-0.279787763493486,-0.15100829131368,-0.139120362006717,-0.212587407878617,-0.152046412326738,-0.167062918579667,-0.240777898314345,-0.284480806559736,-0.150255057657344,-0.165847840869121,-0.31142218280194,-0.0986165091929652,0.191423114119321,-0.10108954530831,0.201092313266929,-0.0831899453446098,-0.397187900457928,0.0043438524026953,-0.307704211646995,-0.491369901137669,0.0476093764072112,0.0095903982415039,0.230820366231925,-0.312201428085709,-0.209530631289874,0.0728028239368293
critical,-0.238826122435318,0.248350024165816,-0.117416803030951,0.0042730749059402,0.189761382061298,0.446596240747447,0.185111590841079,0.219410796275582,0.0058263633317626,0.283176761169652,-0.13055723222229,0.0171938230658763,-0.0461329540501451,0.393628808102203,0.55536068304794,0.0914749050921512,0.0212346512956775,0.308920296903888,-0.0371932758130355,0.152108574555315,0.0349000153758784,0.212482652676775,-0.410872173856894,-0.563071957462309,0.0373048509039628,-0.377799307856396,-0.439125764055418,0.27252510516804,0.229339501117503,0.144864778755215,0.251676677454584,-0.212756536579615,-0.047747005456439,-0.275972709320723,0.363246736705655,-0.0378566960060662,-0.596813365994993
critical,0.328463263575728,0.0029008245474212,0.144597050805043,0.0734945899882391,-0.0227512429843088,-0.349174364635618,0.126037558723484,0.562644277673388,0.145660066738316,-0.0244927080115534,0.435125504044413,0.259620319045026,0.166352567448855,0.456526692891053,-0.154220553928816,0.0800675391582514,0.433612780761151,0.0145845278905551,0.261802895371922,0.117055726254517,-0.344354522267781,-0.330393531864473,0.0906863003937855,0.263912280982285,0.0707511066540553,0.0919434470031026,0.348222452155629,-0.351133961835328,0.0773783396037004,-0.213546567291797,-0.498576135466062,0.277378078380752,0.122041127299182,0.261287772675728,-0.361969833150979,-0.279098934192855,-0.0763491107261882
critical,0.0231612552053923,-0.0916238957781245,-0.144408627218071,-0.0912550252940906,-0.0626524091503671,-0.126743252637432,0.497101487016684,-0.0862203015415021,-0.14875283130745,-0.0722418959600811,-0.0703622663559237,-0.131395361166474,-0.118379823369629,0.173688260531636,-0.197939511055208,-0.15232387778559,0.39010809133451,-0.126953993829109,-0.18889517749154,-0.289182668724844,0.0002290828575463,-0.220437321669317,0.0043077709220835,-0.111305858766354,-0.143626438661977,-0.132840336553626,0.101998210489626,-0.0031354278617605,-0.0900133520685406,-0.203063180080358,0.0681614729110694,-0.141347810374377,0.117119579691624,-0.0887318162844148,-0.401830727560002,-0.0817737250725317,-0.0639720478780255
critical,0.127035377116348,-0.0167977649968459,0.212859672627231,0.327003942827502,-0.162107687462501,-0.053306507973774,0.195645750150627,-0.0826113780251929,0.106558907269127,0.0522795224005579,0.0287243209324401,0.139990814066625,0.149032806074658,0.176371284150477,-0.102473745210869,0.129693690706256,0.426503193325549,0.192907982792918,0.271142442633619,0.211123143366337,-0.379271802542612,-0.33103162958751,-0.20693110501549,0.308934080731721,-0.37816308068407,0.0798724089768589,-0.203246102518931,-0.114001622623623,0.070414828155695,-0.328385932953376,-0.250209944267687,0.193452059787162,0.20558789387969,0.337153590571374,-0.226862176151992,-0.154621238808831,-0.141963210789204
critical,0.433279629222414,0.398315423838752,0.106558420559662,0.46647225347619,-0.0730040449002585,0.0740648501622807,0.0481827161293162,-0.124873771422792,0.168043672708615,0.117793648114863,0.478095448700808,0.159315791046586,0.023717106323567,0.244235389401851,-0.0137763445628615,0.169964380398624,0.0121755420006453,0.260154848252841,0.259835609961357,0.405278721769375,-0.327262571917814,-0.310356217494593,-0.157624421542956,-0.053117607186059,-0.2733302201965,0.10978640542954,-0.00559682527086,-0.136195456883104,0.0090423549246904,-0.300357195983439,-0.246679091788121,-0.115220486222329,0.114904153248723,-0.0030251695727061,-0.427709012968153,-0.230980913163238,-0.175495994396768
