group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD7,CD14,CD16,CD31,CD32,CD69,CD62L,KLRG1,HLA-DR,CD64,CD141,CD2,CD38,CD71,CD112,CD52,CD49f,CD335,CD35,CD235ab,CD62P,CD122,CD41,CD49b,CD45,CD36,CD49d,CD99,CD94,CD82,CD88
critical,0.359995676525403,-0.115750213838527,-0.231969936342943,0.427327544282908,0.243916694782747,-0.070316874046414,0.0710601978349846,-0.28776028371723,0.34551461157991,-0.042150298871473,0.261810366736908,-0.213287766045314,-0.0606233313391768,-0.0011478605582626,0.417767603964794,-0.267665365213005,-0.0811297802859551,-0.0728086372103716,-0.327678310939072,-0.0274361875564688,-0.186135567591489,0.217250350611409,-0.24722324813274,-0.206490267645872,-0.3459966442573,0.218995402906173,-0.202412823533224,-0.113031838113554,-0.186488685954345,-0.240434796325908,0.34402477815825,-0.237930869927724,0.226393967815224,-0.480074088965161,-0.0163123039916589,-0.240631700439755,0.215886927099407
critical,0.19231145598435,-0.530005662501604,-0.510280727039998,0.24461313657702,0.515443379860985,0.231553627662124,0.0670772070328839,-0.578900004950416,0.56947695951602,0.276026945659299,-0.0546089795545009,-0.0506578675536538,0.107238494054391,0.0212437138150045,-0.0117492269952577,-0.450155179058992,0.0331962621214215,0.015790604032441,-0.551129700541827,0.110714985341845,-0.171879259292059,0.117291050446664,0.088675192825741,-0.204143167122108,-0.497367607693176,0.147140561810404,0.253017661042231,-0.121082965891892,0.16209166115726,0.0617486295468362,0.479253234845218,-0.439252112412518,0.565664948500744,-0.429993961379997,0.0395297249819814,-0.338430803037549,0.121097480460333
critical,-0.0398536575767037,-0.263212416090046,-0.285829464846258,-0.012322296613174,0.206293080478068,0.0580792343649371,0.235854129873545,0.125286637703038,0.446137051936946,-0.356361897679091,0.158933405320528,-0.193397460485135,-0.175047050533445,0.0032713318585834,0.156970004094564,-0.20710321277844,0.0078060809996767,0.138807267031283,-0.230367541439278,-0.215491840597769,-0.072387055242644,0.340053510115154,-0.152539948023762,0.237101400174714,-0.326804159419393,0.254019191148068,-0.227422785607283,0.325697245658251,-0.194185146633437,-0.116291325016015,-0.0271859649916943,-0.162754489171682,0.339921244629603,-0.110717448808966,0.356706182910693,-0.107603983555664,0.0121142446418533
critical,-0.0157140811385166,-0.0942880358817283,-0.195255040856962,-0.177671839433377,0.0827968500957673,0.38127731950209,0.12151330180269,0.402951751728465,0.109075128143587,-0.353945300454894,0.168195715738573,-0.231883599533024,-0.259410946210564,-0.0292085324350318,0.562800550211504,-0.0530447255931618,0.337139938193223,0.161608994003569,-0.320152624560834,-0.0391826167856646,0.0320619619083483,0.302901823421381,-0.362415696506534,-0.0077185128428126,-0.352494162724789,-0.115579487175799,-0.458232302569125,0.0979786705199636,-0.416914991380098,-0.353666552418084,0.165135909413387,-0.129176507207507,0.281809829873963,-0.0420155030276981,0.0970605874512864,-0.228100660400861,0.145172232960428
critical,0.034505860402666,-0.138075509458733,-0.300660754697114,0.143347572962777,0.0720708063764453,0.457875768263262,0.130689239425398,-0.0216522668852531,0.303498561301697,-0.125781789918908,0.148407957058159,-0.392296353978057,-0.163950501590945,-0.158474765768163,0.433686768415109,-0.0444095432634486,0.0824149578179734,-0.117559472582901,-0.349813391274067,-0.0675141995817606,0.0232578643686086,0.294381855417344,-0.234746589279632,-0.005896549645711,-0.489760821715139,-0.126949301019034,-0.25930401826722,0.068985921780169,-0.20647144421368,-0.215640663097151,0.228118274148288,-0.318146658327094,0.294521442927051,-0.462334674153347,0.0562265579946277,-0.210828990268924,0.25854353379059
critical,0.147576676860216,-0.419693975115758,-0.345792689187405,0.235466840700241,0.298896040534684,0.37073713125483,0.114621303739658,-0.36311655272807,0.450879494086054,0.160914099175095,0.104904742314893,-0.376677315519856,-0.0203815358166361,-0.165560080147199,0.39895839096203,-0.219951033958882,0.245972450880442,-0.165053354138103,-0.38286878627771,0.265313798490294,0.0983579719213653,0.206545168160249,0.0074932951794932,0.0938126538620411,-0.481650058575949,0.0274768946581205,0.0086185309254039,0.134366361559092,-0.0129469611609774,0.0114859854913627,0.33588825270058,-0.38246205959605,0.440315073065628,-0.407876349822794,0.0446065447162193,-0.2456685138579,0.187172900697684
critical,0.152143705276137,-0.126493165004186,-0.271275279295544,0.175569227064579,-0.149222152622879,0.161801813544208,-0.0510104692060251,0.230350025771515,0.114213281471127,-0.5250524138906,0.525742047492735,-0.459863554492902,-0.343566302294391,-0.173023892067626,0.580701788898185,-0.0341484556322275,0.196719448871555,-0.0419845510817604,-0.294228219980111,-0.617702855310154,-0.129053074474234,0.173518493695414,-0.430620396606513,-0.155410620942831,-0.502624400265613,-0.0433519161758561,-0.417103388089599,-0.0414588748052046,-0.397430444342188,-0.343993080583079,0.0256786669434232,-0.0568091568553643,0.323282832082433,-0.395738615793903,-0.0159014259121182,-0.342943021284103,0.0184567422239366
critical,0.173571798259592,0.117569447606461,-0.0956768042596252,-0.0965602088567371,-0.129079414044241,0.0127559970120233,-0.0530724904850606,0.346541671740168,0.0754525331528436,0.0184849364661804,0.208194449119466,0.0338238338160976,-0.127831266721465,-0.0183243365615027,0.285977963962403,-0.0860005744787035,0.212569409203524,0.0301467275512742,-0.311475813177627,-0.115293538320353,0.0369438543029238,0.136519021901571,-0.0269569762091113,-0.0331573948270917,0.0849033395207701,-0.107922966503151,0.0501250822426687,-0.0689188147935321,0.029799520980793,0.0970999797206572,0.0789994345885243,0.0844623546498068,0.22635166649633,0.115506355830901,0.0868681940605005,-0.0525759100810796,0.118083944737725
critical,0.0461889852932433,0.0834691818900982,-0.0546708085007697,0.148377673459033,-0.046070198765433,-0.0036515056339948,0.0052330092931316,0.203125587076356,0.139799313907371,-0.191214923841653,0.202268470964864,-0.237075646092173,0.0024469939247747,-0.0031881486591021,0.44237492943831,0.102929744838978,0.0778851585378209,-0.0091780745435798,-0.188263445706372,-0.091897801540316,-0.0727624818226234,0.238672760029852,-0.106927402738308,-0.143126996783301,-0.379088631779095,0.0686811605167597,-0.140953407422877,-0.0647339744492047,-0.0430067464561098,0.0034096075670661,0.0854895555227271,-0.111116958279401,0.203625414462994,-0.0776740471418109,0.0058622878890689,-0.053778571485171,0.143446407938032
critical,0.365734144780679,-0.0922028069001498,-0.0706448974640656,0.140480272780074,0.214571312475247,0.230874383156691,0.0273420395588005,0.272963606167764,0.269517116450711,-0.0914282546713754,0.0746970824427054,-0.206034637333066,0.186076035685152,0.117201377216076,0.303674959212624,-0.0263961790541577,0.252455452840388,0.0635586888266488,-0.0691241962952064,0.0946006048701007,0.0880004714164798,0.130042148208285,0.168986481168098,0.138829661265561,-0.286290497710857,0.134624680089959,0.138688438633372,0.180328645970812,0.167572570930772,0.147586175943178,0.105960373369289,0.120738175737338,0.336329612676794,0.113319226246125,-0.0401718338799734,-0.0503762829020556,0.12683413362316
