group,AR,ARNTL,ASCL1,ATF2,ATF3,BACH1,BARX2,BCL6,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CUX1,E2F1,E2F2,E2F4,E2F6,EBF1,EGR2,EHF,ELF2,ELF3,ELK3,EOMES,ESR1,ESR2,ESRRA,ETS2,ETV4,ETV5,ETV6,FOS,FOSL1,FOSL2,FOXK1,FOXM1,FOXO3,FOXP1,GATA1,GATA3,GATA6,GRHL2,GTF2I,HES1,HIF1A,HOXA4,HSF1,IKZF1,IRF1,IRF4,JUN,JUND,KLF10,KLF3,KLF4,KLF9,KMT2A,MAF,MAFB,MEF2A,MEF2C,MNT,MXI1,NFAT5,NFE2,NFIC,NFYA,NFYB,NR3C1,PAX5,PAX6,PBX1,PBX3,POU2F1,POU2F2,PPARG,RARG,RELA,REST,RFX2,RFX3,RFX5,RUNX3,RXRA,SIX5,SMAD3,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT4,STAT5A,TBX21,TCF7L2,TFAP4,TFDP1,THAP1,TP73,VDR,VEZF1,YY1,ZBTB7A,ZBTB7B,ZFP42,ZFX,ZKSCAN1,ZNF217,ZNF250,ZNF263,ZNF384
healthy,-0.450621593284857,-0.467861530526819,-0.468262310098005,-0.462733396523924,0.461098199834285,-0.472973424837235,0.452235538031252,-0.462770687669618,0.502666800330421,0.455132217993479,0.458012056793134,-0.473520161150703,-0.458163827746304,0.459065030433888,-0.457995616610624,-0.458530924992347,0.470936245636225,0.466351439616279,-0.4700675223336,-0.468632815674569,0.465042039226377,-0.454206555522161,-0.4575755899965,0.471528292696611,-0.4663057278893,-0.455668729315386,0.478090130908384,0.450508316417563,0.462871534155013,0.484320559099563,0.450758728465793,0.480561972495752,0.467331835865952,0.473333103952146,-0.466737783905261,-0.462434866868349,-0.512468757926852,0.453876147951719,-0.47201929278157,0.452348012938423,-0.471427847191276,0.473373001468236,0.468263513038188,0.458542553414123,0.492648914971024,-0.459583096672979,0.463491248839623,-0.489916235853835,0.479042859533834,0.453239191124477,-0.464824507543167,-0.453506043355216,0.468474829530449,0.480934683462653,0.466807153455851,-0.460620432091345,0.451643290480836,-0.46384631668383,0.45941548700739,0.46852134321755,0.473258120680698,-0.302325733815035,0.460589757116662,-0.456177573013069,-0.467547362648856,0.494288923421399,-0.460419541080676,-0.465226089074475,0.45652742811648,0.455268952194353,-0.463866967156983,0.460041216392918,-0.479091378121242,0.447609832045062,0.476362307824604,-0.461965720196726,0.474748563568239,-0.452156344469162,0.48286239510695,-0.462801563134331,-0.444401791065301,0.452468306956788,0.481915881672449,-0.456567726612633,0.4583799559993,-0.454716401669997,0.46039768766734,-0.466325776892361,-0.467020675338449,0.462588041251734,0.455927561944901,0.486000264575998,0.488993981713038,0.475211294558882,-0.481311604720196,0.478216239137637,-0.474687213618873,-0.457316757366985,-0.46392530975589,-0.461206865430874,-0.461031236164061,-0.462484187415879,0.49893127008013,-0.444303550950303,0.457778886887536,-0.467132949755589,0.476018868402172,-0.476856315260022,0.45322375339212,0.473952618146725,0.465008958371327,0.455408894235718,-0.457633732105376
healthy,-0.204935613687353,-0.213310967395328,-0.226997970966681,0.0500889192477657,0.223719920666887,-0.183185140615873,-0.162879508727598,-0.239753865332397,0.240982885592708,0.214940237055463,-0.134989300731179,-0.226958760412927,-0.237740822591703,-0.216209959482198,-0.208028909755727,-0.187662241762789,0.23829193061089,0.224910261867614,-0.220680048335067,0.181931877363428,-0.147276571543869,-0.214363274416659,-0.254485992181302,0.206651842651661,0.272516366108455,0.195683911818206,0.25190581087146,0.210853166904331,0.20436664060607,0.276564551460323,0.0028016257839532,0.204465481376684,0.266975505098096,0.275426228108346,-0.167591736037254,-0.166109604537295,-0.2250859464082,-0.148698935667183,-0.21894470272562,0.18893369583182,-0.222311838306266,0.191244169567936,0.279488026568952,0.172831805637439,0.239232520986719,-0.213892061972678,0.234752282309704,0.0938284548380586,0.326232698775321,0.203627503665578,-0.247454427184374,-0.189625529791198,0.234352170069666,0.18412444511871,0.234128119559625,-0.199990814815966,0.194550389058731,0.0049894958165726,-0.162298825629605,0.260820116812609,-0.290276620982524,-0.255444396184307,0.22947824851757,-0.221060255261197,0.293673914571064,0.250514959208924,0.167537643646745,-0.288030818085394,0.19478268630089,0.276186779120391,-0.298654117812151,0.240447979573213,-0.259013053780182,-0.292533911011712,0.225371358777396,-0.242767060085886,0.261316858121715,-0.223835889265748,0.263344182625102,-0.242519349512802,-0.286835350537675,0.187000531521358,0.230708040301676,-0.216827298532935,0.218396389337067,-0.215780340743249,0.242363381691418,-0.154216153759471,-0.255342812217977,0.276675616596843,-0.1908014177795,0.233275585766255,-0.300241039388432,0.283999966301451,-0.257742474104785,0.237791074508211,-0.224746595953255,-0.21065951443181,-0.187203768033909,-0.235920695089682,-0.223186677709795,-0.238892810487336,0.213371814905286,-0.165117219197368,0.199021283725341,-0.238888335649325,0.232407484337201,-0.216373882571156,0.197951746005924,0.227694725533374,-0.114589782969551,-0.177652697787365,-0.208203582742894
healthy,-0.254625779228048,-0.280712182491263,-0.312262466228277,-0.328732843631871,0.291952042057743,-0.047725964956539,-0.259092077522883,-0.281801416706482,0.323197346353754,0.287337398041469,-0.2584855306515,-0.294581816779285,-0.291766447569799,-0.257709575681676,-0.295731357396821,0.0718105923533466,0.311737831224411,0.311514834488514,-0.28717948924527,0.27139151396656,-0.318122706635236,-0.257792868882213,-0.315951746989425,0.35335680483264,0.307090188697081,-0.245432193341273,0.333587379149451,0.315421905422633,0.241549159962972,0.351038290485154,-0.225666994301004,0.25253605849264,0.33560145714413,0.37307185085861,-0.234362650955651,-0.349637713252023,-0.333402563875006,-0.200724322972878,-0.309858380071082,0.305494713639078,-0.28430101554863,-0.242286673733513,0.333509457799551,0.28561714256724,0.339280112266655,-0.282652211591006,0.295513094973244,0.214577546552361,0.307650620296841,0.267239203293028,-0.32185714636053,-0.289930927529043,0.251054655568385,0.319106487290257,0.0324851864543704,-0.300086558736722,-0.277170314756608,-0.288172703106135,0.290574250916325,0.325957875461682,-0.125589239838568,-0.357494581993789,0.349331742084748,-0.287982669462499,0.284325607998909,0.334315990996079,-0.0862633616889863,-0.28711892310512,0.296119346687998,0.345082336686734,-0.286080810017942,0.30219188735464,-0.276356662382203,-0.299336565743932,0.322925530711519,-0.322564483317382,0.319157100748896,-0.289445005268559,0.290942500132195,-0.301523038822133,-0.194227949194104,0.250854716468301,0.291131211474135,-0.304366306236137,0.332193378006001,-0.289563540170528,0.314902819363381,0.22401867440025,0.206813522279627,0.333672278002047,0.270327663221384,0.308319150060189,0.286197715655323,0.318476422338722,-0.349982279100028,0.317293340121934,-0.308495346761085,-0.273763274569811,0.308588557224337,-0.276322070025353,-0.273223822703199,-0.341331911278445,0.344519886215636,-0.284166424126075,0.287894417630605,-0.306458695187465,0.29074430835935,-0.273083670529764,0.310334810094396,0.330300137134993,-0.0523885306030012,0.247627119705312,-0.271814874828086
healthy,-0.338902895129185,-0.376351580340712,-0.382844796796862,-0.435806965334296,0.394190932973627,-0.330146827910419,-0.389277623307753,-0.406393280202404,0.373715231079256,0.352914447786215,-0.244130974954281,-0.393299515651929,0.283482765938599,-0.284508479237972,-0.375771338280331,-0.291695815452456,0.385822643482545,0.405589844637516,-0.363312117560729,-0.381198293175632,-0.343077398851452,-0.336888811596841,-0.375200440465902,0.383192009304366,0.415919883100126,-0.307956567115311,0.385123181732423,0.368019243302297,0.324279133254567,0.405537170902617,-0.251229600187679,0.339311345517152,0.384603176988963,0.428791081618145,-0.290662352025315,0.172245894344913,0.225161901289819,-0.226800519113648,-0.346426963372047,0.340409319854646,-0.335752459711995,0.253942687585136,0.37179435258458,0.310713526680244,0.385942863735827,-0.336638331537456,0.379693140352978,-0.446653532006028,0.412744009626803,0.335901458886115,-0.458814279533676,-0.287466246818015,0.357138504841828,0.353733671904609,0.279030716065223,-0.327659511740491,0.371816839826202,-0.376409375604245,0.306442460096898,0.359888375668452,-0.324792151011943,-0.464665320742113,0.0344706350213951,-0.419313099325044,0.432041064628333,0.412884105481277,0.271424822075135,-0.353465927884463,0.246297551153787,0.39195341851492,-0.442468174713145,0.386058013336587,-0.397994753341932,-0.37808007929621,0.376508058303335,-0.394838178873862,0.394158575766227,-0.367381952161363,0.321664067166741,-0.341481364333588,0.33280040721523,0.268637167255802,0.322597575991987,-0.377000861285438,0.368264601833047,-0.378592690044687,0.362123125858393,-0.294586155225044,-0.397322323766126,0.428378154132299,0.335415710724913,0.369855701368021,0.199990249439872,0.367696451328681,-0.401542548154615,0.382681247054634,-0.369165634739963,-0.349181955727306,0.377648497235866,-0.332088989578725,-0.355762000748387,-0.407504702792239,0.387517038484121,0.223078202277192,0.346199055347804,-0.324764118274085,0.38615571243084,-0.344900527375762,0.333811790409649,0.397550469212226,0.46958668579243,0.362698670357742,-0.41175102662632
healthy,-0.279952793753613,0.32032418067057,-0.385522714966378,0.364802349147084,0.253778170334931,-0.402994901609232,-0.391661942082297,-0.1926603119579,0.353045552399916,0.43606186952496,-0.295791177081446,-0.450154969345019,-0.339664969618491,0.386642373757303,-0.400939537728697,-0.288649311227171,0.273797933608622,-0.16925986820311,-0.371151332051137,-0.386164352154752,0.0077985289637963,-0.332571748286717,-0.354649759203588,-0.31882667308474,-0.258354170432125,-0.369043681000549,0.427813853031094,0.406836908224941,0.353380296532136,0.425459640274412,-0.281371604974647,0.441285350224308,0.426824798332563,0.422639851627644,-0.378239392965547,0.36733095365526,-0.33720208454321,0.401766949942161,-0.361593935539741,-0.38523077194288,-0.384075976780788,0.327792670588566,0.465931807106941,0.3224712178478,-0.0572961139883233,-0.371485696740903,0.466002914622672,-0.382765078993446,0.347555399544454,0.386943499288169,0.213565618028887,0.383362776745738,0.375310021338293,0.297675791858037,-0.137701259927373,-0.307082929157963,0.42608989418919,-0.452150305429457,-0.275052218581945,0.33110884585262,-0.354194276482757,0.257585571798907,0.0238416594393799,-0.43174654639312,-0.0908829180649456,0.427679150960205,-0.218356686108559,0.23300255769445,-0.337670771861412,0.407713420291851,0.369625062727354,0.347307623622509,0.27545973977669,-0.473587210377387,0.399054771175124,-0.372905342735335,0.431447393963011,-0.357115755706984,0.314458986894357,-0.36967074759872,0.365778502802206,0.290368564982655,0.325916934765379,-0.362205444997331,0.358104430963062,-0.423984671570303,0.328233734496175,-0.379026887832934,-0.373921186071062,0.109035445026401,0.193125811959495,0.399541975285042,0.148581848161594,0.164674685598548,-0.326648803369126,0.414648869451581,-0.333127176149722,-0.356400354905707,-0.384960684804687,-0.354001292051056,-0.406805110947362,0.211696332727404,0.381303770217652,0.453698127084581,0.315602854113797,-0.350927732291583,0.416526881929487,-0.164102486379111,-0.388248250107769,0.37943926589108,0.371226841099325,0.330031684616454,-0.0894007399542257
moderate,-0.206294593521009,0.017493074739683,-0.296975865807932,-0.286480020964122,0.316094559614333,0.267078610798292,0.289642910235237,-0.218557415611252,0.328127674662539,0.293848316081746,-0.293689288129567,-0.323286157007314,0.353678165645955,0.247959916991891,-0.214316670219814,-0.29533257696875,0.279111725846498,0.281338117177003,-0.263544656305427,0.324558380624745,-0.253843951222512,0.269905774392584,-0.303884746841484,0.30542201704588,0.198131158642491,-0.291727943386027,0.29925526645583,0.200180852248353,0.322809073150777,0.286533030281515,0.267591034199757,0.253826281450047,0.318904053436161,0.300156424851511,-0.288282337755484,-0.26188369769378,-0.237057667381402,-0.277627464959495,-0.298301098742757,0.29611004695718,-0.294943841974534,-0.286886425730802,0.294343069710747,0.311765465360573,0.308178501550315,-0.297028875125325,0.330972508029296,0.2519179460239,0.288724082067092,0.283635187597366,0.28573789052062,-0.287875932988804,-0.280489968098716,0.285755560293085,0.16194346463555,-0.276284562252206,0.294643455842641,-0.340355157207853,-0.264092419251821,0.285879248700335,0.319522495472412,-0.327668260578467,-0.296375093544145,-0.28352916896258,-0.269375681218654,0.288423695935198,-0.130067195109906,0.280454628553787,0.351928858171987,0.25126416444272,-0.297329261257219,0.278758330397212,-0.310069167203998,-0.257483924350163,0.334718499791733,-0.279889195834928,0.298813522144222,-0.23840057008869,0.295438595603536,-0.292010659745456,-0.190144421488615,0.265824056953325,0.333410936629373,-0.229512674539134,0.313073028522933,-0.281108410134967,0.280030554014643,-0.0036929824450442,-0.325494878565355,0.267767731924401,0.329417568052435,0.287434188677196,-0.261866027921316,0.206259253976081,0.0792489295025034,-0.333446276174302,-0.271337025962195,-0.329505916914757,-0.306393854531418,-0.302418155726945,0.292646771554172,-0.178111306440409,0.340337487435389,0.253684923270333,0.317667169363658,-0.285278476436548,0.284112271453902,-0.352847686340132,0.279058716529105,-0.370022705175457,0.289925626594666,0.287116132772838,-0.31461029872733
moderate,-0.380677646561237,-0.396567413679536,-0.402662456259149,-0.385049674812783,0.381359946016348,-0.39903066908807,-0.393400124358703,-0.392422987851167,0.399032446438541,0.39793307900004,0.409286336776059,-0.24971007318323,-0.394872633833237,-0.396875301562562,-0.396351237080816,-0.349153593759491,0.418061573084557,0.401247736065644,-0.396296951719286,0.365368209762454,-0.204787184557626,-0.36732563122693,-0.408930511211757,0.347239387302183,0.0252011538917457,-0.0064765127721399,0.401047403276837,0.411565814145888,0.378605763726426,0.420818497572348,0.347126652500877,0.433122993320467,0.410359500990472,0.413513739480704,-0.380219750298456,0.343409450944304,-0.410321516471834,-0.372979027605211,-0.405765050022837,0.397529112628694,-0.39621072483072,0.252184551290453,0.403375935519666,0.397196900434936,0.450855212718487,-0.418479656696787,0.370715546389622,0.366139224396791,0.403606229359271,0.396079861054609,0.244871261916548,-0.376266922850865,0.0193865264350207,0.403442357645841,0.375086355886559,-0.389077150980157,0.409740525993573,-0.411907370124979,-0.451660301700425,0.403889031209934,0.0369428389178495,-0.453802212143796,0.417227335554893,-0.395328092586802,0.393934446691739,0.421234397582572,0.248010316755612,0.36649799528473,0.404982812689811,0.407943980137446,0.0649521049909528,0.409389727792031,-0.416605872267334,-0.223424278471172,0.42126664379826,-0.424379596976122,0.417881603654004,-0.403316775139701,-0.423399565926391,-0.275680210451631,-0.45593472802039,-0.387278167614814,0.417626426907804,-0.411721459265709,0.395371713845505,-0.408205199875247,0.412470637879973,-0.368556776507498,-0.0726251301001962,0.413314117632086,0.0100065847148335,0.404701788189619,-0.0513062174516199,-0.370526944113924,-0.423191108106859,0.410754326702253,-0.401391904579566,-0.39961562051881,-0.349885963716444,-0.386572508696369,-0.40242205691258,-0.413419590687181,0.40557949463366,0.403284376579687,0.395684019713988,-0.402232185100831,0.41114955866557,-0.402321865127456,0.431312939600761,-0.177633738127049,-0.0857805704724064,0.393200959543062,-0.123194559609407
moderate,0.234335286828301,-0.229204225053195,-0.267308282986852,-0.338500942303467,0.329484969019194,-0.257941379964432,0.349246057075936,0.156177515592784,0.277633763136918,0.237169466155491,-0.190639803254372,-0.26323864996253,-0.324508596085287,0.1735096597175,-0.321896987670568,-0.147908245092492,0.217513698160842,-0.247383866552567,-0.21002939124834,0.187145316506637,-0.256566048059832,-0.236871196448391,-0.289114472718069,0.0150515122332547,-0.160728905619885,-0.204185362021641,0.210770334341426,0.186282185685263,0.227032410179014,0.32676927476186,0.219674405059725,0.226217002510776,0.293829191122713,-0.126061737525005,0.152093894747714,0.233098598911691,0.206271604345371,-0.190507741770263,-0.272336904545313,-0.247853692767062,-0.354505889083211,0.227543377042763,0.261951359047335,-0.294190406023173,0.280420219310971,0.253004913460303,0.269164549081246,0.246557350909031,0.277619775316171,0.27399857536873,-0.188581125165643,-0.20873963189419,0.249989303869898,0.294605515174158,0.268890552357206,-0.267105870992517,0.298446817595114,0.194372494361295,0.225719200654789,0.130230930920526,-0.234489564263008,-0.271165630261018,-0.243167772816896,-0.297119620250142,0.326343880448561,0.325441666010395,0.168491323321352,-0.197288543580502,0.271414531189012,0.29762071335807,-0.28143886178653,0.327357174639716,0.2651846026723,-0.267393032724318,0.254048651731907,-0.294954387879842,0.333745494656061,0.231880012880752,-0.281685705682061,-0.287840346810636,0.0827171836892231,0.173012269268004,0.213339979293904,-0.128544164301063,-0.188000630604652,-0.0085035664977998,0.294797230599687,-0.242409139244631,-0.254276570928781,0.145110269536647,0.111362594952621,0.123747164597909,0.141949022047879,0.304605161382123,-0.227805442978519,0.316832162340763,0.103713314036605,-0.0432402622899204,0.21261549246052,-0.0824633458833186,-0.115334724638209,0.139567801268989,0.264805697292659,0.236005185781569,0.291040266509704,-0.169247488454663,0.286073767331618,-0.324278208449458,-0.263126335990063,0.217226125022549,-0.274956741089883,0.308570297157337,-0.226021995833307
severe,-0.357803981090421,-0.354857923030301,-0.376335383580423,0.354864024333976,0.327300949175641,-0.363698712055093,-0.348187454884118,-0.345813176139809,-0.299511254166528,0.373895733725312,0.359624784429944,-0.110252300633338,-0.310450020040642,-0.354007226975071,-0.384099728314017,-0.298452242171545,0.2784573984144,0.37945576460268,-0.272791902144938,-0.388542349004086,-0.347840552189465,-0.349289176004826,-0.385774100365346,0.3426152213994,-0.349852239172529,0.306369991111819,0.283669654982304,0.349901049601928,0.35381547171672,0.377705562062822,0.320786500080572,0.364910256641947,0.307425516647561,0.355197852806469,-0.0604029063805639,-0.361455175532386,-0.37574704358321,0.37022274891308,-0.345754777947493,0.328249266089668,-0.371901479038462,0.349153204094359,0.255678616951923,-0.251714512792921,0.324032393635567,0.311991035025936,0.346833837083122,0.348807173014516,0.336102515533952,0.352379050508709,0.372053140015521,-0.326291619224866,-0.130193975887031,0.255223634020744,0.370767508169759,0.10833736289426,-0.335963928779053,-0.371561549262294,-0.348019233225656,0.0584687931156509,0.241216784013015,-0.380593221930626,0.331992851701566,0.312016311855445,0.372748688634449,0.364633954746959,0.338244944738619,0.324868272239016,-0.358352226806342,0.369953419936578,-0.394544288590472,0.38578020166902,-0.310817841490752,0.337908501421694,0.393427750017982,-0.358010553800553,0.384989647035728,0.116914924246224,-0.355761787588983,0.34050678517235,0.321768809972215,-0.314365313770245,0.354816085519388,-0.356142683261253,0.377812770684537,-0.378043748609368,0.367304582526902,0.355617099530409,-0.286825772211799,0.347355934354724,0.317373256481924,0.369664915434241,0.35713022284176,0.321682520105957,-0.346126957471656,-0.279411816632101,-0.37777877770692,-0.338431470308106,0.316151252517342,-0.365242341884818,0.379972632185417,-0.365491623720674,-0.319134790014321,0.365771412074905,0.324334843974876,-0.350994926189339,0.382703401387298,-0.374259197101368,0.250850742515531,0.0709895398711603,-0.302363177827094,0.349693605276984,-0.26535179812092
severe,-0.326392187089464,-0.385865793232403,-0.376709362947506,0.32453498660715,0.359735414353334,-0.352349803132969,0.367552932662609,-0.372131147805057,0.348333067206104,0.361290279873411,-0.330538495143002,-0.287347786251979,0.125123483657295,-0.304667260517279,-0.421843653738625,0.353904668653046,0.402969313953248,0.287175023416414,-0.409016013197991,-0.335462235956579,-0.135791588753378,-0.233748116518219,-0.372735817729532,-0.21863136840636,-0.340947455985739,-0.426465059589965,0.353386380146353,-0.302032627274927,0.362326856886795,0.368416746840429,0.351442798246257,0.139030891920204,0.415149093860517,0.372563054893968,0.346130341052661,-0.351529179664039,-0.301643910894907,-0.18148735876008,-0.383749448496743,0.33718986431222,-0.350967700448456,0.378091465632019,0.332870793423117,-0.0303198776414984,0.354768482830866,-0.339565353301226,0.342934228594726,-0.355718678426469,0.0509650364914076,0.389493812779249,-0.306006172492901,0.295035732434581,0.312959876624355,0.33170464428306,0.386643225992441,-0.411132357933652,0.340558739605719,-0.370403519449417,0.152895109474223,0.332266123498643,-0.335289473121014,-0.402796551117684,0.330970402231912,0.101454975185014,-0.38323115999005,0.386254509612422,-0.303112394997202,-0.30427854413726,0.320820585642522,0.386945560954678,0.34945602563727,0.278709644473774,-0.383015206445595,0.318358715235733,0.392301208857165,-0.382194582976666,0.386470463156877,-0.335462235956579,0.39290587878164,-0.385995365359076,-0.321338874149214,0.310282052673112,0.218329033444123,0.0418517969154017,0.264327138413063,-0.283978910958479,0.384829216219018,0.33718986431222,-0.327169619849502,0.390962296881544,0.34142255378354,0.366300402104769,-0.101757310147251,-0.237764852445084,-0.386081746776858,0.404221844511088,-0.40556075648671,-0.342459130796924,-0.415365047404972,-0.374204301831827,-0.294431062510106,-0.112943703750026,0.34479142907704,-0.206019681410182,0.0751086427614897,-0.401198494888716,0.361808568380103,-0.34777158799052,0.377486795707544,0.335980524463271,-0.30090966884376,-0.246402994223288,0.301946245857144
