"features_all","pvalues","adj_pvalues"
"CD99","0.000546821599453178","0.0602870813397129"
"CD44","0.000956937799043062","0.0602870813397129"
"CD101","0.000956937799043062","0.0602870813397129"
"CD18","0.0024606971975393","0.116267942583732"
"CD82","0.00369104579630895","0.139521531100478"
"CD183","0.00519480519480519","0.163636363636364"
"CD11a","0.00724538619275461","0.171172248803828"
"CD224","0.00724538619275461","0.171172248803828"
"CD38","0.00970608339029392","0.183444976076555"
"CD226","0.00970608339029392","0.183444976076555"
"CD2","0.0128503075871497","0.220791648542845"
"CD4","0.0165413533834586","0.235575569940895"
"CD45RO","0.0165413533834586","0.235575569940895"
"CD197","0.0211893369788107","0.235575569940895"
"CD184","0.0211893369788107","0.235575569940895"
"CD49f","0.0211893369788107","0.235575569940895"
"CD107a","0.0211893369788107","0.235575569940895"
"CD73","0.0265208475734791","0.272214627477785"
"CD10","0.032946001367054","0.272214627477785"
"CD62L","0.032946001367054","0.272214627477785"
"CD98","0.032946001367054","0.272214627477785"
"TCR","0.032946001367054","0.272214627477785"
"CD195","0.0403280929596719","0.272214627477785"
"CD326","0.0403280929596719","0.272214627477785"
"CD66b","0.0403280929596719","0.272214627477785"
"CD45","0.0403280929596719","0.272214627477785"
"CD22","0.0403280929596719","0.272214627477785"
"CD49d","0.0403280929596719","0.272214627477785"
"CD69","0.0490772385509228","0.299212841487884"
"CD137","0.0490772385509228","0.299212841487884"
"integrin","0.0490772385509228","0.299212841487884"
"CD57","0.05892002734108","0.337451065680731"
"CD96","0.05892002734108","0.337451065680731"
"CD194","0.0704032809295967","0.369617224880383"
"CD146","0.0704032809295967","0.369617224880383"
"CD58","0.0704032809295967","0.369617224880383"
"CD244","0.0831168831168831","0.389908655937364"
"Podoplanin","0.0831168831168831","0.389908655937364"
"TCR-Vd2","0.0831168831168831","0.389908655937364"
"CD5","0.0976076555023923","0.389908655937364"
"CD103","0.0976076555023923","0.389908655937364"
"KLRG1","0.0976076555023923","0.389908655937364"
"CD1d","0.0976076555023923","0.389908655937364"
"CX3CR1","0.0976076555023923","0.389908655937364"
"CD154","0.0976076555023923","0.389908655937364"
"CD29","0.0976076555023923","0.389908655937364"
"CD328","0.0976076555023923","0.389908655937364"
"CD80","0.113465481886535","0.389908655937364"
"CD25","0.113465481886535","0.389908655937364"
"CD161","0.113465481886535","0.389908655937364"
"CD314","0.113465481886535","0.389908655937364"
"CD272","0.113465481886535","0.389908655937364"
"CD254","0.113465481886535","0.389908655937364"
