group,ASCL1,ATF2,BACH1,BARX2,CEBPA,E2F2,E2F7,FOSL2,FOXK1,FOXP1,FOXP3,GATA3,GTF2B,HNF1B,HSF1,JUN,KLF1,KLF4,KLF9,MECOM,MYB,MYBL2,MYC,MYOD1,ONECUT1,PBX1,REST,RUNX1,SP4,SPDEF,TBP,TCF4,TFDP1,USF1,ZKSCAN1,ZNF384
critical,0.218781025079578,-0.221227619434284,0.0457790593174353,-0.0807628363275084,0.0307463764782114,-0.2750274726156,-0.0821753031714623,0.263500734264048,-0.0461573986506372,0.0277701070570227,-0.316518686156747,-0.248695055024745,0.0762984321957255,-0.185613276868874,-0.0314778325224018,0.304991947805194,-0.048049095316647,0.531011865460036,0.0553888783807647,-0.0101647167520256,0.193482734999474,-0.010189939374239,0.261457701864757,0.202562878996321,-0.0182611784825472,0.295684800208426,0.458118487263128,-0.0071884473308369,0.154185889590899,-0.262390938886655,0.178626610515745,-0.499660146048701,0.117310415914816,-0.0901708744131301,0.0505461349157798,0.188009425979153
critical,-0.0022944700928537,-0.00964835531159,-0.0417419843075317,0.0433415991041269,0.082007401110514,-0.195818908176862,0.0748417058678478,-0.0289884943907863,0.0136437732650767,0.0601918400383967,0.105437053131232,-0.221521316062426,-0.0508402458429171,0.0290681132268159,-0.218249705709208,-0.0476048258697132,0.278086880023473,-0.0144037712453595,-0.0653670643803224,0.0202304224275275,-0.242453831862214,-0.238986793456924,0.0367766641696842,-0.208420398497551,-0.177195338621932,-0.0708607640663665,-0.141048387064483,-0.0132312029329232,0.175914199169456,-0.0636733545956921,-0.00346703840529,-0.081370450422277,0.237162798304246,0.0667350607448314,-0.0295675404710018,-0.0861982471160734
critical,-0.144739292019438,0.0364528587308215,0.290397563670746,0.0225150009808015,-0.271558481217423,0.451525325791857,0.494411041945765,-0.325165626409807,-0.483995939451244,0.187165518357411,0.213815927681626,-0.100475106417727,-0.457958183214943,-0.0719867378297736,-0.257467460195424,0.28656848187129,-0.113187657991921,-0.0669323498544917,0.165875823552436,-0.499924919736981,-0.460255632294617,-0.189616130709063,-0.10889908637653,-0.500384409552916,0.166488476640349,-0.17077704825574,0.37724113888241,-0.248583990420686,0.432839406610511,0.514475430574914,-0.528566451596912,-0.0814828606924246,0.117323066335333,-0.282433073527878,-0.536071451923846,0.0156226537417807
critical,0.0086368143062252,0.138446844252028,-0.287206302601042,0.306929177061526,-0.124911538249735,-0.295972024583479,0.182017638811791,-0.108798078723195,-0.122462292401701,0.143087520595672,-0.051691978161139,-0.0243635508041279,0.115888000914873,-0.174540993591477,-0.0308089346147437,-0.234225247677779,-0.0194650591080598,0.0546568547140223,0.102094879560155,-0.118852877467756,0.297261101345602,-0.110216063161531,0.132517091146262,-0.0216564896036692,0.0465356711126463,0.295585301554842,0.239897185431121,0.309894053614409,0.257944260100846,-0.183822346278764,-0.11962632352503,0.0792782208705748,0.0799227592516364,-0.23590104746854,-0.179052762258908,0.0440864252646123
critical,-0.0517287630625854,-0.178898964954986,0.119997849345522,-0.0844873855113874,0.0165403232203513,0.0351006151171703,-0.291109688678183,-0.286425703341446,0.0704354295011774,0.066102743064696,0.0074358267220694,0.0353933642007163,-0.118592653744501,0.239673674699144,-0.014198330551983,0.376328946898436,0.135981949307136,0.0565005731243859,-0.0815891695842816,-0.126526153908599,-0.299277388109118,-0.128516847676712,-0.103486801033525,0.0509676154453657,0.0617993315365692,-0.0411897960549279,0.0052109336871195,0.173570931634448,-0.114904015291821,0.0054158580456017,-0.130595366169889,-0.219122689034212,0.0380866557693399,-0.0608332595608673,-0.0807694721503527,-0.119207426819948
critical,-0.0570254934715025,0.156829668665256,0.0669695768401079,-0.026332697689557,0.0142659349864993,0.115810324769758,-0.0829183567043712,-0.0411149600817339,-0.134130386052689,0.104183396523389,0.0882728631336203,0.0992496013135808,0.0679831084142158,-0.007094721018755,0.244873052951908,0.165377755714807,-0.0611943591914179,0.223875738454353,-0.220204076902868,0.0056604782252061,0.121451679757717,-0.0130994175144129,0.164077375581989,0.0917724155498795,0.163656664362548,0.135660245032474,0.0850410360388235,0.164230361479968,-0.0534112016317594,0.0236554444749325,0.0280920355163103,-0.0619401654440633,-0.122599073992556,-0.255027491930234,-0.0438113365336057,-0.0575226976399328
critical,-0.0788992321712023,0.0437702883235479,0.131029081998604,-0.260931032109048,-0.0326868247566409,0.0768328237095755,0.244587619730727,0.0566383773800416,0.413093837010652,-0.166251953503605,-0.0735453557024421,-0.266472763892501,0.194430250707606,0.0285540078333875,-0.0069506466436535,0.0677218409469486,-0.257737491759261,-0.0271450929731874,0.212933999204899,0.0866013000736292,-0.143803243397751,0.135537609551244,0.0185037484972939,-0.140985413677351,-0.497722656280001,0.259240334276807,0.0160616294062805,-0.116939933396603,0.491805213867161,-0.0955244275215628,0.0077020679024268,-0.34602948966513,-0.150378179412018,0.0138073656299604,0.10970750378091,0.180528957420299
critical,-0.317877765926822,-0.181715736873669,0.277632607722841,-0.0448731245363442,-0.12309482999707,-0.134392512514309,0.210209490370963,0.0062159939954288,0.102042120406712,0.0959168708491725,0.291289645625207,-0.158167555241351,-0.105626525703346,-0.0246824871059365,-0.0364338918126232,-0.172595920865777,0.124093018813854,-0.106125620111738,0.160027816218085,0.0882943380664568,-0.0302632700361391,0.0490019964603152,0.299048295064757,0.100091114992088,-0.0427406302459416,0.187886358650153,-0.220327495195639,-0.0923324655525384,-0.0688750283581097,-0.0087114660373893,0.0310345977581996,0.112296241888222,-0.0531308683842862,0.228358377948858,0.0122958713340235,0.118058513694204
critical,-0.133049498480934,0.239090311302931,-0.0763131319624974,0.283047400378717,0.23288193892831,-0.220147978072335,0.143608263176458,-0.168804285368351,0.0821136550570341,0.112657034476703,0.0429148075822358,0.0543799040112808,0.0803916247633435,-0.117596542424395,0.181810145744382,-0.299270738408749,-0.032945158513501,-0.0088820509885092,0.0544252205979569,0.0715548903615104,-0.0725518552683839,-0.155843741578996,-0.0957539476465303,-0.0879594947382468,-0.244347035357355,-0.222821656686223,-0.0951195154330654,0.153124746378432,0.0257398212320063,-0.0067068548280579,-0.231386491568,0.018851700057244,0.0426429080621794,0.0491684965435331,0.0314497111531908,-0.066570065827143
critical,0.462354027561875,0.501066337991281,0.459773206866581,0.459515124797052,-0.48093593656799,-0.157946226551977,-0.320796012425013,-0.538875361177334,0.220918251517145,0.472161146203991,0.241564817079495,0.463644437909522,0.103103786776985,0.473322515516873,0.47048361275205,0.0068391748425284,-0.509454005250986,0.064391476347579,-0.481839223811343,0.483258675193754,0.288277671664312,-0.529068242535218,0.500421132817457,-0.21472428184844,0.319634643112131,0.458353755484169,0.0242597145357612,0.463515396874757,0.1260730909651,-0.562102747434978,-0.346991342482244,-0.0831024263884586,-0.476161418281696,-0.477580869664108,-0.0083876672597046,-0.191754977660325
