group,ASCL2,CEBPD,E2F1,EGR2,ELK1,ESR1,ETV7,FOS,FOXA2,FOXD2,FOXG1,FOXP3,HINFP,HNF1B,HSF1,IRF2,MECOM,MEF2C,NFE2,OTX2,PAX6,PBX1,PPARG,RBPJ,RFX2,RUNX1,RXRA,SETDB1,SOX17,SRF,STAT5A,TCF4,USF2,XBP1,ZBTB7B
critical,-0.215403241859534,0.422669027915487,-0.43665134361514,-0.184113086726255,0.362028606493744,0.570629640715609,-0.452397194628264,0.103947810048238,-0.213337386206613,0.324339337508731,0.167031987547218,0.291058906807392,0.518277835267175,0.370367609190294,-0.252790190505096,0.0304335808381658,0.340059995160233,-0.315823981280833,0.24482908823286,-0.068853457310188,0.532209764243587,-0.515405792042381,0.745395990280473,0.0631093708606004,-0.313783318989532,0.0818532319066231,0.45179255394936,-0.156803482729093,-0.303731167702754,-0.352606289247491,-0.0935429516987663,-0.069256551096124,0.638147849859884,0.0846245016849329,-0.158214310979869
critical,-0.476366927078287,0.627754170213561,-0.760616595231981,-0.449121995515326,-0.0106000715688165,0.429310129145233,-0.376570073195064,0.484429055181446,-0.669836309729599,-0.172609078097399,-0.781541975259371,0.552534153480684,0.740240741425074,0.655910158405219,-0.381118125730388,0.45407496210785,0.625310224654038,-0.457025050238871,0.278862865071314,-0.6377830237374,0.247322952258778,-0.192290793520536,0.547537803239175,0.0372665544786359,-0.193794760018704,-0.196723156325232,0.242760438507125,-0.647934797600032,-0.0629279828536221,-0.774470440474718,-0.588542582138737,-0.242774899723454,0.613206186587054,0.219232039540598,0.654905103870386
critical,0.186509915374773,-0.367660350422684,-0.247454863091652,0.099533206070281,-0.260164487866781,0.277927336950092,-0.324478251789116,-0.261389511941492,-0.0238879694568674,0.405789224748069,-0.221882485532057,-0.201975844318001,-0.167981426244767,0.21453234108379,0.354797597638217,-0.14531848086261,0.217135517242551,-0.158640617675094,-0.208407220710234,0.286808761491748,-0.146237248918644,-0.115764775060204,0.117908567190948,0.0944799817620975,-0.37102916662814,0.251283063325125,0.192788163757667,0.309165450855227,0.0053594803268612,0.0153128009338894,-0.326775171929199,0.511294423182566,0.331369012209366,0.167675170226089,0.133527624143515
critical,-0.322481383689718,0.342080412206646,-0.212107907304912,-0.0104442191438893,0.209915910694467,0.21816813322791,-0.0771067042968618,0.239443394446944,-0.367739666646572,0.387725518094755,-0.317452685583401,-0.0305590115691576,0.002578819541701,0.25491631169715,0.137322140595582,-0.18090419085033,0.102121253851362,-0.213139435121593,0.218039192250825,0.145316481174855,0.357811211411023,-0.0238540807607348,0.439172967951691,-0.171878322454376,-0.0492554532464903,-0.203210979886044,-0.080072346769818,-0.143124484564409,-0.142866602610239,-0.0517053318111063,0.0235961988065647,0.0883245693032614,0.32789690472729,-0.0817485794719237,0.237896102721923
critical,-0.0556409110904476,-0.0834028588427266,-0.370149552064897,0.157034916263682,0.012813206654898,-0.0424766576778811,-0.155338190268284,-0.0653532047192744,-0.401890029737418,0.47177758840991,0.187839269249087,0.206737286370238,-0.0823204646732489,0.0076937747722332,-0.251905302523577,0.100340864900229,0.225459780112555,-0.0896339387913414,0.125265184694688,-0.0262699990321882,0.123305173631039,0.0432372589861627,0.310530111054207,0.273933486567272,-0.0636857326203493,-0.217210181307347,-0.050931033758396,-0.155513713647118,-0.174821285318883,-0.0141296319961547,0.0456360784968971,-0.0511065571372302,0.28390906526435,0.114587512482273,0.20922386757039
critical,-0.0682660549938064,-0.337873040510756,-0.744890770187034,-0.794266190488934,-0.279959588148914,0.784486610142871,-0.708312847603615,0.775471059511344,-0.758528700591505,0.758929816191636,-0.413416478535519,0.483019585529764,0.835275485416663,0.780895670484551,-0.543301530006667,0.784333804199964,0.825171192441922,-0.595236449852263,0.759159025105997,-0.757420857505427,0.798277346490249,-0.335103432795562,0.887172203776531,-0.648336515012526,0.618749464317113,-0.123715511526269,-0.28515499020776,-0.556748452982504,-0.51358077411121,-0.53501180760395,-0.755892798076355,0.488558800960151,0.770657672309766,-0.629980701120795,-0.325973277706855
critical,0.235123960198308,-0.110846854928567,-0.10214556597513,0.10195640751962,-0.422863727291487,0.0239285446219517,0.0997810852812612,-0.0233610692554232,-0.227557621977928,0.142720054681918,-0.0595849134854925,-0.0023644806938687,-0.180078849645044,0.317124150661677,-0.125317476775044,-0.1513267644076,-0.024590599216235,-0.11150890952285,0.010214556597513,-0.230111261127307,-0.140828470126823,0.139220623254992,-0.024212282305216,0.021564063928083,-0.213181579359206,-0.121345149209344,0.153785824329223,-0.456723090827688,-0.159649736450018,0.225476878967324,-0.104699205124508,-0.130897651212574,-0.0226044354333852,0.16844560463121,-0.277211716549172
critical,-0.398750331062205,-0.302390950582944,-0.545055386667699,0.147029562225639,-0.0282104765218889,0.20331467027814,-0.768112862344786,0.41903651642626,-0.630728294499824,0.630728294499824,-0.305605948709837,0.681443757909962,0.285319763345782,0.0499003934624744,-0.307870031897789,0.42954186241836,0.206076851767442,-0.69009255568794,0.545779893287844,0.264444916352859,-0.552753269506738,0.432213480580144,0.70775240455397,0.498641681314672,-0.0408440607106642,-0.425013696042455,-0.18945848116787,-0.189050946194039,-0.427413624221684,-0.514807235276653,-0.53215011249637,0.242483309429719,0.0584586279129351,-0.467623741639722,-0.0727676336607953
critical,-0.293253172736045,0.139243165429503,-0.657532137076988,0.000271782365835,0.367676243913882,0.580663024606635,-0.318891309246487,0.0485131523015607,-0.645211336492465,0.42262157887354,-0.542387008084862,0.2203249045703,-0.0062962914751792,0.143455792099946,-0.425701779019671,-0.0857473364209658,0.219736042777657,-0.407220578142886,0.347292566476252,-0.178696905536561,0.298054661199131,0.336149489477014,0.524041698390995,-0.229565505008692,-0.478835231540427,-0.609789034811961,-0.251353391336471,-0.298643522991774,-0.186714485328696,-0.234774667020531,-0.51620530684275,0.581342480521223,0.45292531266415,-0.582837283533316,0.207505836315079
critical,0.201186912705497,-0.101625184110212,0.0777664797188554,0.0465567150555669,-0.294816206695362,-0.236523588398642,0.0371421992687071,-0.246969831942966,0.157080551073907,0.0148310865135462,-0.567321300635564,-0.119809385835517,-0.436033943498259,-0.115811440775344,0.157467448982956,0.102527945897994,0.012638665028935,0.129223901622377,-0.0875678934147643,-0.163915747467107,0.106525890958167,0.118261794199321,-0.0250193981185041,-0.348981913962227,0.11606937271471,-0.0339180500266318,-0.276374073030692,0.182615813071143,0.205571755674719,-0.166752998800133,0.0349497777840959,-0.331442542085338,-0.302296232936977,-0.349626743810642,-0.115424542866295
critical,-0.374259621752375,0.139733124584191,-0.487810440877814,-0.508548779793627,-0.223363052642914,0.652146039502466,-0.486403240044965,0.466233361440811,-0.392643907230338,-0.102462355561522,-0.541275353809601,0.345020534310993,0.605124258017237,0.623100507565973,0.258989471745662,0.099133549626074,0.0126717824687812,-0.539950108911256,0.432216417392237,-0.100240826613507,0.267078696855429,0.142762006674224,0.540258751473107,-0.152744936993994,-0.02686062159751,-0.391655204786441,-0.487707560023863,0.11984398864929,-0.663605920386576,0.339609698890513,-0.10417296772636,0.359202398466572,0.290097851991026,-0.286540615684941,0.002655721026552
critical,-0.241154731979412,0.083546020648975,-0.43255473489441,0.12378718596277,-0.391759283557009,0.391754244593158,-0.182617088922769,0.144522522209484,-0.24015197817307,0.266566226679821,-0.614859408058419,0.509252803669926,0.487963181399605,0.49405528869542,-0.258382949385856,0.271595112603082,0.545210849710401,-0.438329387467614,0.271816827012525,-0.426901017453629,0.286596107987401,0.506299970853261,0.202163229700656,-0.119206767822244,-0.120290145050201,-0.408135916072641,-0.438027049636556,-0.373130234199997,0.159326998003615,-0.31289949928943,-0.449566276855263,0.631029443056161,0.559214130252229,-0.232381895914884,0.301738194359546
critical,-0.0291577429039272,0.688639822753454,-0.278466527271628,-0.356327735352146,0.41478605713092,-0.196509887823244,-0.18464249921419,0.2312442351044,-0.601166594041672,0.225109490168538,-0.385053369436486,-0.0221779851653162,0.0985964299093236,0.577603460049123,0.313187671227741,0.210602636853172,0.679188642627259,-0.425144665778248,-0.0889544017211445,0.154770576455668,0.254266032770188,-0.3654728383978,0.670473247796639,-0.524630519674555,-0.447503896587335,-0.15118167264854,-0.118227373643628,0.0648415292858986,0.246591300013408,-0.576109083714717,-0.401565927856103,0.56255767101155,-0.0636916397048858,0.462071965318809,0.128766027632451
critical,-0.407792878097582,-0.163268043792266,-0.521327196582812,-0.282647394078132,0.396158700627139,-0.157873388457709,-0.435578147377092,0.221900813578672,-0.539248563771318,-0.312000762440264,-0.428737027479948,0.448438532306274,0.0775863866854851,0.206073532586457,0.0554752033946681,0.170288328050003,0.509696306531829,-0.482264434844315,0.0360071053500326,0.380836038522099,-0.15107007388436,0.0189174552850144,0.458210386652387,-0.492157923710463,-0.334836821722105,-0.0589845236686715,-0.0759952756666395,0.290729514821586,-0.228861924286122,-0.626626529319678,-0.414622492026614,0.234481767853718,0.64374576615984,0.525753706886274,0.367010795981282
critical,0.268132706504153,-0.331561237717148,-0.456632512507319,-0.551808379468216,0.18869822685159,0.409276070016699,-0.341416139855559,0.548369084762193,-0.522640514749831,0.0361787346960463,-0.375809086915786,0.261783239354572,0.405109232199787,0.411524839632175,-0.324748788587911,0.230102043889479,0.468471623129974,-0.382290834630982,0.351072621145546,0.0517878414387646,0.525550687193389,-0.33963035221974,0.132545126747489,-0.150138441974452,-0.36575576392895,-0.407887124077728,-0.138497752200221,0.327857381879893,-0.224876961547637,0.28129462278297,-0.406233617007525,0.147691251510551,0.254177106831638,-0.381695572085709,0.0174610346613459
critical,0.105157633562551,0.203942710352486,-0.499524876458071,-0.0121600919398778,0.2899199927109,0.138378503295207,-0.225295998947941,-0.0342446575420269,-0.363632714985623,0.333336953279742,-0.581490582094051,-0.0761990640974814,0.384275620203147,0.446475953029636,-0.453120126976167,0.226236212242262,0.442715099852354,-0.312464218145828,0.37750608448404,0.0663372713214981,0.209333266573257,-0.224063274850943,0.37508242354757,-0.634330569234861,-0.485003804468011,0.185827934215245,-0.329492525587409,0.138044205235004,-0.272014152861286,-0.0261797168396337,-0.503348410521641,0.223791657677029,0.204924710904332,-0.312485111774591,0.139841057308594
critical,-0.457287860491626,0.240284765238618,-0.416409024949503,-0.319553081195358,0.237986165293296,0.340955812636451,-0.134925909238602,0.53442925616701,-0.528859204847225,-0.159051670905378,-0.564711641338788,0.412860978560873,0.27444901836785,0.550748362002888,-0.40229791034741,0.404000400348406,0.485948826614837,-0.170034400519647,0.326286739126469,0.432704286387608,0.42110160243124,0.292246476865657,0.631304275439373,0.19107469711459,-0.003724494932151,-0.572480146133249,0.511252501531602,0.218986949147726,-0.417510636126618,0.008355076979678,-0.383189009972084,0.26733385007237,0.620431230054861,0.242998257705192,0.437411170508009
