group,BACH1,BCL11A,CEBPD,CLOCK,CTCFL,E2F7,ELK4,ESR1,FOXP1,GATA2,GATA3,GTF2B,HES1,HOXA1,IRF2,IRF4,JUN,KLF3,KMT2A,MAFK,MECOM,MEIS1,MYB,MYBL2,MZF1,NFAT5,NFYA,NR2F2,ONECUT1,PAX5,PGR,RXRA,SETDB1,SRF,STAT1,STAT3,TBP,TCF3,TFAP2A,USF2,ZBTB7B,ZKSCAN1
critical,0.178558545075496,0.0835951194707219,-0.145346288124974,0.123843649040011,0.0649542479807054,-0.0843827619280466,0.0457357720219842,0.0234717452282743,0.215157664592515,0.0617511686542519,0.0935719239301674,-0.0826236937733549,0.123476082559926,-0.206126031081859,0.0957510680620989,-0.157213434481998,0.0489388513484377,-0.0907101563352212,0.188430330540632,0.0808121161215082,-0.277381418721161,-0.0925742434842229,-0.0925217339870679,-0.0025992201091713,0.0332385116990999,0.17099717748518,0.107723233413433,-0.090158806615094,0.263466401975093,0.246479579645458,0.0179845027755793,-0.095541030073479,-0.284286417597041,-0.0618299328999843,0.0411674457695013,-0.100686960794667,-0.0503566077716221,0.0206887418790606,0.165011094809512,-0.0005776044687047,-0.0307443105842385,-0.154010355155545
critical,0.191221268253017,0.010820009547944,-0.212537515316503,-0.120962737221795,-0.0453883211934629,-0.102040897281654,0.0630075434218477,-0.0076199371346689,-0.0390107651133596,-0.10186771689223,-0.034244539613117,0.174859486243495,-0.000572248243315,0.0604399559090788,-0.140983896155674,0.0758078330749477,0.0022889929732602,0.159687378213497,0.0975080888280268,-0.0466231726658797,-0.0590996902865778,0.0540096927539333,-0.0318877804005169,-0.0501545466937055,-0.14936432108738,-0.128462201042082,-0.0965593614772676,0.116030860914277,0.147805697582561,0.106008987074115,0.0006776623933994,-0.203517075902142,0.182110473852869,0.115089663145667,-0.174294767582329,-0.0583241433252429,0.0671714023501797,0.0259168217564531,-0.326362208661158,-0.0684890792262341,-0.149725741030526,0.106709238213961
critical,-0.175891519825252,-0.0673126333675585,0.0048640830638562,0.503981767777618,-0.0433060298588488,-0.162554517875969,0.0128662842334261,-0.0365590759315644,0.192994263501392,0.109520321889408,0.394304539982924,-0.0585259026715602,0.169615283613825,-0.137606478935545,-0.0444043711958486,-0.263288109069378,0.0315380869624225,0.0025104944845709,-0.0338916755417078,0.511827063041902,0.0927313900238394,-0.298905749569228,-0.197387628849391,0.436041510788916,-0.0007845295264284,0.0586828085768459,0.0054917066849989,0.236614105170812,-0.279606323219089,0.38865592739264,-0.307378668454655,-0.161926894254826,0.288236148009802,-0.0960264140348387,0.0900639896339827,0.206958889071817,0.0826894120855556,-0.0252618507509952,-0.0853568124754122,0.26611241536452,0.395402881319924,0.275369863776376
critical,-0.542902127930429,-0.50887258278532,-0.0382177968552761,0.0823253226779749,0.371183807813572,0.425238431447918,-0.183759543783588,-0.240170059004903,-0.170671257189315,-0.0094235663478763,-0.160593276511725,0.185461021040843,-0.0490810747285224,0.507825519857779,-0.181796300794447,-0.239253878943304,-0.536096218901408,0.114653390565828,0.010994160739189,-0.281005513179034,0.240300941870846,-0.0545781550981169,-0.0132191694602154,-0.0064132604311936,-0.270796649635501,0.110596021721604,0.206533162457622,0.012433872264559,-0.216349377403327,-0.0520913806452051,0.0613840641271387,-0.233233267109939,0.276555495736981,0.178393346279936,0.228914132533829,0.0634781899822223,0.170016842859602,0.111773967515088,0.0447619401524125,-0.329693939309728,0.366472024639634,-0.510966708640404
critical,0.203891528448989,0.0547818113799383,-0.102765215142643,0.121551886192052,-0.1085924216717,-0.207078282019567,0.0902306510983693,0.157941576964653,-0.0791225386523541,0.319859008384028,0.070836979368851,-0.206016030829375,0.462109617767834,0.135968152344667,-0.187320409881983,-0.0464355520284242,0.323227862158639,-0.134389950576381,0.0683482765803995,0.33767447834526,-0.130019545679588,-0.0424293475396974,-0.234271912488501,-0.0804275901145909,-0.425082576281117,-0.526755190199562,0.030410734073517,-0.534524798904972,0.599018621166672,0.143768111084082,-0.397281945132073,-0.182858954883174,-0.263529345269809,-0.510730372244655,-0.330815370660015,0.0244621274084378,-0.532521696660608,0.113448427112581,0.022550075266091,0.154026422577943,-0.163890183629732,0.0043704048967928
critical,-0.0240382382017675,-0.083454620587463,-0.170433274457577,0.0767215514105552,-0.154191221618545,0.200102090976875,0.0179745384751955,0.0590226356502039,-0.0903648757953421,0.268417149584683,-0.143441935739622,-0.0583335788630934,0.193369021799967,-0.142398506890569,0.113320310474507,0.0745362570285763,-0.054848920253992,0.0424065234124547,-0.0362837616755589,-0.10989471387573,0.142044134828626,-0.133873890067174,0.103850701485932,-0.0446508798047573,-0.126747074154774,-0.15180905386882,0.123085229514701,0.278634877370692,-0.0853642922545977,-0.0693388001200861,0.291136336222553,0.0009646795019546,-0.166889553838151,-0.139583217731803,0.0948929632534965,-0.0828049384739017,0.0948142139063982,-0.152675296686902,0.116627783052638,0.230302465589088,0.0046462114788019,0.117868085269436
critical,0.0144079637981,-0.168877017851199,-0.407833587509483,-0.288551329398682,-0.0304821547021027,0.542699969728432,0.587982141665318,0.0486146261486911,-0.22660688640277,-0.647770290759474,-0.591412609236294,0.591216582517953,0.616209989106493,0.0313642749346394,-0.201025399659204,0.289041396194536,-0.135748502451486,0.189067769840373,-0.210042628702913,-0.260519508675849,-0.135062408937291,0.0672371643911332,-0.0690014048562067,0.0714517388354754,0.137708769634901,-0.0162702176223442,0.291197690096293,0.186617435861104,-0.185343262191885,-0.176031993070664,0.156919388032368,0.549462891511214,0.0999736263541631,-0.0188185649607836,-0.384996474822699,-0.192008170615496,0.374901098828112,0.277475819812388,-0.276593699579851,0.0812530747525502,-0.102816013770115,-0.216021443612329
critical,0.0127768081486741,0.0291573314162051,0.151122027516735,0.0038377225941072,0.133945878833353,-0.103010090605244,-0.205458563269888,-0.0396876678024749,0.123321939456983,-0.122245505070831,0.0556937791096052,0.129218927833294,0.117144142110371,0.0724955158325869,0.0874719942486152,-0.140123676179965,0.278936910498527,-0.0116067707724219,-0.0583614643274602,0.064632864664172,-0.0559277865848556,0.061450363000766,0.0241963729408957,-0.0328078480301119,0.0551321611690041,0.0610291495453152,0.0620119809413671,-0.0559745880799057,-0.190201275883559,0.16427324762581,0.0865827658426635,-0.0046333480099587,-0.0179249726041838,-0.081013387931703,-0.220856255141367,0.0413725216242781,-0.099593581466588,0.110779138783559,-0.122619917031232,-0.216176105636358,0.213461618923453,0.130248560724396
critical,-0.0926829915950972,-0.354949162859647,-0.153987709128186,0.191875804226939,-0.0924019921258852,-0.15136504741554,0.202647450546734,0.25664618188031,0.0227609570061734,0.157921701697154,-0.186817813781123,0.0725446963015693,0.214121595539558,0.127948424981205,-0.117504611375492,-0.172814673565391,0.415785547944049,0.405575900562679,0.426557194263843,0.0723573633220946,-0.0229014567407794,-0.554880285203998,-0.328535212753717,0.623537822181467,0.0499710722748705,0.216275924803516,0.17037934483222,-0.104765968771214,0.0311441078376653,-0.325959384285941,-0.195622463816433,-0.058401056351231,-0.0125044763799348,0.105421634199375,0.10879362782992,-0.292005281756155,-0.0523595677631727,0.537036818909035,-0.0296922772467365,-0.0041681587933116,0.410165558559809,-0.273506150033031
critical,0.191081695502108,0.330769003938131,-0.319567663167318,0.387961732109107,0.670367300013256,-0.0801225316312285,-0.15154755160512,-0.592748597495503,0.642166277366738,0.215461084238583,0.133230064932849,0.156950551271041,-0.250119350388276,0.0482316555543251,0.591430792698937,0.188182524949662,-0.0853937508174936,-0.504192115166251,-0.508409090515263,0.319040541248691,0.515129894977751,-0.0404566072545842,0.12888130910418,-0.408651267415197,0.560725940938943,-0.505905261401787,0.594593524210696,-0.158927258465891,0.208081377377812,0.534106284048305,-0.572059062189413,-0.282669128863463,-0.414976730438715,0.167624770123228,-0.585500671114389,0.522641382318178,0.111090944350536,-0.0278056812075481,-0.0146276332418855,-0.504455676125564,-0.552028429281606,0.034526485670036
