group,ARNT,CEBPA,CEBPD,CTCFL,EHF,ELK3,FOXA2,FOXP2,GATA3,GTF2B,HIF1A,HINFP,HOXA1,HOXB13,IRF2,KLF1,LHX2,MAFK,MAX,MEIS1,MITF,MYBL2,NFATC1,NKX2-1,NRF1,ONECUT1,OTX2,PBX1,POU2F1,RBPJ,RXRG,SETDB1,SP2,STAT5A,TCF4,TP63,TP73,VDR,VEZF1,ZFP42,ZNF143
critical,0.0502948622686171,-0.219295734476011,-0.0920003248853142,0.211694495845993,0.032229251791275,-0.0060809909040141,-0.0167733999102391,-0.0989174520386303,0.0767471727010787,0.0191551213476446,-0.0414014130714964,0.212023882853294,-0.0177108860079412,-0.0681577730491587,-0.198544353016062,-0.0615446954410433,-0.019332483582345,0.0535127199553246,0.0560464661653305,-0.0965357306012248,0.0223729790343521,-0.159169936912571,-0.104643718473244,-0.042110862010298,-0.205157430624178,0.0048141177990112,-0.0157345639641366,-0.212049220315394,-0.0502948622686171,0.138722604997823,0.100488374688834,-0.204676018844277,-0.0595683733972387,0.113486492746164,0.0110724709377258,0.220461257732613,0.0016215975744037,-0.201154111612368,-0.12458430114599,-0.0758603615275766,-0.191348513779646
critical,-0.129043762205566,-0.0359056187211997,-0.161811362054106,0.083128444395187,0.0817119775429447,0.0686368989068615,0.1050074093129,0.0663850798084249,0.0423341990506073,0.153944523074729,0.0793076158604205,-0.202641927061564,0.200244829311615,0.0387312884931088,-0.145184220388553,-0.0243123823305392,-0.190264185952738,-0.065891132393284,0.122012275472384,0.0907119900041153,-0.0473535764603482,-0.258356289916429,0.0146804077352912,0.125869423670028,-0.270414417991928,-0.142104312976498,-0.0320557344561308,0.166220569127496,-0.093254366405576,0.0103511039202326,0.130801633888862,0.223409510295209,-0.157496586104198,0.132559505572157,0.10543598133486,0.035317240182576,-0.0370460561355692,0.11955706626183,-0.0599201798161393,-0.114312506942246,0.096719262244138
critical,-0.246114406808584,-0.136112236282713,0.0058709023595268,0.0352254141571608,-0.147699543571253,-0.452986466266647,0.400148345030906,0.0916169762947209,0.16515775321932,-0.138275200309908,-0.242251971045738,0.0911534840031793,-0.0670518848430166,0.234990591811586,-0.0434137779743956,-0.121280482953383,0.025955568326329,0.278867862077523,0.0407873216556599,-0.125142918716229,0.081265648450292,-0.0245650914517043,-0.106757724485079,-0.204863592861383,-0.201001157098536,-0.165621245510861,0.0477397060287837,-0.0285820246450647,0.347155726364651,0.118808524065161,0.0313629783943142,0.0103513278444288,0.338503870255874,-0.0194666762447468,0.134721759408089,0.0789481869925841,0.150634994751017,-0.21876836160763,0.183233952589442,-0.14955351273742,-0.160059338012362
critical,0.214872867485167,-0.0786183427145849,0.068127262385291,0.0358769043359802,-0.0472746212369415,-0.158013802490599,0.0551753113614714,-0.286626676157127,-0.0325093970697872,0.0318617995185962,-0.249195537698289,0.0194279265357294,0.26201796921187,0.0696814965081494,0.401380962228169,0.527144406669457,0.182752028946094,-0.0226659142916843,-0.106205998395321,-0.0646302356088597,-0.256060071740913,0.473264290410368,0.600581968974514,0.26421980088592,-0.0183917704538238,0.0582837796071881,0.0777117061429175,0.349055080091938,-0.0124338729828668,-0.0218887972302551,0.142600980772254,-0.0369130604178858,0.258650461945677,0.274063283664022,0.492433177925621,0.194667823888008,0.0137290680852488,0.468990146572507,-0.0141176266159633,-0.197646772623487,-0.0918293327588808
critical,-0.039001971066372,-0.0045002274307352,0.152772426635548,0.120388437084963,0.158625663620621,-0.222128872920996,0.162478799525369,0.174626472263236,-0.0569440542869503,0.011824126974873,-0.120182544326694,-0.122888563435371,-0.0473259211506731,-0.154125436189886,0.150125234029233,0.0966519433816729,0.0831512610894673,-0.0580323445806575,0.0296191439395449,-0.175567696301036,-0.155007833725325,-0.044119876771914,-0.181509173039654,-0.139301157594523,0.167479052226186,-0.0403549806207107,-0.0809746805020528,0.0290308789159194,0.100946278054139,0.122241471909383,0.242129883724264,-0.0603854046751596,-0.254512862471581,-0.0144713195811878,-0.178803153930977,0.0324134028017662,0.0074415525488628,-0.0533262243916534,-0.0830336080847422,-0.0697388185508054,-0.0920046496950313
critical,-0.0612568654794192,0.0060987519965376,-0.0033668189255334,0.144523107249182,-0.226731205928064,-0.0509640190499314,0.172996775876551,-0.0180269104755703,0.124302954730693,-0.100619788460227,0.192524325644644,-0.0907694382323806,-0.086036652771345,0.129458997428082,0.0161414918772716,-0.0041556165023726,0.251280125636525,0.132325603256107,-0.23627373271129,0.0830161352210094,-0.0688947346990578,0.0231444752423811,-0.0549657238299939,-0.0570242931158915,-0.0105814309088193,0.218727796367939,0.124533822314158,-0.0386703202304122,0.0623919644314562,-0.0348225271726598,-0.0052329985585433,0.272981678482248,-0.0406519336551548,0.0773983573566908,-0.0048097413221905,-0.277098817054043,-0.0865753437994304,0.103390199461809,0.0174882194474849,-0.0976569878057575,-0.120609073395251
critical,0.459072725265607,-0.274781738336118,-0.460680188979204,-0.2459419481804,0.472688888486667,-0.139943899772008,-0.496800844190628,-0.160273587914563,-0.490465546025273,0.469568517748507,0.24613106155847,-0.48507581475027,-0.246225618247506,-0.554764094569169,-0.489992762580098,-0.304850765449293,-0.4848867013722,-0.12765153019744,0.391181022538376,-0.0183439976728172,-0.569514938058651,0.435055326250681,-0.331421195068167,-0.406120979405928,0.529990242041962,-0.519494449559061,-0.284993860751913,0.45122452007569,-0.180603276057118,0.188924264692211,0.510984347545899,-0.310902393547542,-0.469190290992367,-0.314873774487018,-0.522520263608186,-0.247927638650138,-0.386169518019513,-0.25256091641286,-0.512497254570461,0.469001177614296,0.479591526786232
critical,-0.121209155316036,-0.0786246114348488,-0.0640813307070155,0.410756785056742,0.180018546759212,-0.0970763988582873,0.148432358928449,0.116618932336313,0.177155338365919,0.228284059674708,0.255734502048494,-0.0618089430932915,0.147387060626136,-0.125299453020739,-0.245508757786736,0.102711920140323,-0.169429220479258,-0.0016361190818812,0.201742572346413,0.0434026034221275,-0.141433405078179,-0.0691714789617571,-0.42484558826183,0.0113164903163453,-0.164111833463144,-0.256598009341709,-0.195061752762064,-0.100803114544795,-0.0951221455104847,-0.0083623864185041,-0.0204514885235156,0.26523308227386,0.277958452910714,0.160975938556205,0.146750792094293,-0.241373012329758,-0.0214058913212796,-0.0457204387881259,-0.213104510415032,-0.253234875673397,0.263233381173783
critical,0.229421805078852,-0.0472579808637842,0.150734310474091,-0.234925381291093,0.238655077567156,-0.055854475939102,0.102794068096393,-0.0416634364496884,-0.0277453015658406,0.25189095093709,0.0321117752548909,-0.122852556605468,-0.0108252160207706,0.0139181348838479,0.266309410931142,-0.160104035265178,-0.151689476593571,-0.177842834626945,0.349363379224953,0.0457115214322455,0.0775503920815707,0.170883767185021,-0.109980556042955,-0.0981546898017769,0.0508512248370651,-0.0463028147443044,-0.200221012283328,-0.152826579116761,-0.129220330735333,-0.0153736261135313,-0.230558907602042,0.120396415155377,-0.164379540752373,-0.0735932753008689,-0.0755036075398284,0.0961533893609622,0.0660883986478136,0.241793480531161,-0.0301559589150037,-0.0738661799064345,0.0479402423776983
critical,0.134392584639692,-0.0879519038472113,-0.246862054603603,0.496837450936312,0.292005509675623,-0.0696610211887205,0.14360288725496,-0.531862545388741,0.0874330135590272,0.222603933630995,0.102351109344321,-0.240246203429256,-0.0552618156916107,-0.0609696088616362,0.16552600193074,-0.24958622861657,0.0494242999495391,-0.026463404697391,0.244267603162683,0.075498536930792,-0.116101701981201,-0.064082950590741,0.226625333364422,0.067974627752122,-0.309647779473884,0.133225081491277,0.0638235054466489,0.141008435814039,-0.0011675031484143,0.0175125472262146,0.117139482557569,-0.0180314375143988,0.109485850806853,-0.215339469596417,-0.134003416923554,-0.533808383969432,-0.186411336030151,-0.0876924587031193,-0.06771518260803,-0.180833265432172,-0.0521484739625058
