group,AHR,AR,ATF3,BATF,E2F7,EGR1,EGR2,ELF1,ETV1,ETV5,FOXA1,FOXD2,FOXK1,FOXM1,FOXO3,GTF2B,HINFP,HOXA6,HOXC6,HSF2,JUN,KLF1,KLF3,KMT2A,MYBL2,NKX2-1,PAX5,POU2F1,POU2F2,PRDM14,RARG,RUNX3,SIX5,SPDEF,SREBF1,TBP,TFAP2C,TFDP1,TP73,VDR,ZEB1,ZNF263
critical,-0.182799660236719,-0.155140583738692,-0.163324056900452,-0.305578327381178,0.0494728150233678,-0.0151713090109254,-0.124904244589072,-0.0193161850279207,0.29077899442306,0.0629170923605451,-0.0790980506576617,-0.0345140637569038,0.123230352351439,0.192072491838843,-0.0714194021389972,-0.0135771259274656,-0.0357362707875563,-0.159072902011226,-0.141085202886189,-0.117969548176022,0.158275810469496,-0.196642483344761,-0.20700467338725,0.120068555902577,-0.0960495307784505,0.175413278616689,0.162181559023973,-0.0372773144349007,-0.0871486752291335,0.086006177352654,0.172251482167827,0.108377879957206,0.0282701800133531,-0.0170843287110771,-0.0894071012640348,0.0077583576728374,-0.0120360822801212,-0.0187050815125945,0.128145750192107,-0.138933055723518,0.208678565624882,0.0869892569207875
critical,-0.005185258602654,0.180618576011337,0.233875661073736,-0.0981858704364937,-0.0299955442739184,-0.162117148171413,-0.107599809920082,-0.211859189700827,0.183518676723217,0.0046690103083927,0.134573783295236,-0.0447997233005296,-0.0723658638367477,0.0663303139258985,0.0131187801835816,0.098846364577681,-0.186532655735301,0.0732085632582625,0.281750098479792,-0.0640223803750832,0.143964947118784,0.0487475043742926,-0.14895281666775,-0.0761390315168635,-0.276914066664433,0.0593989213867724,0.158875412558919,-0.10294598338505,-0.114508426799168,-0.241854733974745,0.0276192837429803,-0.0746889811609236,-0.229404039819031,-0.172631911223647,-0.117302241097523,-0.140366392832315,-0.074916737761333,0.0652370822439334,0.094655643130148,0.234012315033982,0.0218342660925815,-0.0635972347209857
critical,-0.162541271419292,0.0489034490673278,0.477278853878247,0.4974985491657,0.475397951991043,-0.280097639369599,-0.193732894382106,-0.330098281204463,-0.203450887465998,-0.162698013243225,0.0094045094360245,-0.399378167383177,-0.459096802301933,0.457999609534397,-0.231664415774072,-0.548439641944167,0.316775226170095,-0.462388380604542,0.547185707352697,0.234329026780946,0.286524054150882,-0.0106584440274945,-0.574302042893234,-0.392324785306159,-0.243420052569103,-0.485272686898868,0.156741823933743,0.617719528122881,0.279627413897798,0.236836895963886,0.265050424271959,0.11222714593656,0.18887389784016,0.501573836587978,-0.465366475259283,-0.526025561121642,-0.51505363344628,0.0711607880659193,0.458313093182265,-0.527279495713112,-0.157525533053412,0.180880064819539
critical,0.222810837717528,0.232926341851193,0.0757988443082633,-0.139054463490782,-0.029402398681853,-0.285796710123149,-0.117204974562065,-0.152811549112566,-0.101289914725099,-0.0694597950511665,0.107628963982196,-0.10115504133665,-0.02737929785512,-0.0144314525640288,0.0222541090940631,-0.117339847950514,0.0891513097647011,-0.0988621937330195,0.0944113719142069,-0.041541003642251,0.171289203330061,-0.154430029773953,0.0149709461178242,-0.122734783488469,-0.0215797421518187,0.155778763658441,0.0561073295947287,-0.145123765970981,0.188013503497721,0.143505285309594,-0.167377875065044,0.188687870439965,-0.294968100537672,0.0493636601722853,0.0115991114066026,-0.198129007631386,0.0710782757125529,-0.191385338208942,0.0989970671214684,-0.153216169277913,-0.167108128288146,-0.0008092403306932
critical,0.100259849093209,-0.0535727866266452,0.321066187518073,-0.0520289022858197,-0.2631396470503,0.057741274346874,0.0493734212195998,-0.0390293961360689,0.116841166913675,-0.20261938088994,-0.0673133572599922,0.0549931602202046,0.0359416274544179,-0.208640529819159,0.0434140276640133,0.18474120022318,0.0033039124893665,0.0322671827232531,0.0804672518438255,-0.077225094728092,-0.0187118782108052,-0.151146276966817,0.0577721520336906,-0.0192985542603189,0.0476442707578752,-0.13555304512448,0.0889894934051823,-0.114340074281537,0.0477986591919578,0.0206880501670618,0.0055271059401553,0.103749027703474,0.23605991571222,-0.0993335184887133,0.173100312293356,-0.0462856525379488,0.0952885415157504,-0.164763336852898,-0.254957060043925,-0.0805598849042751,-0.189836018547905,0.0720685210297348
critical,0.0641779062694139,0.0866031977157803,0.2474177208686,-0.158536017604793,-0.0833453345199178,-0.158356135587844,0.307158537386594,-0.280575972659618,-0.262507823401583,-0.229349571610565,0.0853640104879062,-0.168109738284659,0.0184678870734782,0.279196877196339,0.288330886279217,0.13179355775164,-0.379571042654139,-0.0339977012034485,0.109568135212995,0.0618794138306152,0.383348565010078,-0.172286998456041,-0.225092363876095,-0.0766297392204712,-0.0014590430263678,0.127396441781764,-0.297065157546652,0.109927899246894,-0.0471890491130758,-0.0088741795028401,0.554236481112067,-0.0801274451055996,-0.226871197154817,-0.139728353388188,-0.315013385460054,-0.227330895642577,-0.0649973687910726,-0.377072681307619,0.138389231706453,0.339996998925257,0.172746696943801,-0.162493421977682
critical,-0.148084167754006,-0.178075897932032,0.0641270546569646,-0.528998872416375,0.140092950173676,-0.0060180774370382,-0.318662133141532,0.0941187848349911,-0.0349245805362545,0.193367734042539,-0.0750779824522308,0.316097050955253,0.233817106980009,-0.065606909764433,-0.179654410046665,0.302679697980873,-0.277719475168239,0.0459741653386854,0.305146123159987,0.13693592594441,-0.227799029542971,-0.188928168720134,0.310769572568367,-0.218130642840844,0.523967365050983,-0.120361548740764,-0.241315039524516,0.228489628593123,-0.0823786009824083,0.203924033809147,0.266965861387302,0.0414359430091156,-0.0281172470418998,0.0390681748371661,0.224050063270718,0.324285582549912,0.464181218709259,0.176990670853222,-0.184488603397729,-0.119769606697777,0.134272186750967,0.178174554939197
critical,0.0579110859297147,0.0324014918796834,0.216807619224469,-0.361441752843971,0.309417496310418,0.0554702054483796,-0.501912031524726,0.0942849911417669,-0.0884938825487954,-0.0327843750924418,0.210155023402791,0.0591554563711796,0.0662387958072109,-0.0918441106604318,-0.125633554186365,-0.0795439874505668,0.0077055246567636,-0.237626893918209,0.269741223388324,0.113764174590853,-0.280222651337586,-0.0929448998971124,-0.0790653834346187,0.248156182269067,0.0804533350808681,0.0518806753287692,0.190867281560085,-0.0260360584675742,-0.0785389190170759,-0.47018058526737,0.0791611042378084,-0.0529336041638549,-0.0626014052860056,-0.1280744346677,0.063750054924281,0.0066525958216779,-0.297500256313311,-0.0073226414440052,-0.129366665510759,0.154349795143248,-0.0387669252917925,0.0342680475418808
critical,-0.10062667247784,-0.149802984168988,-0.0274780932378283,-0.120524602063854,0.218498217263559,0.217740200898377,0.292120556731809,-0.0712535383270582,0.005969378875804,0.0158235916231632,-0.213097350661641,-0.203337889959929,0.110196629088256,-0.208075492242313,-0.0692637453684568,0.192820412893036,-0.0342054884788138,0.0985421274735911,-0.0471865187325465,-0.081202503120065,-0.0580830039820301,-0.0421646603132193,0.278665766249838,-0.168374385115934,0.100910928614783,-0.100531920432192,-0.29287857309699,-0.0771281651572146,-0.172732979215727,0.0100437168386545,0.0571354835255533,0.0422594123588669,0.177281077406816,0.0188556570838891,-0.0199926816316613,0.0883089065436412,0.0385640825786073,0.2086440045162,-0.0891616749544704,0.0365742896200059,0.129620798446031,0.0753278762899086
critical,-0.461978350379696,-0.564729399638778,0.0048164554340194,-0.178342641487442,-0.0484321351976398,0.46746375795733,0.0313069603211263,0.468667871815835,0.533021068031483,-0.250188101711565,-0.565398351782391,-0.0012041138585048,0.567137627355787,-0.0721130410815686,-0.580516670228063,0.260356174294494,-0.0243498580275426,-0.0264905048871068,0.131649781863198,-0.240956562129694,-0.236541477981843,-0.193193379075668,-0.164829808186443,-0.478969734827487,-0.0907099106740325,-0.256610042290257,0.270925618163593,-0.492348777699763,-0.482849657260447,0.255807299717921,-0.1927920077895,0.0107032342978209,0.505058868428426,-0.404047094742741,-0.265038839299791,0.0687682803634996,0.207642745377726,0.201220804799034,-0.229316794830814,0.1927920077895,0.482180705116834,0.112785331413288
