group,BARX2,CEBPA,CEBPB,CTCFL,E2F1,E2F4,ELK3,EPAS1,ETS2,ETV1,ETV7,FOXA2,FOXH1,FOXM1,FOXP1,HES1,HNF1B,HNF4G,HOXA6,HOXC6,IRF2,NFYB,NRF1,POU2F1,PPARG,RFX2,RUNX1,SP1,SP4,SPI1,STAT1,STAT2,STAT4,STAT5A,STAT5B,TCF7L2,TEAD4,TFDP1,TP73,VEZF1,XBP1,ZBTB33,ZBTB7B,ZFP42,ZFX,ZNF384
critical,-0.0962107582563556,0.455011402790398,0.468234085535054,-0.667203978264166,-0.0776990024138369,-0.0603458054403738,0.278406733446533,0.116737399088536,-0.031835182836658,0.313390174079537,0.275107359275961,-0.237605312405879,-0.519563280646691,-0.392675898422733,-0.0953292460733785,-0.0612021315609801,-0.0428666781550569,-0.0888564280440896,-0.167159895954825,-0.223878908413808,0.158747751122987,0.047299425132313,0.145928045376263,-0.210202876546477,-0.298328908781815,0.11197723330046,-0.155574307264269,0.628367070088433,0.39746125027318,0.440554602989574,0.213426692529936,-0.194436401502373,-0.232920704804915,-0.0363183019386557,0.223148512605055,-0.262489142028204,0.301200119892083,0.43229357453196,-0.0553085929662191,0.174111249169159,0.0726617899396822,0.194940122749789,0.125124357858004,-0.0696646485175601,0.0973189450006696,0.591645791151845
critical,-0.47120972745828,0.293741879608076,0.436703294789304,-0.502970098469831,-0.339868488974794,0.770450956859255,0.424606170540536,-0.631890466807955,-0.186146847983281,-0.29373465313003,-0.174895221665879,-0.435756626165296,-0.443727431449879,-0.425357724257305,-0.140359883084719,0.704321456261599,0.460109857179841,-0.373789576922056,-0.011374476444182,-0.453374779641101,-0.224382143323921,-0.549906073377685,0.137440385954192,0.557392704633195,0.486154084057117,-0.214019373806159,-0.511063753881193,0.171910686232939,0.520320872257938,0.0748590860770531,0.437657189891357,-0.116107822762816,0.445454559702839,-0.45576674387428,-0.210536211388055,-0.743662402743256,-0.166433015874178,0.359445018001026,-0.161677993320003,0.581868785774519,-0.231919359925752,0.171939592145123,0.338054642985283,0.0954690014638429,-0.201835531820841,0.453721650587302
critical,-0.0512310966546278,-0.069123748322065,-0.0076464323365116,-0.0009175718803813,-0.280776995396707,-0.32894951911673,-0.232145685736493,0.234439615437446,-0.275730350054609,-0.288729285026679,0.0622419592192046,0.416271776399692,0.0010705005271116,0.149258359208707,0.382168688178851,-0.0360911606283348,0.169750797870558,-0.388897548634981,-0.0425141637910046,0.199877741276414,0.0295152288189348,0.0010705005271116,-0.121578274150535,0.339042809800925,-0.248356122289897,-0.252943981691804,-0.0042820021084465,-0.334302021752288,0.0,0.0097874333907348,-0.0513840253013581,0.0753938228380045,0.327879018589618,-0.0865576140493115,-0.25049712334412,0.0669827472678418,-0.109038125118656,-0.165927581702302,0.222817038285948,0.259366984854474,-0.0657593180939999,0.007952289629972,-0.150175931089088,-0.16424536658827,-0.356629604174902,-0.332925663931716
critical,0.214409925897509,0.172429363829888,0.140493230723232,0.0002575494605375,0.104951405169051,0.0650312387857308,0.0036056924475256,0.542785488082882,-0.0203464073824663,0.0549868098247665,-0.248664004149002,0.263988197050987,-0.0081128080069327,-0.0667053102792249,0.0167407149349406,0.138561609769201,-0.0300045121526243,-0.0701822279964818,-0.124525164169904,-0.117056229814316,-0.272616103978994,-0.197926760423106,0.103663657866363,0.0547292603642289,0.128002081887161,0.148348489269628,0.147189516697209,-0.0172558138560157,0.0279441164683239,0.0378597706990195,0.16599062731645,-0.280986461446465,0.19432106797558,-0.267593889498512,0.216212772121271,-0.0965810477015804,-0.143068725328608,0.0146803192506402,-0.291803538789042,-0.252527246057066,0.290258242025816,0.171141616527201,0.0168694896652094,0.0435258588308456,0.120275598071035,-0.094005553096205
critical,-0.30839839064033,0.164927366823956,0.176883285475321,0.124294782654283,0.162705729128348,0.0915256266440638,-0.327808488401958,-0.0019293169461859,0.0540208744932066,-0.241924652221741,0.42328044516322,0.192171660670097,-0.209155496211522,0.212078703705743,-0.02987518059094,-0.134672169258768,-0.0781958004704154,-0.0948288511125336,0.104796988667828,0.23979071075096,0.171153798786647,-0.102458422672451,-0.203250617073196,-0.232219603340927,-0.297144041787578,0.0407202803945004,-0.0831652532105913,-0.0473267293314402,0.174632415704771,-0.0276243108203897,-0.0488760293033774,0.0428249897903396,0.143441791741431,-0.0661521855942243,-0.0152591431198343,0.159519432959647,0.269578195117073,-0.289748326827199,0.188313026777726,-0.243123167294372,-0.0729340269808173,0.347013961638991,-0.0899178625222421,-0.170218372388497,0.0741033099785058,0.106492449014476
critical,0.41935947859066,0.237086547012921,0.115049406691888,-0.274526289217168,-0.17429240519254,0.344785468876337,0.167705607099493,-0.266183011632642,-0.111001866994131,0.213641364235351,-0.339516030401899,-0.229239665806422,-0.197642127128182,-0.463634217076968,-0.350016723014003,0.397556222294255,0.137234506356006,0.432838549470925,-0.307632109197874,-0.487232137201623,0.0381270602661301,-0.191551725413162,-0.287795346245191,0.196649334372128,0.175380658790521,0.321225733088452,0.0282945935475237,-0.208047358898358,0.199914095166073,0.129884021527533,-0.408018730569588,0.272082491663806,0.224142056847455,-0.231549818181085,0.361281102361533,-0.384611732128789,0.601193290295529,0.155200236806896,-0.203293408970332,0.180344622570789,-0.2235501996275,-0.0913369335569187,-0.502563148415295,0.140231976792552,-0.225001204424809,0.0902868642957083
critical,0.0214952872411284,0.330595640450892,0.186886973349724,-0.108039631504536,0.228845023117341,0.0167081272005278,0.0047871600406006,0.0629840075930008,-0.268362559923084,-0.0583845793186982,-0.124653892821915,0.141925215321337,0.312479525003129,0.145492118881,0.0431783062485549,-0.18041022741244,0.125310954003958,0.0554747369410782,-0.124466161055617,-0.060825092280573,-0.0563195298894195,-0.0720889982584569,-0.0856995513150666,0.103627934996532,0.034636510881993,0.177688116801118,-0.0102313812632445,-0.20181164877042,-0.049279588653242,-0.0822265136385524,0.300652423726351,0.0754681700518221,0.0256253860996859,-0.173464152059412,0.0627024099435537,-0.078002548896846,0.0962125302277583,-0.164640759043403,0.162669575497273,0.163514368445615,-0.16689354023898,-0.251185103306811,0.120711525729656,0.0673018382178563,-0.0816633183396582,0.153470718948668
critical,-0.729255773635859,-0.341909356448983,0.108071415380565,-0.602131566850261,-0.521575821717344,0.679881437714503,0.154730389106429,-0.453646510793462,-0.417577449630016,0.351413124133204,-0.836376812248002,-0.788179133278027,-0.395990320175857,-0.662050559297442,-0.278550905220846,-0.0080555745132917,-0.0417260657373875,-0.091100401658743,-0.176543798743545,-0.698572180826804,0.31928133815322,-0.460570684391966,0.156993190936006,0.103817347940962,0.483153446651138,-0.0875704308046039,-0.430203883839052,-0.165365557705438,-0.155544997765077,-0.0106804246356003,0.565021616845209,0.727309764062423,0.347792641205882,-0.418844618654578,0.0529043067754945,-0.170434233803689,0.0459348771403995,0.0401873604932756,-0.507682218483745,0.602222078923444,-0.432059381339304,-0.721607503451891,-0.0385128871393891,0.64449121709993,0.444006974999467,0.0292353996381262
critical,-0.295845406730302,0.576484441017376,0.328973575267334,-0.0746741503908517,-0.0545800153765862,-0.339020642774467,0.153285665075039,-0.216328750829255,-0.298560830380878,-0.643781690490828,-0.310553951504257,-0.0047067343276658,0.0027606807114193,-0.0370655328303682,0.0760771192769829,0.0753077492426529,0.320827304315605,-0.0735427238697782,-0.0768012322504699,-0.588296533897383,-0.244885956221151,-0.491944251362763,0.310327666200043,-0.0530865323687692,0.252534399503608,-0.0916002911461115,-0.0640839981536037,0.0523624193952821,0.0100018104462898,-0.460490594076919,0.230629982055625,0.0291908042436966,0.523397908648606,-0.217550691472015,0.469542006245507,0.265523175965532,0.0509594505091509,0.0557566989585026,0.219270459784046,-0.285391025675582,-0.191754166791539,0.0662563370740648,0.0503711087181927,-0.043311007226694,0.0807838536046487,0.133870385973418
critical,-0.189372069066776,0.0002576490735602,-0.292174049417311,0.116070907638888,0.160128899217688,0.102415506740195,-0.159098302923447,-0.151884128863761,-0.193494454243739,-0.308277116514826,-0.43117572460306,-0.192979156096619,0.440451091251228,0.428470409330677,0.213462257444658,-0.416876201020466,0.313945396133151,-0.322834289170979,0.0562963225729122,0.492109730500056,0.397166046893108,0.130112782147921,0.221320554188245,0.140805218700671,-0.308019467441266,-0.249919601353432,0.1943962260012,-0.0166183652446354,-0.159742425607348,-0.220934080577905,0.0836071243702975,0.281739261938121,-0.0132689272883523,0.453977667613141,0.39909841494481,0.0132689272883523,0.0593881114556351,-0.222222325945706,-0.212689310223977,-0.0418679744535388,0.199420382935625,-0.176618439925544,0.0042512097137439,0.124058028919255,0.0933977891655866,-0.492238555036836
