group,ARID3A,ARNTL,ASCL2,BARX2,BCL11A,BCL6,CUX1,EBF1,ETV5,FOXA1,FOXH1,GATA4,GLIS1,GMEB1,GMEB2,HOXA4,IRF1,IRF2,IRF3,JUN,JUND,KLF10,MEF2A,MEIS1,MYB,MYBL2,NANOG,NFATC1,NFYA,NR2F2,NR3C1,PAX5,PAX6,PGR,POU2F1,RUNX1,SMAD3,SOX17,SP1,SREBF1,TAL1,TCF4,TFAP4,USF1,VEZF1,ZBTB7A,ZBTB7B,ZFP42,ZFX
critical,0.0986315184929704,0.183773842374665,-0.272465954311959,-0.102602022169973,-0.0346038598605036,-0.0826180301532693,-0.0943980675525896,-0.0388110160745466,-0.0141991522223951,-0.134891946112753,0.135312661734158,0.0506962323792181,-0.0422556252247943,-0.0468572023339038,-0.0230078855455476,-0.116590816581666,-0.0196421605743132,0.0147513414754882,0.13623297715598,-0.096291287848909,-0.241622240317757,-0.16192292478798,-0.0116222690412938,-0.0842745979125487,-0.0426500461198608,0.0590316606282907,0.0077832389959795,-0.141938932771275,-0.0334468919016418,-0.162527703493748,-0.224346605113843,0.014435804759435,-0.0728363919556193,0.0082828387963971,0.296078618563276,0.105284084256426,-0.209069369111599,-0.078779000107955,-0.13234135765799,-0.152009812958641,-0.0585320608278731,-0.0109386061565118,0.518111287759394,-0.26644446198061,0.305360656960508,-0.0417034359717012,0.0728626866819571,0.076964663990649,-0.0801726206038568
critical,0.176573242638306,0.0662793420394877,0.0218244139778674,0.161779812917331,0.002179455841839,0.020809324955641,-0.0464552505465959,0.0537026876096975,0.0448654420044325,0.118974404516828,0.204450871300186,0.0560911323678773,0.0096582734908893,-0.0367223381570135,0.173669789479144,-0.0276611758556691,-0.0693470007757748,-0.080557763359481,0.0434174473697861,0.171482869747436,-0.0149277797386234,-0.0613083913865262,0.251115110763122,0.162197790750012,0.0675929866564866,0.0187940746909268,0.0404841386511466,-0.174983434096143,-0.0199435137308008,0.184380471441606,-0.0093000067771623,0.173020431060514,-0.134700820471468,0.129744797598245,0.0015375613130782,0.196494364699499,0.0528816597240733,0.035610218566486,-0.160839362793797,-0.134991912176371,0.083550783197075,0.173863850615746,0.0894995034229164,-0.0258549145072957,-0.12958059202112,-0.163227807551977,-0.165310232825515,-0.204532974088748,0.0393346996112726
critical,0.221816463664917,-0.0798095001598379,-0.247361850395999,0.283061925020181,-0.0813961701431349,0.16279234028627,0.0366520766141602,-0.0483934344905578,0.127568266657077,-0.0328440686542474,-0.016818701822948,-0.0126933598663758,-0.0958348669911374,-0.0239587167477844,-0.106306888880897,-0.242760507444437,0.0026973389716048,0.150257647418224,-0.0331614026509068,-0.0157080328346401,-0.158032330336379,0.381276796986264,0.0783814971748707,-0.297341954869853,0.0923441930278841,0.156762994349741,-0.006822680928177,-0.0190400397995637,0.0463307635122717,0.105513553889249,0.111701566824107,0.106941556874216,-0.025704053729411,-0.111225565829118,0.159142999324687,0.0905988560462574,-0.0371280776091493,-0.155969659358093,0.000476000994989,-0.182943049074141,-0.0601347923669554,0.148036309441608,0.0848868441063883,-0.0404600845740729,-0.289408604953369,-0.171995026189392,-0.0277667247076971,-0.203093757862013,-0.168821686222798
critical,0.540175589978184,0.154861729129789,-0.221775668117108,-0.499159580225643,-0.0148551573783244,0.311695381805372,0.414103944617007,-0.229926285439728,0.488905577787507,-0.280144605072648,-0.274360296004982,0.125414337512579,0.557265594041743,-0.401089249214758,-0.455777262218147,-0.130278415592208,0.597755757515406,0.409502789676818,-0.344034927956415,0.0439081642863747,-0.115291796644163,0.0036809239521511,0.382947552593441,-0.158937037791099,-0.208103664866261,0.601962527746436,0.369669934051753,0.457749185763942,-0.192591199639338,-0.0021033851155149,0.132776185416882,0.414498329326166,0.26252875473021,0.393727401310456,-0.34587538993249,-0.0262923139439369,-0.486670731102273,-0.438687258154588,0.0026292313943936,0.019193389179074,0.539255358990147,0.618789608670556,-0.194431661615414,0.167613501392598,-0.248199443630765,-0.236630825495432,0.222038591256547,-0.0197192354579527,0.196403585161209
critical,-0.0563774447642819,-0.0105426122068529,0.163305363443474,-0.0435821376414347,-0.137864928858846,0.0543350013737804,-0.0777930644323335,0.0664094461235094,0.145614199369866,0.0712151952776304,-0.0485080305244087,0.0974065281675898,-0.10782899664559,-0.24656496753862,-0.0539445342550081,-0.0734678901936246,-0.0756905491774056,0.0139667084791641,-0.0525929173054116,0.0556265464589504,-0.098127390540708,-0.0437923891669275,0.0643369668007947,0.0163996189884379,0.0018021559327953,-0.0427411315394636,-0.0357127234015616,0.0251100393302822,-0.0610930861217631,-0.200309631930205,-0.0136363132248183,0.148737936320045,0.257918549915231,0.109901475968304,0.0403983288268296,0.0764114115505237,0.100410121388915,0.079955651551688,-0.0781534956188926,-0.0611531579861896,0.0298857525521899,0.0121044806819422,-0.160842417001987,0.0516317674745874,0.0825087057898147,-0.112394458342005,-0.0366738732323858,0.029074782382432,0.109511008849532
critical,0.120874341354902,0.184223198640511,0.221917736081265,0.141728313007929,0.0412751250264622,0.116585505675317,-0.277397170101581,-0.12913723578346,-0.0564237648121514,0.0460361261019646,0.23210863920982,-0.0504430031305287,0.0326187594346398,0.219950380264942,0.143066114963028,-0.0902622848529117,-0.0277397170101581,-0.118277431677355,0.0786548855366044,-0.0117647877816132,0.123077779869184,-0.0286840478019933,-0.0244739063550615,0.0189259629530299,0.12835029345693,-0.0099941675469222,0.0118434820142661,0.0354517518101454,0.0698804785958026,0.103522263054931,0.0470591511264527,-0.250719825232238,-0.307812491021939,-0.0002754298142852,-0.181036082218067,-0.0533153426223607,0.0581550379305159,0.310370053583159,-0.070077214177435,-0.012000870479572,-0.0217589553285354,0.0193981283489475,0.207595385738432,0.0062168443795815,0.046075473218291,-0.0727921652039611,0.201181805777218,-0.0225065505387382,0.0646473121243827
critical,0.0683010269341654,-0.0548536576086003,0.249792140997188,-0.314029934034421,-0.057175505549705,0.0,0.0377300290429526,0.0238956850605366,0.109997546209839,0.14840478090228,0.0004837183210634,-0.0149952679529683,0.133603000277737,-0.136021591883055,0.0612387394466384,0.0556276069223018,0.0071590311517397,0.119284937974258,-0.0757502890785432,-0.0327961021681049,0.0107385467276096,0.0725577481595241,0.142213186392667,0.06810753960574,-0.310256931130125,0.0623029197529781,-0.045953240501032,0.0307644852196382,-0.0647215113582955,0.0368593360650383,0.143277366699007,-0.063947562044594,0.0596908408192352,0.102838515058099,-0.228605278534607,0.0898748640535973,0.0468239334789463,-0.139407620130499,-0.0079329804654413,0.172106978634391,-0.0099645974139079,-0.0370528233934637,-0.0415997756114605,-0.0403421079766954,0.0558210942507273,-0.142213186392667,-0.269140873839728,0.0174138595582858,0.169785130693287
critical,-0.186181612332366,0.143436072600695,0.103590120903339,0.0001870701957622,-0.147317779162762,-0.167006917266737,-0.280418223447593,-0.0130949137033566,-0.193477349967094,0.208349430530191,-0.15302342013351,-0.323491136021848,-0.0104291634137447,0.123372794105195,0.0296973935772551,-0.204795096810709,-0.178792339599758,0.259092221130698,0.201755206129573,0.113878981670262,0.272046832187233,-0.253713953002534,0.0262833625045943,0.136467707808552,-0.206852868964094,-0.120660276266643,0.0347482888628355,0.200866622699702,0.154005538661262,-0.156156845912527,0.064726287733734,0.322321947298334,-0.0358239424884684,-0.144137585834804,-0.104899612273674,0.220696063450499,0.210266900036754,-0.0104291634137447,0.0404071622846432,-0.0397056490505348,0.11205504726158,-0.0152929885035629,-0.322181644651513,-0.144839099068912,0.0180055063421153,-0.122577745773206,-0.218217383356649,-0.19399179300544,-0.324613557196422
critical,0.0869790309870807,0.0160285309360154,-0.143841052837902,-0.164904482540562,0.0961249938842883,0.18028632923132,0.164812099076954,0.219595492996591,-0.0717357594917346,-0.216177304843089,0.0869328392552766,-0.0476236754900054,0.100651783601088,0.0726134023960121,-0.0527047659884541,0.109243445716647,0.255578852071969,0.125964852629723,0.0112245908283912,-0.0354752500255326,0.191926645645948,0.120560420008646,-0.230820083824982,0.0885033581366153,-0.168876971475713,-0.192480946427597,-0.0282231481322922,-0.0088688125063831,-0.228510497234779,-0.0496561116893849,-0.0861937715464113,-0.121207104253903,0.122592856208026,-0.129706382905854,0.293317496955901,-0.327037461172879,-0.0682251878746246,-0.0873485648415133,0.247033381688214,0.0897505348953254,0.0960788021524842,0.434109895494734,0.0382005622019733,0.09478543366197,0.111876374429479,0.0449445550453688,-0.069657131560551,-0.0145042037864808,0.143055793397232
critical,-0.123427025396176,-0.0051318272819305,-0.194088339508912,0.101847033749083,0.515024922601954,0.173429445066269,0.27106574873787,0.484628714855134,0.182772002425681,0.0707928994276574,0.15527067160713,0.180008710812333,0.208562724150255,-0.120926904412671,-0.129611535197477,0.119611051263458,-0.224484547255732,0.263828556417199,-0.0680296078143102,-0.113821297406921,-0.29027720471638,-0.0171060909397685,0.245143441698375,0.0361859616033565,-0.034212181879537,-0.225010888515417,-0.25474916968763,0.0430283979792639,0.562790391918384,-0.023553771370912,0.550421372315783,0.58568623671469,-0.0063160951162222,-0.342911330684898,0.454100921793394,0.265275994881333,-0.190535536006037,-0.51765662890038,0.0197377972381944,0.186061635298713,0.13803299535244,0.239222102526917,0.259091485080032,-0.173692615696111,0.47607566938525,0.231195398316718,-0.375807659415222,-0.110794835163732,-0.0311857196363472
